troop_id,roster_index,slot,item_id,equipment_source,item_found,item_kind,type,item_name,crafting_template,crafted_stats_reconstructed,score_usage_status,weapon_class,stack_amount,speed_rating,missile_speed,accuracy,weapon_length,swing_damage,swing_damage_type,thrust_damage,thrust_damage_type,hit_points,shield_armor,head_armor,body_armor,arm_armor,leg_armor,horse_speed,horse_maneuver,horse_charge_damage,horse_extra_health,troop_name,level,occupation,culture,default_group,OneHanded,TwoHanded,Polearm,Bow,Crossbow,Throwing,Riding,Athletics,tree_root_id,upgrade_depth,tree_tier,line_status,line_status_corrected
mp_light_cavalry_vlandia_hero,0,Horse,mp_vlandia_horse,roster,True,Item,Horse,Saddle Horse,,,direct_stats_available,,,,,,,,,,,,,,,,,41.0,61.0,4.0,15.0,Vanguard,15.0,Soldier,vlandia,Cavalry,50.0,50.0,150.0,20.0,20.0,100.0,150.0,,,,,special_or_unlinked,special_or_unlinked
mp_light_cavalry_vlandia_hero,0,HorseHarness,mp_light_harness,roster,True,Item,HorseHarness,Light Harness,,,direct_stats_available,,,,,,,,,,,,,,0.0,,,,,,,Vanguard,15.0,Soldier,vlandia,Cavalry,50.0,50.0,150.0,20.0,20.0,100.0,150.0,,,,,special_or_unlinked,special_or_unlinked
mp_heavy_cavalry_vlandia_hero,0,Item0,mp_western_long_lance,roster,True,CraftedItem,CraftedWeapon,Vlandian Long Lance,TwoHandedPolearm,False,audit_only_no_aggressive_htk,,,,,,,,,,,,,,,,,,,,,Knight,30.0,Soldier,vlandia,Cavalry,50.0,50.0,150.0,20.0,20.0,100.0,150.0,,,,,special_or_unlinked,special_or_unlinked
mp_heavy_cavalry_vlandia_hero,0,Item1,mp_western_riders_kite_shield,roster,True,Item,Shield,Cavalry Kite Shield,,,direct_stats_available,LargeShield,,82.0,,,85.0,,,,Blunt,105.0,5.0,,,,,,,,,Knight,30.0,Soldier,vlandia,Cavalry,50.0,50.0,150.0,20.0,20.0,100.0,150.0,,,,,special_or_unlinked,special_or_unlinked
mp_heavy_cavalry_vlandia_hero,0,Item2,mp_vlandia_cavalry_sword,roster,True,CraftedItem,CraftedWeapon,Vlandian Cavalry Sword,OneHandedSword,False,audit_only_no_aggressive_htk,,,,,,,,,,,,,,,,,,,,,Knight,30.0,Soldier,vlandia,Cavalry,50.0,50.0,150.0,20.0,20.0,100.0,150.0,,,,,special_or_unlinked,special_or_unlinked
mp_heavy_cavalry_vlandia_hero,0,Head,mp_pointed_skullcap_over_mail,roster,True,Item,,,,,direct_stats_available,,,,,,,,,,,,,,,,,,,,,Knight,30.0,Soldier,vlandia,Cavalry,50.0,50.0,150.0,20.0,20.0,100.0,150.0,,,,,special_or_unlinked,special_or_unlinked
mp_heavy_cavalry_vlandia_hero,0,Body,mp_white_coat_over_mail,roster,True,Item,,,,,direct_stats_available,,,,,,,,,,,,,,,,,,,,,Knight,30.0,Soldier,vlandia,Cavalry,50.0,50.0,150.0,20.0,20.0,100.0,150.0,,,,,special_or_unlinked,special_or_unlinked
mp_heavy_cavalry_vlandia_hero,0,Gloves,mp_mail_mitten,roster,True,Item,,,,,direct_stats_available,,,,,,,,,,,,,,,,,,,,,Knight,30.0,Soldier,vlandia,Cavalry,50.0,50.0,150.0,20.0,20.0,100.0,150.0,,,,,special_or_unlinked,special_or_unlinked
mp_heavy_cavalry_vlandia_hero,0,Leg,mp_mail_cavalier_boots,roster,True,Item,,,,,direct_stats_available,,,,,,,,,,,,,,,,,,,,,Knight,30.0,Soldier,vlandia,Cavalry,50.0,50.0,150.0,20.0,20.0,100.0,150.0,,,,,special_or_unlinked,special_or_unlinked
mp_heavy_cavalry_vlandia_hero,0,Horse,mp_vlandia_horse_war,roster,True,Item,Horse,Charger,,,direct_stats_available,,,,,,,,,,,,,,,,,38.0,65.0,7.0,60.0,Knight,30.0,Soldier,vlandia,Cavalry,50.0,50.0,150.0,20.0,20.0,100.0,150.0,,,,,special_or_unlinked,special_or_unlinked
mp_heavy_cavalry_vlandia_hero,0,HorseHarness,mp_chain_barding,roster,True,Item,HorseHarness,Chain Barding,,,direct_stats_available,,,,,,,,,,,,,,25.0,,,,,,,Knight,30.0,Soldier,vlandia,Cavalry,50.0,50.0,150.0,20.0,20.0,100.0,150.0,,,,,special_or_unlinked,special_or_unlinked
mp_skirmisher_empire_hero,0,Item0,mp_javelin,roster,True,CraftedItem,CraftedWeapon,Javelin,Javelin,False,audit_only_no_aggressive_htk,,,,,,,,,,,,,,,,,,,,,Recruit,10.0,Soldier,empire,Infantry,50.0,50.0,50.0,20.0,20.0,100.0,40.0,,,,,special_or_unlinked,special_or_unlinked
mp_skirmisher_empire_hero,0,Item1,mp_leather_bound_kite_shield,roster,True,Item,Shield,Leather Bound Kite Shield,,,direct_stats_available,LargeShield,,82.0,,,128.0,,,,Blunt,80.0,5.0,,,,,,,,,Recruit,10.0,Soldier,empire,Infantry,50.0,50.0,50.0,20.0,20.0,100.0,40.0,,,,,special_or_unlinked,special_or_unlinked
mp_skirmisher_empire_hero,0,Item2,mp_empire_gladius,roster,True,CraftedItem,CraftedWeapon,Gladius,OneHandedSword,False,audit_only_no_aggressive_htk,,,,,,,,,,,,,,,,,,,,,Recruit,10.0,Soldier,empire,Infantry,50.0,50.0,50.0,20.0,20.0,100.0,40.0,,,,,special_or_unlinked,special_or_unlinked
mp_skirmisher_empire_hero,0,Body,mp_tunic_with_shoulder_pads,roster,True,Item,,,,,direct_stats_available,,,,,,,,,,,,,,,,,,,,,Recruit,10.0,Soldier,empire,Infantry,50.0,50.0,50.0,20.0,20.0,100.0,40.0,,,,,special_or_unlinked,special_or_unlinked
mp_skirmisher_empire_hero,0,Leg,mp_empire_horseman_boots,roster,True,Item,,,,,direct_stats_available,,,,,,,,,,,,,,,,,,,,,Recruit,10.0,Soldier,empire,Infantry,50.0,50.0,50.0,20.0,20.0,100.0,40.0,,,,,special_or_unlinked,special_or_unlinked
mp_skirmisher_empire_hero,0,Head,mp_laced_coif,roster,True,Item,,,,,direct_stats_available,,,,,,,,,,,,,,,,,,,,,Recruit,10.0,Soldier,empire,Infantry,50.0,50.0,50.0,20.0,20.0,100.0,40.0,,,,,special_or_unlinked,special_or_unlinked
mp_shock_infantry_empire_hero,0,Item0,mp_empire_menavlion,roster,True,CraftedItem,CraftedWeapon,Menavlion,TwoHandedPolearm,False,audit_only_no_aggressive_htk,,,,,,,,,,,,,,,,,,,,,Menavlion Infantry,25.0,Soldier,empire,Infantry,50.0,50.0,50.0,20.0,20.0,100.0,40.0,,,,,special_or_unlinked,special_or_unlinked
mp_shock_infantry_empire_hero,0,Body,mp_empire_warrior_padded_armor_g,roster,True,Item,,,,,direct_stats_available,,,,,,,,,,,,,,,,,,,,,Menavlion Infantry,25.0,Soldier,empire,Infantry,50.0,50.0,50.0,20.0,20.0,100.0,40.0,,,,,special_or_unlinked,special_or_unlinked
mp_shock_infantry_empire_hero,0,Leg,mp_leather_boots,roster,True,Item,,,,,direct_stats_available,,,,,,,,,,,,,,,,,,,,,Menavlion Infantry,25.0,Soldier,empire,Infantry,50.0,50.0,50.0,20.0,20.0,100.0,40.0,,,,,special_or_unlinked,special_or_unlinked
mp_heavy_infantry_empire_hero,0,Item0,mp_empire_spatha,roster,True,CraftedItem,CraftedWeapon,Spatha,OneHandedSword,False,audit_only_no_aggressive_htk,,,,,,,,,,,,,,,,,,,,,Legionary,25.0,Soldier,empire,Infantry,50.0,50.0,50.0,20.0,20.0,100.0,50.0,,,,,special_or_unlinked,special_or_unlinked
mp_heavy_infantry_empire_hero,0,Item1,mp_reinforced_flat_kite_shield,roster,True,Item,Shield,Reinforced Flat Kite Shield,,,direct_stats_available,LargeShield,,82.0,,,110.0,,,,Blunt,150.0,10.0,,,,,,,,,Legionary,25.0,Soldier,empire,Infantry,50.0,50.0,50.0,20.0,20.0,100.0,50.0,,,,,special_or_unlinked,special_or_unlinked
mp_heavy_infantry_empire_hero,0,Head,mp_ironlame_nasalhelm_over_imperial_mail,roster,True,Item,,,,,direct_stats_available,,,,,,,,,,,,,,,,,,,,,Legionary,25.0,Soldier,empire,Infantry,50.0,50.0,50.0,20.0,20.0,100.0,50.0,,,,,special_or_unlinked,special_or_unlinked
mp_heavy_infantry_empire_hero,0,Body,mp_legionary_mail,roster,True,Item,,,,,direct_stats_available,,,,,,,,,,,,,,,,,,,,,Legionary,25.0,Soldier,empire,Infantry,50.0,50.0,50.0,20.0,20.0,100.0,50.0,,,,,special_or_unlinked,special_or_unlinked
mp_heavy_infantry_empire_hero,0,Leg,mp_mail_chausses,roster,True,Item,,,,,direct_stats_available,,,,,,,,,,,,,,,,,,,,,Legionary,25.0,Soldier,empire,Infantry,50.0,50.0,50.0,20.0,20.0,100.0,50.0,,,,,special_or_unlinked,special_or_unlinked
mp_heavy_infantry_empire_hero,0,Gloves,mp_reinforced_leather_vambraces,roster,True,Item,,,,,direct_stats_available,,,,,,,,,,,,,,,,,,,,,Legionary,25.0,Soldier,empire,Infantry,50.0,50.0,50.0,20.0,20.0,100.0,50.0,,,,,special_or_unlinked,special_or_unlinked
mp_light_ranged_empire_hero,0,Item0,mp_hunting_bow,roster,True,Item,Bow,Hunting Bow,,,direct_stats_available,Bow,,91.0,64.0,80.0,95.0,,,40.0,Pierce,,,,,,,,,,,Archer Militia,5.0,Soldier,empire,Ranged,50.0,50.0,50.0,100.0,100.0,100.0,40.0,,,,,special_or_unlinked,special_or_unlinked
mp_light_ranged_empire_hero,0,Item1,mp_empire_gladius,roster,True,CraftedItem,CraftedWeapon,Gladius,OneHandedSword,False,audit_only_no_aggressive_htk,,,,,,,,,,,,,,,,,,,,,Archer Militia,5.0,Soldier,empire,Ranged,50.0,50.0,50.0,100.0,100.0,100.0,40.0,,,,,special_or_unlinked,special_or_unlinked
mp_light_ranged_empire_hero,0,Item2,mp_arrows_barbed,roster,True,Item,Arrows,Barbed Arrow,,,direct_stats_available,Arrow,35.0,0.0,10.0,,97.0,,,0.0,Pierce,,,,,,,,,,,Archer Militia,5.0,Soldier,empire,Ranged,50.0,50.0,50.0,100.0,100.0,100.0,40.0,,,,,special_or_unlinked,special_or_unlinked
mp_light_ranged_empire_hero,0,Body,mp_footmans_tunic,roster,True,Item,,,,,direct_stats_available,,,,,,,,,,,,,,,,,,,,,Archer Militia,5.0,Soldier,empire,Ranged,50.0,50.0,50.0,100.0,100.0,100.0,40.0,,,,,special_or_unlinked,special_or_unlinked
mp_light_ranged_empire_hero,0,Leg,mp_empire_horseman_boots,roster,True,Item,,,,,direct_stats_available,,,,,,,,,,,,,,,,,,,,,Archer Militia,5.0,Soldier,empire,Ranged,50.0,50.0,50.0,100.0,100.0,100.0,40.0,,,,,special_or_unlinked,special_or_unlinked
mp_light_ranged_empire_hero,0,Head,mp_imperial_leather_coif,roster,True,Item,,,,,direct_stats_available,,,,,,,,,,,,,,,,,,,,,Archer Militia,5.0,Soldier,empire,Ranged,50.0,50.0,50.0,100.0,100.0,100.0,40.0,,,,,special_or_unlinked,special_or_unlinked
mp_heavy_ranged_empire_hero,0,Item0,mp_imperial_recurve_bow,roster,True,Item,Bow,Imperial Recurve Bow,,,direct_stats_available,Bow,,88.0,60.0,98.0,95.0,,,51.0,Pierce,,,,,,,,,,,Palatine Guard,20.0,Soldier,empire,Ranged,50.0,50.0,150.0,100.0,100.0,100.0,50.0,,,,,special_or_unlinked,special_or_unlinked
mp_heavy_ranged_empire_hero,0,Item1,mp_arrows_barbed,roster,True,Item,Arrows,Barbed Arrow,,,direct_stats_available,Arrow,35.0,0.0,10.0,,97.0,,,0.0,Pierce,,,,,,,,,,,Palatine Guard,20.0,Soldier,empire,Ranged,50.0,50.0,150.0,100.0,100.0,100.0,50.0,,,,,special_or_unlinked,special_or_unlinked
mp_heavy_ranged_empire_hero,0,Item2,mp_empire_spatha,roster,True,CraftedItem,CraftedWeapon,Spatha,OneHandedSword,False,audit_only_no_aggressive_htk,,,,,,,,,,,,,,,,,,,,,Palatine Guard,20.0,Soldier,empire,Ranged,50.0,50.0,150.0,100.0,100.0,100.0,50.0,,,,,special_or_unlinked,special_or_unlinked
mp_heavy_ranged_empire_hero,0,Head,mp_open_mail_coif,roster,True,Item,,,,,direct_stats_available,,,,,,,,,,,,,,,,,,,,,Palatine Guard,20.0,Soldier,empire,Ranged,50.0,50.0,150.0,100.0,100.0,100.0,50.0,,,,,special_or_unlinked,special_or_unlinked
mp_heavy_ranged_empire_hero,0,Body,mp_imperial_mail_vest,roster,True,Item,,,,,direct_stats_available,,,,,,,,,,,,,,,,,,,,,Palatine Guard,20.0,Soldier,empire,Ranged,50.0,50.0,150.0,100.0,100.0,100.0,50.0,,,,,special_or_unlinked,special_or_unlinked
mp_heavy_ranged_empire_hero,0,Gloves,mp_reinforced_leather_vambraces,roster,True,Item,,,,,direct_stats_available,,,,,,,,,,,,,,,,,,,,,Palatine Guard,20.0,Soldier,empire,Ranged,50.0,50.0,150.0,100.0,100.0,100.0,50.0,,,,,special_or_unlinked,special_or_unlinked
mp_heavy_ranged_empire_hero,0,Leg,mp_fine_town_boots,roster,True,Item,,,,,direct_stats_available,,,,,,,,,,,,,,,,,,,,,Palatine Guard,20.0,Soldier,empire,Ranged,50.0,50.0,150.0,100.0,100.0,100.0,50.0,,,,,special_or_unlinked,special_or_unlinked
mp_light_cavalry_empire_hero,0,Item0,mp_western_long_spear,roster,True,CraftedItem,CraftedWeapon,Western Long Spear,TwoHandedPolearm,False,audit_only_no_aggressive_htk,,,,,,,,,,,,,,,,,,,,,Courser,15.0,Soldier,empire,Cavalry,50.0,50.0,150.0,20.0,20.0,100.0,150.0,,,,,special_or_unlinked,special_or_unlinked
mp_light_cavalry_empire_hero,0,Item1,mp_empire_long_spatha,roster,True,CraftedItem,CraftedWeapon,Long Spatha,OneHandedSword,False,audit_only_no_aggressive_htk,,,,,,,,,,,,,,,,,,,,,Courser,15.0,Soldier,empire,Cavalry,50.0,50.0,150.0,20.0,20.0,100.0,150.0,,,,,special_or_unlinked,special_or_unlinked
