source_troop_id,target_troop_id
goldcloak_soldier,goldcloak_officer
goldcloak_soldier,goldcloak_rider
goldcloak_officer,kingsguard
goldcloak_rider,goldcloak_captain
crownlands_bowman,goldcloak_archer
goldcloak_archer,goldcloak_elite_archer
goldcloak_elite_archer,goldcloak_master_archer
crownlands_squire,realm_hedge_knight
kingsguard_page,kingsguard_squire
kingsguard_squire,kingsguard_initiate
kingsguard_initiate,kingsguard_captain
kingsguard_captain,mounted_kingsguard
stark_volunteer,stark_levy
stark_levy,stark_bowman
stark_levy,stark_footman
stark_bowman,stark_archer
stark_archer,stark_master_archer
stark_footman,stark_horseman
stark_footman,stark_soldier
stark_soldier,stark_pikeman
stark_soldier,stark_houseguard
stark_houseguard,stark_swornsword
stark_horseman,stark_cavalry
cerwyn_volunteer,cerwyn_levy
cerwyn_levy,cerwyn_soldier
cerwyn_soldier,cerwyn_archer
cerwyn_soldier,cerwyn_axeman
cerwyn_soldier,cerwyn_scout
cerwyn_axeman,cerwyn_master_axeman
cerwyn_master_axeman,cerwyn_marauder
cerwyn_scout,cerwyn_horseman
cerwyn_archer,cerwyn_veteran_archer
whiteharbor_volunteer,whiteharbor_levy
whiteharbor_levy,whiteharbor_footman
whiteharbor_levy,whiteharbor_squire
whiteharbor_squire,whiteharbor_knight
whiteharbor_knight,whiteharbor_elite_knight
whiteharbor_elite_knight,whiteharbor_knight_commander
whiteharbor_footman,manderly_man_at_arms
whiteharbor_footman,manderly_archer
manderly_man_at_arms,whiteharbor_elite_pikeman
manderly_archer,manderly_veteran_archer
lannister_recruit,lannister_levy
lannister_levy,lannister_bowman
lannister_levy,lannister_footman
lannister_bowman,lannister_archer
lannister_archer,lannister_longbowman
lannister_footman,lannister_man_at_arms
lannister_footman,lannister_horseman
lannister_man_at_arms,lannister_houseguard
lannister_man_at_arms,lannister_officer
lannister_horseman,lannister_knight
lannister_knight,lannister_prideknight
martell_recruit,martell_levy
martell_levy,martell_footman
martell_levy,martell_bowman
martell_footman,martell_spearman
martell_footman,martell_rider
martell_spearman,martell_houseguard
martell_rider,martell_horseman
martell_horseman,garden_sentinel
martell_bowman,martell_archer
martell_archer,martell_veteran_archer
greyjoy_recruit,greyjoy_footman
greyjoy_footman,greyjoy_soldier
greyjoy_soldier,greyjoy_houseguard
greyjoy_soldier,greyjoy_archer
greyjoy_soldier,greyjoy_rider
greyjoy_houseguard,greyjoy_fingerdancer
greyjoy_archer,greyjoy_marksman
greyjoy_marksman,greyjoy_sniper
greyjoy_rider,greyjoy_horseman
sarnor_recruit,sarnor_footman
sarnor_recruit,sarnor_bowman
sarnor_noble_recruit,sarnor_javelinier
sarnor_footman,sarnor_warrior
sarnor_footman,sarnor_horseman
sarnor_warrior,sarnor_spearman
sarnor_warrior,sarnor_glaiveman
sarnor_spearman,sarnor_master_spearman
sarnor_horseman,sarnor_cavalry
sarnor_cavalry,sarnor_highking_guardian
sarnor_bowman,sarnor_archer
sarnor_archer,sarnor_elite_archer
sarnor_elite_archer,sarnor_longbowman
arryn_recruit,arryn_levy
arryn_levy,arryn_rider
arryn_levy,arryn_footman
arryn_footman,arryn_archer
arryn_footman,arryn_man_at_arms
arryn_man_at_arms,arryn_houseguard
arryn_archer,arryn_master_archer
arryn_rider,arryn_horseman
arryn_horseman,arryn_knight
arryn_knight,arryn_moonknight
royce_recruit,royce_footman
royce_footman,royce_soldier
royce_soldier,royce_archer
royce_soldier,royce_warrior
royce_soldier,royce_rider
royce_warrior,royce_elite_warrior
royce_rider,royce_cavalrywomen
royce_cavalrywomen,royce_heroine
royce_archer,royce_veteran_archer
sarnor_javelinier,sarnor_elite_javelinier
sarnor_elite_javelinier,sarnor_master_javelinier
sarnor_master_javelinier,sarnor_spider
robber_scout,robber_horseman
robber_horseman,robber_knight
norvos_recruit,norvos_footman
norvos_recruit,norvos_bowman
norvos_initiate,norvos_acolyte
norvos_footman,norvos_soldier
norvos_footman,norvos_horseman
norvos_soldier,norvos_spearman
norvos_soldier,norvos_axeman
norvos_spearman,norvos_pikeman
norvos_axeman,norvos_master_axeman
norvos_horseman,norvos_cavalry
norvos_cavalry,norvos_priestguard
norvos_bowman,norvos_archer
norvos_archer,norvos_elite_archer
norvos_elite_archer,norvos_master_archer
norvos_acolyte,norvos_bearded_priest
norvos_bearded_priest,devout_bearded_priest
devout_bearded_priest,mounted_priest
casterly_guard,casterly_soldier
casterly_guard,casterly_squire
casterly_soldier,casterly_marshal
casterly_soldier,casterly_crossbowman
casterly_marshal,casterly_pikeman
casterly_squire,casterly_knight
casterly_knight,casterly_champion
casterly_pikeman,casterly_guardian
casterly_crossbowman,casterly_master_crossbowman
mormont_volunteer,mormont_woodswoman
mormont_woodswoman,mormont_trapper
mormont_woodswoman,mormont_footman
mormont_trapper,mormont_huntress
mormont_huntress,mormont_mounted_huntress
mormont_huntress,mormont_veteran_huntress
mormont_veteran_huntress,mormont_bowmaiden
mormont_footman,mormont_scout
mormont_footman,mormont_man_at_arms
mormont_man_at_arms,mormont_houseguard
mormont_scout,mormont_horseman
yronwood_recruit,yronwood_levy
yronwood_levy,yronwood_man_at_arms
yronwood_man_at_arms,yronwood_archer
yronwood_man_at_arms,yronwood_pikeman
yronwood_man_at_arms,yronwood_horseman
yronwood_pikeman,yronwood_veteran_pikeman
yronwood_horseman,yronwood_knight
yronwood_knight,boneway_guardian
yronwood_archer,yronwood_veteran_archer
valyrian_recruit,targaryen_levy
valyrian_noble_recruit,valyrian_squire
valyrian_noble_recruit,targ_squire
targaryen_levy,targaryen_soldier
targaryen_levy,targaryen_bowman
targaryen_bowman,targaryen_archer
targaryen_archer,targaryen_master_archer
targaryen_soldier,targaryen_man_at_arms
targaryen_soldier,valyrian_scout
targaryen_man_at_arms,valyrian_captain
targaryen_man_at_arms,targaryen_elite_pikeman
valyrian_scout,targaryen_dragonknight
valyrian_squire,valyrian_knight
valyrian_knight,valyrian_dragonknight
valyrian_dragonknight,valyrian_dragonlord_protector
targ_squire,targ_knight
targ_knight,targ_queensguard
targ_queensguard,queensguard_captain
volantine_recruit,volantine_footman
volantine_noble_recruit,tigercloak_elite_initiate
volantine_footman,volantine_bowman
volantine_footman,volantine_soldier
volantine_soldier,tigercloak_warrior
volantine_soldier,tigercloak_rider
tigercloak_warrior,tigercloak_elite_warrior
tigercloak_rider,tigercloak_camel_cavalry
volantine_bowman,tigercloak_archer
tigercloak_archer,tigercloak_master_archer
tigercloak_elite_initiate,tigercloak_elite
tigercloak_elite,tigercloak_master
tigercloak_master,triarch_guardian
qohorik_recruit,qohorik_footman
qohorik_noble_recruit,qohorik_goat_initiate
qohorik_footman,qohorik_soldier
qohorik_footman,qohorik_rider
qohorik_footman,qohorik_bowman
qohorik_bowman,qohorik_archer
qohorik_soldier,qohorik_swordsman
qohorik_soldier,qohorik_spearman
qohorik_rider,qohorik_horseman
qohorik_archer,qohorik_elite_archer
qohorik_spearman,qohorik_elite_spearman
qohorik_swordsman,qohorik_falxman
qohorik_horseman,qohorik_lancer
qohorik_goat_initiate,qohorik_goat_warrior
qohorik_goat_warrior,qohorik_goat_devout
qohorik_goat_devout,qohorik_goat_sacrificer
pentoshi_recruit,pentoshi_footman
pentoshi_noble_recruit,pentoshi_pikeman
pentoshi_footman,pentoshi_soldier
pentoshi_soldier,pentoshi_man_at_arms
pentoshi_soldier,pentoshi_archer
pentoshi_soldier,pentoshi_horseman
pentoshi_archer,pentoshi_elite_archer
pentoshi_man_at_arms,pentoshi_spearman
pentoshi_horseman,pentoshi_cavalry
pentoshi_horseman,pentoshi_mounted_archer
pentoshi_pikeman,pentoshi_pike_warrior
pentoshi_pike_warrior,pentoshi_lancer
pentoshi_lancer,magister_guard
myrish_recruit,myrish_footman
myrish_noble_recruit,myrish_crossbowman
myrish_footman,myrish_soldier
myrish_footman,myrish_bowman
myrish_soldier,myrish_warrior
myrish_soldier,myrish_horseman
myrish_bowman,myrish_archer
myrish_archer,myrish_elite_archer
myrish_warrior,myrish_axeman
myrish_horseman,myrish_cavalry
myrish_crossbowman,myrish_elite_crossbowman
myrish_elite_crossbowman,myrish_master_crossbowman
myrish_master_crossbowman,myrish_artisan
tyroshi_recruit,tyroshi_footman
tyroshi_noble_recruit,tyroshi_boatswain
tyroshi_footman,tyroshi_soldier
tyroshi_footman,tyroshi_bowman
tyroshi_soldier,tyroshi_axeman
tyroshi_soldier,tyroshi_horseman
tyroshi_bowman,tyroshi_archer
tyroshi_archer,tyroshi_elite_archer
tyroshi_axeman,tyroshi_renegade
tyroshi_horseman,tyroshi_cavalry
tyroshi_boatswain,tyroshi_quartermaster
tyroshi_quartermaster,tyroshi_firstmate
tyroshi_firstmate,tyroshi_corsair
lyseni_recruit,lyseni_footman
lyseni_noble_recruit,lyseni_axe_apprentice
lyseni_footman,lyseni_soldier
lyseni_footman,lyseni_bowman
lyseni_soldier,lyseni_warrior
lyseni_soldier,lyseni_horseman
lyseni_bowman,lyseni_archer
lyseni_archer,lyseni_elite_archer
lyseni_warrior,lyseni_spearman
lyseni_warrior,lyseni_glaiveman
lyseni_horseman,lyseni_cavalry
lyseni_axe_apprentice,lyseni_axeman
lyseni_axeman,lyseni_executioner
lyseni_executioner,lyseni_enforcer
kingswood_thief,kingswood_bandit
kingswood_bandit,kingswood_chief
yiti_criminal,yiti_raider
yiti_raider,yiti_chief
ROT_mercenary1,ROT_mercenary2
ROT_mercenary2,ROT_mercenary4
ROT_mercenary4,ROT_mercenary5
golden_recruit,golden_crossbowman
golden_recruit,golden_infantryman
golden_infantryman,golden_spearman
golden_infantryman,golden_rider
golden_spearman,golden_pikeman
golden_rider,golden_horseman
golden_horseman,golden_elite_pikeman
golden_crossbowman,golden_veteran_crossbowman
golden_veteran_crossbowman,golden_master_crossbowman
skag_recruit,skag_footman
skag_footman,skag_bowman
skag_footman,skag_soldier
skag_soldier,skag_spearman
skag_soldier,skag_savage
skag_soldier,skagosi_rider
skag_spearman,skag_master_spearman
skag_savage,skag_barbarian
skag_bowman,skag_archer
skag_archer,skag_huntsman
skagosi_rider,skagosi_stoneborn
skagosi_stoneborn,skagosi_stoneborn_champion
yiti_recruit,yiti_footman
yiti_footman,yiti_bowman
yiti_footman,yiti_infantryman
yiti_infantryman,yiti_spearman
yiti_infantryman,yiti_rider
yiti_spearman,yiti_pikeman
yiti_pikeman,yiti_samurai
yiti_rider,yiti_horseman
yiti_bowman,yiti_veteran_bowman
yiti_veteran_bowman,yiti_master_bowman
summer_recruit,summer_footman
summer_footman,summer_bowman
summer_footman,summer_infantryman
summer_infantryman,summer_spearman
summer_infantryman,summer_rider
summer_spearman,summer_pikeman
summer_rider,summer_horseman
