troop_id,troop_name,culture,level,default_group,defensive_lane,roster_count,shield_share,horse_share,armor_total_mean,survivability_armor_v71_mean,shield_hp_mean,shield_armor_mean,harness_armor_mean,horse_extra_health_mean,horse_speed_mean,horse_maneuver_mean,horse_charge_damage_audit_only_mean,horse_charge_damage_max_audit_only,mount_ids_audit_only,mount_evidence_status,unresolved_mount_evidence,spectacle_reason,athletics,riding,melee_skill,armor_component_v2,shield_hp_component_v2,shield_armor_component_v2,harness_component_v2,mount_health_component_v2,mobility_component_v2,counterpressure_component_v2,protection_score_v2,defensive_utility_score_v2,protection_rank_v2,defensive_utility_rank_v2,normalization_includes_outliers,roster_aggregation,evidence_basis,empirical,score_status
aserai_marine_t4,Aserai Veteran Sailor,aserai,21.000000,Ranged,infantry,3,1.000000,0.000000,86.333333,20.650000,350.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,100.000000,40.000000,100.000000,34.272300,46.666667,5.882353,0.000000,0.000000,55.555556,41.666667,33.912179,36.851965,98,87,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
aserai_marine_t5,Aserai Bahriyyah,aserai,26.000000,Ranged,infantry,3,1.000000,0.000000,91.333333,28.666667,360.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,130.000000,60.000000,130.000000,49.327074,48.000000,5.882353,0.000000,0.000000,72.222222,54.166667,44.717187,48.412638,60,53,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
aserai_master_archer,Aserai Master Archer,aserai,26.000000,Ranged,infantry,3,0.000000,0.000000,126.000000,30.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,130.000000,60.000000,130.000000,52.582160,0.000000,0.000000,0.000000,0.000000,72.222222,54.166667,36.807512,42.084898,89,69,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
aserai_militia_archer,Aserai Militia Archer,aserai,11.000000,Ranged,infantry,4,0.000000,0.000000,20.250000,5.187500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,0.000000,0.000000,0.000000,5.234742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.664319,2.931455,208,212,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
aserai_militia_spearman,Aserai Militia Spearman,aserai,11.000000,Infantry,infantry,4,1.000000,0.000000,24.000000,6.525000,350.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,0.000000,0.000000,0.000000,7.746479,46.666667,5.882353,0.000000,0.000000,0.000000,0.000000,15.344104,12.275283,167,178,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
aserai_militia_veteran_archer,Aserai Militia Veteran Archer,aserai,16.000000,Ranged,infantry,4,0.000000,0.000000,39.750000,11.562500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,0.000000,0.000000,0.000000,17.206573,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.044601,9.635681,179,188,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
aserai_militia_veteran_spearman,Aserai Militia Veteran Spearman,aserai,16.000000,Infantry,infantry,4,1.000000,0.000000,43.500000,12.425000,430.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,0.000000,0.000000,0.000000,18.826291,57.333333,5.882353,0.000000,0.000000,0.000000,0.000000,25.233306,20.186645,137,155,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
aserai_recruit,Aserai Recruit,aserai,6.000000,Infantry,infantry,4,0.000000,0.000000,20.500000,4.375000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,20.000000,5.000000,20.000000,3.708920,0.000000,0.000000,0.000000,0.000000,11.111111,8.333333,2.596244,4.021440,209,208,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
aserai_tribal_horseman,Aserai Tribal Horseman,aserai,16.000000,Cavalry,cavalry,3,1.000000,1.000000,63.666667,19.183333,245.000000,1.000000,12.000000,0.000000,54.000000,59.000000,14.000000,14.000000,aserai_horse,resolved,,,30.000000,80.000000,70.000000,30.389064,44.545455,10.000000,5.970149,0.000000,31.737544,20.833333,23.570380,24.113392,44,44,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
aserai_tribesman,Aserai Tribesman,aserai,11.000000,Infantry,infantry,3,1.000000,0.000000,51.333333,13.366667,160.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,40.000000,15.000000,40.000000,20.594679,21.333333,5.882353,0.000000,0.000000,22.222222,16.666667,19.271177,19.305830,157,160,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
aserai_vanguard_faris,Aserai Vanguard Faris,aserai,31.000000,Cavalry,cavalry,3,1.000000,1.000000,207.000000,56.750000,360.000000,1.000000,58.000000,20.000000,65.000000,73.000000,20.000000,20.000000,t3_aserai_horse,resolved,,,90.000000,170.000000,200.000000,98.107256,65.454545,10.000000,74.626866,28.571429,88.057041,75.000000,77.154326,78.029165,5,3,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
aserai_veteran_faris,Aserai Veteran Faris,aserai,26.000000,Cavalry,cavalry,3,1.000000,1.000000,167.666667,45.583333,195.000000,1.000000,58.000000,0.000000,51.000000,73.000000,18.000000,18.000000,t2_aserai_horse,resolved,,,80.000000,160.000000,130.000000,77.978068,35.454545,10.000000,74.626866,0.000000,63.874034,45.833333,59.732589,58.756808,14,15,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
aserai_veteran_infantry,Aserai Veteran Infantry,aserai,26.000000,Infantry,infantry,3,1.000000,0.000000,181.000000,55.650000,360.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,130.000000,50.000000,160.000000,100.000000,48.000000,5.882353,0.000000,0.000000,72.222222,66.666667,80.188235,78.039477,5,5,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
aserai_youth,Aserai Youth,aserai,11.000000,Cavalry,cavalry,3,1.000000,1.000000,42.000000,12.200000,160.000000,1.000000,12.000000,0.000000,54.000000,59.000000,14.000000,14.000000,aserai_horse,resolved,,,15.000000,30.000000,60.000000,17.800811,29.090909,10.000000,5.970149,0.000000,21.933622,16.666667,14.958072,15.826486,54,54,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_clanwarrior,Battanian Clan Warrior,battania,11.000000,Infantry,infantry,3,1.000000,0.000000,38.666667,10.566667,215.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,40.000000,20.000000,40.000000,15.336463,28.666667,5.882353,0.000000,0.000000,22.222222,16.666667,17.057093,17.534563,163,166,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_falxman,Battanian Falxman,battania,21.000000,Infantry,infantry,3,0.000000,0.000000,92.666667,29.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,100.000000,45.000000,100.000000,51.643192,0.000000,0.000000,0.000000,0.000000,55.555556,41.666667,36.150235,38.642410,91,82,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_fian,Battanian Fian,battania,26.000000,Ranged,infantry,3,0.000000,0.000000,125.000000,39.450000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,130.000000,80.000000,130.000000,69.577465,0.000000,0.000000,0.000000,0.000000,72.222222,54.166667,48.704225,51.602269,51,40,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_fian_champion,Battanian Fian Champion,battania,31.000000,Ranged,infantry,3,0.000000,0.000000,167.000000,54.350000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,170.000000,60.000000,220.000000,97.558685,0.000000,0.000000,0.000000,0.000000,94.444444,91.666667,68.291080,73.243975,13,8,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_hero,Battanian Hero,battania,21.000000,Ranged,infantry,3,0.000000,0.000000,102.000000,33.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,100.000000,25.000000,110.000000,59.154930,0.000000,0.000000,0.000000,0.000000,55.555556,45.833333,41.408451,43.265650,68,67,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_highborn_warrior,Battanian Highborn Warrior,battania,16.000000,Ranged,infantry,3,0.000000,0.000000,59.000000,18.450000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,80.000000,10.000000,90.000000,30.140845,0.000000,0.000000,0.000000,0.000000,44.444444,37.500000,21.098592,25.073318,150,127,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_highborn_youth,Battanian Highborn Youth,battania,11.000000,Ranged,infantry,3,0.000000,0.000000,31.000000,8.450000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,40.000000,5.000000,40.000000,11.361502,0.000000,0.000000,0.000000,0.000000,22.222222,16.666667,7.953052,10.251330,195,186,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_horseman,Battanian Horseman,battania,26.000000,Cavalry,cavalry,3,1.000000,1.000000,140.166667,36.758333,250.000000,1.000000,40.000000,70.000000,45.000000,66.000000,22.000000,22.000000,t2_battania_horse,resolved,,,80.000000,130.000000,130.000000,62.070002,45.454545,10.000000,47.761194,100.000000,37.861811,45.833333,57.905421,54.693851,15,16,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_marine_t4,Battanian River Raider,battania,21.000000,Infantry,infantry,3,1.000000,0.000000,74.000000,20.800000,250.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,100.000000,25.000000,100.000000,34.553991,33.333333,5.882353,0.000000,0.000000,55.555556,41.666667,31.442695,34.876378,104,91,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_marine_t5,Battanian Skipari,battania,26.000000,Infantry,infantry,3,1.000000,0.000000,112.666667,31.300000,423.333333,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,130.000000,80.000000,130.000000,54.272300,56.444444,5.882353,0.000000,0.000000,72.222222,54.166667,49.867735,52.533077,47,35,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_militia_archer,Battanian Militia Archer,battania,11.000000,Ranged,infantry,4,0.000000,0.000000,26.250000,6.462500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,0.000000,0.000000,0.000000,7.629108,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.340376,4.272301,203,207,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_militia_spearman,Battanian Militia Spearman,battania,11.000000,Infantry,infantry,4,1.000000,0.000000,35.000000,7.925000,200.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,0.000000,0.000000,0.000000,10.375587,26.666667,5.882353,0.000000,0.000000,0.000000,0.000000,13.184479,10.547583,174,184,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_militia_veteran_archer,Battanian Militia Veteran Archer,battania,16.000000,Ranged,infantry,4,0.000000,0.000000,44.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,0.000000,0.000000,0.000000,19.906103,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.934272,11.147418,170,183,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_militia_veteran_spearman,Battanian Militia Veteran Spearman,battania,16.000000,Infantry,infantry,4,1.000000,0.000000,53.750000,13.037500,300.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,0.000000,0.000000,0.000000,19.976526,40.000000,5.882353,0.000000,0.000000,0.000000,0.000000,22.571803,18.057442,145,163,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_mounted_skirmisher,Battanian Mounted Skirmisher,battania,26.000000,Cavalry,cavalry,3,1.000000,1.000000,156.000000,44.100000,250.000000,1.000000,40.000000,70.000000,45.000000,66.000000,22.000000,22.000000,t2_battania_horse,resolved,,,80.000000,130.000000,130.000000,75.304191,45.454545,10.000000,47.761194,100.000000,37.861811,45.833333,64.522516,59.987527,12,14,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_oathsworn,Battanian Oathsworn,battania,26.000000,Infantry,infantry,3,1.000000,0.000000,175.333333,50.566667,430.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,130.000000,80.000000,130.000000,90.453834,57.333333,5.882353,0.000000,0.000000,72.222222,54.166667,75.372586,72.936958,9,10,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_picked_warrior,Battanian Picked Warrior,battania,21.000000,Infantry,infantry,3,1.000000,0.000000,118.000000,35.600000,410.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,100.000000,30.000000,110.000000,62.347418,54.666667,5.882353,0.000000,0.000000,55.555556,45.833333,55.164761,54.270698,31,31,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_raider,Battanian Raider,battania,16.000000,Infantry,infantry,3,0.000000,0.000000,67.666667,19.650000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,70.000000,30.000000,70.000000,32.394366,0.000000,0.000000,0.000000,0.000000,38.888889,29.166667,22.676056,24.946400,144,129,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_scout,Battanian Scout,battania,21.000000,Cavalry,cavalry,3,1.000000,1.000000,94.333333,30.550000,215.000000,1.000000,15.000000,50.000000,46.000000,57.000000,20.000000,20.000000,battania_horse,resolved,,,45.000000,100.000000,100.000000,50.878774,39.090909,10.000000,10.447761,71.428571,19.930396,33.333333,41.035433,38.154719,29,31,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_trained_warrior,Battanian Trained Warrior,battania,16.000000,Infantry,infantry,3,1.000000,0.000000,67.000000,19.483333,226.666667,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,70.000000,40.000000,70.000000,32.081377,30.222222,5.882353,0.000000,0.000000,38.888889,29.166667,29.089644,30.077271,122,116,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_veteran_falxman,Battanian Veteran Falxman,battania,26.000000,Infantry,infantry,1,0.000000,0.000000,136.000000,44.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,130.000000,60.000000,130.000000,78.309859,0.000000,0.000000,0.000000,0.000000,72.222222,54.166667,54.816901,56.492410,32,29,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_volunteer,Battanian Volunteer,battania,6.000000,Infantry,infantry,4,0.000000,0.000000,27.125000,6.668750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,20.000000,5.000000,20.000000,8.016432,0.000000,0.000000,0.000000,0.000000,11.111111,8.333333,5.611502,6.433646,201,199,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_wildling,Battanian Wildling,battania,26.000000,Infantry,infantry,3,1.000000,0.000000,158.000000,48.900000,430.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,140.000000,60.000000,120.000000,87.323944,57.333333,5.882353,0.000000,0.000000,77.777778,50.000000,73.181663,71.323108,11,12,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_woodrunner,Battanian Wood Runner,battania,11.000000,Infantry,infantry,4,1.000000,0.000000,23.750000,3.812500,300.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,40.000000,15.000000,40.000000,2.652582,40.000000,5.882353,0.000000,0.000000,22.222222,16.666667,10.445043,12.244923,187,179,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
beni_zilal_tier_1,Beni Zilal Recruit,aserai,11.000000,Cavalry,cavalry,3,0.000000,1.000000,26.000000,7.800000,0.000000,0.000000,10.000000,0.000000,54.000000,59.000000,14.000000,14.000000,aserai_horse,resolved,,,10.000000,40.000000,40.000000,9.869311,0.000000,0.000000,2.985075,0.000000,23.894406,8.333333,5.531670,7.648110,63,63,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
beni_zilal_tier_2,Beni Zilal Soldier,aserai,16.000000,Cavalry,cavalry,5,0.000000,1.000000,53.800000,15.130000,0.000000,0.000000,12.000000,0.000000,53.400000,61.800000,14.800000,18.000000,aserai_horse|t2_aserai_horse,resolved,,,20.000000,90.000000,60.000000,23.082470,0.000000,0.000000,5.970149,0.000000,36.988371,16.666667,12.735265,15.553716,56,55,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
beni_zilal_tier_3,Beni Zilal Royal Guard,aserai,21.000000,Cavalry,cavalry,3,0.000000,1.000000,107.000000,25.583333,0.000000,0.000000,58.000000,0.000000,51.000000,73.000000,18.000000,18.000000,t2_aserai_horse,resolved,,,65.000000,110.000000,110.000000,41.925792,0.000000,0.000000,74.626866,0.000000,54.070113,37.500000,35.888269,37.867626,36,33,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
bold_contender,Bold Contender,sturgia,16.000000,Infantry,infantry,2,0.500000,0.000000,53.000000,17.900000,180.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,90.000000,90.000000,90.000000,29.107981,24.000000,17.647059,0.000000,0.000000,50.000000,37.500000,26.940293,30.302234,128,111,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
bold_contender_easy,Bold Contender,sturgia,16.000000,Infantry,infantry,2,0.500000,0.000000,53.000000,17.900000,180.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,0.000000,0.000000,0.000000,29.107981,24.000000,17.647059,0.000000,0.000000,0.000000,0.000000,26.940293,21.552234,128,149,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
bold_contender_hard,Bold Contender,sturgia,16.000000,Infantry,infantry,2,0.500000,0.000000,53.000000,17.900000,180.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,90.000000,90.000000,90.000000,29.107981,24.000000,17.647059,0.000000,0.000000,50.000000,37.500000,26.940293,30.302234,128,111,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
bold_contender_normal,Bold Contender,sturgia,16.000000,Infantry,infantry,2,0.500000,0.000000,53.000000,17.900000,180.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,90.000000,90.000000,90.000000,29.107981,24.000000,17.647059,0.000000,0.000000,50.000000,37.500000,26.940293,30.302234,128,111,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
bold_contender_very_hard,Bold Contender,sturgia,16.000000,Infantry,infantry,2,0.500000,0.000000,53.000000,17.900000,180.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,90.000000,90.000000,90.000000,29.107981,24.000000,17.647059,0.000000,0.000000,50.000000,37.500000,26.940293,30.302234,128,111,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
borrowed_troop,Borrowed Troop,empire,6.000000,Infantry,infantry,3,0.000000,0.000000,11.333333,2.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.500000,0.000000,1.250000,215,214,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
brotherhood_of_woods_tier_1,Sprout,vlandia,11.000000,Ranged,infantry,3,0.000000,0.000000,24.000000,6.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,40.000000,20.000000,40.000000,7.511737,0.000000,0.000000,0.000000,0.000000,22.222222,16.666667,5.258216,8.095462,204,197,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
