troop_id,troop_name,roster_index,armor_total,survivability_armor_v71,shield_hp,shield_armor,has_shield,has_horse,harness_armor,horse_extra_health,horse_speed,horse_maneuver,horse_charge_damage_audit_only,horse_charge_damage_max_audit_only,horse_item_ids_audit_only,shield_probability,horse_probability
aserai_tribal_horseman,Aserai Tribal Horseman,1,66.000000,19.300000,245.000000,1.000000,true,true,12.000000,0.000000,54.000000,59.000000,14.000000,14.000000,aserai_horse,1.000000,1.000000
aserai_tribal_horseman,Aserai Tribal Horseman,2,66.000000,19.300000,245.000000,1.000000,true,true,12.000000,0.000000,54.000000,59.000000,14.000000,14.000000,aserai_horse,1.000000,1.000000
aserai_tribesman,Aserai Tribesman,0,48.000000,13.200000,160.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
aserai_tribesman,Aserai Tribesman,1,53.000000,13.450000,160.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
aserai_tribesman,Aserai Tribesman,2,53.000000,13.450000,160.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
aserai_vanguard_faris,Aserai Vanguard Faris,0,207.000000,56.750000,360.000000,1.000000,true,true,58.000000,20.000000,65.000000,73.000000,20.000000,20.000000,t3_aserai_horse,1.000000,1.000000
aserai_vanguard_faris,Aserai Vanguard Faris,1,207.000000,56.750000,360.000000,1.000000,true,true,58.000000,20.000000,65.000000,73.000000,20.000000,20.000000,t3_aserai_horse,1.000000,1.000000
aserai_vanguard_faris,Aserai Vanguard Faris,2,207.000000,56.750000,360.000000,1.000000,true,true,58.000000,20.000000,65.000000,73.000000,20.000000,20.000000,t3_aserai_horse,1.000000,1.000000
aserai_veteran_faris,Aserai Veteran Faris,0,171.000000,45.750000,195.000000,1.000000,true,true,58.000000,0.000000,51.000000,73.000000,18.000000,18.000000,t2_aserai_horse,1.000000,1.000000
aserai_veteran_faris,Aserai Veteran Faris,1,166.000000,45.500000,195.000000,1.000000,true,true,58.000000,0.000000,51.000000,73.000000,18.000000,18.000000,t2_aserai_horse,1.000000,1.000000
aserai_veteran_faris,Aserai Veteran Faris,2,166.000000,45.500000,195.000000,1.000000,true,true,58.000000,0.000000,51.000000,73.000000,18.000000,18.000000,t2_aserai_horse,1.000000,1.000000
aserai_veteran_infantry,Aserai Veteran Infantry,0,180.000000,55.600000,360.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
aserai_veteran_infantry,Aserai Veteran Infantry,1,185.000000,55.850000,360.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
aserai_veteran_infantry,Aserai Veteran Infantry,2,178.000000,55.500000,360.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
aserai_youth,Aserai Youth,0,42.000000,12.200000,160.000000,1.000000,true,true,12.000000,0.000000,54.000000,59.000000,14.000000,14.000000,aserai_horse,1.000000,1.000000
aserai_youth,Aserai Youth,1,42.000000,12.200000,160.000000,1.000000,true,true,12.000000,0.000000,54.000000,59.000000,14.000000,14.000000,aserai_horse,1.000000,1.000000
aserai_youth,Aserai Youth,2,42.000000,12.200000,160.000000,1.000000,true,true,12.000000,0.000000,54.000000,59.000000,14.000000,14.000000,aserai_horse,1.000000,1.000000
battanian_clanwarrior,Battanian Clan Warrior,0,46.000000,13.200000,215.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
battanian_clanwarrior,Battanian Clan Warrior,1,34.000000,8.700000,215.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
battanian_clanwarrior,Battanian Clan Warrior,2,36.000000,9.800000,215.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
battanian_falxman,Battanian Falxman,0,84.000000,27.200000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
battanian_falxman,Battanian Falxman,1,110.000000,35.300000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
battanian_falxman,Battanian Falxman,2,84.000000,27.200000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
battanian_fian,Battanian Fian,0,124.000000,39.100000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
battanian_fian,Battanian Fian,1,127.000000,40.150000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
battanian_fian,Battanian Fian,2,124.000000,39.100000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
battanian_fian_champion,Battanian Fian Champion,0,167.000000,54.350000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
battanian_fian_champion,Battanian Fian Champion,1,167.000000,54.350000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
battanian_fian_champion,Battanian Fian Champion,2,167.000000,54.350000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
battanian_hero,Battanian Hero,0,102.000000,33.900000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
battanian_hero,Battanian Hero,1,102.000000,33.900000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
battanian_hero,Battanian Hero,2,102.000000,33.900000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
battanian_highborn_warrior,Battanian Highborn Warrior,0,59.000000,18.450000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
battanian_highborn_warrior,Battanian Highborn Warrior,1,59.000000,18.450000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
battanian_highborn_warrior,Battanian Highborn Warrior,2,59.000000,18.450000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
battanian_highborn_youth,Battanian Highborn Youth,0,32.000000,8.800000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
battanian_highborn_youth,Battanian Highborn Youth,1,29.000000,7.750000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
battanian_highborn_youth,Battanian Highborn Youth,2,32.000000,8.800000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
battanian_horseman,Battanian Horseman,0,141.000000,37.050000,250.000000,1.000000,true,true,40.000000,70.000000,45.000000,66.000000,22.000000,22.000000,t2_battania_horse,1.000000,1.000000
battanian_horseman,Battanian Horseman,1,141.000000,37.050000,250.000000,1.000000,true,true,40.000000,70.000000,45.000000,66.000000,22.000000,22.000000,t2_battania_horse,1.000000,1.000000
battanian_horseman,Battanian Horseman,2,138.500000,36.175000,250.000000,1.000000,true,true,40.000000,70.000000,45.000000,66.000000,22.000000,22.000000,t2_battania_horse,1.000000,1.000000
battanian_marine_t4,Battanian River Raider,0,79.000000,19.950000,250.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
battanian_marine_t4,Battanian River Raider,1,82.000000,21.600000,250.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
battanian_marine_t4,Battanian River Raider,2,61.000000,20.850000,250.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
battanian_marine_t5,Battanian Skipari,0,119.000000,31.450000,430.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
battanian_marine_t5,Battanian Skipari,1,101.000000,31.050000,410.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
battanian_marine_t5,Battanian Skipari,2,118.000000,31.400000,430.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
battanian_militia_archer,Battanian Militia Archer,0,25.000000,6.050000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
battanian_militia_archer,Battanian Militia Archer,1,30.000000,8.300000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
battanian_militia_archer,Battanian Militia Archer,2,26.000000,5.300000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
battanian_militia_archer,Battanian Militia Archer,3,24.000000,6.200000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
battanian_militia_spearman,Battanian Militia Spearman,0,25.000000,4.250000,200.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
battanian_militia_spearman,Battanian Militia Spearman,1,26.000000,5.300000,200.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
battanian_militia_spearman,Battanian Militia Spearman,2,40.000000,9.500000,200.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
battanian_militia_spearman,Battanian Militia Spearman,3,49.000000,12.650000,200.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
battanian_militia_veteran_archer,Battanian Militia Veteran Archer,0,42.000000,12.400000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
battanian_militia_veteran_archer,Battanian Militia Veteran Archer,1,42.000000,12.400000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
battanian_militia_veteran_archer,Battanian Militia Veteran Archer,2,46.000000,13.600000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
battanian_militia_veteran_archer,Battanian Militia Veteran Archer,3,46.000000,13.600000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
battanian_militia_veteran_spearman,Battanian Militia Veteran Spearman,0,55.000000,12.650000,300.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
battanian_militia_veteran_spearman,Battanian Militia Veteran Spearman,1,46.000000,12.000000,300.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
battanian_militia_veteran_spearman,Battanian Militia Veteran Spearman,2,57.000000,13.750000,300.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
battanian_militia_veteran_spearman,Battanian Militia Veteran Spearman,3,57.000000,13.750000,300.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
battanian_mounted_skirmisher,Battanian Mounted Skirmisher,0,156.000000,44.100000,250.000000,1.000000,true,true,40.000000,70.000000,45.000000,66.000000,22.000000,22.000000,t2_battania_horse,1.000000,1.000000
battanian_mounted_skirmisher,Battanian Mounted Skirmisher,1,156.000000,44.100000,250.000000,1.000000,true,true,40.000000,70.000000,45.000000,66.000000,22.000000,22.000000,t2_battania_horse,1.000000,1.000000
battanian_mounted_skirmisher,Battanian Mounted Skirmisher,2,156.000000,44.100000,250.000000,1.000000,true,true,40.000000,70.000000,45.000000,66.000000,22.000000,22.000000,t2_battania_horse,1.000000,1.000000
battanian_oathsworn,Battanian Oathsworn,0,182.000000,52.900000,430.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
battanian_oathsworn,Battanian Oathsworn,1,182.000000,52.900000,430.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
battanian_oathsworn,Battanian Oathsworn,2,162.000000,45.900000,430.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
battanian_picked_warrior,Battanian Picked Warrior,0,124.000000,37.300000,410.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
battanian_picked_warrior,Battanian Picked Warrior,1,115.000000,35.350000,410.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
battanian_picked_warrior,Battanian Picked Warrior,2,115.000000,34.150000,410.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
battanian_raider,Battanian Raider,0,83.000000,25.050000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
battanian_raider,Battanian Raider,1,45.000000,11.750000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
battanian_raider,Battanian Raider,2,75.000000,22.150000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
battanian_scout,Battanian Scout,0,98.000000,31.900000,215.000000,1.000000,true,true,15.000000,50.000000,46.000000,57.000000,20.000000,20.000000,battania_horse,1.000000,1.000000
battanian_scout,Battanian Scout,1,87.000000,27.850000,215.000000,1.000000,true,true,15.000000,50.000000,46.000000,57.000000,20.000000,20.000000,battania_horse,1.000000,1.000000
battanian_scout,Battanian Scout,2,98.000000,31.900000,215.000000,1.000000,true,true,15.000000,50.000000,46.000000,57.000000,20.000000,20.000000,battania_horse,1.000000,1.000000
battanian_trained_warrior,Battanian Trained Warrior,0,86.000000,26.200000,215.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
battanian_trained_warrior,Battanian Trained Warrior,1,57.000000,15.850000,215.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
battanian_trained_warrior,Battanian Trained Warrior,2,58.000000,16.400000,250.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
battanian_veteran_falxman,Battanian Veteran Falxman,0,136.000000,44.100000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
battanian_volunteer,Battanian Volunteer,0,21.000000,5.050000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
battanian_volunteer,Battanian Volunteer,1,27.500000,6.625000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
battanian_volunteer,Battanian Volunteer,2,30.000000,7.500000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
battanian_volunteer,Battanian Volunteer,3,30.000000,7.500000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
battanian_wildling,Battanian Wildling,0,158.000000,48.900000,430.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
battanian_wildling,Battanian Wildling,1,158.000000,48.900000,430.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
battanian_wildling,Battanian Wildling,2,158.000000,48.900000,430.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
battanian_woodrunner,Battanian Wood Runner,0,32.000000,5.100000,300.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
battanian_woodrunner,Battanian Wood Runner,1,19.000000,4.450000,300.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
battanian_woodrunner,Battanian Wood Runner,2,31.000000,5.050000,300.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
