context,rank,display_name,provisional_slug,canonical_troop_id,identity_status,independent_battles,deployed,survivors,kills,deaths,wounded,routed,kills_per_deployed,death_rate,casualty_rate,ci95_low,ci95_high,reliability_status
siege_attack,15,Mallister Knight [T5],mallister_knight,mallister_horseman,confirmed_id,2,54,30,63,3,21,0,1.166667,0.055556,0.444444,,,insufficient_evidence
siege_attack,16,Northern Pikeman [T5],northern_pikeman,,unresolved,1,8,5,9,1,2,0,1.125000,0.125000,0.375000,,,insufficient_evidence
siege_attack,18,Westerlands Banner Knight [T6],westerlands_banner_knight,,unresolved,2,17,14,17,1,2,0,1.000000,0.058824,0.176471,,,insufficient_evidence
siege_attack,19,Arryn Winged Knight [T6],arryn_winged_knight,arryn_moonknight,confirmed_id,1,6,2,6,1,3,0,1.000000,0.166667,0.666667,,,insufficient_evidence
siege_attack,20,Northern Winter Warrior [T4],northern_winter_warrior,,unresolved,1,4,1,4,2,1,0,1.000000,0.500000,0.750000,,,insufficient_evidence
siege_attack,21,Vale Archer [T3],vale_archer,vale_archer,confirmed_id,1,4,0,4,0,4,0,1.000000,0.000000,1.000000,,,insufficient_evidence
siege_attack,22,Blackwood Scout [T4],blackwood_scout,blackwood_scout,confirmed_id,1,3,0,3,0,3,0,1.000000,0.000000,1.000000,,,insufficient_evidence
siege_attack,23,Northern Scout [T4],northern_scout,,unresolved,1,3,3,3,0,0,0,1.000000,0.000000,0.000000,,,insufficient_evidence
siege_attack,24,Riverlands Man at Arms [T4],riverlands_man_at_arms,river_man_at_arms,confirmed_id,1,3,2,3,1,0,0,1.000000,0.333333,0.333333,,,insufficient_evidence
siege_attack,26,Mallister Man at Arms [T4],mallister_man_at_arms,mallister_man_at_arms,confirmed_id,4,20,8,19,5,7,0,0.950000,0.250000,0.600000,,,insufficient_evidence
siege_attack,28,Blackwood Horseman [T5],blackwood_horseman,blackwood_horseman,confirmed_id,2,18,9,15,2,7,0,0.833333,0.111111,0.500000,,,insufficient_evidence
siege_attack,29,Riverlands Cavalry [T5],riverlands_cavalry,river_calvary,confirmed_id,1,6,4,5,1,1,0,0.833333,0.166667,0.333333,,,insufficient_evidence
siege_attack,30,Mallister Archer [T4],mallister_archer,mallister_archer,confirmed_id,2,19,8,15,1,10,0,0.789474,0.052632,0.578947,,,insufficient_evidence
siege_attack,32,Blackwood Man at Arms [T4],blackwood_man_at_arms,blackwood_man_at_arms,confirmed_id,1,20,3,15,6,11,0,0.750000,0.300000,0.850000,,,insufficient_evidence
siege_attack,33,Riverlands Elite Archer [T4],riverlands_elite_archer,river_elite_archer,confirmed_id,2,32,12,23,5,15,0,0.718750,0.156250,0.625000,,,insufficient_evidence
siege_attack,34,Blackwood Footman [T3],blackwood_footman,blackwood_footman,confirmed_id,1,30,9,21,8,13,0,0.700000,0.266667,0.700000,,,insufficient_evidence
siege_attack,35,Northern Ranger [T5],northern_ranger,,unresolved,2,13,11,9,0,2,0,0.692308,0.000000,0.153846,,,insufficient_evidence
siege_attack,36,Northern Mounted Warlord [T6],northern_mounted_warlord,,unresolved,4,29,26,20,0,3,0,0.689655,0.000000,0.103448,,,insufficient_evidence
siege_attack,37,Hillman [T2],hillman,mountain_bandits_bandit,confirmed_id,1,6,5,4,0,1,0,0.666667,0.000000,0.166667,,,insufficient_evidence
siege_attack,38,Blackwood Bowman [T3],blackwood_bowman,blackwood_bowman,confirmed_id,1,19,12,12,3,4,0,0.631579,0.157895,0.368421,,,insufficient_evidence
siege_attack,39,Northern Colonel [T5],northern_colonel,,unresolved,2,18,18,10,0,0,0,0.555556,0.000000,0.000000,,,insufficient_evidence
siege_attack,40,Riverlands Soldier [T3],riverlands_soldier,river_soldier,confirmed_id,3,18,6,10,0,12,0,0.555556,0.000000,0.666667,,,insufficient_evidence
siege_attack,41,Riverlands Archer [T3],riverlands_archer,river_archer,confirmed_id,2,28,10,15,3,15,0,0.535714,0.107143,0.642857,,,insufficient_evidence
siege_attack,42,Northern Winter Champion [T5],northern_winter_champion,,unresolved,4,30,19,16,5,6,0,0.533333,0.166667,0.366667,,,insufficient_evidence
siege_attack,43,Mallister Footman [T3],mallister_footman,mallister_footman,confirmed_id,2,16,7,8,1,8,0,0.500000,0.062500,0.562500,,,insufficient_evidence
siege_attack,44,Blackwood Levy [T2],blackwood_levy,blackwood_levy,confirmed_id,1,35,10,17,10,15,0,0.485714,0.285714,0.714286,,,insufficient_evidence
siege_attack,45,Northern Horseman [T5],northern_horseman,,unresolved,3,34,29,16,3,2,0,0.470588,0.088235,0.147059,,,insufficient_evidence
siege_attack,46,Blackwood Archer [T4],blackwood_archer,blackwood_archer,confirmed_id,1,13,5,6,3,5,0,0.461538,0.230769,0.615385,,,insufficient_evidence
siege_attack,47,Northern Archer [T4],northern_archer,,unresolved,1,6,2,2,1,3,0,0.333333,0.166667,0.666667,,,insufficient_evidence
siege_attack,48,Riverlands Axeman [T5],riverlands_axeman,river_axeman,confirmed_id,1,14,5,3,2,7,0,0.214286,0.142857,0.642857,,,insufficient_evidence
siege_attack,49,Mallister Horseman [T4],mallister_horseman,mallister_rider,confirmed_id,2,19,9,4,4,6,0,0.210526,0.210526,0.526316,,,insufficient_evidence
siege_attack,50,Blackwood Recruit [T1],blackwood_recruit,blackwood_recruit,confirmed_id,1,8,0,1,0,8,0,0.125000,0.000000,1.000000,,,insufficient_evidence
