troop_id,troop_name,level,culture,default_group,roster_index,OneHanded,TwoHanded,Polearm,Bow,Crossbow,Throwing,Riding,Athletics,has_shield,has_horse,has_bow,has_crossbow,has_ranged,has_throwing,armor_total,effective_armor,defense_raw,ranged_item,ranged_damage,ranged_raw,ammo_stack,crafted_melee_item,crafted_melee_template,crafted_melee_class,crafted_melee_raw,direct_throw_item,throw_damage,direct_throw_raw,crafted_throw_item,crafted_throw_raw,tree_root_id,upgrade_depth,line_status,defense_score_base,ranged_score_base,crafted_melee_score_base,throw_score_base,ranged_skill_factor,melee_skill_factor,throw_skill_factor,mobility_factor,ranged_role_score,defensive_role_score,offensive_melee_role_score,skirmisher_role_score,evidence_basis,empirical
aserai_infantry,Aserai Infantry,21.0,aserai,Infantry,2,100.0,60.0,100.0,45.0,15.0,60.0,45.0,100.0,True,False,False,False,False,True,114.0,34.1,53.725,,0.0,0.0,0.0,southern_spear_3_t3,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,0.0,eastern_javelin_2_t3,19.8,aserai_recruit,4.0,main_or_minor_line,40.40732344124378,0.0,81.95652173913044,30.46153846153846,0.25,0.45454545454545453,0.375,1.045,,49.17847704437088,26.362200447111498,47.05752243278779,xml_structural,false
aserai_mameluke_axeman,Aserai Mamluke Axeman,16.0,aserai,Infantry,0,70.0,80.0,60.0,30.0,10.0,50.0,40.0,80.0,False,False,False,False,False,False,72.0,21.7,27.125,,0.0,0.0,0.0,aserai_2haxe_1_t3,TwoHandedAxe,axe,40.48,,0.0,0.0,,0.0,aserai_recruit,3.0,main_or_minor_line,20.40109163971592,0.0,73.33333333333331,0.0,0.25,0.36363636363636365,0.3125,1.04,,,12.462347208096379,,xml_structural,false
aserai_mameluke_axeman,Aserai Mamluke Axeman,16.0,aserai,Infantry,1,70.0,80.0,60.0,30.0,10.0,50.0,40.0,80.0,False,False,False,False,False,False,68.0,20.2,25.25,,0.0,0.0,0.0,aserai_2haxe_1_t3,TwoHandedAxe,axe,40.48,,0.0,0.0,,0.0,aserai_recruit,3.0,main_or_minor_line,18.990877931901455,0.0,73.33333333333331,0.0,0.25,0.36363636363636365,0.3125,1.04,,,12.254062246555618,,xml_structural,false
aserai_mameluke_axeman,Aserai Mamluke Axeman,16.0,aserai,Infantry,2,70.0,80.0,60.0,30.0,10.0,50.0,40.0,80.0,False,False,False,False,False,False,68.0,20.2,25.25,,0.0,0.0,0.0,aserai_2haxe_1_t3,TwoHandedAxe,axe,40.48,,0.0,0.0,,0.0,aserai_recruit,3.0,main_or_minor_line,18.990877931901455,0.0,73.33333333333331,0.0,0.25,0.36363636363636365,0.3125,1.04,,,12.254062246555618,,xml_structural,false
aserai_mameluke_cavalry,Aserai Mamluke Cavalry,21.0,aserai,HorseArcher,0,100.0,45.0,75.0,100.0,15.0,70.0,110.0,40.0,True,True,True,False,True,False,139.0,34.050000000000004,89.14821428571429,steppe_heavy_bow,56.0,113.45,23.0,aserai_sword_3_t3,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,aserai_recruit,4.0,main_or_minor_line,67.04961803354429,68.52914527333132,75.72463768115942,0.0,0.45454545454545453,0.45454545454545453,0.4375,1.1900000000000002,43.9067366279246,73.92001087181417,33.27644550968099,,xml_structural,false
aserai_mameluke_cavalry,Aserai Mamluke Cavalry,21.0,aserai,HorseArcher,1,100.0,45.0,75.0,100.0,15.0,70.0,110.0,40.0,True,True,True,False,True,False,139.0,34.050000000000004,89.14821428571429,steppe_heavy_bow,56.0,113.45,23.0,aserai_sword_3_t3,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,aserai_recruit,4.0,main_or_minor_line,67.04961803354429,68.52914527333132,75.72463768115942,0.0,0.45454545454545453,0.45454545454545453,0.4375,1.1900000000000002,43.9067366279246,73.92001087181417,33.27644550968099,,xml_structural,false
aserai_mameluke_cavalry,Aserai Mamluke Cavalry,21.0,aserai,HorseArcher,2,100.0,45.0,75.0,100.0,15.0,70.0,110.0,40.0,True,True,True,False,True,False,139.0,34.050000000000004,89.14821428571429,steppe_heavy_bow,56.0,113.45,23.0,aserai_sword_3_t3,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,aserai_recruit,4.0,main_or_minor_line,67.04961803354429,68.52914527333132,75.72463768115942,0.0,0.45454545454545453,0.45454545454545453,0.4375,1.1900000000000002,43.9067366279246,73.92001087181417,33.27644550968099,,xml_structural,false
aserai_mameluke_guard,Aserai Mamluke Guard,21.0,aserai,Infantry,0,80.0,110.0,60.0,45.0,15.0,100.0,45.0,110.0,False,False,False,False,False,False,139.0,34.6,43.25,,0.0,0.0,0.0,southern_throwing_axe_1_t4,ThrowingAxe,axe,40.48,,0.0,0.0,,0.0,aserai_recruit,4.0,main_or_minor_line,32.52892952692031,0.0,73.33333333333331,0.0,0.25,0.5,0.625,1.045,,,24.59241902697885,,xml_structural,false
aserai_mameluke_guard,Aserai Mamluke Guard,21.0,aserai,Infantry,1,80.0,110.0,60.0,45.0,15.0,100.0,45.0,110.0,False,False,False,False,False,False,139.0,34.6,43.25,,0.0,0.0,0.0,aserai_2haxe_2_t4,TwoHandedAxe,axe,40.48,,0.0,0.0,,0.0,aserai_recruit,4.0,main_or_minor_line,32.52892952692031,0.0,73.33333333333331,0.0,0.25,0.5,0.625,1.045,,,24.59241902697885,,xml_structural,false
aserai_mameluke_guard,Aserai Mamluke Guard,21.0,aserai,Infantry,2,80.0,110.0,60.0,45.0,15.0,100.0,45.0,110.0,False,False,False,False,False,False,139.0,34.6,43.25,,0.0,0.0,0.0,aserai_2haxe_2_t4,TwoHandedAxe,axe,40.48,,0.0,0.0,,0.0,aserai_recruit,4.0,main_or_minor_line,32.52892952692031,0.0,73.33333333333331,0.0,0.25,0.5,0.625,1.045,,,24.59241902697885,,xml_structural,false
aserai_mameluke_heavy_cavalry,Aserai Mamluke Heavy Cavalry,26.0,aserai,HorseArcher,0,130.0,60.0,80.0,130.0,20.0,80.0,130.0,80.0,True,True,True,False,True,False,161.0,36.949999999999996,90.80321428571428,composite_steppe_bow,56.0,114.8,23.0,aserai_sword_4_t4,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,aserai_recruit,5.0,main_or_minor_line,68.29436666630852,69.34460887949261,75.72463768115942,0.0,0.5909090909090909,0.5909090909090909,0.5,1.21,56.18177995300651,74.87511407627046,44.136248324303544,,xml_structural,false
aserai_mameluke_heavy_cavalry,Aserai Mamluke Heavy Cavalry,26.0,aserai,HorseArcher,1,130.0,60.0,80.0,130.0,20.0,80.0,130.0,80.0,True,True,True,False,True,False,161.0,36.949999999999996,90.80321428571428,composite_steppe_bow,56.0,114.8,23.0,aserai_sword_4_t4,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,aserai_recruit,5.0,main_or_minor_line,68.29436666630852,69.34460887949261,75.72463768115942,0.0,0.5909090909090909,0.5909090909090909,0.5,1.21,56.18177995300651,74.87511407627046,44.136248324303544,,xml_structural,false
aserai_mameluke_heavy_cavalry,Aserai Mamluke Heavy Cavalry,26.0,aserai,HorseArcher,2,130.0,60.0,80.0,130.0,20.0,80.0,130.0,80.0,True,True,True,False,True,False,161.0,36.949999999999996,90.80321428571428,composite_steppe_bow,56.0,114.8,23.0,aserai_sword_4_t4,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,aserai_recruit,5.0,main_or_minor_line,68.29436666630852,69.34460887949261,75.72463768115942,0.0,0.5909090909090909,0.5909090909090909,0.5,1.21,56.18177995300651,74.87511407627046,44.136248324303544,,xml_structural,false
aserai_mameluke_regular,Aserai Mamluke Regular,16.0,aserai,Cavalry,0,70.0,30.0,70.0,30.0,10.0,50.0,70.0,40.0,True,True,False,False,False,False,62.0,16.05,42.51964285714286,,0.0,0.0,0.0,southern_spear_3_t3,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,0.0,,0.0,aserai_recruit,3.0,main_or_minor_line,31.979617711209727,0.0,81.95652173913044,0.0,0.25,0.3181818181818182,0.3125,1.1500000000000001,,47.807546534039155,19.470795548314978,,xml_structural,false
aserai_mameluke_regular,Aserai Mamluke Regular,16.0,aserai,Cavalry,1,70.0,30.0,70.0,30.0,10.0,50.0,70.0,40.0,True,True,False,False,False,False,58.0,14.549999999999999,40.64464285714286,,0.0,0.0,0.0,southern_spear_3_t3,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,0.0,,0.0,aserai_recruit,3.0,main_or_minor_line,30.569404003395263,0.0,81.95652173913044,0.0,0.25,0.3181818181818182,0.3125,1.1500000000000001,,46.725480970078095,19.262510586774226,,xml_structural,false
aserai_mameluke_regular,Aserai Mamluke Regular,16.0,aserai,Cavalry,2,70.0,30.0,70.0,30.0,10.0,50.0,70.0,40.0,True,True,False,False,False,False,58.0,14.549999999999999,40.64464285714286,,0.0,0.0,0.0,southern_spear_3_t3,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,0.0,,0.0,aserai_recruit,3.0,main_or_minor_line,30.569404003395263,0.0,81.95652173913044,0.0,0.25,0.3181818181818182,0.3125,1.1500000000000001,,46.725480970078095,19.262510586774226,,xml_structural,false
aserai_mameluke_soldier,Aserai Mamluke Soldier,11.0,aserai,Infantry,0,40.0,15.0,50.0,10.0,5.0,40.0,15.0,40.0,True,False,False,False,False,False,49.0,12.05,28.448214285714286,,0.0,0.0,0.0,eastern_spear_1_t2,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,0.0,,0.0,aserai_recruit,2.0,main_or_minor_line,21.396299599230694,0.0,81.95652173913044,0.0,0.25,0.25,0.25,1.015,,33.292684707777795,6.222492656273085,,xml_structural,false
aserai_mameluke_soldier,Aserai Mamluke Soldier,11.0,aserai,Infantry,1,40.0,15.0,50.0,10.0,5.0,40.0,15.0,40.0,True,False,False,False,False,False,49.0,12.05,28.448214285714286,,0.0,0.0,0.0,eastern_spear_1_t2,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,0.0,,0.0,aserai_recruit,2.0,main_or_minor_line,21.396299599230694,0.0,81.95652173913044,0.0,0.25,0.25,0.25,1.015,,33.292684707777795,6.222492656273085,,xml_structural,false
aserai_mameluke_soldier,Aserai Mamluke Soldier,11.0,aserai,Infantry,2,40.0,15.0,50.0,10.0,5.0,40.0,15.0,40.0,True,False,False,False,False,False,49.0,12.05,28.448214285714286,,0.0,0.0,0.0,eastern_spear_1_t2,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,0.0,,0.0,aserai_recruit,2.0,main_or_minor_line,21.396299599230694,0.0,81.95652173913044,0.0,0.25,0.25,0.25,1.015,,33.292684707777795,6.222492656273085,,xml_structural,false
aserai_marine_t4,Aserai Veteran Sailor,21.0,aserai,Ranged,0,100.0,40.0,70.0,100.0,15.0,60.0,40.0,100.0,True,False,True,False,True,False,82.0,17.650000000000002,33.1625,tribal_bow,60.0,121.55,36.0,desert_long_sword_t4,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,aserai_marine_t4,1.0,main_or_minor_line,24.941979778878494,73.421926910299,75.72463768115942,0.0,0.45454545454545453,0.45454545454545453,0.375,1.04,26.45802365494138,35.21634626717764,21.149357124914292,,xml_structural,false
aserai_marine_t4,Aserai Veteran Sailor,21.0,aserai,Ranged,1,100.0,40.0,70.0,100.0,15.0,60.0,40.0,100.0,True,False,True,False,True,False,90.0,20.549999999999997,36.7875,tribal_bow,61.0,121.55,32.0,desert_long_sword_t4,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,aserai_marine_t4,1.0,main_or_minor_line,27.66839294731979,73.421926910299,75.72463768115942,0.0,0.45454545454545453,0.45454545454545453,0.375,1.04,26.796589149570664,37.30833969083569,21.552041383893094,,xml_structural,false
aserai_marine_t4,Aserai Veteran Sailor,21.0,aserai,Ranged,2,100.0,40.0,70.0,100.0,15.0,60.0,40.0,100.0,True,False,True,False,True,False,87.0,20.65,36.9125,longbow_recurve_desert_bow,82.0,143.65,32.0,aserai_sword_3_t3,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,aserai_marine_t4,1.0,main_or_minor_line,27.76240719450742,86.77136816671701,75.72463768115942,0.0,0.45454545454545453,0.45454545454545453,0.375,1.04,32.92077087632259,37.38047739509976,21.56592704799581,,xml_structural,false
aserai_marine_t5,Aserai Bahriyyah,26.0,aserai,Ranged,0,130.0,50.0,80.0,140.0,20.0,80.0,60.0,130.0,True,False,True,False,True,False,99.0,27.85,46.198214285714286,nomad_bow,74.0,132.25,23.0,aserai_noble_sword_3_t5,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,aserai_marine_t4,2.0,main_or_minor_line,34.74632269987429,79.88523104802175,75.72463768115942,0.0,0.6363636363636364,0.5909090909090909,0.5,1.06,46.25106818410163,42.739278283287845,33.27339014610023,,xml_structural,false
aserai_marine_t5,Aserai Bahriyyah,26.0,aserai,Ranged,1,130.0,50.0,80.0,140.0,20.0,80.0,60.0,130.0,True,False,True,False,True,False,99.0,27.85,46.198214285714286,nomad_bow,74.0,132.25,23.0,aserai_noble_sword_3_t5,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,aserai_marine_t4,2.0,main_or_minor_line,34.74632269987429,79.88523104802175,75.72463768115942,0.0,0.6363636363636364,0.5909090909090909,0.5,1.06,46.25106818410163,42.739278283287845,33.27339014610023,,xml_structural,false
aserai_marine_t5,Aserai Bahriyyah,26.0,aserai,Ranged,2,130.0,50.0,80.0,140.0,20.0,80.0,60.0,130.0,True,False,True,False,True,False,76.0,29.400000000000002,48.135714285714286,nomad_bow,74.0,132.25,23.0,aserai_noble_sword_3_t5,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,aserai_marine_t4,2.0,main_or_minor_line,36.20354353128257,79.88523104802175,75.72463768115942,0.0,0.6363636363636364,0.5909090909090909,0.5,1.06,46.43202560364485,43.85741269938094,33.48861793969235,,xml_structural,false
aserai_master_archer,Aserai Master Archer,26.0,aserai,Ranged,0,130.0,50.0,80.0,160.0,20.0,80.0,60.0,130.0,False,False,True,False,True,False,126.0,29.900000000000002,37.375,composite_steppe_bow,56.0,120.55,46.0,aserai_sword_3_t3,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,,,special_or_unlinked,28.110259909101657,72.81787979462399,75.72463768115942,0.0,0.7272727272727273,0.5909090909090909,0.5,1.06,43.88071835513066,,32.29326062707844,,xml_structural,false
aserai_master_archer,Aserai Master Archer,26.0,aserai,Ranged,1,130.0,50.0,80.0,160.0,20.0,80.0,60.0,130.0,False,False,True,False,True,False,126.0,29.900000000000002,37.375,composite_steppe_bow,56.0,120.55,46.0,aserai_sword_3_t3,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,,,special_or_unlinked,28.110259909101657,72.81787979462399,75.72463768115942,0.0,0.7272727272727273,0.5909090909090909,0.5,1.06,43.88071835513066,,32.29326062707844,,xml_structural,false
aserai_master_archer,Aserai Master Archer,26.0,aserai,Ranged,2,130.0,50.0,80.0,160.0,20.0,80.0,60.0,130.0,False,False,True,False,True,False,126.0,29.900000000000002,37.375,composite_steppe_bow,56.0,120.55,46.0,aserai_sword_3_t3,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,,,special_or_unlinked,28.110259909101657,72.81787979462399,75.72463768115942,0.0,0.7272727272727273,0.5909090909090909,0.5,1.06,43.88071835513066,,32.29326062707844,,xml_structural,false
aserai_militia_archer,Aserai Militia Archer,11.0,aserai,Ranged,0,,,,,,,,,False,False,True,False,True,False,26.0,7.050000000000001,8.8125,tribal_bow,58.0,124.05,54.0,peasant_hatchet_1_t1,OneHandedAxe,axe,40.48,,0.0,0.0,,0.0,,,special_or_unlinked,6.6280044267279825,74.93204469948657,73.33333333333331,0.0,,,,1.0,,,,,xml_structural,false
aserai_militia_archer,Aserai Militia Archer,11.0,aserai,Ranged,1,,,,,,,,,False,False,True,False,True,False,19.0,4.35,5.4375,tribal_bow,58.0,124.05,54.0,peasant_hatchet_1_t1,OneHandedAxe,axe,40.48,,0.0,0.0,,0.0,,,special_or_unlinked,4.089619752661947,74.93204469948657,73.33333333333331,0.0,,,,1.0,,,,,xml_structural,false
aserai_militia_archer,Aserai Militia Archer,11.0,aserai,Ranged,2,,,,,,,,,False,False,True,False,True,False,18.0,4.6,5.75,tribal_bow,58.0,124.05,54.0,peasant_hammer_1_t1,Mace,mace,38.7,,0.0,0.0,,0.0,,,special_or_unlinked,4.324655370631024,74.93204469948657,70.10869565217392,0.0,,,,1.0,,,,,xml_structural,false
aserai_militia_archer,Aserai Militia Archer,11.0,aserai,Ranged,3,,,,,,,,,False,False,True,False,True,False,18.0,4.6,5.75,tribal_bow,58.0,124.05,54.0,peasant_hammer_1_t1,Mace,mace,38.7,,0.0,0.0,,0.0,,,special_or_unlinked,4.324655370631024,74.93204469948657,70.10869565217392,0.0,,,,1.0,,,,,xml_structural,false
aserai_militia_spearman,Aserai Militia Spearman,11.0,aserai,Infantry,0,,,,,,,,,True,False,False,False,False,False,25.0,6.8500000000000005,19.6625,,0.0,0.0,0.0,eastern_spear_1_t2,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,0.0,,0.0,,,special_or_unlinked,14.788441082614352,0.0,81.95652173913044,0.0,,,,1.0,,28.222434636645986,,,xml_structural,false
aserai_militia_spearman,Aserai Militia Spearman,11.0,aserai,Infantry,1,,,,,,,,,True,False,False,False,False,False,19.0,4.8999999999999995,17.225,,0.0,0.0,0.0,eastern_spear_1_t2,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,0.0,,0.0,,,special_or_unlinked,12.955163262455548,0.0,81.95652173913044,0.0,,,,1.0,,26.815749403496614,,,xml_structural,false
aserai_militia_spearman,Aserai Militia Spearman,11.0,aserai,Infantry,2,,,,,,,,,True,False,False,False,False,False,17.0,3.9500000000000006,16.0375,,0.0,0.0,0.0,eastern_spear_1_t2,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,0.0,,0.0,,,special_or_unlinked,12.062027914173054,0.0,81.95652173913044,0.0,,,,1.0,,26.130441212987943,,,xml_structural,false
aserai_militia_spearman,Aserai Militia Spearman,11.0,aserai,Infantry,3,,,,,,,,,True,False,False,False,False,False,35.0,7.55,20.5375,,0.0,0.0,0.0,eastern_spear_1_t2,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,0.0,,0.0,,,special_or_unlinked,15.446540812927767,0.0,81.95652173913044,0.0,,,,1.0,,28.727398566494475,,,xml_structural,false
aserai_militia_veteran_archer,Aserai Militia Veteran Archer,16.0,aserai,Ranged,0,,,,,,,,,False,False,True,False,True,False,37.0,11.6,14.5,tribal_bow,58.0,124.05,54.0,aserai_sword_1_t2,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,,,special_or_unlinked,10.905652673765191,74.93204469948657,75.72463768115942,0.0,,,,1.0,,,,,xml_structural,false
aserai_militia_veteran_archer,Aserai Militia Veteran Archer,16.0,aserai,Ranged,1,,,,,,,,,False,False,True,False,True,False,37.0,12.25,15.3125,tribal_bow,58.0,124.05,54.0,aserai_sword_2_t2,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,,,special_or_unlinked,11.516745280484793,74.93204469948657,75.72463768115942,0.0,,,,1.0,,,,,xml_structural,false
aserai_militia_veteran_archer,Aserai Militia Veteran Archer,16.0,aserai,Ranged,2,,,,,,,,,False,False,True,False,True,False,38.0,11.5,14.375,tribal_bow,58.0,124.05,54.0,aserai_sword_2_t2,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,,,special_or_unlinked,10.81163842657756,74.93204469948657,75.72463768115942,0.0,,,,1.0,,,,,xml_structural,false
aserai_militia_veteran_archer,Aserai Militia Veteran Archer,16.0,aserai,Ranged,3,,,,,,,,,False,False,True,False,True,False,47.0,14.550000000000002,18.187500000000004,tribal_bow,58.0,124.05,54.0,aserai_sword_2_t2,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,,,special_or_unlinked,13.679072965800307,74.93204469948657,75.72463768115942,0.0,,,,1.0,,,,,xml_structural,false
aserai_militia_veteran_spearman,Aserai Militia Veteran Spearman,16.0,aserai,Infantry,0,,,,,,,,,True,False,False,False,False,False,36.0,11.4,27.635714285714286,,0.0,0.0,0.0,eastern_spear_1_t2,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,0.0,,0.0,,,special_or_unlinked,20.785206992511096,0.0,81.95652173913044,0.0,,,,1.0,,32.82378963006134,,,xml_structural,false
aserai_militia_veteran_spearman,Aserai Militia Veteran Spearman,16.0,aserai,Infantry,1,,,,,,,,,True,False,False,False,False,False,39.0,11.55,27.823214285714286,,0.0,0.0,0.0,eastern_spear_1_t2,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,0.0,,0.0,,,special_or_unlinked,20.92622836329254,0.0,81.95652173913044,0.0,,,,1.0,,32.93199618645744,,,xml_structural,false
aserai_militia_veteran_spearman,Aserai Militia Veteran Spearman,16.0,aserai,Infantry,2,,,,,,,,,True,False,False,False,False,False,38.0,11.5,27.760714285714286,,0.0,0.0,0.0,eastern_spear_1_t2,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,0.0,,0.0,,,special_or_unlinked,20.879221239698726,0.0,81.95652173913044,0.0,,,,1.0,,32.8959273343254,,,xml_structural,false
aserai_militia_veteran_spearman,Aserai Militia Veteran Spearman,16.0,aserai,Infantry,3,,,,,,,,,True,False,False,False,False,False,61.0,16.45,33.948214285714286,,0.0,0.0,0.0,eastern_spear_1_t2,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,0.0,,0.0,,,special_or_unlinked,25.53292647548646,0.0,81.95652173913044,0.0,,,,1.0,,36.46674369539689,,,xml_structural,false
