troop_id,troop_name,level,upgrade_depth,line_status,culture,default_group,has_bow,has_crossbow,has_ranged,has_shield,has_horse,has_throwing,ranged_role_score,defensive_role_score,offensive_melee_role_score,skirmisher_role_score,defense_score_base,ranged_score_base,crafted_melee_score_base,throw_score_base,ranged_item,crafted_melee_item,crafted_melee_template,direct_throw_item,crafted_throw_item,primary_category,score_status,evidence_basis,empirical
vlandian_vanguard,Vlandian Vanguard,26.0,5.0,main_or_minor_line,vlandia,Cavalry,False,False,False,True,True,False,,82.2664912146268,44.94436104245398,,73.8228520878326,0.0,81.95652173913044,0.0,,vlandia_lance_2_t4,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
vlandian_knight,Vlandian Knight,21.0,3.0,noble_line,vlandia,Cavalry,False,False,False,True,True,False,,81.97155105804998,37.85760167817029,,76.34753754302271,0.0,81.95652173913044,0.0,,vlandia_lance_2_t4,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
khuzait_heavy_lancer,Khuzait Heavy Lancer,26.0,5.0,main_or_minor_line,khuzait,Cavalry,False,False,False,True,True,False,,81.75534405298424,44.854505050303935,,76.06576341359465,0.0,81.95652173913044,0.0,,khuzait_lance_2_t4,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
mp_heavy_cavalry_khuzait_hero,Lancer,30.0,,special_or_unlinked,khuzait,Cavalry,False,False,False,True,True,False,,80.63020197419122,51.691624178332056,,74.75610018158181,0.0,81.95652173913044,0.0,,mp_khuzait_lance_heavy,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
khuzait_lancer,Khuzait Lancer,21.0,4.0,main_or_minor_line,khuzait,Cavalry,False,False,False,True,True,False,,77.64349490993224,33.57930505378034,,70.86364173587907,0.0,81.95652173913044,0.0,,khuzait_lance_1_t3,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
ghilman_tier_3,Ghulam,21.0,3.0,main_or_minor_line,darshi,Cavalry,False,False,False,True,True,False,,76.73332318984613,36.936758919906886,,69.67745054850599,0.0,81.95652173913044,0.0,,western_spear_5_t4,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
battanian_mounted_skirmisher,Battanian Mounted Skirmisher,26.0,,special_or_unlinked,battania,Cavalry,False,False,False,True,True,True,,76.29894556972918,40.33011427720278,93.85016548931556,68.45768284428019,0.0,75.72463768115942,30.46153846153846,,battania_axe_2_t4|battania_sword_4_t4,OneHandedAxe|OneHandedSword,,western_javelin_3_t4,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
battanian_horseman,Battanian Horseman,26.0,5.0,main_or_minor_line,battania,Cavalry,False,False,False,True,True,False,,75.79738800395147,43.80713925793249,,65.95063625261004,0.0,81.95652173913044,0.0,,highland_spear_4_t4,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
aserai_mameluke_heavy_cavalry,Aserai Mamluke Heavy Cavalry,26.0,5.0,main_or_minor_line,aserai,HorseArcher,True,False,True,True,True,False,53.70465422448273,74.87511407627046,40.30808506622406,,68.29436666630852,72.31496062992126,75.72463768115942,0.0,composite_steppe_bow,aserai_sword_4_t4,OneHandedSword,,,Ranged Troops,role_scores_v1_conservative_not_final,xml_structural,false
imperial_heavy_horseman,Imperial Heavy Horseman,21.0,3.0,noble_line,empire,Cavalry,False,False,False,True,True,False,,74.81178085597776,50.668787622527375,,66.4282286283232,0.0,81.95652173913044,0.0,,western_spear_4_t4,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
aserai_mameluke_cavalry,Aserai Mamluke Cavalry,21.0,4.0,main_or_minor_line,aserai,HorseArcher,True,False,True,True,True,False,41.72897701507226,73.92001087181417,30.390208665905146,,67.04961803354429,71.46456692913385,75.72463768115942,0.0,steppe_heavy_bow,aserai_sword_3_t3,OneHandedSword,,,Ranged Troops,role_scores_v1_conservative_not_final,xml_structural,false
varyag_veteran,Varyag Veteran,21.0,3.0,noble_line,sturgia,Cavalry,False,False,False,True,True,False,,73.06481176642845,36.29186101495586,,61.12645184858874,0.0,81.95652173913044,0.0,,northern_spear_3_t4,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
mp_heavy_cavalry_aserai_troop,Mamluke,30.0,,special_or_unlinked,aserai,Cavalry,False,False,False,True,True,False,,70.03915034186687,85.00434856569585,,55.139982737193485,0.0,81.95652173913044,0.0,,mp_aserai_long_spear,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
vlandian_sergeant,Vlandian Sergeant,26.0,5.0,main_or_minor_line,vlandia,Infantry,False,False,False,True,False,False,,69.82630976300011,38.48604856408165,,68.55071218030679,0.0,81.95652173913044,0.0,,western_spear_4_t4,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
sturgian_horse_raider,Sturgian Horse Raider,26.0,5.0,main_or_minor_line,sturgia,Cavalry,False,False,False,True,True,True,,69.51732489746038,42.474879245288555,86.63184654129057,57.45622517576188,0.0,81.95652173913044,30.46153846153846,,northern_spear_4_t4|northern_spear_4_t5,TwoHandedPolearm,,northern_javelin_3_t4,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
sturgian_shock_troop,Sturgian Heavy Spearman,26.0,,special_or_unlinked,sturgia,Infantry,False,False,False,True,False,False,,68.91943576653752,41.84408214628659,,66.48866635865808,0.0,81.95652173913044,0.0,,northern_spear_3_t4,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
mp_heavy_cavalry_empire_troop,Cataphract,30.0,,special_or_unlinked,empire,Cavalry,False,False,False,True,True,False,,68.15202799831879,84.67260603983868,,56.75452074222906,0.0,81.95652173913044,0.0,,mp_western_lance,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
mp_heavy_cavalry_empire_hero,Cataphract,30.0,,special_or_unlinked,empire,Cavalry,False,False,False,True,True,False,,67.89954603339454,49.4536664899726,,58.164734450043525,0.0,81.95652173913044,0.0,,mp_western_lance,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
mp_heavy_cavalry_vlandia_troop,Knight,30.0,,special_or_unlinked,vlandia,Cavalry,False,False,False,True,True,False,,67.27627626855295,84.51865518877194,,53.43519105485776,0.0,81.95652173913044,0.0,,mp_western_long_lance,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
skolderbrotva_tier_3,Skolder Veteran Broda,21.0,3.0,main_or_minor_line,nord,Infantry,False,False,False,True,False,True,,65.9965134570366,24.497626615529086,57.59489237782984,55.38871757403846,0.0,75.72463768115942,30.46153846153846,,sturgia_sword_4_t4,OneHandedSword,,northern_javelin_3_t4,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
galloglass_tier_3,Redshank,21.0,3.0,main_or_minor_line,battania,Infantry,False,False,False,True,False,True,,65.95555148799545,23.517871786114974,63.7364668733735,58.49163541812165,0.0,73.33333333333331,30.46153846153846,,battle_axe_t4,OneHandedAxe,,northern_javelin_2_t3,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
mp_heavy_cavalry_sturgia_troop,Druzhinnik,30.0,,special_or_unlinked,sturgia,Cavalry,False,False,False,True,True,False,,65.77436926577501,84.2546307473214,,50.11774165243023,0.0,81.95652173913044,0.0,,mp_sturgia_lance,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
aserai_veteran_infantry,Aserai Veteran Infantry,26.0,5.0,main_or_minor_line,aserai,Infantry,False,False,False,True,False,True,,65.64648438922583,48.07536174014503,52.770028447781016,61.4933760247553,0.0,81.95652173913044,30.46153846153846,,eastern_spear_4_t4,TwoHandedPolearm,,eastern_javelin_2_t3,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
sturgian_hardened_brigand,Sturgian Hardened Brigand,21.0,4.0,main_or_minor_line,sturgia,Cavalry,False,False,False,True,True,True,,65.64373628620623,31.241563735428446,74.58944779765123,51.06128654468095,0.0,81.95652173913044,30.46153846153846,,northern_spear_3_t4|northern_spear_4_t4,TwoHandedPolearm,,northern_javelin_3_t4,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
mp_heavy_cavalry_sturgia_hero,Druzhinnik,30.0,,special_or_unlinked,sturgia,Cavalry,False,False,False,True,True,False,,65.42089451488107,49.0179373925547,,54.93440491667653,0.0,81.95652173913044,0.0,,mp_sturgia_lance,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
sturgian_veteran_warrior,Sturgian Heavy Axeman,26.0,,special_or_unlinked,sturgia,Infantry,False,False,False,True,False,False,,65.31245606240046,33.075172504722566,,64.35096145236791,0.0,73.33333333333331,0.0,,sturgia_axe_4_t4,OneHandedAxe,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
ghilman_tier_2,Ghilman,16.0,2.0,main_or_minor_line,darshi,Cavalry,False,False,False,True,True,False,,64.76712080652213,24.280820153684225,,54.08236722502176,0.0,81.95652173913044,0.0,,eastern_spear_2_t3,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
mp_heavy_cavalry_aserai_hero,Mamluke,30.0,,special_or_unlinked,aserai,Cavalry,False,False,False,True,True,False,,64.41240940926936,48.84065296933286,,53.62008574099344,0.0,81.95652173913044,0.0,,mp_aserai_long_spear,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
huskarl_swordsman,Huscarl Swordsman,26.0,,special_or_unlinked,sturgia,Infantry,False,False,False,True,False,True,,64.12814691659717,,,50.743518389186754,0.0,75.72463768115942,30.46153846153846,,sturgia_sword_4_t4|sturgia_sword_5_t4,OneHandedSword,,western_javelin_1_t2,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
mp_heavy_cavalry_vlandia_hero,Knight,30.0,,special_or_unlinked,vlandia,Cavalry,False,False,False,True,True,False,,63.95794187240571,48.76076084728011,,53.027795983711364,0.0,81.95652173913044,0.0,,mp_western_long_lance,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
imperial_conspiracy_boss,Conspiracy Commander,31.0,,special_or_unlinked,vlandia,Infantry,False,False,False,True,False,False,,63.78117014567101,76.11536706926384,,33.362298675204954,0.0,81.95652173913044,0.0,,empire_sword_5_t4|imperial_throwing_spear_1_t4,OneHandedSword|TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
tutorial_npc_basic_melee,Training Master,10.0,,special_or_unlinked,battania,Infantry,False,False,False,True,True,False,,63.51157068514116,,,39.89024508171182,0.0,75.72463768115942,0.0,,wooden_sword_t1,OneHandedSword,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
imperial_legionary,Imperial Legionary,26.0,,special_or_unlinked,empire,Infantry,False,False,False,True,False,False,,63.39987085170377,37.3563268563243,,60.633817193325534,0.0,81.95652173913044,0.0,,imperial_throwing_spear_1_t4,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
battanian_wildling,Battanian Wildling,26.0,,special_or_unlinked,battania,Infantry,False,False,False,True,False,True,,63.29856331756038,30.52333048630907,67.19175611768283,59.84812669897176,0.0,75.72463768115942,30.46153846153846,,battania_sword_4_t4,OneHandedSword,,western_javelin_3_t4,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
battanian_oathsworn,Battanian Oathsworn,26.0,5.0,main_or_minor_line,battania,Infantry,False,False,False,True,False,False,,63.265900829499095,37.332775890639816,,59.2056960098563,0.0,81.95652173913044,0.0,,highland_spear_4_t4,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
khuzait_khans_guard,Khuzait Khan's Guard,31.0,5.0,noble_line,khuzait,HorseArcher,True,False,True,False,True,False,80.63795408216589,63.122724662178776,68.44932798896703,,68.60595674270184,74.99212598425197,81.95652173913044,0.0,composite_steppe_bow,khuzait_polearm_1_t4,TwoHandedPolearm,,,Ranged Troops,role_scores_v1_conservative_not_final,xml_structural,false
aserai_faris,Aserai Faris,21.0,3.0,noble_line,aserai,Cavalry,False,False,False,True,True,True,,62.78935038234022,34.25723874109075,73.52721550975018,48.99771858760158,0.0,81.95652173913044,30.46153846153846,,southern_spear_3_t4,TwoHandedPolearm,,eastern_javelin_3_t4,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
vlandian_cavalry,Vlandian Cavalry,21.0,4.0,main_or_minor_line,vlandia,Cavalry,False,False,False,True,True,False,,62.66358535018183,34.46340027146725,,49.578816172599424,0.0,81.95652173913044,0.0,,western_spear_4_t4,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
khuzait_darkhan,Khuzait Darkhan,26.0,5.0,main_or_minor_line,khuzait,Infantry,False,False,False,True,False,False,,62.142613720244256,37.135310101439124,,58.96394508851666,0.0,81.95652173913044,0.0,,eastern_throwing_spear_2_t4,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
vlandian_gallant,Vlandian Gallant,16.0,2.0,noble_line,vlandia,Cavalry,False,False,False,True,True,False,,61.65365749048485,30.76840671869967,,46.723469179443654,0.0,81.95652173913044,0.0,,vlandia_lance_1_t3,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
battanian_scout,Battanian Scout,21.0,4.0,main_or_minor_line,battania,Cavalry,False,False,False,True,True,False,,60.87209699171526,30.63101400812187,,47.454900022563436,0.0,81.95652173913044,0.0,,highland_spear_3_t3,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
conspiracy_mounted_fighter,Conspiracy Mounted Fighter,26.0,,special_or_unlinked,empire,Cavalry,False,False,False,True,True,False,,60.78099737661606,51.71973237402515,,46.411700028293815,0.0,81.95652173913044,0.0,,western_spear_4_t4,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
lakepike_tier_3,Lake Rat Wrecker ,21.0,3.0,main_or_minor_line,sturgia,Infantry,False,False,False,True,False,True,,60.64106376099815,28.87834452555759,61.758731329758184,53.0109405722513,0.0,73.33333333333331,30.46153846153846,,battle_axe_t4,OneHandedAxe,,western_javelin_3_t4,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
tutorial_npc_advanced_melee_normal,Training Master,4.0,,special_or_unlinked,battania,Infantry,False,False,False,True,True,False,,59.435790394221165,,,43.67364700067691,0.0,75.72463768115942,0.0,,wooden_sword_t1,OneHandedSword,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
tutorial_npc_mounted_ai,Training Master,4.0,,special_or_unlinked,battania,Infantry,False,False,False,True,True,False,,59.435790394221165,,,43.67364700067691,0.0,75.72463768115942,0.0,,wooden_sword_t1,OneHandedSword,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
mp_heavy_infantry_vlandia_hero,Sergeant,25.0,,special_or_unlinked,vlandia,Infantry,False,False,False,True,False,False,,58.74766539811745,8.826637219914952,,55.60942721148373,0.0,75.72463768115942,0.0,,mp_vlandian_long_sword,OneHandedSword,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
conspiracy_veteran_fighter,Conspiracy Veteran Fighter,26.0,,special_or_unlinked,empire,Infantry,False,False,False,True,False,False,,58.549125509261216,36.50360073727141,,51.11733694348043,0.0,81.95652173913044,0.0,,imperial_throwing_spear_1_t4,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
mp_light_cavalry_sturgia_troop,Raider,15.0,,special_or_unlinked,sturgia,Cavalry,False,False,False,True,True,False,,58.36994919238435,65.36570947126002,,40.57440018910294,0.0,81.95652173913044,0.0,,mp_sturgia_long_spear,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
anti_imperial_conspiracy_boss,Conspiracy Commander,31.0,,special_or_unlinked,sturgia,Infantry,False,False,False,True,False,False,,58.267693971697796,66.45772190837059,,34.816833385265014,0.0,73.33333333333331,0.0,,sturgia_axe_4_t4,OneHandedAxe,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
khuzait_heavy_horse_archer,Khuzait Heavy Horse Archer,26.0,5.0,main_or_minor_line,khuzait,HorseArcher,True,False,True,False,True,False,51.34125704320457,58.04799836933144,39.59811403147405,,63.03091188447531,74.99212598425197,75.72463768115942,0.0,composite_steppe_bow,khuzait_sword_4_t4,OneHandedSword,,,Ranged Troops,role_scores_v1_conservative_not_final,xml_structural,false
mp_heavy_infantry_battania_hero,Oathsworn,25.0,,special_or_unlinked,battania,Infantry,False,False,False,True,False,False,,57.87170756062514,8.67265013659331,,54.46782563849105,0.0,75.72463768115942,0.0,,mp_battania_long_sword,OneHandedSword,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
mp_heavy_infantry_battania_troop,Oathsworn,25.0,,special_or_unlinked,battania,Infantry,False,False,False,True,False,False,,57.87170756062514,55.79753477032049,,49.641760949525995,0.0,75.72463768115942,0.0,,mp_battania_long_sword,OneHandedSword,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
guard_battania,Guard,4.0,,special_or_unlinked,battania,Infantry,False,False,False,True,False,False,,57.7525191464594,9.98264679387505,,38.670745989620826,0.0,81.95652173913044,0.0,,northern_spear_2_t3,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
vlandian_light_cavalry,Vlandian Light Cavalry,16.0,3.0,main_or_minor_line,vlandia,Cavalry,False,False,False,True,True,False,,57.13783720355403,22.939647006335083,,42.91723522901871,0.0,81.95652173913044,0.0,,western_spear_3_t3,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
conspiracy_guardian,Conspiracy Guardian,26.0,,special_or_unlinked,aserai,Infantry,False,False,False,True,False,False,,56.593163185072555,43.19466764580083,,51.76290144083549,0.0,81.95652173913044,0.0,,wide_leaf_spear_t4,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
imperial_equite,Imperial Equite,16.0,2.0,noble_line,empire,Cavalry,False,False,False,True,True,False,,56.53847593498284,29.869194616611093,,40.71425757396684,0.0,81.95652173913044,0.0,,western_spear_3_t3,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
vlandian_marine_t5,Vlandian Nauta,26.0,2.0,main_or_minor_line,vlandia,Ranged,False,True,True,True,False,False,52.56001376269078,55.82814945268726,32.688347657057584,,48.57671383495755,98.4251968503937,75.72463768115942,0.0,crossbow_f,vlandia_noble_sword_1_t5|vlandia_noble_sword_2_t5,OneHandedSword,,,Ranged Troops,role_scores_v1_conservative_not_final,xml_structural,false
mp_light_cavalry_empire_troop,Courser,15.0,,special_or_unlinked,empire,Cavalry,False,False,False,True,True,False,,55.44857827741597,64.85215349031861,,38.18984073091153,0.0,81.95652173913044,0.0,,mp_western_long_spear,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
khuzait_horseman,Khuzait Horseman,16.0,3.0,main_or_minor_line,khuzait,Cavalry,False,False,False,True,True,False,,55.34573052190805,19.107152046225004,,40.926371623097786,0.0,81.95652173913044,0.0,,eastern_spear_3_t3,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
legion_of_the_betrayed_tier_3,Triarii,21.0,3.0,main_or_minor_line,empire,Infantry,False,False,False,True,False,False,,54.310520114430894,25.206117903984797,,48.788022047684024,0.0,81.95652173913044,0.0,,imperial_throwing_spear_1_t4,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
conspiracy_warworn_crossbowman,Conspiracy Warworn Crossbowman,26.0,,special_or_unlinked,vlandia,Ranged,False,True,True,True,False,False,61.196341956870434,53.32094330177475,20.213594372678067,,49.472982991479626,96.85039370078741,70.10869565217392,0.0,crossbow_f,morningstar_mace_t3,Mace,,,Ranged Troops,role_scores_v1_conservative_not_final,xml_structural,false
mp_light_cavalry_vlandia_troop,Vanguard,15.0,,special_or_unlinked,vlandia,Cavalry,False,False,False,True,True,False,,53.07669056121334,64.43519270093852,,30.80846880338667,0.0,81.95652173913044,0.0,,mp_western_long_spear,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
galloglass_tier_2,Kern,16.0,2.0,main_or_minor_line,battania,Infantry,False,False,False,True,False,True,,52.54927441983413,11.719062618167811,41.07931640742375,36.38978127809236,0.0,73.33333333333331,30.46153846153846,,woodland_axe_t3,OneHandedAxe,,northern_javelin_1_t2,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
conspiracy_noble_horseman,Conspiracy Noble Horseman,16.0,,special_or_unlinked,empire,Cavalry,False,False,False,True,True,False,,52.49876449619489,22.124131413063672,,35.49243767303099,0.0,81.95652173913044,0.0,,western_spear_3_t3,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
hidden_hand_tier_3,Puppeteer,21.0,3.0,main_or_minor_line,empire,Infantry,False,False,False,True,False,True,,52.29070152965977,24.635459889322245,52.930775740065855,36.413060996443576,0.0,81.95652173913044,28.769230769230774,,empire_sword_5_t4|triangluar_spear_t3,OneHandedSword|TwoHandedPolearm,,empire_throwingknife_t5,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
conspiracy_mounted_master_archer,Conspiracy Mounted Master Archer,26.0,,special_or_unlinked,khuzait,HorseArcher,True,False,True,False,True,False,46.72756471229272,52.27698202820579,41.83360293800151,,51.29480002721937,74.99212598425197,75.72463768115942,0.0,composite_steppe_bow,khuzait_sword_4_t4,OneHandedSword,,,Ranged Troops,role_scores_v1_conservative_not_final,xml_structural,false
khuzait_kheshig,Khuzait Kheshig,26.0,4.0,noble_line,khuzait,HorseArcher,True,False,True,False,True,False,59.72866266167137,52.26600017043616,41.918605435821,,54.45681254096335,72.69291338582677,81.95652173913044,0.0,composite_steppe_bow|steppe_war_bow,khuzait_polearm_1_t4,TwoHandedPolearm,,,Ranged Troops,role_scores_v1_conservative_not_final,xml_structural,false
vlandian_sharpshooter,Vlandian Sharpshooter,26.0,,special_or_unlinked,vlandia,Ranged,False,True,True,True,False,False,51.961172740674655,51.8750032590162,31.99341300809074,,46.6525555758507,98.4251968503937,75.72463768115942,0.0,crossbow_f,vlandia_sword_4_t4,OneHandedSword,,,Ranged Troops,role_scores_v1_conservative_not_final,xml_structural,false
khuzait_spear_infantry,Khuzait Spear Infantry,21.0,4.0,main_or_minor_line,khuzait,Infantry,False,False,False,True,False,False,,51.708410067762635,24.748685685882283,,41.16615272211538,0.0,81.95652173913044,0.0,,eastern_throwing_spear_1_t3,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
beni_zilal_tier_3,Beni Zilal Royal Guard,21.0,3.0,main_or_minor_line,aserai,Cavalry,False,False,False,False,True,True,,51.6456552327776,34.546372135186445,72.37247624293012,51.87768835978269,0.0,81.95652173913044,30.46153846153846,,eastern_spear_4_t4,TwoHandedPolearm,,western_javelin_3_t4,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
sturgia_marine_t5,Sturgian Reaver,26.0,3.0,main_or_minor_line,sturgia,Infantry,False,False,False,True,False,False,,51.63102517940331,27.522714708503667,,43.48964768832397,0.0,73.33333333333331,0.0,,northern_axe_t3,TwoHandedAxe,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
aserai_tribal_horseman,Aserai Tribal Horseman,16.0,2.0,noble_line,aserai,Cavalry,False,False,False,True,True,True,,51.46084530471058,18.195947067764788,58.71054123333732,34.82914477477768,0.0,81.95652173913044,30.46153846153846,,eastern_spear_3_t3,TwoHandedPolearm,,eastern_javelin_1_t2,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
