troop_id,troop_name,level,culture,default_group,roster_index,OneHanded,TwoHanded,Polearm,Bow,Crossbow,Throwing,Riding,Athletics,has_shield,has_horse,has_bow,has_crossbow,has_ranged,has_throwing,armor_total,effective_armor,defense_raw,ranged_item,ranged_damage,ranged_raw,ammo_stack,crafted_melee_item,crafted_melee_template,crafted_melee_class,crafted_melee_raw,direct_throw_item,throw_damage,direct_throw_raw,crafted_throw_item,crafted_throw_raw,tree_root_id,upgrade_depth,line_status,defense_score_base,ranged_score_base,crafted_melee_score_base,throw_score_base,ranged_skill_factor,melee_skill_factor,throw_skill_factor,mobility_factor,ranged_role_score,defensive_role_score,offensive_melee_role_score,skirmisher_role_score,evidence_basis,empirical
arryn_master_archer,Arryn Master Archer,26.0,vale,Ranged,0,80.0,10.0,40.0,140.0,0.0,10.0,5.0,100.0,False,False,True,False,True,False,119.0,36.00000000000001,45.00000000000001,composite_bow,52.0,118.8,54.0,vlandia_sword_1_t2,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,arryn_recruit,5.0,main_or_minor_line,20.64456933134534,66.51735722284435,75.72463768115942,0.0,0.6363636363636364,0.36363636363636365,0.25,1.005,25.93421154232632,,11.50919989979046,,xml_structural,false
arryn_moonknight,Arryn Winged Knight,31.0,vale,Cavalry,0,230.0,220.0,250.0,5.0,0.0,10.0,250.0,220.0,True,True,False,False,False,False,221.0,66.65,142.0339285714286,,0.0,0.0,0.0,vlandia_lance_3_t5,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,0.0,,0.0,arryn_recruit,6.0,main_or_minor_line,65.1606507954713,0.0,81.95652173913044,0.0,0.25,1.1363636363636365,0.25,1.25,,68.76242472201868,80.49353385306262,,xml_structural,false
arryn_moonknight,Arryn Winged Knight,31.0,vale,Cavalry,1,230.0,220.0,250.0,5.0,0.0,10.0,250.0,220.0,True,True,False,False,False,False,221.0,66.65,142.0339285714286,,0.0,0.0,0.0,vlandia_lance_3_t5,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,0.0,,0.0,arryn_recruit,6.0,main_or_minor_line,65.1606507954713,0.0,81.95652173913044,0.0,0.25,1.1363636363636365,0.25,1.25,,68.76242472201868,80.49353385306262,,xml_structural,false
arryn_recruit,Arryn Recruit,6.0,vale,Infantry,0,20.0,10.0,20.0,5.0,0.0,10.0,5.0,20.0,False,False,False,False,False,False,41.0,11.5,14.375,,0.0,0.0,0.0,vlandia_sword_1_t2,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,arryn_recruit,1.0,main_or_minor_line,6.594792980846426,0.0,75.72463768115942,0.0,0.25,0.25,0.25,1.005,,,2.0837422449547263,,xml_structural,false
arryn_rider,Arryn Rider,16.0,vale,Cavalry,0,70.0,10.0,80.0,5.0,0.0,10.0,70.0,60.0,True,True,False,False,False,False,105.0,28.2,65.40142857142857,,0.0,0.0,0.0,western_spear_1_t2,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,0.0,,0.0,arryn_recruit,3.0,main_or_minor_line,30.004096144708598,0.0,81.95652173913044,0.0,0.25,0.36363636363636365,0.25,1.1500000000000001,,38.70067511348211,19.784754945745973,,xml_structural,false
aserai_faris,Aserai Faris,21.0,aserai,Cavalry,0,70.0,15.0,110.0,25.0,10.0,100.0,100.0,65.0,True,True,False,False,False,True,96.0,32.50000000000001,65.14500000000001,,0.0,0.0,0.0,southern_spear_3_t4,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,0.0,eastern_javelin_3_t4,19.8,aserai_youth,3.0,noble_line,29.886454868677603,0.0,81.95652173913044,30.46153846153846,0.25,0.5,0.625,1.1800000000000002,,40.04714458392138,29.69595461817757,48.4767007704475,xml_structural,false
aserai_faris,Aserai Faris,21.0,aserai,Cavalry,1,70.0,15.0,110.0,25.0,10.0,100.0,100.0,65.0,True,True,False,False,False,True,96.0,32.50000000000001,65.14500000000001,,0.0,0.0,0.0,southern_spear_3_t4,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,0.0,eastern_javelin_3_t4,19.8,aserai_youth,3.0,noble_line,29.886454868677603,0.0,81.95652173913044,30.46153846153846,0.25,0.5,0.625,1.1800000000000002,,40.04714458392138,29.69595461817757,48.4767007704475,xml_structural,false
aserai_faris,Aserai Faris,21.0,aserai,Cavalry,2,70.0,15.0,110.0,25.0,10.0,100.0,100.0,65.0,True,True,False,False,False,True,98.0,33.800000000000004,66.77000000000001,,0.0,0.0,0.0,southern_spear_3_t4,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,0.0,eastern_javelin_3_t4,19.8,aserai_youth,3.0,noble_line,30.63195320564285,0.0,81.95652173913044,30.46153846153846,0.25,0.5,0.625,1.1800000000000002,,40.684607058900944,29.790544860909204,48.68549503924232,xml_structural,false
aserai_footman,Aserai Footman,16.0,aserai,Infantry,0,70.0,20.0,70.0,40.0,10.0,40.0,30.0,70.0,True,False,False,False,False,False,72.0,19.700000000000003,38.01071428571429,,0.0,0.0,0.0,southern_spear_4_t3,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,0.0,,0.0,aserai_recruit,3.0,main_or_minor_line,17.43810725345305,0.0,81.95652173913044,0.0,0.25,0.3181818181818182,0.25,1.03,,20.83003340968579,9.806373850676495,,xml_structural,false
aserai_footman,Aserai Footman,16.0,aserai,Infantry,1,70.0,20.0,70.0,40.0,10.0,40.0,30.0,70.0,True,False,False,False,False,False,77.0,20.200000000000003,38.63571428571429,,0.0,0.0,0.0,southern_spear_4_t3,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,0.0,,0.0,aserai_recruit,3.0,main_or_minor_line,17.72483738305507,0.0,81.95652173913044,0.0,0.25,0.3181818181818182,0.25,1.03,,21.07521128467793,9.842754713265583,,xml_structural,false
aserai_footman,Aserai Footman,16.0,aserai,Infantry,2,70.0,20.0,70.0,40.0,10.0,40.0,30.0,70.0,True,False,False,False,False,False,81.0,21.7,40.510714285714286,,0.0,0.0,0.0,southern_spear_3_t3,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,0.0,,0.0,aserai_recruit,3.0,main_or_minor_line,18.58502777186112,0.0,81.95652173913044,0.0,0.25,0.3181818181818182,0.25,1.03,,21.810744909654346,9.951897301032846,,xml_structural,false
aserai_infantry,Aserai Infantry,21.0,aserai,Infantry,0,100.0,60.0,100.0,45.0,15.0,60.0,45.0,100.0,True,False,False,False,False,True,114.0,34.1,53.725,,0.0,0.0,0.0,southern_spear_4_t3,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,0.0,eastern_javelin_2_t3,19.8,aserai_recruit,4.0,main_or_minor_line,24.647321940589514,0.0,81.95652173913044,30.46153846153846,0.25,0.45454545454545453,0.375,1.045,,28.441568145209974,20.64721890211315,16.34131941011775,xml_structural,false
aserai_infantry,Aserai Infantry,21.0,aserai,Infantry,1,100.0,60.0,100.0,45.0,15.0,60.0,45.0,100.0,True,False,False,False,False,True,114.0,34.1,53.725,,0.0,0.0,0.0,southern_spear_4_t3,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,0.0,eastern_javelin_2_t3,19.8,aserai_recruit,4.0,main_or_minor_line,24.647321940589514,0.0,81.95652173913044,30.46153846153846,0.25,0.45454545454545453,0.375,1.045,,28.441568145209974,20.64721890211315,16.34131941011775,xml_structural,false
aserai_infantry,Aserai Infantry,21.0,aserai,Infantry,2,100.0,60.0,100.0,45.0,15.0,60.0,45.0,100.0,True,False,False,False,False,True,114.0,34.1,53.725,,0.0,0.0,0.0,southern_spear_3_t3,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,0.0,eastern_javelin_2_t3,19.8,aserai_recruit,4.0,main_or_minor_line,24.647321940589514,0.0,81.95652173913044,30.46153846153846,0.25,0.45454545454545453,0.375,1.045,,28.441568145209974,20.64721890211315,16.34131941011775,xml_structural,false
aserai_mameluke_axeman,Aserai Mamluke Axeman,16.0,aserai,Infantry,0,70.0,80.0,60.0,30.0,10.0,50.0,40.0,80.0,False,False,False,False,False,False,72.0,21.7,27.125,,0.0,0.0,0.0,aserai_2haxe_1_t3,TwoHandedAxe,axe,40.48,,0.0,0.0,,0.0,aserai_recruit,3.0,main_or_minor_line,12.444087624727604,0.0,73.33333333333331,0.0,0.25,0.36363636363636365,0.3125,1.04,,,9.696382643168675,,xml_structural,false
aserai_mameluke_axeman,Aserai Mamluke Axeman,16.0,aserai,Infantry,1,70.0,80.0,60.0,30.0,10.0,50.0,40.0,80.0,False,False,False,False,False,False,68.0,20.2,25.25,,0.0,0.0,0.0,aserai_2haxe_1_t3,TwoHandedAxe,axe,40.48,,0.0,0.0,,0.0,aserai_recruit,3.0,main_or_minor_line,11.58389723592155,0.0,73.33333333333331,0.0,0.25,0.36363636363636365,0.3125,1.04,,,9.58724005540141,,xml_structural,false
aserai_mameluke_axeman,Aserai Mamluke Axeman,16.0,aserai,Infantry,2,70.0,80.0,60.0,30.0,10.0,50.0,40.0,80.0,False,False,False,False,False,False,68.0,20.2,25.25,,0.0,0.0,0.0,aserai_2haxe_1_t3,TwoHandedAxe,axe,40.48,,0.0,0.0,,0.0,aserai_recruit,3.0,main_or_minor_line,11.58389723592155,0.0,73.33333333333331,0.0,0.25,0.36363636363636365,0.3125,1.04,,,9.58724005540141,,xml_structural,false
aserai_mameluke_cavalry,Aserai Mamluke Cavalry,21.0,aserai,HorseArcher,0,100.0,45.0,75.0,100.0,15.0,70.0,110.0,40.0,True,True,True,False,True,False,139.0,34.050000000000004,89.14821428571429,steppe_heavy_bow,56.0,113.45,23.0,aserai_sword_3_t3,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,aserai_recruit,4.0,main_or_minor_line,40.89836645749021,63.52183650615902,75.72463768115942,0.0,0.45454545454545453,0.45454545454545453,0.4375,1.1900000000000002,32.95565416898595,47.12804443044201,25.268552252766458,,xml_structural,false
aserai_mameluke_cavalry,Aserai Mamluke Cavalry,21.0,aserai,HorseArcher,1,100.0,45.0,75.0,100.0,15.0,70.0,110.0,40.0,True,True,True,False,True,False,139.0,34.050000000000004,89.14821428571429,steppe_heavy_bow,56.0,113.45,23.0,aserai_sword_3_t3,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,aserai_recruit,4.0,main_or_minor_line,40.89836645749021,63.52183650615902,75.72463768115942,0.0,0.45454545454545453,0.45454545454545453,0.4375,1.1900000000000002,32.95565416898595,47.12804443044201,25.268552252766458,,xml_structural,false
aserai_mameluke_cavalry,Aserai Mamluke Cavalry,21.0,aserai,HorseArcher,2,100.0,45.0,75.0,100.0,15.0,70.0,110.0,40.0,True,True,True,False,True,False,139.0,34.050000000000004,89.14821428571429,steppe_heavy_bow,56.0,113.45,23.0,aserai_sword_3_t3,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,aserai_recruit,4.0,main_or_minor_line,40.89836645749021,63.52183650615902,75.72463768115942,0.0,0.45454545454545453,0.45454545454545453,0.4375,1.1900000000000002,32.95565416898595,47.12804443044201,25.268552252766458,,xml_structural,false
aserai_mameluke_guard,Aserai Mamluke Guard,21.0,aserai,Infantry,0,80.0,110.0,60.0,45.0,15.0,100.0,45.0,110.0,False,False,False,False,False,False,139.0,34.6,43.25,,0.0,0.0,0.0,southern_throwing_axe_1_t4,ThrowingAxe,axe,40.48,,0.0,0.0,,0.0,aserai_recruit,4.0,main_or_minor_line,19.841724968459683,0.0,73.33333333333331,0.0,0.25,0.5,0.625,1.045,,,19.516741643566437,,xml_structural,false
aserai_mameluke_guard,Aserai Mamluke Guard,21.0,aserai,Infantry,1,80.0,110.0,60.0,45.0,15.0,100.0,45.0,110.0,False,False,False,False,False,False,139.0,34.6,43.25,,0.0,0.0,0.0,aserai_2haxe_2_t4,TwoHandedAxe,axe,40.48,,0.0,0.0,,0.0,aserai_recruit,4.0,main_or_minor_line,19.841724968459683,0.0,73.33333333333331,0.0,0.25,0.5,0.625,1.045,,,19.516741643566437,,xml_structural,false
aserai_mameluke_guard,Aserai Mamluke Guard,21.0,aserai,Infantry,2,80.0,110.0,60.0,45.0,15.0,100.0,45.0,110.0,False,False,False,False,False,False,139.0,34.6,43.25,,0.0,0.0,0.0,aserai_2haxe_2_t4,TwoHandedAxe,axe,40.48,,0.0,0.0,,0.0,aserai_recruit,4.0,main_or_minor_line,19.841724968459683,0.0,73.33333333333331,0.0,0.25,0.5,0.625,1.045,,,19.516741643566437,,xml_structural,false
aserai_mameluke_heavy_cavalry,Aserai Mamluke Heavy Cavalry,26.0,aserai,HorseArcher,0,130.0,60.0,80.0,130.0,20.0,80.0,130.0,80.0,True,True,True,False,True,False,161.0,36.949999999999996,91.34321428571427,composite_steppe_bow,56.0,114.8,23.0,aserai_sword_4_t4,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,aserai_recruit,5.0,main_or_minor_line,41.90536267265249,64.27771556550952,75.72463768115942,0.0,0.5909090909090909,0.5909090909090909,0.5,1.21,42.62337505247466,47.9891091274144,34.56767630774383,,xml_structural,false
aserai_mameluke_heavy_cavalry,Aserai Mamluke Heavy Cavalry,26.0,aserai,HorseArcher,1,130.0,60.0,80.0,130.0,20.0,80.0,130.0,80.0,True,True,True,False,True,False,161.0,36.949999999999996,91.34321428571427,composite_steppe_bow,56.0,114.8,23.0,aserai_sword_4_t4,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,aserai_recruit,5.0,main_or_minor_line,41.90536267265249,64.27771556550952,75.72463768115942,0.0,0.5909090909090909,0.5909090909090909,0.5,1.21,42.62337505247466,47.9891091274144,34.56767630774383,,xml_structural,false
aserai_mameluke_heavy_cavalry,Aserai Mamluke Heavy Cavalry,26.0,aserai,HorseArcher,2,130.0,60.0,80.0,130.0,20.0,80.0,130.0,80.0,True,True,True,False,True,False,161.0,36.949999999999996,91.34321428571427,composite_steppe_bow,56.0,114.8,23.0,aserai_sword_4_t4,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,aserai_recruit,5.0,main_or_minor_line,41.90536267265249,64.27771556550952,75.72463768115942,0.0,0.5909090909090909,0.5909090909090909,0.5,1.21,42.62337505247466,47.9891091274144,34.56767630774383,,xml_structural,false
aserai_mameluke_regular,Aserai Mamluke Regular,16.0,aserai,Cavalry,0,70.0,30.0,70.0,30.0,10.0,50.0,70.0,40.0,True,True,False,False,False,False,62.0,16.05,42.51964285714286,,0.0,0.0,0.0,southern_spear_3_t3,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,0.0,,0.0,aserai_recruit,3.0,main_or_minor_line,19.506660331296185,0.0,81.95652173913044,0.0,0.25,0.3181818181818182,0.3125,1.1500000000000001,,29.72450295755549,15.144111642554513,,xml_structural,false
aserai_mameluke_regular,Aserai Mamluke Regular,16.0,aserai,Cavalry,1,70.0,30.0,70.0,30.0,10.0,50.0,70.0,40.0,True,True,False,False,False,False,58.0,14.549999999999999,40.64464285714286,,0.0,0.0,0.0,southern_spear_3_t3,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,0.0,,0.0,aserai_recruit,3.0,main_or_minor_line,18.64646994249013,0.0,81.95652173913044,0.0,0.25,0.3181818181818182,0.3125,1.1500000000000001,,28.988969332579064,15.03496905478725,,xml_structural,false
aserai_mameluke_regular,Aserai Mamluke Regular,16.0,aserai,Cavalry,2,70.0,30.0,70.0,30.0,10.0,50.0,70.0,40.0,True,True,False,False,False,False,58.0,14.549999999999999,40.64464285714286,,0.0,0.0,0.0,southern_spear_3_t3,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,0.0,,0.0,aserai_recruit,3.0,main_or_minor_line,18.64646994249013,0.0,81.95652173913044,0.0,0.25,0.3181818181818182,0.3125,1.1500000000000001,,28.988969332579064,15.03496905478725,,xml_structural,false
aserai_mameluke_soldier,Aserai Mamluke Soldier,11.0,aserai,Infantry,0,40.0,15.0,50.0,10.0,5.0,40.0,15.0,40.0,True,False,False,False,False,False,49.0,12.05,28.448214285714286,,0.0,0.0,0.0,eastern_spear_1_t2,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,0.0,,0.0,aserai_recruit,2.0,main_or_minor_line,13.051136270542164,0.0,81.95652173913044,0.0,0.25,0.25,0.25,1.015,,17.078811922306002,4.286683542750795,,xml_structural,false
aserai_mameluke_soldier,Aserai Mamluke Soldier,11.0,aserai,Infantry,1,40.0,15.0,50.0,10.0,5.0,40.0,15.0,40.0,True,False,False,False,False,False,49.0,12.05,28.448214285714286,,0.0,0.0,0.0,eastern_spear_1_t2,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,0.0,,0.0,aserai_recruit,2.0,main_or_minor_line,13.051136270542164,0.0,81.95652173913044,0.0,0.25,0.25,0.25,1.015,,17.078811922306002,4.286683542750795,,xml_structural,false
aserai_mameluke_soldier,Aserai Mamluke Soldier,11.0,aserai,Infantry,2,40.0,15.0,50.0,10.0,5.0,40.0,15.0,40.0,True,False,False,False,False,False,49.0,12.05,28.448214285714286,,0.0,0.0,0.0,eastern_spear_1_t2,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,0.0,,0.0,aserai_recruit,2.0,main_or_minor_line,13.051136270542164,0.0,81.95652173913044,0.0,0.25,0.25,0.25,1.015,,17.078811922306002,4.286683542750795,,xml_structural,false
aserai_marine_t4,Aserai Veteran Sailor,21.0,aserai,Ranged,0,100.0,40.0,70.0,100.0,15.0,60.0,40.0,100.0,True,False,True,False,True,False,82.0,17.650000000000002,33.1625,tribal_bow,60.0,121.55,36.0,desert_long_sword_t4,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,aserai_marine_t4,1.0,main_or_minor_line,15.213900676683105,68.05711086226204,75.72463768115942,0.0,0.45454545454545453,0.45454545454545453,0.375,1.04,19.983858886772843,18.040024590005178,16.93438267272945,,xml_structural,false
aserai_marine_t4,Aserai Veteran Sailor,21.0,aserai,Ranged,1,100.0,40.0,70.0,100.0,15.0,60.0,40.0,100.0,True,False,True,False,True,False,90.0,20.549999999999997,36.7875,tribal_bow,61.0,121.55,32.0,desert_long_sword_t4,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,aserai_marine_t4,1.0,main_or_minor_line,16.87693542837481,68.05711086226204,75.72463768115942,0.0,0.45454545454545453,0.45454545454545453,0.375,1.04,20.159611608319963,19.462056264959607,17.14539167574616,,xml_structural,false
aserai_marine_t4,Aserai Veteran Sailor,21.0,aserai,Ranged,2,100.0,40.0,70.0,100.0,15.0,60.0,40.0,100.0,True,False,True,False,True,False,87.0,20.65,36.9125,longbow_recurve_desert_bow,82.0,143.65,32.0,aserai_sword_3_t3,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,aserai_marine_t4,1.0,main_or_minor_line,16.934281454295217,80.43113101903695,75.72463768115942,0.0,0.45454545454545453,0.45454545454545453,0.375,1.04,24.987556671102524,19.511091839958038,17.152667848263977,,xml_structural,false
aserai_marine_t5,Aserai Bahriyyah,26.0,aserai,Ranged,0,130.0,50.0,80.0,140.0,20.0,80.0,60.0,130.0,True,False,True,False,True,False,99.0,27.85,46.198214285714286,nomad_bow,74.0,132.25,23.0,aserai_noble_sword_3_t5,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,aserai_marine_t4,2.0,main_or_minor_line,21.19427195123949,74.0481522956327,75.72463768115942,0.0,0.6363636363636364,0.5909090909090909,0.5,1.06,35.269294760139125,23.15373455412701,26.864537986580633,,xml_structural,false
aserai_marine_t5,Aserai Bahriyyah,26.0,aserai,Ranged,1,130.0,50.0,80.0,140.0,20.0,80.0,60.0,130.0,True,False,True,False,True,False,99.0,27.85,46.198214285714286,nomad_bow,74.0,132.25,23.0,aserai_noble_sword_3_t5,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,aserai_marine_t4,2.0,main_or_minor_line,21.19427195123949,74.0481522956327,75.72463768115942,0.0,0.6363636363636364,0.5909090909090909,0.5,1.06,35.269294760139125,23.15373455412701,26.864537986580633,,xml_structural,false
aserai_marine_t5,Aserai Bahriyyah,26.0,aserai,Ranged,2,130.0,50.0,80.0,140.0,20.0,80.0,60.0,130.0,True,False,True,False,True,False,76.0,29.400000000000002,48.135714285714286,nomad_bow,74.0,132.25,23.0,aserai_noble_sword_3_t5,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,aserai_marine_t4,2.0,main_or_minor_line,22.083135353005748,74.0481522956327,75.72463768115942,0.0,0.6363636363636364,0.5909090909090909,0.5,1.06,35.36323155958672,23.91378596660265,26.97731866060681,,xml_structural,false
aserai_master_archer,Aserai Master Archer,26.0,aserai,Ranged,0,130.0,50.0,80.0,160.0,20.0,80.0,60.0,130.0,False,False,True,False,True,False,126.0,29.900000000000002,37.375,composite_steppe_bow,56.0,120.55,46.0,aserai_sword_3_t3,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,,,special_or_unlinked,17.14646175020071,67.49720044792834,75.72463768115942,0.0,0.7272727272727273,0.5909090909090909,0.5,1.06,33.390059187177805,,26.350944152144397,,xml_structural,false
aserai_master_archer,Aserai Master Archer,26.0,aserai,Ranged,1,130.0,50.0,80.0,160.0,20.0,80.0,60.0,130.0,False,False,True,False,True,False,126.0,29.900000000000002,37.375,composite_steppe_bow,56.0,120.55,46.0,aserai_sword_3_t3,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,,,special_or_unlinked,17.14646175020071,67.49720044792834,75.72463768115942,0.0,0.7272727272727273,0.5909090909090909,0.5,1.06,33.390059187177805,,26.350944152144397,,xml_structural,false
aserai_master_archer,Aserai Master Archer,26.0,aserai,Ranged,2,130.0,50.0,80.0,160.0,20.0,80.0,60.0,130.0,False,False,True,False,True,False,126.0,29.900000000000002,37.375,composite_steppe_bow,56.0,120.55,46.0,aserai_sword_3_t3,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,,,special_or_unlinked,17.14646175020071,67.49720044792834,75.72463768115942,0.0,0.7272727272727273,0.5909090909090909,0.5,1.06,33.390059187177805,,26.350944152144397,,xml_structural,false
