provisional_slug,display_name,observed_track,canonical_troop_id,match_status,resolution_method,evidence_kind,evidence_paths,candidate_count,candidate_troop_ids,blocking_reason
khuzait_khans_guard,Khuzait Khan's Guard [T6],nightmare_sails,khuzait_khans_guard,confirmed_id,exact_normalized_display_name_in_versioned_track_reference,versioned_track_reference,data/nightmare_sails/audit/nightmare_sails_troops.csv,1,khuzait_khans_guard,
khuzait_marksman,Khuzait Marksman [T5],nightmare_sails,khuzait_marksman,confirmed_id,exact_normalized_display_name_in_versioned_track_reference,versioned_track_reference,data/nightmare_sails/audit/nightmare_sails_troops.csv,1,khuzait_marksman,
khuzait_nobles_son,Khuzait Noble's Son [T2],nightmare_sails,,unresolved,,,,0,,No manually verified exact name-to-ID match recorded for this batch.
khuzait_qanqli,Khuzait Qanqli [T3],nightmare_sails,,unresolved,,,,0,,No manually verified exact name-to-ID match recorded for this batch.
khuzait_torguud,Khuzait Torguud [T4],nightmare_sails,,unresolved,,,,0,,No manually verified exact name-to-ID match recorded for this batch.
mountain_hedgeknight,Mountain Hedgeknight [T5],nightmare_sails,mountain_bandits_bossen,confirmed_id,exact_normalized_display_name_in_versioned_track_reference,versioned_track_reference,data/nightmare_sails/audit/nightmare_sails_troops.csv,1,mountain_bandits_bossen,
nord_hearthguard,Nord Hearthguard [T4],nightmare_sails,nord_jarlsmann,confirmed_id,exact_normalized_display_name_in_versioned_track_reference,versioned_track_reference,data/nightmare_sails/audit/nightmare_sails_troops.csv,1,nord_jarlsmann,
nord_huscarl,Nord Huscarl [T6],nightmare_sails,nord_huscarl,confirmed_id,exact_normalized_display_name_in_versioned_track_reference,versioned_track_reference,data/nightmare_sails/audit/nightmare_sails_troops.csv,1,nord_huscarl,
nord_scion,Nord Scion [T2],nightmare_sails,nord_ungmann,confirmed_id,exact_normalized_display_name_in_versioned_track_reference,versioned_track_reference,data/nightmare_sails/audit/nightmare_sails_troops.csv,1,nord_ungmann,
nord_shield_companion,Nord Shield-Companion [T5],nightmare_sails,nord_hirdmann,confirmed_id,exact_normalized_display_name_in_versioned_track_reference,versioned_track_reference,data/nightmare_sails/audit/nightmare_sails_troops.csv,1,nord_hirdmann,
nord_war_proven,Nord War-Proven [T3],nightmare_sails,nord_thegn,confirmed_id,exact_normalized_display_name_in_versioned_track_reference,versioned_track_reference,data/nightmare_sails/audit/nightmare_sails_troops.csv,1,nord_thegn,
steppe_chief,Steppe Chief [T6],nightmare_sails,steppe_bandits_boss,confirmed_id,exact_normalized_display_name_in_versioned_track_reference,versioned_track_reference,data/nightmare_sails/audit/nightmare_sails_troops.csv,1,steppe_bandits_boss,
steppe_khorchighai,Steppe Khorchighai [T5],nightmare_sails,steppe_bandits_bossen,confirmed_id,exact_normalized_display_name_in_versioned_track_reference,versioned_track_reference,data/nightmare_sails/audit/nightmare_sails_troops.csv,1,steppe_bandits_bossen,
sturgian_druzhinnik,Sturgian Druzhinnik [T5],nightmare_sails,druzhinnik,confirmed_id,exact_normalized_display_name_in_versioned_track_reference,versioned_track_reference,data/nightmare_sails/audit/nightmare_sails_troops.csv,1,druzhinnik,
sturgian_druzhinnik_champion,Sturgian Druzhinnik Champion [T6],nightmare_sails,druzhinnik_champion,confirmed_id,exact_normalized_display_name_in_versioned_track_reference,versioned_track_reference,data/nightmare_sails/audit/nightmare_sails_troops.csv,1,druzhinnik_champion,
sturgian_otrok,Sturgian Otrok [T2],nightmare_sails,sturgian_warrior_son,confirmed_id,exact_normalized_display_name_in_versioned_track_reference,versioned_track_reference,data/nightmare_sails/audit/nightmare_sails_troops.csv,1,sturgian_warrior_son,
sturgian_soldier,Sturgian Soldier [T3],nightmare_sails,,unresolved,,,,0,,No manually verified exact name-to-ID match recorded for this batch.
sturgian_varyag,Sturgian Varyag [T3],nightmare_sails,varyag,confirmed_id,exact_normalized_display_name_in_versioned_track_reference,versioned_track_reference,data/nightmare_sails/audit/nightmare_sails_troops.csv,1,varyag,
sturgian_varyag_guard,Sturgian Varyag Guard [T4],nightmare_sails,varyag_veteran,confirmed_id,exact_normalized_display_name_in_versioned_track_reference,versioned_track_reference,data/nightmare_sails/audit/nightmare_sails_troops.csv,1,varyag_veteran,
veteran_outrider,Veteran Outrider [T5],nightmare_sails,eastern_mounted_mercenary_t5,confirmed_id,exact_normalized_display_name_in_versioned_track_reference,versioned_track_reference,data/nightmare_sails/audit/nightmare_sails_troops.csv,1,eastern_mounted_mercenary_t5,
vlandian_banner_knight,Vlandian Banner Knight [T6],nightmare_sails,vlandian_banner_knight,confirmed_id,exact_normalized_display_name_in_versioned_track_reference,versioned_track_reference,data/nightmare_sails/audit/nightmare_sails_troops.csv,1,vlandian_banner_knight,
