troop_id,troop_name,culture,level,default_group,defensive_lane,roster_count,shield_share,horse_share,armor_total_mean,survivability_armor_v71_mean,shield_hp_mean,shield_armor_mean,harness_armor_mean,horse_extra_health_mean,horse_speed_mean,horse_maneuver_mean,horse_charge_damage_audit_only_mean,horse_charge_damage_max_audit_only,mount_ids_audit_only,spectacle_reason,athletics,riding,melee_skill,armor_component_v2,shield_hp_component_v2,shield_armor_component_v2,harness_component_v2,mount_health_component_v2,mobility_component_v2,counterpressure_component_v2,protection_score_v2,defensive_utility_score_v2,protection_rank_v2,defensive_utility_rank_v2,normalization_includes_outliers,roster_aggregation,evidence_basis,empirical,score_status
aserai_marine_t5,Aserai Bahriyyah,aserai,26.000000,Ranged,infantry,4,0.000000,0.000000,131.000000,40.725000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,130.000000,60.000000,130.000000,66.123188,0.000000,0.000000,0.000000,0.000000,59.090909,54.166667,46.286232,48.354743,56,52,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
aserai_master_archer,Aserai Mamluke Warden,aserai,26.000000,Infantry,infantry,3,1.000000,0.000000,186.666667,53.266667,480.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,160.000000,60.000000,130.000000,87.761675,64.000000,7.692308,0.000000,0.000000,72.727273,54.166667,75.002403,72.691316,7,5,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
aserai_militia_archer,Aserai Militia Archer,aserai,11.000000,Ranged,infantry,4,0.000000,0.000000,23.500000,6.325000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,0.000000,0.000000,0.000000,6.771912,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.740338,3.792270,197,200,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
aserai_militia_spearman,Aserai Militia Spearman,aserai,11.000000,Infantry,infantry,4,1.000000,0.000000,28.500000,8.100000,250.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,0.000000,0.000000,0.000000,9.834369,33.333333,7.692308,0.000000,0.000000,0.000000,0.000000,14.319955,11.455964,169,175,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
aserai_militia_veteran_archer,Aserai Militia Veteran Archer,aserai,16.000000,Ranged,infantry,4,0.000000,0.000000,41.000000,12.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,0.000000,0.000000,0.000000,16.994479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.896135,9.516908,177,180,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
aserai_militia_veteran_spearman,Aserai Militia Veteran Spearman,aserai,16.000000,Infantry,infantry,4,1.000000,0.000000,56.250000,17.137500,290.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,0.000000,0.000000,0.000000,25.427019,38.666667,7.692308,0.000000,0.000000,0.000000,0.000000,26.301477,21.041182,138,155,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
aserai_recruit,Aserai Beduin,aserai,6.000000,Infantry,infantry,3,0.000000,0.000000,17.000000,4.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,20.000000,5.000000,20.000000,3.709455,0.000000,0.000000,0.000000,0.000000,9.090909,8.333333,2.596618,3.819719,200,199,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
aserai_tribal_horseman,Aserai Tribal Horseman,aserai,16.000000,Cavalry,cavalry,3,1.000000,1.000000,94.000000,29.733333,245.000000,1.000000,12.000000,0.000000,54.000000,59.000000,14.000000,14.000000,aserai_horse,,30.000000,80.000000,70.000000,45.474205,40.163934,10.000000,5.970149,50.000000,31.737544,20.833333,35.455722,33.621665,40,40,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
aserai_tribesman,Aserai Cadet,aserai,11.000000,Infantry,infantry,3,1.000000,0.000000,43.666667,15.083333,240.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,40.000000,15.000000,40.000000,21.882908,32.000000,7.692308,0.000000,0.000000,18.181818,16.666667,22.487266,21.474661,152,153,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
aserai_vanguard_faris,Aserai Vanguard Faris,aserai,31.000000,Cavalry,cavalry,3,1.000000,1.000000,207.333333,57.166667,360.000000,1.000000,58.000000,20.000000,65.000000,73.000000,20.000000,20.000000,t3_aserai_horse,,90.000000,170.000000,200.000000,96.323757,59.016393,10.000000,74.626866,64.285714,88.057041,75.000000,78.868282,79.400330,6,4,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
aserai_veteran_faris,Aserai Veteran Faris,aserai,26.000000,Cavalry,cavalry,3,1.000000,1.000000,194.333333,54.850000,360.000000,1.000000,58.000000,0.000000,51.000000,73.000000,18.000000,18.000000,t2_aserai_horse,,80.000000,160.000000,130.000000,92.029657,59.016393,10.000000,74.626866,50.000000,63.874034,45.833333,75.292661,71.204866,8,8,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
aserai_veteran_infantry,Aserai Lieutenant,aserai,26.000000,Infantry,infantry,3,1.000000,0.000000,165.000000,48.216667,480.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,130.000000,50.000000,140.000000,79.048769,64.000000,7.692308,0.000000,0.000000,59.090909,58.333333,68.903369,66.865119,14,14,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
aserai_youth,Aserai Youth,aserai,11.000000,Cavalry,cavalry,3,1.000000,1.000000,33.333333,7.566667,160.000000,1.000000,12.000000,0.000000,54.000000,59.000000,14.000000,14.000000,aserai_horse,,15.000000,30.000000,60.000000,4.386778,26.229508,10.000000,5.970149,50.000000,21.933622,16.666667,12.821845,14.117505,62,60,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_clanwarrior,Battanian Clan Warrior,battania,11.000000,Infantry,infantry,3,1.000000,0.000000,76.333333,20.250000,215.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,40.000000,20.000000,40.000000,30.797101,28.666667,7.692308,0.000000,0.000000,18.181818,16.666667,28.060535,25.933276,128,130,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_falxman,Battanian Falxman,battania,21.000000,Infantry,infantry,3,0.000000,0.000000,120.333333,35.316667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,100.000000,45.000000,100.000000,56.792040,0.000000,0.000000,0.000000,0.000000,45.454545,41.666667,39.754428,40.515664,78,77,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_fian,Battanian Fian,battania,26.000000,Ranged,infantry,3,0.000000,0.000000,128.333333,41.816667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,130.000000,80.000000,140.000000,68.006671,0.000000,0.000000,0.000000,0.000000,59.090909,58.333333,47.604670,49.826160,52,47,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_fian_champion,Battanian Fian Champion,battania,31.000000,Ranged,infantry,3,0.000000,0.000000,184.000000,55.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,170.000000,60.000000,220.000000,91.902461,0.000000,0.000000,0.000000,0.000000,77.272727,91.666667,64.331723,68.359318,19,11,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_hero,Battanian Hero,battania,21.000000,Ranged,infantry,3,0.000000,0.000000,103.666667,32.383333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,100.000000,25.000000,110.000000,51.731079,0.000000,0.000000,0.000000,0.000000,45.454545,45.833333,36.211755,38.098192,98,84,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_highborn_warrior,Battanian Highborn Warrior,battania,16.000000,Ranged,infantry,3,0.000000,0.000000,74.666667,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,80.000000,10.000000,90.000000,32.091097,0.000000,0.000000,0.000000,0.000000,36.363636,37.500000,22.463768,25.357378,153,136,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_highborn_youth,Battanian Highborn Youth,battania,11.000000,Ranged,infantry,3,0.000000,0.000000,39.000000,11.216667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,40.000000,5.000000,40.000000,15.211640,0.000000,0.000000,0.000000,0.000000,18.181818,16.666667,10.648148,12.003367,181,174,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_horseman,Battanian Horseman,battania,26.000000,Cavalry,cavalry,4,1.000000,1.000000,174.500000,48.675000,250.000000,1.000000,40.000000,70.000000,45.000000,66.000000,22.000000,22.000000,t2_battania_horse,,80.000000,130.000000,130.000000,80.583874,40.983607,10.000000,47.761194,100.000000,37.861811,45.833333,66.491717,61.562888,13,14,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_marine_t4,Battanian River Raider,battania,21.000000,Infantry,infantry,3,1.000000,0.000000,106.666667,33.800000,300.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,100.000000,25.000000,100.000000,54.175293,40.000000,7.692308,0.000000,0.000000,45.454545,41.666667,46.691936,46.065670,55,60,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_marine_t5,Battanian Skipari,battania,26.000000,Infantry,infantry,3,1.000000,0.000000,138.000000,42.600000,410.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,130.000000,80.000000,140.000000,69.358178,54.666667,7.692308,0.000000,0.000000,59.090909,58.333333,60.253289,59.945055,27,23,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_militia_archer,Battanian Militia Archer,battania,11.000000,Ranged,infantry,4,0.000000,0.000000,26.250000,6.462500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,0.000000,0.000000,0.000000,7.009144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.906401,3.925121,196,198,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_militia_spearman,Battanian Militia Spearman,battania,11.000000,Infantry,infantry,4,1.000000,0.000000,37.250000,8.037500,200.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,0.000000,0.000000,0.000000,9.726536,26.666667,7.692308,0.000000,0.000000,0.000000,0.000000,12.911139,10.328911,175,178,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_militia_veteran_archer,Battanian Militia Veteran Archer,battania,16.000000,Ranged,infantry,4,0.000000,0.000000,44.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,0.000000,0.000000,0.000000,18.288475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.801932,10.241546,176,179,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_militia_veteran_spearman,Battanian Militia Veteran Spearman,battania,16.000000,Infantry,infantry,4,1.000000,0.000000,61.500000,14.925000,300.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,0.000000,0.000000,0.000000,21.609731,40.000000,7.692308,0.000000,0.000000,0.000000,0.000000,23.896042,19.116834,147,160,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_mounted_skirmisher,Battanian Mounted Skirmisher,battania,26.000000,Cavalry,cavalry,3,1.000000,1.000000,139.666667,42.250000,250.000000,1.000000,40.000000,70.000000,45.000000,66.000000,22.000000,22.000000,t2_battania_horse,,80.000000,130.000000,130.000000,68.674699,40.983607,10.000000,47.761194,100.000000,37.861811,45.833333,60.537129,56.799218,17,18,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_oathsworn,Battanian Oathsworn,battania,26.000000,Infantry,infantry,3,1.000000,0.000000,168.000000,49.566667,410.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,130.000000,80.000000,130.000000,81.377962,54.666667,7.692308,0.000000,0.000000,59.090909,54.166667,68.667137,66.259467,17,18,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_picked_warrior,Battanian Picked Warrior,battania,21.000000,Infantry,infantry,3,1.000000,0.000000,128.333333,40.550000,430.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,100.000000,30.000000,110.000000,65.821256,57.333333,7.692308,0.000000,0.000000,45.454545,45.833333,58.310777,55.777409,32,32,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_raider,Battanian Raider,battania,16.000000,Infantry,infantry,3,0.000000,0.000000,83.333333,26.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,70.000000,30.000000,70.000000,40.717736,0.000000,0.000000,0.000000,0.000000,31.818182,29.166667,28.502415,28.900417,125,118,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_scout,Battanian Scout,battania,21.000000,Cavalry,cavalry,3,1.000000,1.000000,109.333333,35.766667,215.000000,1.000000,15.000000,50.000000,46.000000,57.000000,20.000000,20.000000,battania_horse,,45.000000,100.000000,100.000000,56.657399,35.245902,10.000000,10.447761,85.714286,19.930396,33.333333,44.776565,41.147625,31,35,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_trained_warrior,Battanian Trained Warrior,battania,16.000000,Infantry,infantry,3,1.000000,0.000000,95.000000,27.383333,300.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,70.000000,40.000000,70.000000,43.104440,40.000000,7.692308,0.000000,0.000000,31.818182,29.166667,38.942339,37.252356,81,87,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_veteran_falxman,Battanian Veteran Falxman,battania,26.000000,Infantry,infantry,3,0.000000,0.000000,147.000000,44.483333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,130.000000,60.000000,130.000000,72.607545,0.000000,0.000000,0.000000,0.000000,59.090909,54.166667,50.825282,51.985983,44,42,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_volunteer,Battanian Volunteer,battania,6.000000,Infantry,infantry,4,0.000000,0.000000,38.250000,9.825000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,20.000000,5.000000,20.000000,12.810559,0.000000,0.000000,0.000000,0.000000,9.090909,8.333333,8.967391,8.916337,186,183,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_wildling,Battanian Wildling,battania,26.000000,Infantry,infantry,3,1.000000,0.000000,186.333333,56.183333,410.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,140.000000,60.000000,120.000000,92.793881,54.666667,7.692308,0.000000,0.000000,63.636364,50.000000,76.658281,72.690261,5,6,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_woodrunner,Battanian Wood Runner,battania,11.000000,Infantry,infantry,3,1.000000,0.000000,63.666667,16.483333,215.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,40.000000,15.000000,40.000000,24.298367,28.666667,7.692308,0.000000,0.000000,18.181818,16.666667,23.511421,22.293985,148,148,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
beni_zilal_tier_1,Beni Zilal Recruit,aserai,16.000000,Cavalry,cavalry,3,0.000000,1.000000,26.333333,8.050000,0.000000,0.000000,10.000000,0.000000,54.000000,59.000000,14.000000,14.000000,aserai_horse,,10.000000,40.000000,40.000000,5.282669,0.000000,0.000000,2.985075,50.000000,23.894406,8.333333,8.238349,9.813453,63,63,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
beni_zilal_tier_2,Beni Zilal Soldier,aserai,21.000000,Cavalry,cavalry,5,0.000000,1.000000,45.800000,14.390000,0.000000,0.000000,12.000000,0.000000,53.400000,61.800000,14.800000,18.000000,aserai_horse|t2_aserai_horse,,20.000000,90.000000,60.000000,17.034291,0.000000,0.000000,5.970149,50.000000,36.988371,16.666667,14.711175,17.134444,59,57,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
beni_zilal_tier_3,Beni Zilal Royal Guard,aserai,26.000000,Cavalry,cavalry,3,0.000000,1.000000,133.000000,34.750000,0.000000,0.000000,58.000000,0.000000,51.000000,73.000000,18.000000,18.000000,t2_aserai_horse,,65.000000,110.000000,130.000000,54.772938,0.000000,0.000000,74.626866,50.000000,54.070113,45.833333,47.311842,47.839818,29,26,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
bold_contender,Bold Contender,sturgia,16.000000,Infantry,infantry,2,0.500000,0.000000,51.500000,17.075000,180.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,90.000000,90.000000,90.000000,25.319186,24.000000,23.076923,0.000000,0.000000,40.909091,37.500000,24.831122,27.705807,142,121,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
bold_contender_easy,Bold Contender,sturgia,16.000000,Infantry,infantry,2,0.500000,0.000000,51.500000,17.075000,180.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,0.000000,0.000000,0.000000,25.319186,24.000000,23.076923,0.000000,0.000000,0.000000,0.000000,24.831122,19.864898,142,159,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
bold_contender_hard,Bold Contender,sturgia,16.000000,Infantry,infantry,2,0.500000,0.000000,51.500000,17.075000,180.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,90.000000,90.000000,90.000000,25.319186,24.000000,23.076923,0.000000,0.000000,40.909091,37.500000,24.831122,27.705807,142,121,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
bold_contender_normal,Bold Contender,sturgia,16.000000,Infantry,infantry,2,0.500000,0.000000,51.500000,17.075000,180.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,90.000000,90.000000,90.000000,25.319186,24.000000,23.076923,0.000000,0.000000,40.909091,37.500000,24.831122,27.705807,142,121,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
bold_contender_very_hard,Bold Contender,sturgia,16.000000,Infantry,infantry,2,0.500000,0.000000,51.500000,17.075000,180.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,90.000000,90.000000,90.000000,25.319186,24.000000,23.076923,0.000000,0.000000,40.909091,37.500000,24.831122,27.705807,142,121,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
borrowed_troop,Borrowed Troop,empire,6.000000,Infantry,infantry,3,0.000000,0.000000,11.333333,2.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.500000,0.000000,1.250000,202,201,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
brotherhood_of_woods_tier_1,Sprout,vlandia,16.000000,Ranged,infantry,3,0.000000,0.000000,24.000000,7.266667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,40.000000,20.000000,40.000000,8.396595,0.000000,0.000000,0.000000,0.000000,18.181818,16.666667,5.877617,8.186942,192,186,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
brotherhood_of_woods_tier_2,Sapling,vlandia,21.000000,Ranged,infantry,2,0.000000,0.000000,53.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,100.000000,60.000000,110.000000,20.013803,0.000000,0.000000,0.000000,0.000000,45.454545,45.833333,14.009662,20.336517,171,157,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
