troop_id,troop_name,culture,level,default_group,defensive_lane,roster_count,shield_share,horse_share,armor_total_mean,survivability_armor_v71_mean,shield_hp_mean,shield_armor_mean,harness_armor_mean,horse_extra_health_mean,horse_speed_mean,horse_maneuver_mean,horse_charge_damage_audit_only_mean,horse_charge_damage_max_audit_only,mount_ids_audit_only,mount_evidence_status,unresolved_mount_evidence,spectacle_reason,athletics,riding,melee_skill,armor_component_v2,shield_hp_component_v2,shield_armor_component_v2,harness_component_v2,mount_health_component_v2,mobility_component_v2,counterpressure_component_v2,protection_score_v2,defensive_utility_score_v2,protection_rank_v2,defensive_utility_rank_v2,normalization_includes_outliers,roster_aggregation,evidence_basis,empirical,score_status
battanian_fian_champion,Battanian Fian Champion,battania,31.000000,Ranged,infantry,3,0.000000,0.000000,184.000000,55.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,170.000000,60.000000,220.000000,91.902461,0.000000,0.000000,0.000000,0.000000,77.272727,91.666667,64.331723,68.359318,19,11,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
sturgia_marine_t5,Sturgian Reaver,sturgia,26.000000,Infantry,infantry,3,1.000000,0.000000,174.666667,51.000000,380.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,130.000000,60.000000,160.000000,83.850932,50.666667,7.692308,0.000000,0.000000,59.090909,66.666667,69.598216,68.254330,13,12,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
vlandian_sharpshooter,Vlandian Sharpshooter,vlandia,26.000000,Ranged,infantry,3,1.000000,0.000000,160.000000,43.033333,750.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,130.000000,80.000000,130.000000,70.105820,100.000000,7.692308,0.000000,0.000000,59.090909,54.166667,69.843305,67.200402,12,13,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
aserai_veteran_infantry,Aserai Lieutenant,aserai,26.000000,Infantry,infantry,3,1.000000,0.000000,165.000000,48.216667,480.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,130.000000,50.000000,140.000000,79.048769,64.000000,7.692308,0.000000,0.000000,59.090909,58.333333,68.903369,66.865119,14,14,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
legion_of_the_betrayed_tier_3,Triarii,empire,26.000000,Infantry,infantry,2,1.000000,0.000000,170.000000,47.100000,530.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,130.000000,45.000000,140.000000,77.122153,70.666667,7.692308,0.000000,0.000000,59.090909,58.333333,68.888071,66.852881,15,15,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
conspiracy_veteran_fighter,Conspiracy Veteran Fighter,empire,26.000000,Infantry,infantry,3,1.000000,0.000000,178.000000,50.000000,371.666667,3.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,110.000000,30.000000,130.000000,82.125604,49.555556,28.205128,0.000000,0.000000,50.000000,54.166667,70.219547,66.592304,11,16,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
nord_skathi,Nord Sky-Gods Chosen,nord,26.000000,Ranged,infantry,3,1.000000,0.000000,142.333333,44.050000,513.333333,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,150.000000,70.000000,130.000000,71.859903,68.444444,38.461538,0.000000,0.000000,68.181818,54.166667,67.836975,66.504428,18,17,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_oathsworn,Battanian Oathsworn,battania,26.000000,Infantry,infantry,3,1.000000,0.000000,168.000000,49.566667,410.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,130.000000,80.000000,130.000000,81.377962,54.666667,7.692308,0.000000,0.000000,59.090909,54.166667,68.667137,66.259467,17,18,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
hidden_hand_tier_3,Puppeteer,empire,26.000000,Infantry,infantry,4,0.500000,0.000000,189.000000,53.125000,265.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,100.000000,50.000000,100.000000,87.517253,35.333333,3.846154,0.000000,0.000000,45.454545,41.666667,68.713359,63.682808,16,19,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
wolfskins_tier_3,Chosen Wolf,battania,26.000000,Ranged,infantry,3,1.000000,0.000000,137.666667,44.183333,490.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,120.000000,25.000000,130.000000,72.089947,65.333333,7.692308,0.000000,0.000000,54.545455,54.166667,64.298860,62.310300,20,20,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
sturgian_ulfhednar,Sturgian Heroic Line Breaker,sturgia,26.000000,Infantry,infantry,3,0.000000,0.000000,185.333333,51.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,150.000000,40.000000,150.000000,84.886128,0.000000,0.000000,0.000000,0.000000,68.181818,62.500000,59.420290,60.604414,31,21,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
conspiracy_guardian,Conspiracy Guardian,aserai,26.000000,Infantry,infantry,1,1.000000,0.000000,160.000000,45.300000,360.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,100.000000,50.000000,150.000000,74.016563,48.000000,7.692308,0.000000,0.000000,45.454545,62.500000,62.180825,60.540115,23,22,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_marine_t5,Battanian Skipari,battania,26.000000,Infantry,infantry,3,1.000000,0.000000,138.000000,42.600000,410.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,130.000000,80.000000,140.000000,69.358178,54.666667,7.692308,0.000000,0.000000,59.090909,58.333333,60.253289,59.945055,27,23,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
conspiracy_knight,Conspiracy Knight,vlandia,26.000000,Infantry,infantry,3,0.000000,0.000000,201.000000,53.983333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,90.000000,40.000000,140.000000,88.998160,0.000000,0.000000,0.000000,0.000000,40.909091,58.333333,62.298712,59.763212,22,24,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
empire_marine_t5,Imperial Naute,empire,26.000000,Infantry,infantry,2,1.000000,0.000000,137.000000,42.950000,400.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,130.000000,20.000000,130.000000,69.962043,53.333333,7.692308,0.000000,0.000000,59.090909,54.166667,60.409327,59.653219,26,25,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
imperial_sergeant_crossbowman,Imperial Sergeant Boatsman,empire,26.000000,Ranged,infantry,3,1.000000,0.000000,139.333333,42.566667,400.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,130.000000,20.000000,130.000000,69.300667,53.333333,7.692308,0.000000,0.000000,59.090909,54.166667,59.946364,59.282849,28,26,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
conspiracy_warworn_crossbowman,Conspiracy Warworn Crossbowman,vlandia,26.000000,Ranged,infantry,1,1.000000,0.000000,133.000000,37.950000,750.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,80.000000,100.000000,100.000000,61.335404,100.000000,7.692308,0.000000,0.000000,36.363636,41.666667,63.704013,58.766241,21,27,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
vlandian_swordsman,Vlandian Swordsman,vlandia,21.000000,Infantry,infantry,3,1.000000,0.000000,135.333333,39.800000,490.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,100.000000,45.000000,100.000000,64.527260,65.333333,38.461538,0.000000,0.000000,45.454545,41.666667,62.081903,58.377644,24,28,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
nord_ulfhednar,Nord Ulfhednar,nord,26.000000,Infantry,infantry,3,0.000000,0.000000,162.666667,48.833333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,150.000000,60.000000,140.000000,80.112721,0.000000,0.000000,0.000000,0.000000,68.181818,58.333333,56.078905,57.514639,33,29,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
company_of_the_boar_tier_3,Boar Champion,vlandia,26.000000,Ranged,infantry,2,1.000000,0.000000,119.000000,35.350000,750.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,100.000000,15.000000,100.000000,56.849551,100.000000,7.692308,0.000000,0.000000,45.454545,41.666667,60.563917,57.163255,25,30,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
khuzait_spear_infantry,Khuzait Spear Infantry,khuzait,21.000000,Infantry,infantry,3,1.000000,0.000000,122.000000,39.766667,510.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,100.000000,60.000000,100.000000,64.469749,68.000000,7.692308,0.000000,0.000000,45.454545,41.666667,59.498055,56.310565,30,31,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_picked_warrior,Battanian Picked Warrior,battania,21.000000,Infantry,infantry,3,1.000000,0.000000,128.333333,40.550000,430.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,100.000000,30.000000,110.000000,65.821256,57.333333,7.692308,0.000000,0.000000,45.454545,45.833333,58.310777,55.777409,32,32,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
mamluke_palace_guard,Aserai Mamluke Palace Guard,aserai,26.000000,Infantry,infantry,3,0.000000,0.000000,168.666667,47.433333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,140.000000,60.000000,140.000000,77.697262,0.000000,0.000000,0.000000,0.000000,63.636364,58.333333,54.388084,55.707437,38,33,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
imperial_elite_menavliaton,Imperial Elite Menavliaton,empire,26.000000,Infantry,infantry,2,0.000000,0.000000,174.500000,47.375000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,130.000000,20.000000,130.000000,77.596618,0.000000,0.000000,0.000000,0.000000,59.090909,54.166667,54.317633,54.779864,39,34,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
nord_jarlsmann,Nord Hearthguard,nord,21.000000,Infantry,infantry,3,1.000000,0.000000,126.000000,35.233333,436.666667,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,120.000000,40.000000,120.000000,56.648263,58.222222,38.461538,0.000000,0.000000,54.545455,50.000000,55.144383,54.570052,36,35,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
imperial_palatine_guard,Imperial Palatine Guard,empire,26.000000,Ranged,infantry,3,0.000000,0.000000,148.333333,46.383333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,130.000000,40.000000,130.000000,75.885668,0.000000,0.000000,0.000000,0.000000,59.090909,54.166667,53.119968,53.821732,40,36,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
conspiracy_spearmaster,Conspiracy Spear Master,vlandia,26.000000,Infantry,infantry,3,0.000000,0.000000,168.333333,46.350000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,110.000000,50.000000,150.000000,75.828157,0.000000,0.000000,0.000000,0.000000,50.000000,62.500000,53.079710,53.713768,41,37,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
sturgian_veteran_bowman,Sturgian Veteran Bowman,sturgia,26.000000,Ranged,infantry,5,0.000000,0.000000,157.600000,45.780000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,130.000000,60.000000,120.000000,74.844720,0.000000,0.000000,0.000000,0.000000,59.090909,50.000000,52.391304,52.822134,42,38,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
conspiracy_kern,Conspiracy Kern,battania,16.000000,Infantry,infantry,3,1.000000,0.000000,131.333333,41.866667,430.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,50.000000,40.000000,60.000000,68.092938,57.333333,7.692308,0.000000,0.000000,22.727273,25.000000,59.900954,52.693490,29,39,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
sturgia_marine_t4,Sturgian Veteran Shipman,sturgia,21.000000,Infantry,infantry,3,1.000000,0.000000,126.000000,38.166667,260.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,100.000000,50.000000,100.000000,61.709225,34.666667,46.153846,0.000000,0.000000,45.454545,41.666667,54.745175,52.508261,37,40,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
lakepike_tier_3,Lake Rat Wrecker ,sturgia,26.000000,Infantry,infantry,4,1.000000,0.000000,124.500000,31.525000,500.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,55.000000,30.000000,130.000000,50.250173,66.666667,69.230769,0.000000,0.000000,25.000000,54.166667,55.431531,52.261891,35,41,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_veteran_falxman,Battanian Veteran Falxman,battania,26.000000,Infantry,infantry,3,0.000000,0.000000,147.000000,44.483333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,130.000000,60.000000,130.000000,72.607545,0.000000,0.000000,0.000000,0.000000,59.090909,54.166667,50.825282,51.985983,44,42,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
conspiracy_fighter,Conspiracy Fighter,empire,16.000000,Infantry,infantry,3,1.000000,0.000000,103.500000,37.775000,371.666667,3.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,80.000000,20.000000,90.000000,61.033471,49.555556,28.205128,0.000000,0.000000,36.363636,37.500000,55.455054,51.750407,34,43,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
vlandian_pikeman,Vlandian Captain,vlandia,26.000000,Infantry,infantry,3,0.000000,0.000000,166.666667,44.133333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,130.000000,60.000000,130.000000,72.003681,0.000000,0.000000,0.000000,0.000000,59.090909,54.166667,50.402576,51.647818,46,44,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
khuzait_Tengri,Khuzait Tengri,khuzait,26.000000,Infantry,infantry,3,0.000000,0.000000,139.666667,43.683333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,130.000000,80.000000,140.000000,71.227283,0.000000,0.000000,0.000000,0.000000,59.090909,58.333333,49.859098,51.629703,49,45,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
conspiracy_warmonger,Conspiracy Warmonger,battania,26.000000,Infantry,infantry,1,1.000000,0.000000,109.000000,35.250000,410.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,90.000000,40.000000,150.000000,56.677019,54.666667,7.692308,0.000000,0.000000,40.909091,62.500000,51.376477,51.442091,43,46,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_fian,Battanian Fian,battania,26.000000,Ranged,infantry,3,0.000000,0.000000,128.333333,41.816667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,130.000000,80.000000,140.000000,68.006671,0.000000,0.000000,0.000000,0.000000,59.090909,58.333333,47.604670,49.826160,52,47,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
skolderbrotva_tier_3,Skolder Veteran Broda,nord,26.000000,Infantry,infantry,3,1.000000,0.000000,105.000000,26.750000,500.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,100.000000,30.000000,130.000000,42.011732,66.666667,69.230769,0.000000,0.000000,45.454545,54.166667,49.664623,49.693820,50,48,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
aserai_infantry,Aserai Boatswain,aserai,21.000000,Infantry,infantry,3,1.000000,0.000000,126.000000,38.000000,250.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,100.000000,45.000000,100.000000,61.421670,33.333333,7.692308,0.000000,0.000000,45.454545,41.666667,50.431067,49.056975,45,49,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
nord_boandi,Nord Shield Biter,nord,21.000000,Infantry,infantry,3,1.000000,0.000000,102.666667,30.800000,440.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,100.000000,40.000000,110.000000,48.999310,58.666667,38.461538,0.000000,0.000000,45.454545,45.833333,49.879004,49.031991,48,50,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
empire_marine_t4,Imperial Coast Guard,empire,21.000000,Infantry,infantry,2,1.000000,0.000000,108.000000,32.150000,500.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,100.000000,15.000000,100.000000,51.328502,66.666667,7.692308,0.000000,0.000000,45.454545,41.666667,50.032516,48.738134,47,51,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
aserai_marine_t5,Aserai Bahriyyah,aserai,26.000000,Ranged,infantry,4,0.000000,0.000000,131.000000,40.725000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,130.000000,60.000000,130.000000,66.123188,0.000000,0.000000,0.000000,0.000000,59.090909,54.166667,46.286232,48.354743,56,52,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
imperial_conspiracy_boss,Conspiracy Commander,vlandia,31.000000,Infantry,infantry,2,0.500000,0.000000,110.000000,29.300000,200.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,160.000000,100.000000,240.000000,46.411318,26.666667,3.846154,0.000000,0.000000,72.727273,100.000000,38.205871,47.837424,84,53,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
nord_skjaldbrestir,Nord Skjaldbrestir,nord,26.000000,Infantry,infantry,3,0.000000,0.000000,130.000000,38.733333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,150.000000,60.000000,140.000000,62.686911,0.000000,0.000000,0.000000,0.000000,68.181818,58.333333,43.880837,47.756185,64,54,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
vlandian_marine_t5,Vlandian Marinier,vlandia,26.000000,Ranged,infantry,4,0.000000,0.000000,142.250000,39.812500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,130.000000,80.000000,130.000000,64.548827,0.000000,0.000000,0.000000,0.000000,59.090909,54.166667,45.184179,47.473101,60,55,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
nord_vargr,Nord Warfang,nord,21.000000,Infantry,infantry,3,0.000000,0.000000,134.000000,41.166667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,110.000000,50.000000,110.000000,66.885208,0.000000,0.000000,0.000000,0.000000,50.000000,45.833333,46.819646,47.039050,54,56,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
conspiracy_longbowman,Conspiracy Longbowman,battania,26.000000,Ranged,infantry,3,0.000000,0.000000,132.333333,42.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,80.000000,100.000000,100.000000,69.271912,0.000000,0.000000,0.000000,0.000000,36.363636,41.666667,48.490338,46.595301,51,57,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
sturgian_berzerker,Sturgian Line Breaker,sturgia,21.000000,Infantry,infantry,3,0.000000,0.000000,120.333333,39.716667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,130.000000,45.000000,110.000000,64.383483,0.000000,0.000000,0.000000,0.000000,59.090909,45.833333,45.068438,46.547175,61,58,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
