troop_id,troop_name,culture,level,default_group,defensive_lane,roster_count,shield_share,horse_share,armor_total_mean,survivability_armor_v71_mean,shield_hp_mean,shield_armor_mean,harness_armor_mean,horse_extra_health_mean,horse_speed_mean,horse_maneuver_mean,horse_charge_damage_audit_only_mean,horse_charge_damage_max_audit_only,mount_ids_audit_only,mount_evidence_status,unresolved_mount_evidence,spectacle_reason,athletics,riding,melee_skill,armor_component_v2,shield_hp_component_v2,shield_armor_component_v2,harness_component_v2,mount_health_component_v2,mobility_component_v2,counterpressure_component_v2,protection_score_v2,defensive_utility_score_v2,protection_rank_v2,defensive_utility_rank_v2,normalization_includes_outliers,roster_aggregation,evidence_basis,empirical,score_status
vlandian_vanguard,Vlandian Vanguard,vlandia,26.000000,Cavalry,cavalry,3,1.000000,1.000000,153.666667,44.250000,280.000000,8.000000,52.000000,40.000000,46.000000,58.000000,30.000000,30.000000,t2_vlandia_horse,resolved,,,60.000000,130.000000,130.000000,72.381835,45.901639,80.000000,65.671642,78.571429,27.327901,45.833333,68.067635,61.770231,11,13,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
vlandian_knight,Vlandian Knight,vlandia,21.000000,Cavalry,cavalry,3,1.000000,1.000000,161.666667,43.483333,235.000000,1.000000,64.000000,60.000000,49.000000,68.000000,32.000000,32.000000,t3_vlandia_horse,resolved,,,90.000000,100.000000,110.000000,70.960766,38.524590,10.000000,83.582090,92.857143,41.358968,37.500000,67.761204,62.094860,12,12,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_horseman,Battanian Horseman,battania,26.000000,Cavalry,cavalry,4,1.000000,1.000000,174.500000,48.675000,250.000000,1.000000,40.000000,70.000000,45.000000,66.000000,22.000000,22.000000,t2_battania_horse,resolved,,,80.000000,130.000000,130.000000,80.583874,40.983607,10.000000,47.761194,100.000000,37.861811,45.833333,66.491717,61.562888,13,14,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
sturgian_horse_raider,Sturgian Horse Raider,sturgia,26.000000,Cavalry,cavalry,3,1.000000,1.000000,171.666667,47.683333,380.000000,1.000000,41.000000,0.000000,57.000000,63.000000,20.000000,20.000000,t2_sturgia_horse,resolved,,,80.000000,130.000000,130.000000,78.745752,62.295082,10.000000,49.253731,50.000000,52.363976,45.833333,64.067885,61.074039,14,15,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
aserai_mameluke_heavy_cavalry,Aserai Mamluke Heavy Cavalry,aserai,26.000000,HorseArcher,cavalry,3,1.000000,1.000000,167.000000,43.216667,290.000000,1.000000,55.000000,0.000000,51.000000,73.000000,18.000000,18.000000,t2_aserai_horse,resolved,,,80.000000,130.000000,130.000000,70.466481,47.540984,10.000000,70.149254,50.000000,57.991682,45.833333,61.894239,59.897893,15,16,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
khuzait_khans_guard,Khuzait Khan's Guard,khuzait,31.000000,HorseArcher,cavalry,3,0.000000,1.000000,181.000000,54.016667,0.000000,0.000000,38.000000,35.000000,60.000000,77.000000,20.000000,20.000000,t3_khuzait_horse,resolved,,,60.000000,200.000000,220.000000,90.485017,0.000000,0.000000,44.776119,75.000000,92.063492,83.333333,61.697732,66.897868,16,11,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_mounted_skirmisher,Battanian Mounted Skirmisher,battania,26.000000,Cavalry,cavalry,3,1.000000,1.000000,139.666667,42.250000,250.000000,1.000000,40.000000,70.000000,45.000000,66.000000,22.000000,22.000000,t2_battania_horse,resolved,,,80.000000,130.000000,130.000000,68.674699,40.983607,10.000000,47.761194,100.000000,37.861811,45.833333,60.537129,56.799218,17,18,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
khuzait_lancer,Khuzait Lancer,khuzait,21.000000,Cavalry,cavalry,3,1.000000,1.000000,135.000000,42.683333,340.000000,1.000000,38.000000,35.000000,60.000000,77.000000,20.000000,20.000000,t3_khuzait_horse,resolved,,,45.000000,100.000000,100.000000,69.477912,55.737705,10.000000,44.776119,75.000000,72.455649,33.333333,60.054835,58.622766,18,17,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
imperial_heavy_horseman,Imperial Heavy Horseman,empire,21.000000,Cavalry,cavalry,3,1.000000,1.000000,139.000000,36.183333,350.000000,1.000000,60.000000,10.000000,50.000000,60.000000,26.000000,26.000000,t2_empire_horse,resolved,,,40.000000,110.000000,150.000000,57.429719,57.377049,10.000000,77.611940,57.142857,32.785842,54.166667,59.058091,55.941724,19,19,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
aserai_mameluke_cavalry,Aserai Mamluke Cavalry,aserai,21.000000,HorseArcher,cavalry,2,1.000000,1.000000,131.000000,39.450000,245.000000,1.000000,58.000000,0.000000,54.000000,59.000000,14.000000,14.000000,aserai_horse,resolved,,,40.000000,110.000000,100.000000,63.484708,40.163934,10.000000,74.626866,50.000000,37.619896,33.333333,58.192317,53.649177,20,21,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
ghilman_tier_2,Ghilman,aserai,21.000000,Cavalry,cavalry,2,1.000000,1.000000,128.500000,36.125000,240.000000,1.000000,58.000000,0.000000,54.000000,59.000000,14.000000,14.000000,aserai_horse,resolved,,,70.000000,60.000000,120.000000,57.321594,39.344262,10.000000,74.626866,50.000000,27.815975,41.666667,54.987810,50.938512,21,24,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
khuzait_heavy_horse_archer,Khuzait Heavy Horse Archer,khuzait,26.000000,HorseArcher,cavalry,3,1.000000,1.000000,129.000000,38.450000,220.000000,1.000000,38.000000,60.000000,47.000000,69.000000,19.000000,19.000000,t2_khuzait_horse,resolved,,,80.000000,130.000000,130.000000,61.631140,36.065574,10.000000,44.776119,92.857143,45.581869,45.833333,54.966344,53.114595,22,23,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
ghilman_tier_3,Ghulam,aserai,26.000000,Cavalry,cavalry,2,1.000000,1.000000,178.000000,48.500000,220.000000,1.000000,10.000000,30.000000,48.000000,67.000000,24.000000,24.000000,war_camel,resolved,,,80.000000,150.000000,150.000000,80.259500,36.065574,10.000000,2.985075,71.428571,48.060436,54.166667,53.779458,53.246277,23,22,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
khuzait_kheshig,Khuzait Kheshig,khuzait,26.000000,HorseArcher,cavalry,3,0.000000,1.000000,146.000000,44.300000,0.000000,0.000000,38.000000,35.000000,60.000000,77.000000,20.000000,20.000000,t3_khuzait_horse,resolved,,,80.000000,130.000000,130.000000,72.474513,0.000000,0.000000,44.776119,75.000000,78.338002,45.833333,52.692481,54.571118,24,20,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
conspiracy_mounted_master_archer,Conspiracy Mounted Master Archer,khuzait,26.000000,HorseArcher,cavalry,3,0.000000,1.000000,148.666667,40.300000,0.000000,0.000000,38.000000,60.000000,47.000000,69.000000,19.000000,19.000000,t2_khuzait_horse,resolved,,,80.000000,130.000000,140.000000,65.060241,0.000000,0.000000,44.776119,92.857143,45.581869,50.000000,50.771059,50.175034,25,25,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
sturgian_hardened_brigand,Sturgian Hardened Brigand,sturgia,21.000000,Cavalry,cavalry,2,1.000000,1.000000,118.000000,38.200000,260.000000,6.000000,25.000000,0.000000,49.000000,63.000000,18.000000,18.000000,sturgia_horse,resolved,,,60.000000,100.000000,100.000000,61.167748,42.622951,60.000000,25.373134,50.000000,33.783210,33.333333,50.051943,46.753209,26,27,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
vlandian_gallant,Vlandian Gallant,vlandia,16.000000,Cavalry,cavalry,2,1.000000,1.000000,115.000000,36.500000,240.000000,7.000000,15.000000,40.000000,46.000000,58.000000,30.000000,30.000000,t2_vlandia_horse,resolved,,,30.000000,70.000000,100.000000,58.016682,39.344262,70.000000,10.447761,78.571429,15.563195,33.333333,48.356675,43.574993,27,30,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
khuzait_torguud,Khuzait Torguud,khuzait,21.000000,HorseArcher,cavalry,2,0.000000,1.000000,123.500000,37.125000,0.000000,0.000000,38.000000,60.000000,47.000000,69.000000,19.000000,19.000000,t2_khuzait_horse,resolved,,,45.000000,100.000000,100.000000,59.175162,0.000000,0.000000,44.776119,92.857143,39.699516,33.333333,47.828519,45.566100,28,29,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
beni_zilal_tier_3,Beni Zilal Royal Guard,aserai,26.000000,Cavalry,cavalry,3,0.000000,1.000000,133.000000,34.750000,0.000000,0.000000,58.000000,0.000000,51.000000,73.000000,18.000000,18.000000,t2_aserai_horse,resolved,,,65.000000,110.000000,130.000000,54.772938,0.000000,0.000000,74.626866,50.000000,54.070113,45.833333,47.311842,47.839818,29,26,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
jawwal_tier_3,Jawwal Bedouin,aserai,26.000000,Cavalry,cavalry,3,1.000000,1.000000,96.666667,31.466667,510.000000,1.000000,10.000000,30.000000,48.000000,67.000000,24.000000,24.000000,war_camel,resolved,,,130.000000,180.000000,130.000000,48.687056,83.606557,10.000000,2.985075,71.428571,53.942789,45.833333,45.124384,46.077119,30,28,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
battanian_scout,Battanian Scout,battania,21.000000,Cavalry,cavalry,3,1.000000,1.000000,109.333333,35.766667,215.000000,1.000000,15.000000,50.000000,46.000000,57.000000,20.000000,20.000000,battania_horse,resolved,,,45.000000,100.000000,100.000000,56.657399,35.245902,10.000000,10.447761,85.714286,19.930396,33.333333,44.776565,41.147625,31,35,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
vlandian_cavalry,Vlandian Cavalry,vlandia,21.000000,Cavalry,cavalry,3,1.000000,1.000000,118.333333,35.550000,270.000000,1.000000,10.000000,40.000000,46.000000,58.000000,30.000000,30.000000,t2_vlandia_horse,resolved,,,60.000000,120.000000,110.000000,56.255792,44.262295,10.000000,2.985075,78.571429,25.367117,37.500000,43.721398,41.263830,32,34,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
khuzait_horse_archer,Khuzait Horse Archer,khuzait,21.000000,HorseArcher,cavalry,3,0.000000,1.000000,112.666667,32.066667,0.000000,0.000000,38.000000,60.000000,47.000000,69.000000,19.000000,19.000000,t2_khuzait_horse,resolved,,,60.000000,100.000000,100.000000,49.799197,0.000000,0.000000,44.776119,92.857143,39.699516,33.333333,43.140537,41.815715,33,32,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
aserai_faris,Aserai Faris,aserai,21.000000,Cavalry,cavalry,3,1.000000,1.000000,104.333333,37.116667,245.000000,1.000000,12.000000,0.000000,51.000000,73.000000,18.000000,18.000000,t2_aserai_horse,resolved,,,65.000000,100.000000,110.000000,59.159716,40.163934,10.000000,5.970149,50.000000,52.109329,37.500000,42.298478,42.799715,34,31,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
conspiracy_mounted_fighter,Conspiracy Mounted Fighter,empire,26.000000,Cavalry,cavalry,3,1.000000,1.000000,118.000000,30.666667,350.000000,1.000000,15.000000,10.000000,50.000000,60.000000,26.000000,26.000000,t2_empire_horse,resolved,,,70.000000,120.000000,160.000000,47.204201,57.377049,10.000000,10.447761,57.142857,34.746626,58.333333,40.512496,41.717993,35,33,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
bucellarii,Imperial Bucellarii,empire,26.000000,HorseArcher,cavalry,3,0.000000,1.000000,141.333333,39.600000,0.000000,0.000000,15.000000,10.000000,50.000000,60.000000,26.000000,26.000000,t2_empire_horse,resolved,,,100.000000,120.000000,130.000000,63.762743,0.000000,0.000000,10.447761,57.142857,34.746626,45.833333,39.685210,39.806164,36,36,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
imperial_equite,Imperial Equite,empire,16.000000,Cavalry,cavalry,3,1.000000,1.000000,96.666667,30.766667,225.000000,2.000000,15.000000,10.000000,47.000000,55.000000,20.000000,20.000000,empire_horse,resolved,,,40.000000,70.000000,100.000000,47.389558,36.885246,20.000000,10.447761,57.142857,12.605042,33.333333,38.031404,35.018961,37,39,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
karakhuzaits_tier_3,Karakhergit Elder,khuzait,26.000000,HorseArcher,cavalry,2,0.000000,1.000000,142.000000,43.150000,0.000000,0.000000,12.000000,-70.000000,60.000000,55.000000,20.000000,20.000000,storm_charger,resolved,,,60.000000,100.000000,100.000000,70.342910,0.000000,0.000000,5.970149,0.000000,39.122316,33.333333,36.365485,36.337953,38,37,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
jawwal_tier_2,Jawwal Camel Rider,aserai,16.000000,Cavalry,cavalry,4,1.000000,1.000000,60.750000,21.512500,510.000000,1.000000,10.000000,25.000000,44.000000,60.000000,20.000000,20.000000,camel,resolved,,,110.000000,40.000000,110.000000,30.236330,83.606557,10.000000,2.985075,67.857143,9.536542,37.500000,35.541878,33.137157,39,41,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
aserai_tribal_horseman,Aserai Tribal Horseman,aserai,16.000000,Cavalry,cavalry,3,1.000000,1.000000,94.000000,29.733333,245.000000,1.000000,12.000000,0.000000,54.000000,59.000000,14.000000,14.000000,aserai_horse,resolved,,,30.000000,80.000000,70.000000,45.474205,40.163934,10.000000,5.970149,50.000000,31.737544,20.833333,35.455722,33.621665,40,40,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
khuzait_horseman,Khuzait Horseman,khuzait,16.000000,Cavalry,cavalry,3,1.000000,1.000000,94.666667,29.166667,200.000000,1.000000,16.000000,0.000000,45.000000,67.000000,16.000000,16.000000,khuzait_horse,resolved,,,30.000000,70.000000,70.000000,44.423849,32.786885,10.000000,11.940299,50.000000,27.612257,20.833333,35.018017,32.858973,41,42,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
karakhuzaits_tier_2,Karakhergit Rider,khuzait,21.000000,HorseArcher,cavalry,2,0.000000,1.000000,94.500000,30.575000,0.000000,0.000000,12.000000,60.000000,47.000000,69.000000,19.000000,19.000000,t2_khuzait_horse,resolved,,,40.000000,60.000000,70.000000,47.034291,0.000000,0.000000,5.970149,92.857143,31.856379,20.833333,33.996890,32.466483,42,43,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
conspiracy_packmaster,Conspiracy Packmaster,empire,16.000000,HorseArcher,cavalry,3,0.000000,1.000000,120.666667,33.033333,0.000000,0.000000,15.000000,10.000000,50.000000,60.000000,26.000000,26.000000,t2_empire_horse,resolved,,,80.000000,130.000000,140.000000,51.590979,0.000000,0.000000,10.447761,57.142857,36.707410,50.000000,33.599328,35.550203,43,38,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
eleftheroi_tier_3,Veteran Eleftheroi,empire,26.000000,HorseArcher,cavalry,3,0.000000,1.000000,83.333333,24.933333,0.000000,0.000000,25.000000,10.000000,47.000000,55.000000,20.000000,20.000000,empire_horse,resolved,,,45.000000,130.000000,100.000000,36.577078,0.000000,0.000000,25.373134,57.142857,24.369748,33.333333,29.077451,29.032269,44,44,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
vlandian_light_cavalry,Vlandian Light Cavalry,vlandia,16.000000,Cavalry,cavalry,3,1.000000,1.000000,77.000000,23.450000,210.000000,1.000000,10.000000,0.000000,44.000000,61.000000,22.000000,22.000000,vlandia_horse,resolved,,,30.000000,60.000000,80.000000,33.827618,34.426230,10.000000,2.985075,50.000000,14.973262,25.000000,28.174758,26.537133,45,45,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
khuzait_qanqli,Khuzait Qanqli,khuzait,16.000000,HorseArcher,cavalry,3,0.000000,1.000000,89.666667,26.883333,0.000000,0.000000,12.000000,0.000000,45.000000,67.000000,16.000000,16.000000,khuzait_horse,resolved,,,40.000000,70.000000,70.000000,40.191535,0.000000,0.000000,5.970149,50.000000,27.612257,20.833333,26.289798,25.876397,46,46,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
conspiracy_noble_horseman,Conspiracy Noble Horseman,empire,16.000000,Cavalry,cavalry,3,1.000000,1.000000,71.333333,17.633333,225.000000,2.000000,15.000000,10.000000,47.000000,55.000000,20.000000,20.000000,empire_horse,resolved,,,50.000000,50.000000,80.000000,23.046030,36.885246,20.000000,10.447761,57.142857,8.683473,25.000000,25.859640,24.056059,47,48,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
conspiracy_mounted_huntsman,Conspiracy Mounted Hunstman,empire,16.000000,HorseArcher,cavalry,3,0.000000,1.000000,81.000000,23.716667,0.000000,0.000000,15.000000,10.000000,47.000000,55.000000,20.000000,20.000000,empire_horse,resolved,,,40.000000,80.000000,70.000000,34.321903,0.000000,0.000000,10.447761,57.142857,14.565826,20.833333,24.964789,23.511747,48,49,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
vlandian_squire,Vlandian Squire,vlandia,11.000000,Cavalry,cavalry,3,1.000000,1.000000,45.000000,14.616667,205.000000,10.000000,10.000000,0.000000,44.000000,61.000000,22.000000,22.000000,vlandia_horse,resolved,,,30.000000,40.000000,45.000000,17.454433,33.606557,100.000000,2.985075,50.000000,11.051693,10.416667,24.365215,21.639008,49,50,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
imperial_vigla_recruit,Imperial Vigla Recruit,empire,11.000000,Cavalry,cavalry,3,1.000000,1.000000,60.666667,17.700000,170.000000,1.000000,15.000000,10.000000,47.000000,55.000000,20.000000,20.000000,empire_horse,resolved,,,30.000000,40.000000,60.000000,23.169601,27.868852,10.000000,10.447761,57.142857,6.722689,16.666667,24.068967,21.594109,50,51,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
aserai_mameluke_regular,Aserai Mamluke Regular,aserai,16.000000,Cavalry,cavalry,3,1.000000,1.000000,46.333333,15.316667,160.000000,1.000000,12.000000,0.000000,54.000000,59.000000,14.000000,14.000000,aserai_horse,resolved,,,40.000000,70.000000,70.000000,18.751931,26.229508,10.000000,5.970149,50.000000,29.776759,20.833333,20.004421,21.064546,51,52,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
tutorial_placeholder_volunteer,Headman's Troop,empire,21.000000,Cavalry,cavalry,5,1.000000,1.000000,26.000000,6.380000,280.000000,8.000000,15.000000,10.000000,47.000000,55.000000,20.000000,20.000000,empire_horse,resolved,,,100.000000,140.000000,170.000000,2.187210,45.901639,80.000000,10.447761,57.142857,26.330532,62.500000,19.782689,24.709204,52,47,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
conspiracy_raider,Conspiracy Raider,battania,16.000000,Cavalry,cavalry,1,1.000000,1.000000,46.000000,12.000000,215.000000,1.000000,16.000000,0.000000,45.000000,67.000000,16.000000,16.000000,khuzait_horse,resolved,,,30.000000,70.000000,70.000000,12.604263,35.245902,10.000000,11.940299,50.000000,27.612257,20.833333,19.477077,20.426221,53,54,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
conspiracy_horse_archer,Conspiracy Horse Archer,khuzait,16.000000,HorseArcher,cavalry,3,0.000000,1.000000,64.333333,19.316667,0.000000,0.000000,12.000000,0.000000,45.000000,67.000000,16.000000,16.000000,khuzait_horse,resolved,,,40.000000,80.000000,70.000000,26.166203,0.000000,0.000000,5.970149,50.000000,29.573041,20.833333,19.277131,20.462342,54,53,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
karakhuzaits_tier_1,Karakhergit Nomad,khuzait,16.000000,HorseArcher,cavalry,4,0.000000,1.000000,50.500000,19.575000,0.000000,0.000000,10.500000,0.000000,45.000000,67.000000,16.000000,16.000000,khuzait_horse,resolved,,,40.000000,40.000000,20.000000,26.645042,0.000000,0.000000,3.731343,50.000000,21.729904,0.000000,19.068790,17.428022,55,56,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
khuzait_raider,Khuzait Raider,khuzait,16.000000,HorseArcher,cavalry,3,0.000000,1.000000,51.000000,17.550000,0.000000,0.000000,12.000000,0.000000,45.000000,67.000000,16.000000,16.000000,khuzait_horse,resolved,,,40.000000,70.000000,70.000000,22.891566,0.000000,0.000000,5.970149,50.000000,27.612257,20.833333,17.639813,18.956409,56,55,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
