item_id,name,item_kind,type,crafting_template,culture,modifier_group,source_xml,piece_ids,crafted_stats_reconstructed,score_usage_status
mp_test_twohandedaxe,MP Test 2h Axe,CraftedItem,CraftedWeapon,TwoHandedAxe,,,Native/ModuleData/mpitems.xml,mp_test_2haxe_head|mp_test_2haxe_handle,False,audit_only_no_aggressive_htk
mp_vlandian_polearm,Voulge,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_vlandia_polearm_head|mp_vlandia_polearm_handle,False,audit_only_no_aggressive_htk
mp_empire_menavlion,Menavlion,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_empire_menavlion_blade|mp_spear_guard_3|mp_empire_menavlion_handle|mp_default_polearm_pommel,False,audit_only_no_aggressive_htk
mp_empire_cavalry_menavlion,Cavalry Menavlion,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_empire_cavalry_menavlion_blade|mp_spear_guard_3|mp_empire_cavalry_menavlion_handle|mp_default_polearm_pommel,False,audit_only_no_aggressive_htk
mp_empire_long_menavlion,Long Menavlion,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_empire_long_menavlion_blade|mp_spear_guard_3|mp_empire_long_menavlion_handle|mp_default_polearm_pommel,False,audit_only_no_aggressive_htk
mp_empire_heavy_menavlion,Heavy Menavlion,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_empire_heavy_menavlion_blade|mp_spear_guard_6|mp_empire_heavy_menavlion_handle|mp_default_polearm_pommel,False,audit_only_no_aggressive_htk
mp_empire_polearm,Imperial Polearm,CraftedItem,CraftedWeapon,TwoHandedPolearm,,,Native/ModuleData/mpitems.xml,mp_empire_polearm_blade|mp_default_polearm_guard|mp_empire_polearm_handle|mp_default_polearm_pommel,False,audit_only_no_aggressive_htk
mp_khuzait_glaive,Glaive,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_khuzait_glaive_blade|mp_khuzait_glaive_handle,False,audit_only_no_aggressive_htk
mp_khuzait_heavy_glaive,Heavy Glaive,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_khuzait_heavy_glaive_blade|mp_spear_guard_13|mp_khuzait_heavy_glaive_handle|mp_default_polearm_pommel,False,audit_only_no_aggressive_htk
mp_western_long_spear,Western Long Spear,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_western_long_spear_blade|mp_spear_guard_6|mp_western_long_spear_handle|mp_spear_pommel_7,False,audit_only_no_aggressive_htk
mp_western_cavalry_spear,Western Cavalry Spear,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_western_cavalry_spear_blade|mp_western_long_spear_handle|mp_spear_pommel_7,False,audit_only_no_aggressive_htk
mp_western_short_spear,Short Spear,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_sturgia_short_spear_blade|mp_western_spear_handle|mp_spear_pommel_7,False,audit_only_no_aggressive_htk
mp_western_spear,Western Spear,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_western_spear_blade|mp_spear_guard_1|mp_western_spear_handle|mp_spear_pommel_7,False,audit_only_no_aggressive_htk
mp_western_pitchfork_metal,Metal Pitchfork,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_western_pitchfork_metal_blade|mp_western_pitchfork_handle,False,audit_only_no_aggressive_htk
mp_western_pitchfork_wood,Pitchfork,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_western_pitchfork_wood_blade|mp_western_pitchfork_handle,False,audit_only_no_aggressive_htk
mp_western_scythe,Scythe,CraftedItem,CraftedWeapon,TwoHandedPolearm,,,Native/ModuleData/mpitems.xml,mp_western_scythe_blade|mp_default_polearm_guard|mp_empire_polearm_handle|mp_default_polearm_pommel,False,audit_only_no_aggressive_htk
mp_western_2h_sickle,Hay Sickle,CraftedItem,CraftedWeapon,TwoHandedPolearm,,,Native/ModuleData/mpitems.xml,mp_western_2h_sickle_blade|mp_default_polearm_guard|mp_empire_polearm_handle|mp_default_polearm_pommel,False,audit_only_no_aggressive_htk
mp_western_2h_shovel,Shovel,CraftedItem,CraftedWeapon,TwoHandedPolearm,,,Native/ModuleData/mpitems.xml,mp_western_shovel_blade|mp_default_polearm_guard|mp_empire_polearm_handle|mp_default_polearm_pommel,False,audit_only_no_aggressive_htk
mp_aserai_pike,Aserai Pike,CraftedItem,CraftedWeapon,Pike,neutral_culture,,Native/ModuleData/mpitems.xml,mp_aserai_pike_blade|mp_spear_guard_11|mp_aserai_pike_handle,False,audit_only_no_aggressive_htk
mp_vlandian_pike,Awl Pike,CraftedItem,CraftedWeapon,Pike,neutral_culture,,Native/ModuleData/mpitems.xml,mp_vlandian_pike_blade|mp_spear_guard_11|mp_vlandian_pike_handle,False,audit_only_no_aggressive_htk
mp_khuzait_spear,Khuzait Spear,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_khuzait_spear_blade|mp_spear_guard_15|mp_khuzait_spear_handle|mp_spear_pommel_2,False,audit_only_no_aggressive_htk
mp_khuzait_short_spear,Khuzait Short Spear,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_khuzait_short_spear_blade|mp_spear_guard_18|mp_khuzait_short_spear_handle|mp_spear_pommel_2,False,audit_only_no_aggressive_htk
mp_khuzait_long_spear,Khuzait Long Spear,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_khuzait_long_spear_blade|mp_spear_guard_1|mp_khuzait_long_spear_handle|mp_spear_pommel_2,False,audit_only_no_aggressive_htk
mp_khuzait_long_infantry_spear,Khuzait Long Infantry Spear,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_khuzait_long_infantry_spear_blade|mp_spear_guard_13|mp_khuzait_long_spear_handle|mp_spear_pommel_2,False,audit_only_no_aggressive_htk
mp_khuzait_cavalry_spear,Khuzait Cavalry Spear,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_khuzait_cavalry_spear_blade|mp_spear_guard_14|mp_khuzait_long_spear_handle|mp_spear_pommel_12,False,audit_only_no_aggressive_htk
mp_khuzait_pike,Khuzait Pike,CraftedItem,CraftedWeapon,Pike,neutral_culture,,Native/ModuleData/mpitems.xml,mp_khuzait_pike_blade|mp_vlandian_pike_handle,False,audit_only_no_aggressive_htk
mp_battania_pike,Highland Pike,CraftedItem,CraftedWeapon,Pike,neutral_culture,,Native/ModuleData/mpitems.xml,mp_battania_pike_blade|mp_spear_guard_2|mp_vlandian_pike_handle|mp_default_polearm_pommel,False,audit_only_no_aggressive_htk
mp_aserai_spear,Aserai Spear,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_aserai_spear_blade|mp_spear_guard_13|mp_aserai_spear_handle|mp_spear_pommel_11,False,audit_only_no_aggressive_htk
mp_aserai_bamboo_spear,Bamboo Spear,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_aserai_bamboo_spear_blade|mp_aserai_bamboo_spear_handle|mp_spear_pommel_11,False,audit_only_no_aggressive_htk
mp_aserai_long_spear,Aserai Long Spear,CraftedItem,CraftedWeapon,TwoHandedPolearm,,,Native/ModuleData/mpitems.xml,mp_aserai_long_spear_blade|mp_spear_guard_12|mp_aserai_long_spear_handle|mp_spear_pommel_11,False,audit_only_no_aggressive_htk
mp_sturgia_short_spear,Sturgian Short Spear,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_sturgia_short_spear_blade|mp_spear_guard_4|mp_sturgia_short_spear_handle|mp_spear_pommel_10,False,audit_only_no_aggressive_htk
mp_sturgia_spear,Sturgian Spear,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_sturgia_spear_blade|mp_spear_guard_5|mp_sturgia_spear_handle|mp_spear_pommel_10,False,audit_only_no_aggressive_htk
mp_sturgia_long_spear,Sturgian Long Spear,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_sturgia_long_spear_blade|mp_spear_guard_9|mp_sturgia_long_spear_handle|mp_spear_pommel_10,False,audit_only_no_aggressive_htk
mp_sturgia_long_infantry_spear,Sturgian Long Infantry Spear,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_sturgia_long_infantry_spear_blade|mp_spear_guard_11|mp_sturgia_long_spear_handle|mp_spear_pommel_10,False,audit_only_no_aggressive_htk
mp_western_lance,Western Lance,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_western_lance_blade|mp_western_lance_handle,False,audit_only_no_aggressive_htk
mp_western_long_lance,Vlandian Long Lance,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_western_long_lance_blade|mp_western_long_lance_handle,False,audit_only_no_aggressive_htk
mp_vlandian_heavy_lance,Vlandian Heavy Lance,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_vlandian_heavy_lance_blade|mp_vlandian_heavy_lance_handle,False,audit_only_no_aggressive_htk
mp_empire_lance,Kontos,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_empire_lance_blade|mp_default_polearm_guard|mp_empire_lance_handle|mp_default_polearm_pommel,False,audit_only_no_aggressive_htk
mp_empire_heavy_lance,Heavy Kontos,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_empire_heavy_lance_blade|mp_empire_heavy_lance_handle,False,audit_only_no_aggressive_htk
mp_khuzait_lance,Khuzait Lance,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_khuzait_lance_blade|mp_khuzait_lance_handle,False,audit_only_no_aggressive_htk
mp_khuzait_lance_heavy,Khuzait Lance,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_khuzait_lance_blade_heavy|mp_khuzait_lance_handle,False,audit_only_no_aggressive_htk
mp_khuzait_lance_long,Khuzait Long Lance,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_khuzait_lance_blade|mp_spear_guard_14|mp_khuzait_lance_handle,False,audit_only_no_aggressive_htk
mp_aserai_long_lance,Bamboo Lance,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_aserai_bamboo_lance_blade|mp_aserai_bamboo_lance_handle,False,audit_only_no_aggressive_htk
mp_aserai_heavy_lance,Aserai Heavy Lance,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_aserai_heavy_lance_blade|mp_default_polearm_guard|mp_aserai_heavy_lance_handle|mp_default_polearm_pommel,False,audit_only_no_aggressive_htk
mp_sturgia_lance,Sturgian Lance,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_sturgia_lance_blade|mp_sturgia_lance_handle,False,audit_only_no_aggressive_htk
mp_sturgia_long_lance,Sturgian Long Lance,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_sturgia_long_lance_blade|mp_sturgia_lance_handle,False,audit_only_no_aggressive_htk
mp_sturgia_heavy_lance,Sturgian Heavy Lance,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_sturgia_heavy_lance_blade|mp_sturgia_lance_handle,False,audit_only_no_aggressive_htk
mp_battania_spear,Battanian Spear,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_battania_spear_blade|mp_spear_guard_8|mp_battania_spear_handle|mp_spear_pommel_2,False,audit_only_no_aggressive_htk
mp_battania_long_spear,Battanian Long Spear,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_battania_long_spear_blade|mp_spear_guard_2|mp_battania_long_spear_handle|mp_spear_pommel_2,False,audit_only_no_aggressive_htk
mp_battania_long_infantry_spear,Battanian Long Infantry Spear,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_battania_long_infantry_spear_blade|mp_spear_guard_12|mp_battania_long_spear_handle|mp_spear_pommel_2,False,audit_only_no_aggressive_htk
mp_battania_cavalry_spear,Battanian Cavalry Spear,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_battania_cavalry_spear_blade|mp_spear_guard_14|mp_battania_long_spear_handle|mp_spear_pommel_3,False,audit_only_no_aggressive_htk
mp_battania_lance,Battanian Lance,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_battania_lance_blade|mp_battania_lance_handle,False,audit_only_no_aggressive_htk
mp_sturgia_great_spear,Great Spear,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_sturgia_great_spear_blade|mp_spear_guard_14|mp_sturgia_long_spear_handle|mp_spear_pommel_10,False,audit_only_no_aggressive_htk
mp_test_polearm,MP Test Polearm,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_test_polearm_head|mp_test_polearm_handle,False,audit_only_no_aggressive_htk
mp_test_spear,Test Spear,CraftedItem,CraftedWeapon,TwoHandedPolearm,,,Native/ModuleData/mpitems.xml,mp_test_spear_blade|mp_test_spear_handle,False,audit_only_no_aggressive_htk
mp_test_pike,Test Pike,CraftedItem,CraftedWeapon,Pike,,,Native/ModuleData/mpitems.xml,mp_test_pike_blade|mp_test_pike_handle,False,audit_only_no_aggressive_htk
mp_test_lance,Test Lance,CraftedItem,CraftedWeapon,TwoHandedPolearm,,,Native/ModuleData/mpitems.xml,mp_test_lance_blade|mp_test_lance_handle,False,audit_only_no_aggressive_htk
mp_vlandian_short_sword,Vlandian Short Sword,CraftedItem,CraftedWeapon,OneHandedSword,neutral_culture,,Native/ModuleData/mpitems.xml,mp_vlandian_short_sword_blade|mp_vlandian_short_sword_guard|mp_vlandian_short_sword_grip|mp_vlandian_short_sword_pommel,False,audit_only_no_aggressive_htk
mp_empire_pugio,Pugio,CraftedItem,CraftedWeapon,OneHandedSword,neutral_culture,,Native/ModuleData/mpitems.xml,mp_empire_pugio_blade|mp_empire_pugio_guard|mp_empire_pugio_grip|mp_empire_pugio_pommel,False,audit_only_no_aggressive_htk
mp_empire_gladius,Gladius,CraftedItem,CraftedWeapon,OneHandedSword,neutral_culture,,Native/ModuleData/mpitems.xml,mp_empire_gladius_blade|mp_empire_gladius_guard|mp_empire_gladius_grip|mp_empire_gladius_pommel,False,audit_only_no_aggressive_htk
mp_sturgia_northern_sword,Sturgian Sword,CraftedItem,CraftedWeapon,OneHandedSword,neutral_culture,,Native/ModuleData/mpitems.xml,mp_sturgia_northern_sword_blade|mp_sturgia_northern_sword_guard|mp_sturgia_northern_sword_grip|mp_sturgia_northern_sword_pommel,False,audit_only_no_aggressive_htk
mp_sturgia_sword,Sturgian Short Sword,CraftedItem,CraftedWeapon,OneHandedSword,neutral_culture,,Native/ModuleData/mpitems.xml,mp_sturgia_sword_blade|mp_sturgia_sword_guard|mp_sturgia_sword_grip|mp_sturgia_sword_pommel,False,audit_only_no_aggressive_htk
mp_sturgia_cavalry_sword,Sturgian Cavalry Sword,CraftedItem,CraftedWeapon,OneHandedSword,neutral_culture,,Native/ModuleData/mpitems.xml,mp_sturgia_cavalry_sword_blade|mp_sturgia_cavalry_sword_guard|mp_sturgia_cavalry_sword_grip|mp_sturgia_cavalry_sword_pommel,False,audit_only_no_aggressive_htk
mp_vlandia_cavalry_sword,Vlandian Cavalry Sword,CraftedItem,CraftedWeapon,OneHandedSword,neutral_culture,,Native/ModuleData/mpitems.xml,mp_western_cavalry_sword_blade|mp_western_cavalry_sword_guard|mp_western_cavalry_sword_grip|mp_western_cavalry_sword_pommel,False,audit_only_no_aggressive_htk
mp_vlandian_arming_sword,Arming Sword,CraftedItem,CraftedWeapon,OneHandedSword,neutral_culture,,Native/ModuleData/mpitems.xml,mp_vlandian_arming_sword_blade|mp_vlandian_arming_sword_guard|mp_vlandian_arming_sword_grip|mp_vlandian_arming_sword_pommel,False,audit_only_no_aggressive_htk
mp_khuzait_sabre,Ild,CraftedItem,CraftedWeapon,OneHandedSword,neutral_culture,,Native/ModuleData/mpitems.xml,mp_khuzait_strong_sabre_blade|mp_khuzait_light_sabre_guard|mp_khuzait_sabre_grip|mp_khuzait_sabre_pommel,False,audit_only_no_aggressive_htk
mp_khuzait_heavy_sabre,Heavy Ild,CraftedItem,CraftedWeapon,OneHandedSword,neutral_culture,,Native/ModuleData/mpitems.xml,mp_khuzait_heavy_sabre_blade|mp_khuzait_heavy_sabre_guard|mp_khuzait_heavy_sabre_grip|mp_khuzait_heavy_sabre_pommel,False,audit_only_no_aggressive_htk
mp_khuzait_cavalry_sabre,Kilij,CraftedItem,CraftedWeapon,OneHandedSword,neutral_culture,,Native/ModuleData/mpitems.xml,mp_khuzait_cavalry_sabre_blade|mp_khuzait_cavalry_sabre_guard|mp_khuzait_cavalry_sabre_grip|mp_khuzait_cavalry_sabre_pommel,False,audit_only_no_aggressive_htk
mp_empire_spatha,Spatha,CraftedItem,CraftedWeapon,OneHandedSword,neutral_culture,,Native/ModuleData/mpitems.xml,mp_empire_spatha_blade|mp_empire_spatha_guard|mp_empire_spatha_grip|mp_empire_spatha_pommel,False,audit_only_no_aggressive_htk
mp_empire_long_spatha,Long Spatha,CraftedItem,CraftedWeapon,OneHandedSword,neutral_culture,,Native/ModuleData/mpitems.xml,mp_empire_long_spatha_blade|mp_empire_long_spatha_guard|mp_empire_long_spatha_grip|mp_empire_long_spatha_pommel,False,audit_only_no_aggressive_htk
mp_empire_paramerion,Paramerion,CraftedItem,CraftedWeapon,OneHandedSword,neutral_culture,,Native/ModuleData/mpitems.xml,mp_empire_paramerion_blade|mp_empire_paramerion_guard|mp_empire_paramerion_grip|mp_empire_paramerion_pommel,False,audit_only_no_aggressive_htk
mp_empire_long_paramerion,Long Paramerion,CraftedItem,CraftedWeapon,OneHandedSword,neutral_culture,,Native/ModuleData/mpitems.xml,mp_empire_long_paramerion_blade|mp_empire_long_paramerion_guard|mp_empire_long_paramerion_grip|mp_empire_long_paramerion_pommel,False,audit_only_no_aggressive_htk
mp_aserai_sword,Flyssa,CraftedItem,CraftedWeapon,OneHandedSword,neutral_culture,,Native/ModuleData/mpitems.xml,mp_aserai_sword_blade|mp_aserai_sword_guard|mp_aserai_sword_grip|mp_aserai_sword_pommel,False,audit_only_no_aggressive_htk
mp_aserai_ranger_sword,Kaskara,CraftedItem,CraftedWeapon,OneHandedSword,neutral_culture,,Native/ModuleData/mpitems.xml,mp_aserai_ranger_sword_blade|mp_aserai_ranger_sword_guard|mp_aserai_ranger_sword_grip|mp_aserai_ranger_sword_pommel,False,audit_only_no_aggressive_htk
mp_aserai_fast_sword,Aserai Noble Sword,CraftedItem,CraftedWeapon,OneHandedSword,neutral_culture,,Native/ModuleData/mpitems.xml,mp_aserai_fast_sword_blade|mp_aserai_fast_sword_guard|mp_aserai_fast_sword_grip|mp_aserai_fast_sword_pommel,False,audit_only_no_aggressive_htk
mp_vlandia_fast_sword,Vlandian Noble Sword,CraftedItem,CraftedWeapon,OneHandedSword,neutral_culture,,Native/ModuleData/mpitems.xml,mp_vlandia_fast_sword_blade|mp_vlandia_fast_sword_guard|mp_vlandia_fast_sword_grip|mp_vlandia_fast_sword_pommel,False,audit_only_no_aggressive_htk
mp_aserai_curved_long_sword,Scimitar,CraftedItem,CraftedWeapon,OneHandedSword,neutral_culture,,Native/ModuleData/mpitems.xml,mp_aserai_long_sword_blade|mp_aserai_long_sword_guard|mp_aserai_long_sword_grip|mp_aserai_long_sword_pommel,False,audit_only_no_aggressive_htk
