item_id,item_kind,type,crafting_template,name,culture,source_xml,winner_module,load_order_rank
aserai_2haxe_3_t5,CraftedItem,CraftedWeapon,TwoHandedAxe,Heavy Executioner Axe,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
aserai_archer_armor,Item,BodyArmor,,Gambeson over Mail Armor,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
aserai_armor_02,Item,BodyArmor,,Southern Chain Mail,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
aserai_armor_02_b,Item,BodyArmor,,Southern Decorated Chain Mail,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
aserai_axe_1_t2,CraftedItem,CraftedWeapon,OneHandedAxe,Wood Splitter Axe,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
aserai_axe_2_t2,CraftedItem,CraftedWeapon,OneHandedAxe,Bamboo Handled Ascia Axe,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
aserai_axe_2_t2_blunt,CraftedItem,CraftedWeapon,OneHandedAxe,Sparring Bamboo Handled Axe,aserai,SandBoxCore/ModuleData/items/tournament_weapons.xml,SandBoxCore,2
aserai_battle_crown,Item,HeadArmor,,Ornate Desert Battle Crown,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_head_armors.xml,NightmareSailsxDTAB,5
aserai_brass_plate_a,Item,BodyArmor,,Southern Mail Shirt with Brass Plates,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
aserai_brass_plate_b,Item,BodyArmor,,Southern Sleeveless Mail Shirt with Brass Plates,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
aserai_chain_plate_armor_a,Item,BodyArmor,,Southern Reinforced Mail Armor,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
aserai_chain_plate_armor_b,Item,BodyArmor,,Southern Reinforced Sleeveless Mail Armor,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
aserai_chain_plate_armor_c,Item,BodyArmor,,Southern Reinforced Mail Vest,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
aserai_chain_plate_armor_d,Item,BodyArmor,,Southern Reinforced Short Mail Armor,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
aserai_civil_a,Item,BodyArmor,,Luxury Kaftan with Waistband,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
aserai_civil_b,Item,BodyArmor,,Kaftan with Leather Belt,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
aserai_civil_c,Item,BodyArmor,,Colored Kaftan,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
aserai_civil_c_head,Item,HeadArmor,,Keffiyeh with Silken Band,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_head_armors.xml,NightmareSailsxDTAB,5
aserai_civil_d,Item,BodyArmor,,Colored Bisht,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
aserai_civil_d_hscarf,Item,HeadArmor,,Colored Turban,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_head_armors.xml,NightmareSailsxDTAB,5
aserai_civil_e,Item,BodyArmor,,Thawb,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
aserai_civil_e_hscarf,Item,HeadArmor,,Colored Keffiyeh,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_head_armors.xml,NightmareSailsxDTAB,5
aserai_civil_f,Item,BodyArmor,,Simple Peasant Robe,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
aserai_civil_f_cape,Item,HeadArmor,,Bandit Leather Hood,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_head_armors.xml,NightmareSailsxDTAB,5
aserai_civil_hscarf_a,Item,HeadArmor,,Keffiyeh with Brown Band,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_head_armors.xml,NightmareSailsxDTAB,5
aserai_civil_hscarf_b,Item,HeadArmor,,Roughspun Keffiyeh,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_head_armors.xml,NightmareSailsxDTAB,5
aserai_crown,Item,HeadArmor,,Luxury Turban Over Helmet,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_head_armors.xml,NightmareSailsxDTAB,5
aserai_female_civil_a,Item,BodyArmor,,Feminine Kaftan,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
aserai_female_civil_b,Item,BodyArmor,,Kaftan with Waistband,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
aserai_female_civil_hscarf,Item,HeadArmor,,Desert Headscarf,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_head_armors.xml,NightmareSailsxDTAB,5
aserai_female_civil_hscarf_b,Item,HeadArmor,,Headscarf with Fez,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_head_armors.xml,NightmareSailsxDTAB,5
aserai_full_scale_armor_on_chain,Item,BodyArmor,,Mastercrafted Southern Scale over Chain Hauberk,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
aserai_horse,Item,Horse,,Nahasawi{@Plural}Nahasawi horses{\@},aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_horses_and_others.xml,NightmareSailsxDTAB,5
aserai_horse_tournament,Item,Horse,,Desert Horse{@Plural}desert horses{\@},aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_horses_and_others.xml,NightmareSailsxDTAB,5
aserai_horseman_armor,Item,BodyArmor,,Ring Mail,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
aserai_horseman_shoulder,Item,Cape,,Ringmail Shoulder Guard,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_shoulder_armors.xml,NightmareSailsxDTAB,5
aserai_lance_1_t5,CraftedItem,CraftedWeapon,TwoHandedPolearm,Mamluke Lance,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
aserai_lord_helmet_a,Item,HeadArmor,,Noble Crowned Lord Helmet,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_head_armors.xml,NightmareSailsxDTAB,5
aserai_mace_1_t2,CraftedItem,CraftedWeapon,Mace,Militia Mace,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
aserai_mace_2_t2,CraftedItem,CraftedWeapon,Mace,Fullered Light Mace,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
aserai_mace_3_t3,CraftedItem,CraftedWeapon,Mace,Heavy Horsemans Mace,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
aserai_mace_4_t3,CraftedItem,CraftedWeapon,Mace,Mamluke Mace,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
aserai_mace_4_t4,CraftedItem,CraftedWeapon,Mace,Spiralled Mace,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
aserai_mace_5_t4,CraftedItem,CraftedWeapon,TwoHandedMace,Southern Two Handed Mace,,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
aserai_mace_6_t4,CraftedItem,CraftedWeapon,TwoHandedMace,Mamluke Palace Twohanded Mace,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
aserai_noble_sword_1_t5,CraftedItem,CraftedWeapon,OneHandedSword,Decorated Kaskara,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
aserai_noble_sword_2_t5,CraftedItem,CraftedWeapon,OneHandedSword,Decorated Long Scimitar,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
aserai_noble_sword_3_t5,CraftedItem,CraftedWeapon,OneHandedSword,Lieutenant Scimitar,aserai,NightmareSailsxDTAB/ModuleData/naval_weapons.xml,NightmareSailsxDTAB,5
aserai_noble_sword_4_t5,CraftedItem,CraftedWeapon,OneHandedSword,Mamluke Blade,aserai,NightmareSailsxDTAB/ModuleData/naval_weapons.xml,NightmareSailsxDTAB,5
aserai_noble_sword_5_t5,CraftedItem,CraftedWeapon,OneHandedSword,Southern Faris Flyssa,aserai,NightmareSailsxDTAB/ModuleData/naval_weapons.xml,NightmareSailsxDTAB,5
aserai_noble_sword_6_t5,CraftedItem,CraftedWeapon,OneHandedSword,Legionary Long Sica,empire,NightmareSailsxDTAB/ModuleData/naval_weapons.xml,NightmareSailsxDTAB,5
aserai_robe_c_chain,Item,BodyArmor,,Robe over Mail Shirt,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
aserai_scale_armor_on_chain,Item,BodyArmor,,Mastercrafted Southern Scale over Chain Mail,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
aserai_scale_armor_on_cloth,Item,BodyArmor,,Mastercrafted Southern Scale Mail,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
aserai_scale_shoulder_a,Item,Cape,,Bronze Scale Shoulder Guards,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_shoulder_armors.xml,NightmareSailsxDTAB,5
aserai_scale_shoulder_b,Item,Cape,,Long Sleeved Bronze Scale Shoulder Guards,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_shoulder_armors.xml,NightmareSailsxDTAB,5
aserai_scale_shoulder_c,Item,Cape,,Bronze Scale Long Sleeve Pauldrons,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_shoulder_armors.xml,NightmareSailsxDTAB,5
aserai_scale_shoulder_d,Item,Cape,,Decorated Bronze Scale Pauldrons,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_shoulder_armors.xml,NightmareSailsxDTAB,5
aserai_scale_shoulder_e,Item,Cape,,Decorated Long Sleeve Bronze Scale Pauldrons,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_shoulder_armors.xml,NightmareSailsxDTAB,5
aserai_sword_1_t2,CraftedItem,CraftedWeapon,OneHandedSword,Iron Flyssa,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
aserai_sword_1_t2_blunt,CraftedItem,CraftedWeapon,OneHandedSword,Sparring Flyssa,aserai,SandBoxCore/ModuleData/items/tournament_weapons.xml,SandBoxCore,2
aserai_sword_2_t2,CraftedItem,CraftedWeapon,OneHandedSword,Iron Scimitar,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
aserai_sword_2_t2_blunt,CraftedItem,CraftedWeapon,OneHandedSword,Sparring Scimitar,aserai,SandBoxCore/ModuleData/items/tournament_weapons.xml,SandBoxCore,2
aserai_sword_3_t3,CraftedItem,CraftedWeapon,OneHandedSword,Slightly Ridged Flyssa,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
aserai_sword_4_t4,CraftedItem,CraftedWeapon,OneHandedSword,Fine Steel Long Kaskara,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
aserai_sword_5_t4,CraftedItem,CraftedWeapon,OneHandedSword,Long Fine Steel Scimitar,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
aserai_sword_6_t4,CraftedItem,CraftedWeapon,OneHandedSword,Narrow Fine Steel Kaskara,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
aserai_sword_7_t5,CraftedItem,CraftedWeapon,OneHandedSword,Thamaskene Steel Kaskara,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
aserai_tunic_waistcoat,Item,BodyArmor,,Luxury Kaftan,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
aserai_villager_female_dress,Item,BodyArmor,,Villager Short Dress,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
aserai_villager_female_headdress,Item,HeadArmor,,Rural Headdress,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_head_armors.xml,NightmareSailsxDTAB,5
aseran_village_harness,Item,HorseHarness,,Bedouin Common Saddle,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_horses_and_others.xml,NightmareSailsxDTAB,5
assassin_armor,Item,BodyArmor,,Blackened Armor,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
assassin_boot,Item,LegArmor,,Blackened Boots,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_leg_armors.xml,NightmareSailsxDTAB,5
assassin_hood,Item,HeadArmor,,Blackened Hood,nord,NightmareSailsxDTAB/ModuleData/sandboxcore_head_armors.xml,NightmareSailsxDTAB,5
assassin_shoulder,Item,Cape,,Blackened Cape,nord,NightmareSailsxDTAB/ModuleData/sandboxcore_shoulder_armors.xml,NightmareSailsxDTAB,5
avalanche_2haxe,CraftedItem,CraftedWeapon,TwoHandedAxe,Avalanche,,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
axe_craft_19_head_hewns,CraftedItem,CraftedWeapon,TwoHandedAxe,Short Mamluke Greataxe,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
baggy_trunks,Item,BodyArmor,,Baggy Trunks,battania,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
ballista_c_projectile,Item,Arrows,,Ballista Arrows,,NightmareSailsxDTAB/ModuleData/items.xml,NightmareSailsxDTAB,5
ballista_c_projectile_burning,Item,Arrows,,Ballista Arrows,,NightmareSailsxDTAB/ModuleData/items.xml,NightmareSailsxDTAB,5
ballista_c_projectile_grape,Item,Thrown,,Grapeshot Stack,,NightmareSailsxDTAB/ModuleData/items.xml,NightmareSailsxDTAB,5
ballista_c_projectile_grape_fire,Item,Thrown,,Fire Grapeshot Stack,,NightmareSailsxDTAB/ModuleData/items.xml,NightmareSailsxDTAB,5
ballista_c_projectile_grape_fire_projectile,Item,Thrown,,Fire Grapeshot Ammo,,NightmareSailsxDTAB/ModuleData/items.xml,NightmareSailsxDTAB,5
ballista_c_projectile_grape_projectile,Item,Thrown,,Grapeshot Ammo,,NightmareSailsxDTAB/ModuleData/items.xml,NightmareSailsxDTAB,5
ballista_c_projectile_iron,Item,Thrown,,Iron,,NightmareSailsxDTAB/ModuleData/items.xml,NightmareSailsxDTAB,5
ballista_c_projectile_pot,Item,Thrown,,Fire Pot,,NightmareSailsxDTAB/ModuleData/items.xml,NightmareSailsxDTAB,5
ballista_c_projectile_pot_storyline,Item,Thrown,,Fire Pot,,NightmareSailsxDTAB/ModuleData/items.xml,NightmareSailsxDTAB,5
ballista_c_projectile_stone,Item,Thrown,,Boulder,,NightmareSailsxDTAB/ModuleData/items.xml,NightmareSailsxDTAB,5
ballista_projectile,Item,Arrows,,Ballista Arrows,,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
ballista_projectile_burning,Item,Arrows,,Ballista Arrows,,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
bamboo_axe_t4,CraftedItem,CraftedWeapon,OneHandedAxe,Bamboo Axe,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
banded_leather_over_mail,Item,BodyArmor,,Banded Leather over Mail,vlandia,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
bandit_envelope_dress_v1,Item,BodyArmor,,Commoner Tunic,looters,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
bandit_envelope_dress_v2,Item,BodyArmor,,Sleeveless Enveloped Padded Garments,looters,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
bandit_fur_a,Item,BodyArmor,,Old Fur Armor,looters,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
bandit_fur_b,Item,BodyArmor,,Old Fur Coat,looters,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
bandit_gambeson,Item,BodyArmor,,Rugged Gambeson,looters,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
bandit_hybrid_armor_a,Item,BodyArmor,,Raider Bronze Clothing,aserai,NightmareSailsxDTAB/ModuleData/items.xml,NightmareSailsxDTAB,5
bandit_hybrid_armor_b,Item,BodyArmor,,Raider Iron Clothing,aserai,NightmareSailsxDTAB/ModuleData/items.xml,NightmareSailsxDTAB,5
bandit_hybrid_armor_boots_a,Item,LegArmor,,Raider Bronze Boots,aserai,NightmareSailsxDTAB/ModuleData/items.xml,NightmareSailsxDTAB,5
bandit_hybrid_armor_c,Item,BodyArmor,,Raider Clothes,aserai,NightmareSailsxDTAB/ModuleData/items.xml,NightmareSailsxDTAB,5
bandit_hybrid_armor_gloves_a,Item,HandArmor,,Raider Bronze Gloves,aserai,NightmareSailsxDTAB/ModuleData/items.xml,NightmareSailsxDTAB,5
bandit_hybrid_armor_helmet_a,Item,HeadArmor,,Raider Fur Helmet,nord,NightmareSailsxDTAB/ModuleData/items.xml,NightmareSailsxDTAB,5
bandit_hybrid_armor_helmet_b,Item,HeadArmor,,Raider Reinforced Fur Helmet,sturgia,NightmareSailsxDTAB/ModuleData/items.xml,NightmareSailsxDTAB,5
bandit_hybrid_armor_shoulder_a,Item,Cape,,Raider Fur Shoulderguard,sturgia,NightmareSailsxDTAB/ModuleData/items.xml,NightmareSailsxDTAB,5
bandit_hybrid_armor_shoulder_b,Item,Cape,,Reinforced Fur Shoulders,nord,NightmareSailsxDTAB/ModuleData/items.xml,NightmareSailsxDTAB,5
bandit_leather_water_flask,Item,BodyArmor,,Commoner Shirt,looters,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
bandit_saddle_desert,Item,HorseHarness,,Rugged Bedouin Saddle,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_horses_and_others.xml,NightmareSailsxDTAB,5
bandit_saddle_highland,Item,HorseHarness,,Rugged Fur Saddle,battania,NightmareSailsxDTAB/ModuleData/sandboxcore_horses_and_others.xml,NightmareSailsxDTAB,5
bandit_saddle_steppe,Item,HorseHarness,,Rugged Saddle,,NightmareSailsxDTAB/ModuleData/sandboxcore_horses_and_others.xml,NightmareSailsxDTAB,5
banner_of_desert_winds_t1,Item,Banner,,Banner of Desert Winds,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_banners.xml,NightmareSailsxDTAB,5
banner_of_dust_devils_t3,Item,Banner,,Banner of Dust Devils,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_banners.xml,NightmareSailsxDTAB,5
banner_of_emirs_hawk_t2,Item,Banner,,Banner of Emir's Hawk,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_banners.xml,NightmareSailsxDTAB,5
banner_of_faris_falcon_t1,Item,Banner,,Banner of Faris' Falcon,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_banners.xml,NightmareSailsxDTAB,5
banner_of_iron_shields_t2,Item,Banner,,Banner of Iron Shields,sturgia,NightmareSailsxDTAB/ModuleData/sandboxcore_banners.xml,NightmareSailsxDTAB,5
banner_of_oaken_shields_t1,Item,Banner,,Banner of Oaken Shields,sturgia,NightmareSailsxDTAB/ModuleData/sandboxcore_banners.xml,NightmareSailsxDTAB,5
banner_of_shifting_sands_t2,Item,Banner,,Banner of Shifting Sands,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_banners.xml,NightmareSailsxDTAB,5
banner_of_steel_shields_t3,Item,Banner,,Banner of Steel Shields,sturgia,NightmareSailsxDTAB/ModuleData/sandboxcore_banners.xml,NightmareSailsxDTAB,5
banner_of_sultans_eagle_t3,Item,Banner,,Banner of Sultan's Eagle,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_banners.xml,NightmareSailsxDTAB,5
