troop_id,troop_name,level,upgrade_depth,line_status,culture,default_group,has_bow,has_crossbow,has_ranged,has_shield,has_horse,has_throwing,ranged_role_score,defensive_role_score,offensive_melee_role_score,skirmisher_role_score,defense_score_base,ranged_score_base,crafted_melee_score_base,throw_score_base,armor_total,effective_armor,ranged_damage,throw_damage,ranged_item,crafted_melee_item,crafted_melee_template,direct_throw_item,crafted_throw_item,primary_category,score_status,evidence_basis,empirical
sarnor_spider,Sarnori Spider,31.0,5.0,main_or_minor_line,sarnor,Cavalry,False,False,False,False,True,True,,35.178238890410746,70.792682350238,83.43619004553226,40.859043468287645,0.0,81.95652173913044,30.46153846153846,155.0,47.650000000000006,0.0,0.0,,khuzait_polearm_1_t4,TwoHandedPolearm,,eastern_javelin_3_t4,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
targaryen_dragonknight,Valyrian Cavalry,26.0,5.0,main_or_minor_line,valyrian,Cavalry,False,False,False,True,True,True,,69.87394373739406,47.35665664189208,72.10979595005175,64.7682401323874,0.0,81.95652173913044,30.46153846153846,184.0,60.00000000000001,0.0,0.0,,khuzait_lance_3_t5,TwoHandedPolearm,,western_javelin_2_t3,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
ghiscari_unsullied_unbroken,Ghiscari Lockstep Legionnaire,31.0,5.0,main_or_minor_line,ghiscari,Infantry,False,False,False,True,False,True,,35.08646673058114,85.05620349760841,71.00577887589115,29.411138236691627,0.0,100.0,30.46153846153846,144.0,43.550000000000004,0.0,0.0,,ghiscari_sword,TwoHandedSword,,eastern_javelin_2_t3,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
aserai_vanguard_faris,Aserai Vanguard Faris,31.0,5.0,noble_line,aserai,Cavalry,False,False,False,True,True,True,,63.08041507546891,62.89213861325145,69.88464559975286,56.82335785558632,0.0,81.95652173913044,30.46153846153846,207.0,59.50000000000001,0.0,0.0,,aserai_lance_1_t5,TwoHandedPolearm,,eastern_javelin_3_t4,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
hidden_hand_tier_2,Hidden Soldati,16.0,2.0,main_or_minor_line,empire,Infantry,False,False,False,False,False,True,,,7.236960934126747,68.77040124261389,10.972206292770577,0.0,75.72463768115942,100.0,67.33333333333333,19.133333333333336,0.0,45.0,,narrow_sword_t3,OneHandedSword,sling_braided,,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
tarly_vanguard,Tarly Vanguard,31.0,6.0,main_or_minor_line,reach,Infantry,False,False,False,True,False,True,,47.79731061351824,69.84125444845719,68.43108666868059,47.28343682925631,0.0,81.95652173913044,30.46153846153846,176.0,56.75000000000001,0.0,0.0,,ranseur,TwoHandedPolearm,,western_javelin_3_t4,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
realm_knight,Realm Knight,26.0,4.0,main_or_minor_line,crownlands,Cavalry,False,False,False,True,True,True,,67.36346239911737,40.36671991762728,67.82160507002237,61.832287451051066,0.0,81.95652173913044,30.46153846153846,182.0,57.35,0.0,0.0,,baratheon_spear,TwoHandedPolearm,,western_javelin_3_t4,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
dragonstone_shock_knight,Dragonstone Shock Knight,26.0,4.0,main_or_minor_line,dragonstone,Cavalry,False,False,False,True,True,True,,66.78974617163574,36.972879958960384,67.63369022810703,61.16133894778233,0.0,81.95652173913044,30.46153846153846,177.0,55.1,0.0,0.0,,baratheon_spear,TwoHandedPolearm,,western_javelin_3_t4,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
celtigar_banneret,Celtigar Banneret,31.0,6.0,main_or_minor_line,dragonstone,Infantry,False,False,False,True,False,True,,45.157795662174244,69.44958847635525,67.56654072931926,44.19658217685514,0.0,81.95652173913044,30.46153846153846,198.0,61.949999999999996,0.0,0.0,,crownlands_halberd,TwoHandedPolearm,,northern_javelin_3_t4,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
ibbenese_navigator,Ibbenese Navigator,31.0,5.0,main_or_minor_line,ibbenese,Infantry,False,False,False,True,False,True,,42.5063720711878,72.36486417399313,66.69809423768372,41.09580063244474,0.0,81.95652173913044,30.46153846153846,187.0,54.599999999999994,0.0,0.0,,ibb_glaive,TwoHandedPolearm,,northern_javelin_1_t2,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
battanian_mounted_skirmisher,Battanian Mounted Skirmisher,26.0,,special_or_unlinked,battania,Cavalry,False,False,False,True,True,True,,49.544890452275546,34.58380862166904,66.58995236859843,42.03250700440744,0.0,75.72463768115942,30.46153846153846,156.0,43.15,0.0,0.0,,battania_axe_2_t4|battania_sword_4_t4,OneHandedAxe|OneHandedSword,,western_javelin_3_t4,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
greyjoy_horseman,Greyjoy Horseman,26.0,5.0,main_or_minor_line,sturgia,Cavalry,False,False,False,True,True,True,,62.94409617697327,43.01965841240131,66.37408717664583,56.66393590352759,0.0,81.95652173913044,30.46153846153846,164.0,50.75,0.0,0.0,,sturgia_lance_2_t5,TwoHandedPolearm,,northern_javelin_3_t4,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
glover_bushranger,Glover Bushranger,31.0,6.0,main_or_minor_line,battania,Infantry,False,False,False,True,False,True,,40.90991385088182,68.81926404566887,66.17519078869103,39.22877787426474,0.0,81.95652173913044,30.46153846153846,165.0,52.75000000000001,0.0,0.0,,highland_spear_4_t4,TwoHandedPolearm,,northern_javelin_3_t4,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
skagosi_stoneborn,Skagosi Stoneborn,26.0,5.0,main_or_minor_line,skagosi,Cavalry,False,False,False,True,True,True,,59.91832099628453,45.87938573013172,65.38302567704991,53.125358412662,0.0,81.95652173913044,30.46153846153846,183.0,54.4,0.0,0.0,,skagosi_spear,TwoHandedPolearm,,generic_javelin_1_t3,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
harlaw_horseman,Harlaw Raider,26.0,5.0,main_or_minor_line,sturgia,Cavalry,False,False,False,True,True,True,,58.923179027102144,42.423012265940265,65.0570771734786,51.96156177805449,0.0,81.95652173913044,30.46153846153846,180.0,55.75,0.0,0.0,,sturgia_lance_2_t5,TwoHandedPolearm,,northern_javelin_3_t4,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
unsullied,Unsullied,31.0,,special_or_unlinked,ghiscari,Infantry,False,False,False,True,False,True,,37.257464021713155,72.5786145006841,64.97886846177224,34.95731817213638,0.0,81.95652173913044,30.46153846153846,162.0,48.650000000000006,0.0,0.0,,unsullied_spear,TwoHandedPolearm,,eastern_javelin_2_t3,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
sarnor_highking_guardian,High King Guardian,26.0,5.0,main_or_minor_line,sarnor,Cavalry,False,False,False,True,True,True,,58.02064424384536,38.980380373275324,64.7614611999454,50.90606720954237,0.0,81.95652173913044,30.46153846153846,155.0,47.650000000000006,0.0,0.0,,northern_spear_3_t4,TwoHandedPolearm,,eastern_javelin_1_t2,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
casterly_champion,Casterly Rock Champion,26.0,4.0,main_or_minor_line,vlandia,Cavalry,False,False,False,True,True,True,,66.16405223465581,43.4974534780499,63.962842050956006,60.42960365703799,0.0,81.95652173913044,30.46153846153846,191.0,58.400000000000006,0.0,0.0,,vlandia_lance_3_t5,TwoHandedPolearm,,western_javelin_2_t3,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
sarnor_master_javelinier,Sarnori Master Javelinier,26.0,4.0,main_or_minor_line,sarnor,Cavalry,False,False,False,False,True,True,,29.262587122600333,40.13650623581258,63.47585465785979,33.94081890125014,0.0,81.95652173913044,30.46153846153846,155.0,47.650000000000006,0.0,0.0,,khuzait_polearm_1_t4,TwoHandedPolearm,,eastern_javelin_3_t4,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
bolton_flayer,Bolton Flayer,31.0,6.0,main_or_minor_line,battania,Infantry,False,False,False,True,False,True,,42.80915770605605,69.11301352474533,63.126631099979896,41.214179214523284,0.0,81.95652173913044,28.769230769230774,207.0,62.075,0.0,0.0,,bolton_spear,TwoHandedPolearm,,celtic_throwing_dagger,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
umber_berzerker,Umber Berzerker,31.0,6.0,main_or_minor_line,battania,Infantry,False,False,False,False,False,True,,,70.73406602210682,63.09834337711047,28.242917765798822,0.0,81.95652173913044,30.46153846153846,160.0,49.24999999999999,0.0,0.0,,northern_spear_4_t5,TwoHandedPolearm,,northern_javelin_2_t3,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
martell_horseman,Martell Horseman,26.0,5.0,main_or_minor_line,aserai,Cavalry,False,False,False,True,True,True,,60.80866693661315,42.702791493782534,62.208740748828234,54.16659839758819,0.0,81.95652173913044,30.46153846153846,164.0,52.050000000000004,0.0,0.0,,southern_spear_3_t3,TwoHandedPolearm,,eastern_javelin_2_t3,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
tyroshi_corsair,Tyroshi Corsair,31.0,5.0,main_or_minor_line,tyroshi,Infantry,False,False,False,True,False,True,,38.042502426827646,57.260410556177575,62.01583188319145,37.31260137958153,0.0,73.33333333333331,30.46153846153846,179.0,55.5,0.0,0.0,,tyroshi_axe3,OneHandedAxe,,generic_javelin_1_t3,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
casterly_guardian,Guardian of the Rock,31.0,5.0,main_or_minor_line,vlandia,Infantry,False,False,False,True,False,True,,44.71729139313265,66.53495365161244,60.93598769864692,44.720069470614256,0.0,75.72463768115942,30.46153846153846,209.0,61.8,0.0,0.0,,vlandia_sword_4_t4,OneHandedSword,,western_javelin_2_t3,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
sturgian_horse_raider,Sturgian Horse Raider,26.0,5.0,main_or_minor_line,sturgia,Cavalry,False,False,False,True,True,True,,45.04611130254687,37.055146703189436,60.511786552791726,35.04666874204665,0.0,81.95652173913044,30.46153846153846,160.0,39.25,0.0,0.0,,northern_spear_4_t4|northern_spear_4_t5,TwoHandedPolearm,,northern_javelin_3_t4,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
freefolk_horseman,Free Folk Horseman,26.0,5.0,main_or_minor_line,freefolk,Cavalry,False,False,False,True,True,True,,54.623039303025664,38.47622477404791,60.1827021199141,46.932642996411765,0.0,81.95652173913044,30.46153846153846,148.0,40.0,0.0,0.0,,wide_leaf_spear_t4,TwoHandedPolearm,,northern_javelin_1_t2,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
jawwal_tier_3,Jawwal Bedouin,21.0,3.0,main_or_minor_line,aserai,Cavalry,False,False,False,True,True,True,,31.40175240676987,35.03052051651017,59.50862588420767,17.730517370384323,0.0,81.95652173913044,30.46153846153846,22.333333333333332,5.533333333333334,0.0,0.0,,eastern_spear_4_t4,TwoHandedPolearm,,eastern_javelin_1_t2,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
mp_skirmisher_battania_troop,Wildling,10.0,,special_or_unlinked,battania,Infantry,False,False,False,True,False,True,,22.295424470994078,3.594067769010304,57.751026385240166,13.174566764427984,0.0,75.72463768115942,30.46153846153846,48.333333333333336,16.516666666666666,0.0,0.0,,mp_battania_short_sword,OneHandedSword,,mp_javelin_captain,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
beastbound_wight,Beastbound Wight,26.0,5.0,main_or_minor_line,whitewalker,Cavalry,False,False,False,False,True,True,,26.386160293192525,36.40097721570896,55.601893529106974,30.576901020759262,0.0,81.95652173913044,30.46153846153846,93.0,25.000000000000004,0.0,0.0,,wide_leaf_spear_t4,TwoHandedPolearm,,northern_javelin_1_t2,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
mp_skirmisher_empire_troop,Recruit,10.0,,special_or_unlinked,empire,Infantry,False,False,False,True,False,True,,13.283386294497184,2.256811205557104,54.79922609068507,5.856121551728845,0.0,75.72463768115942,30.46153846153846,9.0,3.983333333333334,0.0,0.0,,mp_empire_gladius,OneHandedSword,,mp_javelin_captain,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
mp_skirmisher_aserai_troop,Skirmisher,10.0,,special_or_unlinked,aserai,Infantry,False,False,False,True,False,True,,12.060999460607787,2.0754266192200785,54.398845871952176,5.344103463153812,0.0,75.72463768115942,30.46153846153846,6.666666666666667,2.6333333333333333,0.0,0.0,,mp_aserai_sword,OneHandedSword,,mp_jereed_captain,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
yiti_pikeman,Yi Ti Shi,26.0,5.0,main_or_minor_line,yiti,Infantry,False,False,False,False,False,True,,,48.78098715364898,53.691259510324066,29.877279504530332,0.0,100.0,28.769230769230774,177.0,52.1,0.0,0.0,,yiti_sword,TwoHandedSword,,empire_throwingknife_t5,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
mp_skirmisher_sturgia_troop,Brigand,10.0,,special_or_unlinked,sturgia,Infantry,False,False,False,True,False,True,,11.324418626612495,1.4857243591995914,53.26459868967212,4.556278297533027,0.0,73.33333333333331,30.46153846153846,5.333333333333333,1.7166666666666668,0.0,0.0,,mp_sturgia_woodsplitter_axe,OneHandedAxe,,mp_javelin_captain,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
dragonstone_knight,Dragonstone Knight,21.0,3.0,main_or_minor_line,dragonstone,Cavalry,False,False,False,True,True,True,,59.1401964718809,29.220379565763963,51.264524715448864,52.21535890419936,0.0,81.95652173913044,30.46153846153846,170.0,53.9,0.0,0.0,,baratheon_spear,TwoHandedPolearm,,western_javelin_1_t2,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
valyrian_scout,Valyrian Scout,21.0,4.0,main_or_minor_line,valyrian,Cavalry,False,False,False,True,True,True,,54.626822047382696,31.859368598368125,49.78621540353138,46.93706683269706,0.0,81.95652173913044,30.46153846153846,149.0,45.050000000000004,0.0,0.0,,khuzait_lance_3_t5,TwoHandedPolearm,,western_javelin_2_t3,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
ghiscari_unsullied_unbent,Ghiscari Elite Legionnaire,26.0,4.0,main_or_minor_line,ghiscari,Infantry,False,False,False,True,False,True,,35.08646673058114,44.68469101761161,49.517145730854295,29.411138236691627,0.0,100.0,30.46153846153846,144.0,43.550000000000004,0.0,0.0,,ghiscari_sword,TwoHandedSword,,eastern_javelin_1_t2,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
sturgian_hardened_brigand,Sturgian Hardened Brigand,21.0,4.0,main_or_minor_line,sturgia,Cavalry,False,False,False,True,True,True,,42.46011517877261,26.74529593303878,49.267044438898694,31.200989628561597,0.0,81.95652173913044,30.46153846153846,91.0,28.75,0.0,0.0,,northern_spear_3_t4|northern_spear_4_t4,TwoHandedPolearm,,northern_javelin_3_t4,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
jawwal_tier_2,Jawwal Camel Rider,16.0,2.0,main_or_minor_line,aserai,Cavalry,False,False,False,True,True,True,,30.290606277305475,28.24822496683956,48.74695569726031,17.874264742024803,0.0,81.95652173913044,30.46153846153846,22.75,7.000000000000001,0.0,0.0,,triangluar_spear_t3,TwoHandedPolearm,,eastern_javelin_1_t2,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
aserai_faris,Aserai Faris,21.0,3.0,noble_line,aserai,Cavalry,False,False,False,True,True,True,,40.684607058900944,29.790544860909204,48.68549503924232,30.134954314332685,0.0,81.95652173913044,30.46153846153846,96.66666666666667,32.93333333333334,0.0,0.0,,southern_spear_3_t4,TwoHandedPolearm,,eastern_javelin_3_t4,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
qohorik_goat_devout,Black Goat Devout,26.0,4.0,main_or_minor_line,qohorik,Infantry,False,False,False,True,False,True,,42.18063575155539,35.92073345711771,48.5686780875154,40.71485917454493,0.0,81.95652173913044,30.46153846153846,183.0,53.25000000000001,0.0,0.0,,qohorik_spear,TwoHandedPolearm,,eastern_javelin_1_t2,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
glover_warrior,Glover Warrior,26.0,5.0,main_or_minor_line,battania,Infantry,False,False,False,True,False,True,,40.90991385088182,32.42346790337611,48.15246621543431,39.22877787426474,0.0,81.95652173913044,30.46153846153846,165.0,52.75000000000001,0.0,0.0,,highland_spear_3_t3,TwoHandedPolearm,,northern_javelin_3_t4,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
conspiracy_battlerider,Conspiracy Battle Rider,26.0,,special_or_unlinked,sturgia,Cavalry,False,False,False,True,True,True,,59.39251953065853,49.11007311188481,47.88126196303124,52.51044516900693,0.0,81.95652173913044,30.46153846153846,170.0,53.45,0.0,0.0,,sturgia_lance_1_t4,TwoHandedPolearm,,northern_javelin_3_t4,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
beni_zilal_tier_3,Beni Zilal Royal Guard,21.0,3.0,main_or_minor_line,aserai,Cavalry,False,False,False,False,True,True,,27.55124555515518,29.95644159431544,47.31873377862313,31.891654241694383,0.0,81.95652173913044,30.46153846153846,107.0,25.91666666666667,0.0,0.0,,eastern_spear_4_t4,TwoHandedPolearm,,western_javelin_3_t4,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
aserai_veteran_faris,Aserai Veteran Faris,26.0,4.0,noble_line,aserai,Cavalry,False,False,False,True,True,True,,54.766223182021086,38.49747119779993,46.365966237784384,46.90893997236467,0.0,81.95652173913044,30.46153846153846,167.66666666666666,46.76666666666667,0.0,0.0,,eastern_spear_4_t4,TwoHandedPolearm,,eastern_javelin_3_t4,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
martell_houseguard,Martell House Guard,26.0,5.0,main_or_minor_line,aserai,Infantry,False,False,False,True,False,True,,41.79185369263927,35.86304380358358,44.97542795619558,40.26018711189029,0.0,81.95652173913044,30.46153846153846,170.0,53.6,0.0,0.0,,southern_spear_3_t3,TwoHandedPolearm,,eastern_javelin_2_t3,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
tyroshi_firstmate,Tyroshi Firstmate,26.0,4.0,main_or_minor_line,tyroshi,Infantry,False,False,False,True,False,True,,38.042502426827646,30.61521231937972,43.99310730993475,37.31260137958153,0.0,73.33333333333331,30.46153846153846,179.0,55.5,0.0,0.0,,tyroshi_axe3,OneHandedAxe,,generic_javelin_1_t3,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
sarnor_master_spearman,Sarnori Master Spearman,26.0,5.0,main_or_minor_line,sarnor,Infantry,False,False,False,True,False,True,,34.4974616575159,34.78066116889737,42.58622496612932,31.729556141759378,0.0,81.95652173913044,30.46153846153846,149.0,46.45000000000001,0.0,0.0,,northern_spear_3_t4,TwoHandedPolearm,,eastern_javelin_1_t2,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
battanian_wildling,Battanian Wildling,26.0,,special_or_unlinked,battania,Infantry,False,False,False,True,False,True,,37.6932955287149,25.750157893649778,41.30580733072924,36.50566087198729,0.0,75.72463768115942,30.46153846153846,158.0,52.95000000000001,0.0,0.0,,battania_sword_4_t4,OneHandedSword,,western_javelin_3_t4,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
battanian_marine_t5,Battanian Skipari,26.0,2.0,main_or_minor_line,battania,Infantry,False,False,False,True,False,True,,26.61125557907005,27.162861059811163,41.1419078449997,23.200017476884085,0.0,75.72463768115942,30.46153846153846,112.66666666666667,29.900000000000002,0.0,0.0,,battania_sword_5_t5,OneHandedSword,,western_javelin_3_t4,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
ibbenese_timberman,Ibbenese Timberman,26.0,5.0,main_or_minor_line,ibbenese,Infantry,False,False,False,False,False,True,,,29.63542371719473,38.364457224242734,29.590549374928315,0.0,73.33333333333331,30.46153846153846,179.0,51.599999999999994,0.0,0.0,,northern_axe_t3,TwoHandedAxe,,northern_javelin_1_t2,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
pentoshi_spearman,Pentoshi Spearman,26.0,5.0,main_or_minor_line,pentoshi,Infantry,False,False,False,True,False,True,,42.40830092119094,35.95451568666472,38.24552175388742,40.98110858060393,0.0,81.95652173913044,30.46153846153846,167.0,54.400000000000006,0.0,0.0,,pentoshi_spear,TwoHandedPolearm,,western_javelin_3_t4,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
beni_zilal_tier_2,Beni Zilal Soldier,16.0,2.0,main_or_minor_line,aserai,Cavalry,False,False,False,False,True,True,,15.171724291051921,11.575955379425038,38.065086220957845,16.686087854111708,0.0,81.95652173913044,30.46153846153846,53.8,17.19,0.0,0.0,,eastern_spear_3_t3,TwoHandedPolearm,,eastern_javelin_2_t3,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
martell_spearman,Martell Spearman,21.0,4.0,main_or_minor_line,aserai,Infantry,False,False,False,True,False,True,,41.03180228016363,25.8241369089321,37.794663799841494,39.37132371012403,0.0,81.95652173913044,30.46153846153846,164.0,52.050000000000004,0.0,0.0,,southern_spear_3_t3,TwoHandedPolearm,,eastern_javelin_2_t3,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
ghiscari_unsullied_hoplite,Ghiscari Legionnaire,21.0,3.0,main_or_minor_line,ghiscari,Infantry,False,False,False,True,False,True,,30.33001595573357,31.867448539384256,37.56149354835267,23.84857372241246,0.0,100.0,30.46153846153846,124.0,33.85,0.0,0.0,,ghiscari_sword,TwoHandedSword,,eastern_javelin_1_t2,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
galloglass_tier_3,Redshank,21.0,3.0,main_or_minor_line,battania,Infantry,False,False,False,True,False,True,,39.36646295178523,18.969358649895074,37.49493980156369,35.67823964085003,0.0,73.33333333333331,30.46153846153846,172.0,49.449999999999996,0.0,0.0,,battle_axe_t4,OneHandedAxe,,northern_javelin_2_t3,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
freefolk_wildling_berzerker,Free Folk Wildling Berzerker,26.0,5.0,main_or_minor_line,freefolk,Infantry,False,False,False,False,False,True,,,29.2097676249024,37.42488301466613,26.2358068585847,0.0,73.33333333333331,30.46153846153846,161.0,45.75,0.0,0.0,,northern_axe_t3,TwoHandedAxe,,northern_javelin_1_t2,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
empire_marine_t5,Imperial Naute,26.0,3.0,main_or_minor_line,empire,Infantry,False,False,False,True,False,True,,27.282696255743918,26.058034596460733,37.00293503629948,24.09843854963708,0.0,73.33333333333331,30.46153846153846,128.0,32.0,0.0,0.0,,imperial_axe_t3,OneHandedAxe,,western_javelin_3_t4,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
lakepike_tier_3,Lake Rat Wrecker ,21.0,3.0,main_or_minor_line,sturgia,Infantry,False,False,False,True,False,True,,35.75394209082958,24.35446778970814,36.311695796976,32.33517113692592,0.0,73.33333333333331,30.46153846153846,149.25,37.0375,0.0,0.0,,battle_axe_t4,OneHandedAxe,,western_javelin_3_t4,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
qohorik_goat_warrior,Black Goat Warrior,21.0,3.0,main_or_minor_line,qohorik,Infantry,False,False,False,True,False,True,,36.22281338924632,25.110552275577565,36.21952901382356,33.747317025215864,0.0,81.95652173913044,30.46153846153846,149.0,41.1,0.0,0.0,,qohorik_spear,TwoHandedPolearm,,eastern_javelin_1_t2,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
