rank,tier,troop_id,troop_name,culture,level,tree_tier,line_status,default_group,primary_category,role_score,role_score_column,ranged_role_score,defensive_role_score,offensive_melee_role_score,skirmisher_role_score,defense_score_base,ranged_score_base,crafted_melee_score_base,throw_score_base,armor_total,effective_armor,ranged_damage,throw_damage,crafted_melee_template,crafted_melee_item,ranged_item_scored,direct_throw_item,crafted_throw_item,has_shield,has_horse,has_bow,has_crossbow,has_throwing,OneHanded,TwoHanded,Polearm,Bow,Crossbow,Throwing,Riding,Athletics,roster_count,spectacle_reason,shield_hp,shield_armor,horse_charge,horse_speed,horse_maneuver,horse_extra_health,harness_armor,ammo_stack,ammo_thrust,ranged_base_damage,ranged_speed_rating,ranged_accuracy,ranged_missile_speed,thrown_damage,thrown_stack,thrown_speed_rating,ranged_item_audit,ranged_class,thrown_item_audit
11,C,ibbenese_timberman,Ibbenese Timberman,ibbenese,26.0,5.0,main_or_minor_line,Infantry,Skirmishers,29.6354,offensive_melee_role_score,,,29.63542371719473,38.364457224242734,29.590549374928315,0.0,73.33333333333331,30.46153846153846,179.0,51.599999999999994,0.0,0.0,TwoHandedAxe,northern_axe_t3,,,northern_javelin_1_t2,False,False,False,False,True,110.0,140.0,110.0,5.0,0.0,130.0,5.0,140.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
12,C,skag_barbarian,Skagosi Barbarian,skagosi,26.0,5.0,main_or_minor_line,Infantry,Skirmishers,29.4608,offensive_melee_role_score,,,29.460795576767108,6.785813735831107,28.21424475283862,0.0,73.33333333333331,30.46153846153846,168.0,49.199999999999996,0.0,0.0,TwoHandedAxe,sturgia_2haxe_2_t5,,,generic_javelin_1_t3,False,False,False,False,True,120.0,140.0,130.0,20.0,15.0,20.0,30.0,120.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
13,C,freefolk_wildling_berzerker,Free Folk Wildling Berzerker,freefolk,26.0,5.0,main_or_minor_line,Infantry,Skirmishers,29.2098,offensive_melee_role_score,,,29.2097676249024,37.42488301466613,26.2358068585847,0.0,73.33333333333331,30.46153846153846,161.0,45.75,0.0,0.0,TwoHandedAxe,northern_axe_t3,,,northern_javelin_1_t2,False,False,False,False,True,80.0,140.0,70.0,5.0,0.0,130.0,5.0,140.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
14,C,river_axeman,Riverlands Axeman,river,26.0,5.0,main_or_minor_line,Infantry,Offensive Melee,26.2856,offensive_melee_role_score,,,26.285570905625057,,26.522536988186715,0.0,73.33333333333331,0.0,162.0,46.25,0.0,0.0,TwoHandedAxe,hooked_axe_t4,,,,False,False,False,False,False,110.0,130.0,80.0,5.0,0.0,130.0,5.0,140.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
15,C,baratheon_hammer,Baratheon Hammerman,stormlands,21.0,4.0,main_or_minor_line,Infantry,Offensive Melee,24.3976,offensive_melee_role_score,,,24.397591314153114,,28.12822571395802,0.0,81.95652173913044,0.0,139.0,49.05,0.0,0.0,TwoHandedPolearm,spiked_polehammer,,,,False,False,False,False,False,100.0,110.0,80.0,5.0,0.0,90.0,5.0,110.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
16,C,harlaw_seaman,Harlaw Seaman,sturgia,21.0,4.0,main_or_minor_line,Infantry,Offensive Melee,24.0338,offensive_melee_role_score,,,24.03378268826223,,25.26092441793784,0.0,81.95652173913044,0.0,151.0,44.050000000000004,0.0,0.0,TwoHandedPolearm,northern_spear_2_t3,,,,False,False,False,False,False,110.0,100.0,100.0,15.0,5.0,90.0,15.0,110.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
17,C,sarnor_elite_javelinier,Sarnori Elite Javelinier,sarnor,21.0,3.0,main_or_minor_line,Infantry,Skirmishers,23.63,offensive_melee_role_score,,,23.629955113523355,32.95132509655633,22.078219979355428,0.0,81.95652173913044,30.46153846153846,135.0,38.5,0.0,0.0,TwoHandedPolearm,khuzait_polearm_1_t4,,,eastern_javelin_1_t2,False,False,False,False,True,100.0,100.0,110.0,5.0,0.0,110.0,5.0,110.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
18,C,tyroshi_axeman,Tyroshi Axeman,tyroshi,21.0,4.0,main_or_minor_line,Infantry,Offensive Melee,20.6918,offensive_melee_role_score,,,20.69184350519399,,29.103108154604882,0.0,73.33333333333331,0.0,148.0,50.75,0.0,0.0,TwoHandedAxe,avalanche_2haxe,,,,False,False,False,False,False,100.0,110.0,100.0,45.0,15.0,60.0,60.0,100.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
19,C,freefolk_berzerker,Free Folk Berzerker,freefolk,21.0,4.0,main_or_minor_line,Infantry,Skirmishers,19.5458,offensive_melee_role_score,,,19.54584633363771,25.30058930736869,20.071109072141297,0.0,73.33333333333331,30.46153846153846,133.0,35.0,0.0,0.0,TwoHandedAxe,northern_axe_t3,,,western_javelin_1_t2,False,False,False,False,True,80.0,110.0,70.0,5.0,0.0,100.0,5.0,110.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
20,C,cursed_wight,Cursed Wight,whitewalker,21.0,4.0,main_or_minor_line,Infantry,Offensive Melee,19.339,offensive_melee_role_score,,,19.33896308340954,,13.246931987613259,0.0,81.95652173913044,0.0,83.5,23.1,0.0,0.0,TwoHandedPolearm,northern_spear_1_t2,,,,False,False,False,False,False,100.0,90.0,90.0,5.0,0.0,30.0,5.0,110.0,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
21,D,ghiscari_warrior,Ghiscari Warrior,ghiscari,16.0,3.0,main_or_minor_line,Infantry,Offensive Melee,14.9085,offensive_melee_role_score,,,14.908485819544032,,17.46186489276293,0.0,100.0,0.0,90.0,30.45,0.0,0.0,TwoHandedSword,ghiscari_sword,,,,False,False,False,False,False,70.0,10.0,50.0,5.0,0.0,10.0,5.0,70.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
22,D,stormlands_squire,Stormlands Squire,stormlands,16.0,2.0,main_or_minor_line,Infantry,Offensive Melee,14.37,offensive_melee_role_score,,,14.370049053225523,,13.218258974653056,0.0,100.0,0.0,71.0,23.05,0.0,0.0,TwoHandedSword,battania_2hsword_3_t3,,,,False,False,False,False,False,70.0,70.0,60.0,30.0,5.0,5.0,60.0,70.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
23,D,norvos_acolyte,Norvoshi Acolyte,norvos,16.0,2.0,main_or_minor_line,Infantry,Offensive Melee,13.4273,offensive_melee_role_score,,,13.427334337220985,,19.899070994380086,0.0,81.95652173913044,0.0,117.0,34.7,0.0,0.0,TwoHandedPolearm,norvoshi_long_axe,,,,False,False,False,False,False,70.0,70.0,80.0,5.0,0.0,80.0,5.0,80.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
24,D,qohorik_goat_initiate,Black Goat Initiate,qohorik,16.0,2.0,main_or_minor_line,Infantry,Skirmishers,13.4091,offensive_melee_role_score,,,13.409143905926443,21.903124928432106,19.75570592957908,0.0,81.95652173913044,30.46153846153846,113.0,34.45,0.0,0.0,TwoHandedPolearm,eastern_spear_3_t3,,,eastern_javelin_1_t2,False,False,False,False,True,80.0,30.0,80.0,40.0,10.0,80.0,40.0,80.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
25,D,mormont_footman,Mormont Footman,battania,16.0,3.0,main_or_minor_line,Infantry,Offensive Melee,13.3582,offensive_melee_role_score,,,13.358210698301718,,19.35428374813625,0.0,81.95652173913044,0.0,109.0,33.75,0.0,0.0,TwoHandedPolearm,northern_spear_1_t2,,,,False,False,False,False,False,80.0,80.0,70.0,40.0,5.0,40.0,15.0,80.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
26,D,harlaw_footman,Harlaw Footman,sturgia,16.0,3.0,main_or_minor_line,Infantry,Offensive Melee,13.0162,offensive_melee_role_score,,,13.01623058996429,,16.659020529877278,0.0,81.95652173913044,0.0,110.0,29.049999999999997,0.0,0.0,TwoHandedPolearm,northern_spear_2_t3,,,,False,False,False,False,False,80.0,70.0,70.0,15.0,5.0,60.0,15.0,80.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
27,D,sarnor_javelinier,Sarnori Javelineer,sarnor,16.0,2.0,main_or_minor_line,Infantry,Skirmishers,12.8743,offensive_melee_role_score,,,12.874345225866847,20.72263425486149,15.540773024429406,0.0,81.95652173913044,30.46153846153846,108.0,27.1,0.0,0.0,TwoHandedPolearm,khuzait_polearm_1_t4,,,eastern_javelin_1_t2,False,False,False,False,True,70.0,70.0,80.0,5.0,0.0,80.0,5.0,80.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
28,D,scorned_wight,Scorned Wight,whitewalker,16.0,3.0,main_or_minor_line,Infantry,Offensive Melee,12.1249,offensive_melee_role_score,,,12.124899456531624,,9.634132354627827,0.0,81.95652173913044,0.0,42.0,16.800000000000004,0.0,0.0,Mace|OneHandedAxe|TwoHandedPolearm,northern_spear_1_t2|sturgia_axe_2_t2|vlandia_mace_1_t2,,,,False,False,False,False,False,80.0,60.0,70.0,5.0,0.0,30.0,5.0,80.0,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
29,D,pentoshi_pikeman,Pentoshi Pikeman,pentoshi,16.0,2.0,main_or_minor_line,Infantry,Offensive Melee,12.0767,offensive_melee_role_score,,,12.076741356180237,,25.11755935313683,0.0,75.72463768115942,0.0,151.0,43.800000000000004,0.0,0.0,OneHandedSword,pentoshi_sword,,,,False,False,False,False,False,70.0,30.0,80.0,40.0,10.0,30.0,40.0,80.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
30,D,guard_ibbenese,Guard,ibbenese,4.0,0.0,special_or_unlinked,Infantry,Offensive Melee,5.6503,offensive_melee_role_score,,,5.650342217911509,,23.354169056084416,0.0,81.95652173913044,0.0,161.5,40.72500000000001,0.0,0.0,TwoHandedPolearm,northern_spear_2_t3,,,,False,False,False,False,False,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
31,D,guard_qartheen,Guard,qartheen,21.0,0.0,special_or_unlinked,Infantry,Offensive Melee,5.4975,offensive_melee_role_score,,,5.497542595037334,,16.706808884810947,0.0,81.95652173913044,0.0,104.33333333333333,29.133333333333336,0.0,0.0,TwoHandedPolearm,imperial_spear_t2,,,,False,False,False,False,False,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
32,D,guard_crownlands,Guard,crownlands,4.0,0.0,special_or_unlinked,Infantry,Offensive Melee,5.0173,offensive_melee_role_score,,,5.017315208861371,,17.11778873724051,0.0,81.95652173913044,0.0,95.5,29.85,0.0,0.0,TwoHandedPolearm,billhook_polearm_t2,,,,False,False,False,False,False,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
33,D,guard_dragonstone,Guard,dragonstone,4.0,0.0,special_or_unlinked,Infantry,Offensive Melee,5.0173,offensive_melee_role_score,,,5.017315208861371,,17.11778873724051,0.0,81.95652173913044,0.0,95.5,29.85,0.0,0.0,TwoHandedPolearm,billhook_polearm_t2,,,,False,False,False,False,False,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
34,D,guard_freefolk,Guard,freefolk,4.0,0.0,special_or_unlinked,Infantry,Offensive Melee,5.0173,offensive_melee_role_score,,,5.017315208861371,,17.11778873724051,0.0,81.95652173913044,0.0,95.5,29.85,0.0,0.0,TwoHandedPolearm,billhook_polearm_t2,,,,False,False,False,False,False,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
35,D,guard_ghiscari,Guard,ghiscari,4.0,0.0,special_or_unlinked,Infantry,Offensive Melee,5.0173,offensive_melee_role_score,,,5.017315208861371,,17.11778873724051,0.0,81.95652173913044,0.0,95.5,29.85,0.0,0.0,TwoHandedPolearm,billhook_polearm_t2,,,,False,False,False,False,False,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
36,D,guard_lorathi,Guard,nord,4.0,0.0,special_or_unlinked,Infantry,Offensive Melee,5.0173,offensive_melee_role_score,,,5.017315208861371,,17.11778873724051,0.0,81.95652173913044,0.0,95.5,29.85,0.0,0.0,TwoHandedPolearm,billhook_polearm_t2,,,,False,False,False,False,False,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
37,D,guard_lyseni,Guard,lyseni,4.0,0.0,special_or_unlinked,Infantry,Offensive Melee,5.0173,offensive_melee_role_score,,,5.017315208861371,,17.11778873724051,0.0,81.95652173913044,0.0,95.5,29.85,0.0,0.0,TwoHandedPolearm,billhook_polearm_t2,,,,False,False,False,False,False,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
38,D,guard_myrish,Guard,myrish,4.0,0.0,special_or_unlinked,Infantry,Offensive Melee,5.0173,offensive_melee_role_score,,,5.017315208861371,,17.11778873724051,0.0,81.95652173913044,0.0,95.5,29.85,0.0,0.0,TwoHandedPolearm,billhook_polearm_t2,,,,False,False,False,False,False,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
39,D,guard_norvos,Guard,norvos,4.0,0.0,special_or_unlinked,Infantry,Offensive Melee,5.0173,offensive_melee_role_score,,,5.017315208861371,,17.11778873724051,0.0,81.95652173913044,0.0,95.5,29.85,0.0,0.0,TwoHandedPolearm,billhook_polearm_t2,,,,False,False,False,False,False,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
40,D,guard_pentoshi,Guard,pentoshi,4.0,0.0,special_or_unlinked,Infantry,Offensive Melee,5.0173,offensive_melee_role_score,,,5.017315208861371,,17.11778873724051,0.0,81.95652173913044,0.0,95.5,29.85,0.0,0.0,TwoHandedPolearm,billhook_polearm_t2,,,,False,False,False,False,False,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
41,D,guard_qohorik,Guard,qohorik,4.0,0.0,special_or_unlinked,Infantry,Offensive Melee,5.0173,offensive_melee_role_score,,,5.017315208861371,,17.11778873724051,0.0,81.95652173913044,0.0,95.5,29.85,0.0,0.0,TwoHandedPolearm,billhook_polearm_t2,,,,False,False,False,False,False,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
42,D,guard_reach,Guard,reach,4.0,0.0,special_or_unlinked,Infantry,Offensive Melee,5.0173,offensive_melee_role_score,,,5.017315208861371,,17.11778873724051,0.0,81.95652173913044,0.0,95.5,29.85,0.0,0.0,TwoHandedPolearm,billhook_polearm_t2,,,,False,False,False,False,False,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
43,D,guard_river,Guard,river,4.0,0.0,special_or_unlinked,Infantry,Offensive Melee,5.0173,offensive_melee_role_score,,,5.017315208861371,,17.11778873724051,0.0,81.95652173913044,0.0,95.5,29.85,0.0,0.0,TwoHandedPolearm,billhook_polearm_t2,,,,False,False,False,False,False,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
44,D,guard_sarnor,Guard,sarnor,4.0,0.0,special_or_unlinked,Infantry,Offensive Melee,5.0173,offensive_melee_role_score,,,5.017315208861371,,17.11778873724051,0.0,81.95652173913044,0.0,95.5,29.85,0.0,0.0,TwoHandedPolearm,billhook_polearm_t2,,,,False,False,False,False,False,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
45,D,guard_skagosi,Guard,skagosi,4.0,0.0,special_or_unlinked,Infantry,Offensive Melee,5.0173,offensive_melee_role_score,,,5.017315208861371,,17.11778873724051,0.0,81.95652173913044,0.0,95.5,29.85,0.0,0.0,TwoHandedPolearm,billhook_polearm_t2,,,,False,False,False,False,False,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
46,D,guard_stormlands,Guard,stormlands,4.0,0.0,special_or_unlinked,Infantry,Offensive Melee,5.0173,offensive_melee_role_score,,,5.017315208861371,,17.11778873724051,0.0,81.95652173913044,0.0,95.5,29.85,0.0,0.0,TwoHandedPolearm,billhook_polearm_t2,,,,False,False,False,False,False,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
47,D,guard_summer,Guard,summer,4.0,0.0,special_or_unlinked,Infantry,Offensive Melee,5.0173,offensive_melee_role_score,,,5.017315208861371,,17.11778873724051,0.0,81.95652173913044,0.0,95.5,29.85,0.0,0.0,TwoHandedPolearm,billhook_polearm_t2,,,,False,False,False,False,False,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
48,D,guard_tyroshi,Guard,tyroshi,4.0,0.0,special_or_unlinked,Infantry,Offensive Melee,5.0173,offensive_melee_role_score,,,5.017315208861371,,17.11778873724051,0.0,81.95652173913044,0.0,95.5,29.85,0.0,0.0,TwoHandedPolearm,billhook_polearm_t2,,,,False,False,False,False,False,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
49,D,guard_vale,Guard,vale,4.0,0.0,special_or_unlinked,Infantry,Offensive Melee,5.0173,offensive_melee_role_score,,,5.017315208861371,,17.11778873724051,0.0,81.95652173913044,0.0,95.5,29.85,0.0,0.0,TwoHandedPolearm,billhook_polearm_t2,,,,False,False,False,False,False,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
