troop_id,troop_name,level,upgrade_depth,tree_tier,line_status,culture,default_group,roster_index,items,weapon_items,direct_weapon_items,crafted_weapon_items,crafted_templates,has_bow,has_crossbow,has_arrows,has_bolts,has_shield,has_horse,has_horse_harness,has_throwing,armor_total,shield_hp_max,horse_speed_max,horse_charge_max,horse_harness_armor_max,crafted_weapon_stat_status,unknown_item_count
armed_trader_erebor,Erebor Armed Trader,16.0,,,,erebor,Infantry,0,sm_dwarf_erebor_1h_axe_b|sk_dwarf_erebor_chest_leather_med_b|sk_dwarf_erebor_boots_light_a,sm_dwarf_erebor_1h_axe_b,,sm_dwarf_erebor_1h_axe_b,OneHandedAxe,False,False,False,False,False,False,False,False,56.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armed_trader_goblin,Goblin Armed Trader,16.0,,,,goblin,Infantry,0,wm_gundabad_axe_a02|sk_gn_orc_helmet_light_a|sk_md_orc_arc_chest_light_a|sk_md_orc_boots_light_a,wm_gundabad_axe_a02,,wm_gundabad_axe_a02,OneHandedAxe,False,False,False,False,False,False,False,False,47.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armed_trader_gondor,Gondor Armed Trader,16.0,,,,gondor,Infantry,0,wm_gondor_sword_a02|sk_gd_cair_chainmail_half_b|sk_gd_ano_boots_a,wm_gondor_sword_a02,,wm_gondor_sword_a02,OneHandedSword,False,False,False,False,False,False,False,False,32.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armed_trader_gundabad,Gundabad Armed Trader,16.0,,,,gundabad,Infantry,0,wm_gundabad_axe_a01|sk_gb_uruk_helmet_light_a|sk_gb_uruk_chest_light_b|sk_gb_uruk_boots_light_a,wm_gundabad_axe_a01,,wm_gundabad_axe_a01,OneHandedAxe,False,False,False,False,False,False,False,False,75.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armed_trader_harad,Harad Armed Trader,16.0,,,,aserai,Infantry,0,aserai_sword_3_t3|aserai_civil_a|haradrim_boots,aserai_sword_3_t3,,aserai_sword_3_t3,OneHandedSword,False,False,False,False,False,False,False,False,32.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armed_trader_isengard,Isengard Armed Trader,16.0,,,,isengard,Infantry,0,isengard_1h_sword_b|sk_uruk_hai_chainmail_a1|sk_uruk_hai_shoes_a1,isengard_1h_sword_b,,isengard_1h_sword_b,OneHandedSword,False,False,False,False,False,False,False,False,46.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armed_trader_isengard,Isengard Armed Trader,16.0,,,,isengard,Infantry,1,isengard_1h_sword_b|sk_uruk_hai_chainmail_a2|sk_uruk_hai_shoes_a1,isengard_1h_sword_b,,isengard_1h_sword_b,OneHandedSword,False,False,False,False,False,False,False,False,46.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armed_trader_khand,Khand Armed Trader,16.0,,,,battania,Infantry,0,sturgia_axe_2_t2|battania_woodland_outfit|battania_leather_boots,sturgia_axe_2_t2,,sturgia_axe_2_t2,OneHandedAxe,False,False,False,False,False,False,False,False,29.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armed_trader_khuzait,Khuzait Armed Trader,16.0,,,,khuzait,Ranged,0,steppe_bow|default_arrows|khuzait_sword_1_t2|khuzait_belt_leather|khuzait_curved_boots,steppe_bow|default_arrows|khuzait_sword_1_t2,steppe_bow|default_arrows,khuzait_sword_1_t2,OneHandedSword,True,False,True,False,False,False,False,False,19.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armed_trader_khuzait,Khuzait Armed Trader,16.0,,,,khuzait,Ranged,1,steppe_bow|range_arrows|khuzait_sword_1_t2|khuzait_civil_coat_b|khuzait_curved_boots|eastern_studded_shoulders,steppe_bow|range_arrows|khuzait_sword_1_t2,steppe_bow|range_arrows,khuzait_sword_1_t2,OneHandedSword,True,False,True,False,False,False,False,False,32.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armed_trader_khuzait,Khuzait Armed Trader,16.0,,,,khuzait,Ranged,2,steppe_bow|range_arrows|khuzait_sword_1_t2|khuzait_belt_leather|khuzait_curved_boots,steppe_bow|range_arrows|khuzait_sword_1_t2,steppe_bow|range_arrows,khuzait_sword_1_t2,OneHandedSword,True,False,True,False,False,False,False,False,19.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armed_trader_khuzait,Khuzait Armed Trader,16.0,,,,khuzait,Ranged,3,steppe_bow|range_arrows|khuzait_sword_1_t2|khuzait_belt_leather|khuzait_curved_boots,steppe_bow|range_arrows|khuzait_sword_1_t2,steppe_bow|range_arrows,khuzait_sword_1_t2,OneHandedSword,True,False,True,False,False,False,False,False,19.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armed_trader_khuzait,Khuzait Armed Trader,16.0,,,,khuzait,Ranged,4,steppe_bow|range_arrows|khuzait_sword_1_t2|khuzait_civil_coat_b|khuzait_curved_boots|eastern_studded_shoulders,steppe_bow|range_arrows|khuzait_sword_1_t2,steppe_bow|range_arrows,khuzait_sword_1_t2,OneHandedSword,True,False,True,False,False,False,False,False,32.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armed_trader_mirkwood,Mirkwood Armed Trader,16.0,,,,mirkwood,Infantry,0,mirkwood_sword_a01|mkwd_inf1_t1_helmet_gold_hc|mirkwood_body|mirkwood_boots,mirkwood_sword_a01,,mirkwood_sword_a01,OneHandedSword,False,False,False,False,False,False,False,False,119.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armed_trader_mistymountainorcs,Orc Armed Trader,16.0,,,,mistymountainorcs,Infantry,0,wm_gundabad_axe_a02|sk_gn_orc_helmet_light_a|sk_md_orc_arc_chest_light_a|sk_md_orc_boots_light_a,wm_gundabad_axe_a02,,wm_gundabad_axe_a02,OneHandedAxe,False,False,False,False,False,False,False,False,47.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armed_trader_mordor,Mordor Armed Trader,16.0,,,,mordor,Infantry,0,wm_mordor_set1_axe_a01|sk_uruk_mordor_chainmail_light_a|sk_uruk_mordor_boots_a,wm_mordor_set1_axe_a01,,wm_mordor_set1_axe_a01,OneHandedAxe,False,False,False,False,False,False,False,False,41.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armed_trader_mordor,Mordor Armed Trader,16.0,,,,mordor,Infantry,1,wm_mordor_set1_sword_a01|sk_uruk_mordor_chainmail_light_b|sk_uruk_mordor_boots_a,wm_mordor_set1_sword_a01,,wm_mordor_set1_sword_a01,OneHandedSword,False,False,False,False,False,False,False,False,41.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armed_trader_nord,Nord Armed Trader,16.0,,,,nord,Ranged,0,highland_ranger_bow|default_arrows|nord_battle_axe_6_t2|northern_padded_gambeson|battania_woodland_boots|scarf,highland_ranger_bow|default_arrows|nord_battle_axe_6_t2,highland_ranger_bow|default_arrows,nord_battle_axe_6_t2,OneHandedAxe,True,False,True,False,False,False,False,False,34.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armed_trader_nord,Nord Armed Trader,16.0,,,,nord,Ranged,1,highland_ranger_bow|range_arrows|nord_battle_axe_7_t2|heavy_gambeson_armor|ragged_boots|scarf|nordic_civilian_hat_fur_brim,highland_ranger_bow|range_arrows|nord_battle_axe_7_t2,highland_ranger_bow|range_arrows,nord_battle_axe_7_t2,OneHandedAxe,True,False,True,False,False,False,False,False,57.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armed_trader_nord,Nord Armed Trader,16.0,,,,nord,Ranged,2,highland_ranger_bow|range_arrows|nord_hatchett_2_t2|heavy_nordic_tunic|highland_leg_wrappings|nordic_civilian_hat_fur_brim,highland_ranger_bow|range_arrows|nord_hatchett_2_t2,highland_ranger_bow|range_arrows,nord_hatchett_2_t2,OneHandedAxe,True,False,True,False,False,False,False,False,29.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armed_trader_nord,Nord Armed Trader,16.0,,,,nord,Ranged,3,highland_ranger_bow|range_arrows|nord_hatchett_1_t2|heavy_gambeson_armor|highland_leg_wrappings|nordic_civilian_hat,highland_ranger_bow|range_arrows|nord_hatchett_1_t2,highland_ranger_bow|range_arrows,nord_hatchett_1_t2,OneHandedAxe,True,False,True,False,False,False,False,False,53.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armed_trader_nord,Nord Armed Trader,16.0,,,,nord,Ranged,4,highland_ranger_bow|range_arrows|nord_hatchett_1_t2|nord_casual_tunic|nord_casual_boots|nord_casual_cloak|fur_hat,highland_ranger_bow|range_arrows|nord_hatchett_1_t2,highland_ranger_bow|range_arrows,nord_hatchett_1_t2,OneHandedAxe,True,False,True,False,False,False,False,False,34.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armed_trader_rhun,Rhun Armed Trader,16.0,,,,khuzait,Infantry,0,aserai_sword_3_t3|easterling_torso|easterling_boots,aserai_sword_3_t3,,aserai_sword_3_t3,OneHandedSword,False,False,False,False,False,False,False,False,114.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armed_trader_rivendell,Rivendell Armed Trader,16.0,,,,rivendell,Infantry,0,wm_rivendell_sword_a01|rivendell_torso_infantry_tier1|rivendell_boots_greaves1,wm_rivendell_sword_a01,,wm_rivendell_sword_a01,OneHandedSword,False,False,False,False,False,False,False,False,155.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armed_trader_rohan,Armed Trader,,,,,vlandia,Infantry,0,rohan_militia_armour_a|cts_rohan_boots1|cts_rohan_armguard1|vlandia_sword_1_t2|wm_rohan_shield_a01_gsw,vlandia_sword_1_t2|wm_rohan_shield_a01_gsw,wm_rohan_shield_a01_gsw,vlandia_sword_1_t2,OneHandedSword,False,False,False,False,True,False,False,False,63.0,400.0,0.0,0.0,0.0,not_reconstructed,0
armed_trader_rohan,Armed Trader,,,,,vlandia,Infantry,1,rohan_militia_armour_b|cts_rohan_boots3|cts_roha_cape1|vlandia_sword_1_t2,vlandia_sword_1_t2,,vlandia_sword_1_t2,OneHandedSword,False,False,False,False,False,False,False,False,53.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armed_trader_sturgia,Sturgian Armed Trader,16.0,,,,sturgia,Ranged,0,highland_ranger_bow|default_arrows|sturgia_axe_2_t2|northern_padded_gambeson|battania_woodland_boots|scarf,highland_ranger_bow|default_arrows|sturgia_axe_2_t2,highland_ranger_bow|default_arrows,sturgia_axe_2_t2,OneHandedAxe,True,False,True,False,False,False,False,False,34.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armed_trader_sturgia,Sturgian Armed Trader,16.0,,,,sturgia,Ranged,1,highland_ranger_bow|range_arrows|sturgia_axe_2_t2|heavy_nordic_tunic|ragged_boots|scarf|northern_fur_cap,highland_ranger_bow|range_arrows|sturgia_axe_2_t2,highland_ranger_bow|range_arrows,sturgia_axe_2_t2,OneHandedAxe,True,False,True,False,False,False,False,False,27.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armed_trader_sturgia,Sturgian Armed Trader,16.0,,,,sturgia,Ranged,2,highland_ranger_bow|range_arrows|sturgia_axe_2_t2|heavy_nordic_tunic|highland_leg_wrappings|northern_fur_cap,highland_ranger_bow|range_arrows|sturgia_axe_2_t2,highland_ranger_bow|range_arrows,sturgia_axe_2_t2,OneHandedAxe,True,False,True,False,False,False,False,False,27.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armed_trader_sturgia,Sturgian Armed Trader,16.0,,,,sturgia,Ranged,3,highland_ranger_bow|range_arrows|sturgia_axe_2_t2|heavy_nordic_tunic|highland_leg_wrappings|northern_fur_cap,highland_ranger_bow|range_arrows|sturgia_axe_2_t2,highland_ranger_bow|range_arrows,sturgia_axe_2_t2,OneHandedAxe,True,False,True,False,False,False,False,False,27.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armed_trader_sturgia,Sturgian Armed Trader,16.0,,,,sturgia,Ranged,4,highland_ranger_bow|range_arrows|sturgia_axe_2_t2|heavy_nordic_tunic|ragged_boots|scarf|northern_fur_cap,highland_ranger_bow|range_arrows|sturgia_axe_2_t2,highland_ranger_bow|range_arrows,sturgia_axe_2_t2,OneHandedAxe,True,False,True,False,False,False,False,False,27.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armed_trader_vlandia,Vlandian Armed Trader,16.0,,,,vlandia,Ranged,0,crossbow_a|bolt_a|vlandia_sword_1_t2|layered_leather_tunic|leather_cavalier_boots,crossbow_a|bolt_a|vlandia_sword_1_t2,crossbow_a|bolt_a,vlandia_sword_1_t2,OneHandedSword,False,True,False,True,False,False,False,False,25.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armed_trader_vlandia,Vlandian Armed Trader,16.0,,,,vlandia,Ranged,1,crossbow_a|bolt_a|vlandia_sword_1_t2|gambeson_b|leather_cavalier_boots|hood,crossbow_a|bolt_a|vlandia_sword_1_t2,crossbow_a|bolt_a,vlandia_sword_1_t2,OneHandedSword,False,True,False,True,False,False,False,False,46.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armed_trader_vlandia,Vlandian Armed Trader,16.0,,,,vlandia,Ranged,2,crossbow_a|bolt_a|vlandia_sword_1_t2|layered_leather_tunic|leather_cavalier_boots,crossbow_a|bolt_a|vlandia_sword_1_t2,crossbow_a|bolt_a,vlandia_sword_1_t2,OneHandedSword,False,True,False,True,False,False,False,False,25.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armed_trader_vlandia,Vlandian Armed Trader,16.0,,,,vlandia,Ranged,3,crossbow_a|bolt_a|vlandia_sword_1_t2|layered_leather_tunic|leather_cavalier_boots,crossbow_a|bolt_a|vlandia_sword_1_t2,crossbow_a|bolt_a,vlandia_sword_1_t2,OneHandedSword,False,True,False,True,False,False,False,False,25.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armed_trader_vlandia,Vlandian Armed Trader,16.0,,,,vlandia,Ranged,4,crossbow_a|bolt_a|vlandia_sword_1_t2|gambeson_b|leather_cavalier_boots|hood,crossbow_a|bolt_a|vlandia_sword_1_t2,crossbow_a|bolt_a,vlandia_sword_1_t2,OneHandedSword,False,True,False,True,False,False,False,False,46.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armorer_aserai,Armorer,,,,,aserai,Infantry,0,short_sword_t3|leather_apron|leather_gloves|leather_cap|khuzait_curved_boots,short_sword_t3,,short_sword_t3,OneHandedSword,False,False,False,False,False,False,False,False,25.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armorer_aserai,Armorer,,,,,aserai,Infantry,1,short_sword_t3|leather_apron|leather_gloves|tuareg|khuzait_curved_boots,short_sword_t3,,short_sword_t3,OneHandedSword,False,False,False,False,False,False,False,False,24.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armorer_aserai,Armorer,,,,,aserai,Infantry,2,short_sword_t3|leather_apron|leather_gloves|aserai_civil_c_head|khuzait_curved_boots,short_sword_t3,,short_sword_t3,OneHandedSword,False,False,False,False,False,False,False,False,21.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armorer_battania,Armorer,,,,,battania,Infantry,0,short_sword_t3|leather_apron|leather_gloves|scarf|battania_leather_boots,short_sword_t3,,short_sword_t3,OneHandedSword,False,False,False,False,False,False,False,False,20.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armorer_battania,Armorer,,,,,battania,Infantry,1,short_sword_t3|leather_gloves|leather_apron|leather_boots,short_sword_t3,,short_sword_t3,OneHandedSword,False,False,False,False,False,False,False,False,16.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armorer_battania,Armorer,,,,,battania,Infantry,2,short_sword_t3|leather_apron|battania_fur_boots|scarf|leather_gloves,short_sword_t3,,short_sword_t3,OneHandedSword,False,False,False,False,False,False,False,False,21.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armorer_dale,Armorer,,,,,sturgia,Infantry,0,nordic_sloven_leather|leather_gloves|strapped_leather_boots,,,,,False,False,False,False,False,False,False,False,28.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armorer_dale,Armorer,,,,,sturgia,Infantry,1,padded_leather_overcoat|leather_gloves|strapped_leather_boots,,,,,False,False,False,False,False,False,False,False,30.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armorer_dale,Armorer,,,,,sturgia,Infantry,2,nordic_sloven_leather|leather_gloves|strapped_leather_boots,,,,,False,False,False,False,False,False,False,False,28.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armorer_dale,Armorer,,,,,sturgia,Infantry,3,padded_leather_overcoat|leather_gloves|strapped_leather_boots,,,,,False,False,False,False,False,False,False,False,30.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armorer_dolguldur,Armorer,,,,,dolguldur,Infantry,0,sk_dg_uruk_chest_heavy_a|sk_dg_uruk_bracer_heavy_a|sk_dg_uruk_boots_heavy_a,,,,,False,False,False,False,False,False,False,False,120.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armorer_dolguldur,Armorer,,,,,dolguldur,Infantry,1,sk_dg_uruk_chest_heavy_a|sk_dg_uruk_bracer_heavy_a|sk_dg_uruk_boots_heavy_a,,,,,False,False,False,False,False,False,False,False,120.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armorer_dunland,Armorer,,,,,empire,Infantry,0,leather_scale_armor|highland_gloves|battania_leather_boots,,,,,False,False,False,False,False,False,False,False,41.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armorer_dunland,Armorer,,,,,empire,Infantry,1,battania_woodland_outfit|highland_gloves|battania_leather_boots,,,,,False,False,False,False,False,False,False,False,37.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armorer_dunland,Armorer,,,,,empire,Infantry,2,leather_scale_armor|highland_gloves|battania_leather_boots,,,,,False,False,False,False,False,False,False,False,41.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armorer_dunland,Armorer,,,,,empire,Infantry,3,battania_woodland_outfit|highland_gloves|battania_leather_boots,,,,,False,False,False,False,False,False,False,False,37.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armorer_empire,Armorer,,,,,empire,Infantry,0,short_sword_t3|leather_apron|leather_gloves|battania_leather_boots|wrapped_headcloth,short_sword_t3,,short_sword_t3,OneHandedSword,False,False,False,False,False,False,False,False,22.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armorer_empire,Armorer,,,,,empire,Infantry,1,short_sword_t3|leather_apron|leather_gloves|leather_boots|ragged_armwraps,short_sword_t3,,short_sword_t3,OneHandedSword,False,False,False,False,False,False,False,False,19.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armorer_empire,Armorer,,,,,empire,Infantry,2,short_sword_t3|leather_gloves|leather_apron|strapped_shoes,short_sword_t3,,short_sword_t3,OneHandedSword,False,False,False,False,False,False,False,False,17.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armorer_erebor,Armorer,,,,,erebor,Infantry,0,sk_dwarf_erebor_chest_leather_med_a|sk_dwarf_erebor_bracers_heavy_c|sk_dwarf_erebor_boots_light_a,,,,,False,False,False,False,False,False,False,False,86.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armorer_erebor,Armorer,,,,,erebor,Infantry,1,sk_dwarf_erebor_chest_leather_med_a|sk_dwarf_erebor_bracers_heavy_c|sk_dwarf_erebor_boots_light_a,,,,,False,False,False,False,False,False,False,False,86.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armorer_goblin,Armorer,,,,,goblin,Infantry,0,sk_md_orc_inf_chest_heavy_a|sk_md_orc_bracer_med_a|sk_md_orc_boots_med_a,,,,,False,False,False,False,False,False,False,False,90.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armorer_goblin,Armorer,,,,,goblin,Infantry,1,sk_md_orc_inf_chest_heavy_a|sk_md_orc_bracer_med_a|sk_md_orc_boots_med_a,,,,,False,False,False,False,False,False,False,False,90.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armorer_gondor,Armorer,,,,,gondor,Infantry,0,gondor_noble_jerkin_a|sk_gd_ano_bracer_inf_med_a|sk_gd_ano_boots_a,,,,,False,False,False,False,False,False,False,False,43.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armorer_gondor,Armorer,,,,,gondor,Infantry,1,gondor_noble_jerkin_b|sk_gd_ano_bracer_inf_med_a|sk_gd_ano_grvs_inf_med_a,,,,,False,False,False,False,False,False,False,False,51.0,0.0,0.0,0.0,0.0,not_reconstructed,0
