provisional_slug,display_name,observed_track,canonical_troop_id,match_status,resolution_method,evidence_kind,evidence_paths,candidate_count,candidate_troop_ids,blocking_reason
gold_cloak_soldier,Gold Cloak Soldier [T3],realm_of_thrones,goldcloak_soldier,confirmed_id,exact_normalized_display_name_in_versioned_track_reference,versioned_track_reference,data/realm_of_thrones/audit/realm_of_thrones_roster_audit_summary.csv|data/realm_of_thrones/audit/realm_of_thrones_tree_tiers.csv|data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv|data/realm_of_thrones/audit/realm_of_thrones_troops.csv,1,goldcloak_soldier,
hired_crossbow,Hired Crossbow [T4],realm_of_thrones,,ambiguous_exact_name,,versioned_track_reference,data/realm_of_thrones/audit/realm_of_thrones_roster_audit_summary.csv|data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv|data/realm_of_thrones/audit/realm_of_thrones_troops.csv,2,mercenary_8|western_crossbow_t4,Multiple exact name-to-ID candidates in versioned Realm of Thrones references
northern_archer,Northern Archer [T4],realm_of_thrones,,unresolved,,,,0,,No exact name-to-ID match in versioned Realm of Thrones references
northern_colonel,Northern Colonel [T5],realm_of_thrones,,unresolved,,,,0,,No exact name-to-ID match in versioned Realm of Thrones references
northern_man_at_arms,Northern Man at Arms [T3],realm_of_thrones,,unresolved,,,,0,,No exact name-to-ID match in versioned Realm of Thrones references
northern_raider,Northern Raider [T3],realm_of_thrones,,unresolved,,,,0,,No exact name-to-ID match in versioned Realm of Thrones references
northern_ranger,Northern Ranger [T5],realm_of_thrones,,unresolved,,,,0,,No exact name-to-ID match in versioned Realm of Thrones references
northern_sergeant,Northern Sergeant [T4],realm_of_thrones,,unresolved,,,,0,,No exact name-to-ID match in versioned Realm of Thrones references
northern_woodsman,Northern Woodsman [T2],realm_of_thrones,,unresolved,,,,0,,No exact name-to-ID match in versioned Realm of Thrones references
pirate,Pirate [T2],realm_of_thrones,,unresolved,,,,0,,No exact name-to-ID match in versioned Realm of Thrones references
ravager,Ravager [T3],realm_of_thrones,,unresolved,,,,0,,No exact name-to-ID match in versioned Realm of Thrones references
reaver,Reaver [T4],realm_of_thrones,,unresolved,,,,0,,No exact name-to-ID match in versioned Realm of Thrones references
riverlands_admiral,Riverlands Admiral [T6],realm_of_thrones,river_admiral,confirmed_id,exact_normalized_display_name_in_versioned_track_reference,versioned_track_reference,data/realm_of_thrones/audit/realm_of_thrones_roster_audit_summary.csv|data/realm_of_thrones/audit/realm_of_thrones_tree_tiers.csv|data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv|data/realm_of_thrones/audit/realm_of_thrones_troops.csv,1,river_admiral,
riverlands_axeman,Riverlands Axeman [T5],realm_of_thrones,river_axeman,confirmed_id,exact_normalized_display_name_in_versioned_track_reference,versioned_track_reference,data/realm_of_thrones/audit/realm_of_thrones_roster_audit_summary.csv|data/realm_of_thrones/audit/realm_of_thrones_tree_tiers.csv|data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv|data/realm_of_thrones/audit/realm_of_thrones_troops.csv,1,river_axeman,
riverlands_elite_archer,Riverlands Elite Archer [T4],realm_of_thrones,river_elite_archer,confirmed_id,exact_normalized_display_name_in_versioned_track_reference,versioned_track_reference,data/realm_of_thrones/audit/realm_of_thrones_roster_audit_summary.csv|data/realm_of_thrones/audit/realm_of_thrones_tree_tiers.csv|data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv|data/realm_of_thrones/audit/realm_of_thrones_troops.csv,1,river_elite_archer,
riverlands_footman,Riverlands Footman [T2],realm_of_thrones,river_footman,confirmed_id,exact_normalized_display_name_in_versioned_track_reference,versioned_track_reference,data/realm_of_thrones/audit/realm_of_thrones_roster_audit_summary.csv|data/realm_of_thrones/audit/realm_of_thrones_tree_tiers.csv|data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv|data/realm_of_thrones/audit/realm_of_thrones_troops.csv,1,river_footman,
riverlands_man_at_arms,Riverlands Man at Arms [T4],realm_of_thrones,river_man_at_arms,confirmed_id,exact_normalized_display_name_in_versioned_track_reference,versioned_track_reference,data/realm_of_thrones/audit/realm_of_thrones_roster_audit_summary.csv|data/realm_of_thrones/audit/realm_of_thrones_tree_tiers.csv|data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv|data/realm_of_thrones/audit/realm_of_thrones_troops.csv,1,river_man_at_arms,
riverlands_ranger,Riverlands Ranger [T5],realm_of_thrones,river_ranger,confirmed_id,exact_normalized_display_name_in_versioned_track_reference,versioned_track_reference,data/realm_of_thrones/audit/realm_of_thrones_roster_audit_summary.csv|data/realm_of_thrones/audit/realm_of_thrones_tree_tiers.csv|data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv|data/realm_of_thrones/audit/realm_of_thrones_troops.csv,1,river_ranger,
riverlands_recruit,Riverlands Recruit [T1],realm_of_thrones,river_recruit,confirmed_id,exact_normalized_display_name_in_versioned_track_reference,versioned_track_reference,data/realm_of_thrones/audit/realm_of_thrones_roster_audit_summary.csv|data/realm_of_thrones/audit/realm_of_thrones_tree_tiers.csv|data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv|data/realm_of_thrones/audit/realm_of_thrones_troops.csv,1,river_recruit,
riverlands_soldier,Riverlands Soldier [T3],realm_of_thrones,river_soldier,confirmed_id,exact_normalized_display_name_in_versioned_track_reference,versioned_track_reference,data/realm_of_thrones/audit/realm_of_thrones_roster_audit_summary.csv|data/realm_of_thrones/audit/realm_of_thrones_tree_tiers.csv|data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv|data/realm_of_thrones/audit/realm_of_thrones_troops.csv,1,river_soldier,
stark_bowman,Stark Bowman [T3],realm_of_thrones,stark_bowman,confirmed_id,exact_normalized_display_name_in_versioned_track_reference,versioned_track_reference,data/realm_of_thrones/audit/realm_of_thrones_roster_audit_summary.csv|data/realm_of_thrones/audit/realm_of_thrones_tree_tiers.csv|data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv|data/realm_of_thrones/audit/realm_of_thrones_troops.csv,1,stark_bowman,
stark_footman,Stark Footman [T3],realm_of_thrones,stark_footman,confirmed_id,exact_normalized_display_name_in_versioned_track_reference,versioned_track_reference,data/realm_of_thrones/audit/realm_of_thrones_roster_audit_summary.csv|data/realm_of_thrones/audit/realm_of_thrones_tree_tiers.csv|data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv|data/realm_of_thrones/audit/realm_of_thrones_troops.csv,1,stark_footman,
stark_house_guard,Stark House Guard [T5],realm_of_thrones,stark_houseguard,confirmed_id,exact_normalized_display_name_in_versioned_track_reference,versioned_track_reference,data/realm_of_thrones/audit/realm_of_thrones_roster_audit_summary.csv|data/realm_of_thrones/audit/realm_of_thrones_tree_tiers.csv|data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv|data/realm_of_thrones/audit/realm_of_thrones_troops.csv,1,stark_houseguard,
stark_levy,Stark Levy [T2],realm_of_thrones,stark_levy,confirmed_id,exact_normalized_display_name_in_versioned_track_reference,versioned_track_reference,data/realm_of_thrones/audit/realm_of_thrones_roster_audit_summary.csv|data/realm_of_thrones/audit/realm_of_thrones_tree_tiers.csv|data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv|data/realm_of_thrones/audit/realm_of_thrones_troops.csv,1,stark_levy,
stark_longbowman,Stark Longbowman [T4],realm_of_thrones,stark_archer,confirmed_id,exact_normalized_display_name_in_versioned_track_reference,versioned_track_reference,data/realm_of_thrones/audit/realm_of_thrones_roster_audit_summary.csv|data/realm_of_thrones/audit/realm_of_thrones_tree_tiers.csv|data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv|data/realm_of_thrones/audit/realm_of_thrones_troops.csv,1,stark_archer,
stark_master_longbowman,Stark Master Longbowman [T5],realm_of_thrones,stark_master_archer,confirmed_id,exact_normalized_display_name_in_versioned_track_reference,versioned_track_reference,data/realm_of_thrones/audit/realm_of_thrones_roster_audit_summary.csv|data/realm_of_thrones/audit/realm_of_thrones_tree_tiers.csv|data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv|data/realm_of_thrones/audit/realm_of_thrones_troops.csv,1,stark_master_archer,
stark_soldier,Stark Soldier [T4],realm_of_thrones,stark_soldier,confirmed_id,exact_normalized_display_name_in_versioned_track_reference,versioned_track_reference,data/realm_of_thrones/audit/realm_of_thrones_roster_audit_summary.csv|data/realm_of_thrones/audit/realm_of_thrones_tree_tiers.csv|data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv|data/realm_of_thrones/audit/realm_of_thrones_troops.csv,1,stark_soldier,
stark_sworn_sword,Stark Sworn Sword [T6],realm_of_thrones,stark_swornsword,confirmed_id,exact_normalized_display_name_in_versioned_track_reference,versioned_track_reference,data/realm_of_thrones/audit/realm_of_thrones_roster_audit_summary.csv|data/realm_of_thrones/audit/realm_of_thrones_tree_tiers.csv|data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv|data/realm_of_thrones/audit/realm_of_thrones_troops.csv,1,stark_swornsword,
westerlands_banner_knight,Westerlands Banner Knight [T6],realm_of_thrones,,unresolved,,,,0,,No exact name-to-ID match in versioned Realm of Thrones references
westerlands_footman,Westerlands Footman [T2],realm_of_thrones,,unresolved,,,,0,,No exact name-to-ID match in versioned Realm of Thrones references
westerlands_halberdier,Westerlands Halberdier [T5],realm_of_thrones,,unresolved,,,,0,,No exact name-to-ID match in versioned Realm of Thrones references
westerlands_infantry,Westerlands Infantry [T3],realm_of_thrones,,unresolved,,,,0,,No exact name-to-ID match in versioned Realm of Thrones references
westerlands_sharpshooter,Westerlands Sharpshooter [T5],realm_of_thrones,,unresolved,,,,0,,No exact name-to-ID match in versioned Realm of Thrones references
