troop_id,troop_name,level,culture,default_group,roster_index,OneHanded,TwoHanded,Polearm,Bow,Crossbow,Throwing,Riding,Athletics,has_shield,has_horse,has_bow,has_crossbow,has_ranged,has_throwing,armor_total,effective_armor,defense_raw,ranged_item,ranged_damage,ranged_raw,ammo_stack,crafted_melee_item,crafted_melee_template,crafted_melee_class,crafted_melee_raw,direct_throw_item,throw_damage,direct_throw_raw,crafted_throw_item,crafted_throw_raw,tree_root_id,upgrade_depth,line_status,defense_score_base,ranged_score_base,crafted_melee_score_base,throw_score_base,ranged_skill_factor,melee_skill_factor,throw_skill_factor,mobility_factor,ranged_role_score,defensive_role_score,offensive_melee_role_score,skirmisher_role_score,evidence_basis,empirical
aserai_infantry,Aserai Infantry,21.0,aserai,Infantry,2,100.0,60.0,100.0,45.0,15.0,60.0,45.0,100.0,True,False,False,False,False,True,114.0,34.1,53.725,,0.0,0.0,0.0,southern_spear_3_t3,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,0.0,eastern_javelin_2_t3,19.8,aserai_recruit,4.0,main_or_minor_line,28.932184482824937,0.0,81.95652173913044,30.46153846153846,0.25,0.45454545454545453,0.375,1.045,,40.373533056259674,21.269504920878653,23.999890940724725,xml_structural,false
aserai_mameluke_axeman,Aserai Mamluke Axeman,16.0,aserai,Infantry,0,70.0,80.0,60.0,30.0,10.0,50.0,40.0,80.0,False,False,False,False,False,False,72.0,21.7,27.125,,0.0,0.0,0.0,aserai_2haxe_1_t3,TwoHandedAxe,axe,40.48,,0.0,0.0,,0.0,aserai_recruit,3.0,main_or_minor_line,14.607454706312264,0.0,73.33333333333331,0.0,0.25,0.36363636363636365,0.3125,1.04,,,10.007864979736613,,xml_structural,false
aserai_mameluke_axeman,Aserai Mamluke Axeman,16.0,aserai,Infantry,1,70.0,80.0,60.0,30.0,10.0,50.0,40.0,80.0,False,False,False,False,False,False,68.0,20.2,25.25,,0.0,0.0,0.0,aserai_2haxe_1_t3,TwoHandedAxe,axe,40.48,,0.0,0.0,,0.0,aserai_recruit,3.0,main_or_minor_line,13.597722814170863,0.0,73.33333333333331,0.0,0.25,0.36363636363636365,0.3125,1.04,,,9.879272991679596,,xml_structural,false
aserai_mameluke_axeman,Aserai Mamluke Axeman,16.0,aserai,Infantry,2,70.0,80.0,60.0,30.0,10.0,50.0,40.0,80.0,False,False,False,False,False,False,68.0,20.2,25.25,,0.0,0.0,0.0,aserai_2haxe_1_t3,TwoHandedAxe,axe,40.48,,0.0,0.0,,0.0,aserai_recruit,3.0,main_or_minor_line,13.597722814170863,0.0,73.33333333333331,0.0,0.25,0.36363636363636365,0.3125,1.04,,,9.879272991679596,,xml_structural,false
aserai_mameluke_cavalry,Aserai Mamluke Cavalry,21.0,aserai,HorseArcher,0,100.0,45.0,75.0,100.0,15.0,70.0,110.0,40.0,True,True,True,False,True,False,139.0,34.050000000000004,89.14821428571429,steppe_heavy_bow,56.0,113.45,23.0,aserai_sword_3_t3,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,aserai_recruit,4.0,main_or_minor_line,48.00842404892872,57.588832487309645,75.72463768115942,0.0,0.45454545454545453,0.45454545454545453,0.4375,1.1900000000000002,25.578960284487415,59.30958679687979,26.26777857061527,,xml_structural,false
aserai_mameluke_cavalry,Aserai Mamluke Cavalry,21.0,aserai,HorseArcher,1,100.0,45.0,75.0,100.0,15.0,70.0,110.0,40.0,True,True,True,False,True,False,139.0,34.050000000000004,89.14821428571429,steppe_heavy_bow,56.0,113.45,23.0,aserai_sword_3_t3,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,aserai_recruit,4.0,main_or_minor_line,48.00842404892872,57.588832487309645,75.72463768115942,0.0,0.45454545454545453,0.45454545454545453,0.4375,1.1900000000000002,25.578960284487415,59.30958679687979,26.26777857061527,,xml_structural,false
aserai_mameluke_cavalry,Aserai Mamluke Cavalry,21.0,aserai,HorseArcher,2,100.0,45.0,75.0,100.0,15.0,70.0,110.0,40.0,True,True,True,False,True,False,139.0,34.050000000000004,89.14821428571429,steppe_heavy_bow,56.0,113.45,23.0,aserai_sword_3_t3,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,aserai_recruit,4.0,main_or_minor_line,48.00842404892872,57.588832487309645,75.72463768115942,0.0,0.45454545454545453,0.45454545454545453,0.4375,1.1900000000000002,25.578960284487415,59.30958679687979,26.26777857061527,,xml_structural,false
aserai_mameluke_guard,Aserai Mamluke Guard,21.0,aserai,Infantry,0,80.0,110.0,60.0,45.0,15.0,100.0,45.0,110.0,False,False,False,False,False,False,139.0,34.6,43.25,,0.0,0.0,0.0,southern_throwing_axe_1_t4,ThrowingAxe,axe,40.48,,0.0,0.0,,0.0,aserai_recruit,4.0,main_or_minor_line,23.29114897872831,0.0,73.33333333333331,0.0,0.25,0.5,0.625,1.045,,,20.028438513075532,,xml_structural,false
aserai_mameluke_guard,Aserai Mamluke Guard,21.0,aserai,Infantry,1,80.0,110.0,60.0,45.0,15.0,100.0,45.0,110.0,False,False,False,False,False,False,139.0,34.6,43.25,,0.0,0.0,0.0,aserai_2haxe_2_t4,TwoHandedAxe,axe,40.48,,0.0,0.0,,0.0,aserai_recruit,4.0,main_or_minor_line,23.29114897872831,0.0,73.33333333333331,0.0,0.25,0.5,0.625,1.045,,,20.028438513075532,,xml_structural,false
aserai_mameluke_guard,Aserai Mamluke Guard,21.0,aserai,Infantry,2,80.0,110.0,60.0,45.0,15.0,100.0,45.0,110.0,False,False,False,False,False,False,139.0,34.6,43.25,,0.0,0.0,0.0,aserai_2haxe_2_t4,TwoHandedAxe,axe,40.48,,0.0,0.0,,0.0,aserai_recruit,4.0,main_or_minor_line,23.29114897872831,0.0,73.33333333333331,0.0,0.25,0.5,0.625,1.045,,,20.028438513075532,,xml_structural,false
aserai_mameluke_heavy_cavalry,Aserai Mamluke Heavy Cavalry,26.0,aserai,HorseArcher,0,130.0,60.0,80.0,130.0,20.0,80.0,130.0,80.0,True,True,True,False,True,False,161.0,36.949999999999996,90.80321428571428,composite_steppe_bow,56.0,114.8,23.0,aserai_sword_4_t4,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,aserai_recruit,5.0,main_or_minor_line,48.899680732392184,58.2741116751269,75.72463768115942,0.0,0.5909090909090909,0.5909090909090909,0.5,1.21,32.70686295509174,59.993453476434745,35.58666103451508,,xml_structural,false
aserai_mameluke_heavy_cavalry,Aserai Mamluke Heavy Cavalry,26.0,aserai,HorseArcher,1,130.0,60.0,80.0,130.0,20.0,80.0,130.0,80.0,True,True,True,False,True,False,161.0,36.949999999999996,90.80321428571428,composite_steppe_bow,56.0,114.8,23.0,aserai_sword_4_t4,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,aserai_recruit,5.0,main_or_minor_line,48.899680732392184,58.2741116751269,75.72463768115942,0.0,0.5909090909090909,0.5909090909090909,0.5,1.21,32.70686295509174,59.993453476434745,35.58666103451508,,xml_structural,false
aserai_mameluke_heavy_cavalry,Aserai Mamluke Heavy Cavalry,26.0,aserai,HorseArcher,2,130.0,60.0,80.0,130.0,20.0,80.0,130.0,80.0,True,True,True,False,True,False,161.0,36.949999999999996,90.80321428571428,composite_steppe_bow,56.0,114.8,23.0,aserai_sword_4_t4,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,aserai_recruit,5.0,main_or_minor_line,48.899680732392184,58.2741116751269,75.72463768115942,0.0,0.5909090909090909,0.5909090909090909,0.5,1.21,32.70686295509174,59.993453476434745,35.58666103451508,,xml_structural,false
aserai_mameluke_regular,Aserai Mamluke Regular,16.0,aserai,Cavalry,0,70.0,30.0,70.0,30.0,10.0,50.0,70.0,40.0,True,True,False,False,False,False,62.0,16.05,42.51964285714286,,0.0,0.0,0.0,southern_spear_3_t3,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,0.0,,0.0,aserai_recruit,3.0,main_or_minor_line,22.89783436550371,0.0,81.95652173913044,0.0,0.25,0.3181818181818182,0.3125,1.1500000000000001,,40.83903887928558,15.632168525697722,,xml_structural,false
aserai_mameluke_regular,Aserai Mamluke Regular,16.0,aserai,Cavalry,1,70.0,30.0,70.0,30.0,10.0,50.0,70.0,40.0,True,True,False,False,False,False,58.0,14.549999999999999,40.64464285714286,,0.0,0.0,0.0,southern_spear_3_t3,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,0.0,,0.0,aserai_recruit,3.0,main_or_minor_line,21.88810247336231,0.0,81.95652173913044,0.0,0.25,0.3181818181818182,0.3125,1.1500000000000001,,40.06426545078676,15.503576537640704,,xml_structural,false
aserai_mameluke_regular,Aserai Mamluke Regular,16.0,aserai,Cavalry,2,70.0,30.0,70.0,30.0,10.0,50.0,70.0,40.0,True,True,False,False,False,False,58.0,14.549999999999999,40.64464285714286,,0.0,0.0,0.0,southern_spear_3_t3,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,0.0,,0.0,aserai_recruit,3.0,main_or_minor_line,21.88810247336231,0.0,81.95652173913044,0.0,0.25,0.3181818181818182,0.3125,1.1500000000000001,,40.06426545078676,15.503576537640704,,xml_structural,false
aserai_mameluke_soldier,Aserai Mamluke Soldier,11.0,aserai,Infantry,0,40.0,15.0,50.0,10.0,5.0,40.0,15.0,40.0,True,False,False,False,False,False,49.0,12.05,28.448214285714286,,0.0,0.0,0.0,eastern_spear_1_t2,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,0.0,,0.0,aserai_recruit,2.0,main_or_minor_line,15.320036927337766,0.0,81.95652173913044,0.0,0.25,0.25,0.25,1.015,,28.630331364874127,4.591536808293793,,xml_structural,false
aserai_mameluke_soldier,Aserai Mamluke Soldier,11.0,aserai,Infantry,1,40.0,15.0,50.0,10.0,5.0,40.0,15.0,40.0,True,False,False,False,False,False,49.0,12.05,28.448214285714286,,0.0,0.0,0.0,eastern_spear_1_t2,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,0.0,,0.0,aserai_recruit,2.0,main_or_minor_line,15.320036927337766,0.0,81.95652173913044,0.0,0.25,0.25,0.25,1.015,,28.630331364874127,4.591536808293793,,xml_structural,false
aserai_mameluke_soldier,Aserai Mamluke Soldier,11.0,aserai,Infantry,2,40.0,15.0,50.0,10.0,5.0,40.0,15.0,40.0,True,False,False,False,False,False,49.0,12.05,28.448214285714286,,0.0,0.0,0.0,eastern_spear_1_t2,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,0.0,,0.0,aserai_recruit,2.0,main_or_minor_line,15.320036927337766,0.0,81.95652173913044,0.0,0.25,0.25,0.25,1.015,,28.630331364874127,4.591536808293793,,xml_structural,false
aserai_marine_t4,Aserai Veteran Sailor,21.0,aserai,Ranged,0,100.0,40.0,70.0,100.0,15.0,60.0,40.0,100.0,True,False,True,False,True,False,82.0,17.650000000000002,33.1625,tribal_bow,60.0,121.55,36.0,desert_long_sword_t4,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,aserai_marine_t4,1.0,main_or_minor_line,17.858791399007576,61.7005076142132,75.72463768115942,0.0,0.45454545454545453,0.45454545454545453,0.375,1.04,14.78004463756417,29.78137269796893,17.33404002662223,,xml_structural,false
aserai_marine_t4,Aserai Veteran Sailor,21.0,aserai,Ranged,1,100.0,40.0,70.0,100.0,15.0,60.0,40.0,100.0,True,False,True,False,True,False,90.0,20.549999999999997,36.7875,tribal_bow,61.0,121.55,32.0,desert_long_sword_t4,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,aserai_marine_t4,1.0,main_or_minor_line,19.810939723814283,61.7005076142132,75.72463768115942,0.0,0.45454545454545453,0.45454545454545453,0.375,1.04,14.947866889982999,31.27926799306665,17.582651203532457,,xml_structural,false
aserai_marine_t4,Aserai Veteran Sailor,21.0,aserai,Ranged,2,100.0,40.0,70.0,100.0,15.0,60.0,40.0,100.0,True,False,True,False,True,False,87.0,20.65,36.9125,longbow_recurve_desert_bow,82.0,143.65,32.0,aserai_sword_3_t3,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,aserai_marine_t4,1.0,main_or_minor_line,19.878255183290374,72.91878172588832,75.72463768115942,0.0,0.45454545454545453,0.45454545454545453,0.375,1.04,18.50970536412878,31.330919554966574,17.591224002736258,,xml_structural,false
aserai_marine_t5,Aserai Bahriyyah,26.0,aserai,Ranged,0,130.0,50.0,80.0,140.0,20.0,80.0,60.0,130.0,True,False,True,False,True,False,99.0,27.85,46.198214285714286,nomad_bow,74.0,132.25,23.0,aserai_noble_sword_3_t5,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,aserai_marine_t4,2.0,main_or_minor_line,24.878832172943028,67.13197969543147,75.72463768115942,0.0,0.6363636363636364,0.5909090909090909,0.5,1.06,26.190170993314347,35.167892724675035,27.433439117460107,,xml_structural,false
aserai_marine_t5,Aserai Bahriyyah,26.0,aserai,Ranged,1,130.0,50.0,80.0,140.0,20.0,80.0,60.0,130.0,True,False,True,False,True,False,99.0,27.85,46.198214285714286,nomad_bow,74.0,132.25,23.0,aserai_noble_sword_3_t5,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,aserai_marine_t4,2.0,main_or_minor_line,24.878832172943028,67.13197969543147,75.72463768115942,0.0,0.6363636363636364,0.5909090909090909,0.5,1.06,26.190170993314347,35.167892724675035,27.433439117460107,,xml_structural,false
aserai_marine_t5,Aserai Bahriyyah,26.0,aserai,Ranged,2,130.0,50.0,80.0,140.0,20.0,80.0,60.0,130.0,True,False,True,False,True,False,76.0,29.400000000000002,48.135714285714286,nomad_bow,74.0,132.25,23.0,aserai_noble_sword_3_t5,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,aserai_marine_t4,2.0,main_or_minor_line,25.922221794822473,67.13197969543147,75.72463768115942,0.0,0.6363636363636364,0.5909090909090909,0.5,1.06,26.2798690937451,35.96849193412382,27.566317505119024,,xml_structural,false
aserai_master_archer,Aserai Master Archer,26.0,aserai,Ranged,0,130.0,50.0,80.0,160.0,20.0,80.0,60.0,130.0,False,False,True,False,True,False,126.0,29.900000000000002,37.375,composite_steppe_bow,56.0,120.55,46.0,aserai_sword_3_t3,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,,,special_or_unlinked,20.12732238335192,61.192893401015226,75.72463768115942,0.0,0.7272727272727273,0.5909090909090909,0.5,1.06,24.47038679725149,,26.828321962231808,,xml_structural,false
aserai_master_archer,Aserai Master Archer,26.0,aserai,Ranged,1,130.0,50.0,80.0,160.0,20.0,80.0,60.0,130.0,False,False,True,False,True,False,126.0,29.900000000000002,37.375,composite_steppe_bow,56.0,120.55,46.0,aserai_sword_3_t3,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,,,special_or_unlinked,20.12732238335192,61.192893401015226,75.72463768115942,0.0,0.7272727272727273,0.5909090909090909,0.5,1.06,24.47038679725149,,26.828321962231808,,xml_structural,false
aserai_master_archer,Aserai Master Archer,26.0,aserai,Ranged,2,130.0,50.0,80.0,160.0,20.0,80.0,60.0,130.0,False,False,True,False,True,False,126.0,29.900000000000002,37.375,composite_steppe_bow,56.0,120.55,46.0,aserai_sword_3_t3,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,,,special_or_unlinked,20.12732238335192,61.192893401015226,75.72463768115942,0.0,0.7272727272727273,0.5909090909090909,0.5,1.06,24.47038679725149,,26.828321962231808,,xml_structural,false
aserai_militia_archer,Aserai Militia Archer,11.0,aserai,Ranged,0,,,,,,,,,False,False,True,False,True,False,26.0,7.050000000000001,8.8125,tribal_bow,58.0,124.05,54.0,peasant_hatchet_1_t1,OneHandedAxe,axe,40.48,,0.0,0.0,,0.0,,,special_or_unlinked,4.7457398930645835,62.96954314720812,73.33333333333331,0.0,,,,1.0,,,,,xml_structural,false
aserai_militia_archer,Aserai Militia Archer,11.0,aserai,Ranged,1,,,,,,,,,False,False,True,False,True,False,19.0,4.35,5.4375,tribal_bow,58.0,124.05,54.0,peasant_hatchet_1_t1,OneHandedAxe,axe,40.48,,0.0,0.0,,0.0,,,special_or_unlinked,2.928222487210062,62.96954314720812,73.33333333333331,0.0,,,,1.0,,,,,xml_structural,false
aserai_militia_archer,Aserai Militia Archer,11.0,aserai,Ranged,2,,,,,,,,,False,False,True,False,True,False,18.0,4.6,5.75,tribal_bow,58.0,124.05,54.0,peasant_hammer_1_t1,Mace,mace,38.7,,0.0,0.0,,0.0,,,special_or_unlinked,3.0965111359002955,62.96954314720812,70.10869565217392,0.0,,,,1.0,,,,,xml_structural,false
aserai_militia_archer,Aserai Militia Archer,11.0,aserai,Ranged,3,,,,,,,,,False,False,True,False,True,False,18.0,4.6,5.75,tribal_bow,58.0,124.05,54.0,peasant_hammer_1_t1,Mace,mace,38.7,,0.0,0.0,,0.0,,,special_or_unlinked,3.0965111359002955,62.96954314720812,70.10869565217392,0.0,,,,1.0,,,,,xml_structural,false
aserai_militia_spearman,Aserai Militia Spearman,11.0,aserai,Infantry,0,,,,,,,,,True,False,False,False,False,False,25.0,6.8500000000000005,19.6625,,0.0,0.0,0.0,eastern_spear_1_t2,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,0.0,,0.0,,,special_or_unlinked,10.588721775589491,0.0,81.95652173913044,0.0,,,,1.0,,24.999964442765357,,,xml_structural,false
aserai_militia_spearman,Aserai Militia Spearman,11.0,aserai,Infantry,1,,,,,,,,,True,False,False,False,False,False,19.0,4.8999999999999995,17.225,,0.0,0.0,0.0,eastern_spear_1_t2,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,0.0,,0.0,,,special_or_unlinked,9.276070315805669,0.0,81.95652173913044,0.0,,,,1.0,,23.992758985716886,,,xml_structural,false
aserai_militia_spearman,Aserai Militia Spearman,11.0,aserai,Infantry,2,,,,,,,,,True,False,False,False,False,False,17.0,3.9500000000000006,16.0375,,0.0,0.0,0.0,eastern_spear_1_t2,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,0.0,,0.0,,,special_or_unlinked,8.636573450782782,0.0,81.95652173913044,0.0,,,,1.0,,23.502069147667637,,,xml_structural,false
aserai_militia_spearman,Aserai Militia Spearman,11.0,aserai,Infantry,3,,,,,,,,,True,False,False,False,False,False,35.0,7.55,20.5375,,0.0,0.0,0.0,eastern_spear_1_t2,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,0.0,,0.0,,,special_or_unlinked,11.059929991922143,0.0,81.95652173913044,0.0,,,,1.0,,25.361525376064808,,,xml_structural,false
aserai_militia_veteran_archer,Aserai Militia Veteran Archer,16.0,aserai,Ranged,0,,,,,,,,,False,False,True,False,True,False,37.0,11.6,14.5,tribal_bow,58.0,124.05,54.0,aserai_sword_1_t2,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,,,special_or_unlinked,7.808593299226833,62.96954314720812,75.72463768115942,0.0,,,,1.0,,,,,xml_structural,false
aserai_militia_veteran_archer,Aserai Militia Veteran Archer,16.0,aserai,Ranged,1,,,,,,,,,False,False,True,False,True,False,37.0,12.25,15.3125,tribal_bow,58.0,124.05,54.0,aserai_sword_2_t2,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,,,special_or_unlinked,8.24614378582144,62.96954314720812,75.72463768115942,0.0,,,,1.0,,,,,xml_structural,false
aserai_militia_veteran_archer,Aserai Militia Veteran Archer,16.0,aserai,Ranged,2,,,,,,,,,False,False,True,False,True,False,38.0,11.5,14.375,tribal_bow,58.0,124.05,54.0,aserai_sword_2_t2,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,,,special_or_unlinked,7.741277839750739,62.96954314720812,75.72463768115942,0.0,,,,1.0,,,,,xml_structural,false
aserai_militia_veteran_archer,Aserai Militia Veteran Archer,16.0,aserai,Ranged,3,,,,,,,,,False,False,True,False,True,False,47.0,14.550000000000002,18.187500000000004,tribal_bow,58.0,124.05,54.0,aserai_sword_2_t2,OneHandedSword,one_handed_sword,41.8,,0.0,0.0,,0.0,,,special_or_unlinked,9.79439935377159,62.96954314720812,75.72463768115942,0.0,,,,1.0,,,,,xml_structural,false
aserai_militia_veteran_spearman,Aserai Militia Veteran Spearman,16.0,aserai,Infantry,0,,,,,,,,,True,False,False,False,False,False,36.0,11.4,27.635714285714286,,0.0,0.0,0.0,eastern_spear_1_t2,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,0.0,,0.0,,,special_or_unlinked,14.88248644074316,0.0,81.95652173913044,0.0,,,,1.0,,28.294596212524638,,,xml_structural,false
aserai_militia_veteran_spearman,Aserai Militia Veteran Spearman,16.0,aserai,Infantry,1,,,,,,,,,True,False,False,False,False,False,39.0,11.55,27.823214285714286,,0.0,0.0,0.0,eastern_spear_1_t2,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,0.0,,0.0,,,special_or_unlinked,14.983459629957299,0.0,81.95652173913044,0.0,,,,1.0,,28.37207355537452,,,xml_structural,false
aserai_militia_veteran_spearman,Aserai Militia Veteran Spearman,16.0,aserai,Infantry,2,,,,,,,,,True,False,False,False,False,False,38.0,11.5,27.760714285714286,,0.0,0.0,0.0,eastern_spear_1_t2,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,0.0,,0.0,,,special_or_unlinked,14.949801900219253,0.0,81.95652173913044,0.0,,,,1.0,,28.346247774424555,,,xml_structural,false
aserai_militia_veteran_spearman,Aserai Militia Veteran Spearman,16.0,aserai,Infantry,3,,,,,,,,,True,False,False,False,False,False,61.0,16.45,33.948214285714286,,0.0,0.0,0.0,eastern_spear_1_t2,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,0.0,,0.0,,,special_or_unlinked,18.281917144285874,0.0,81.95652173913044,0.0,,,,1.0,,30.903000088470677,,,xml_structural,false
