troop_id,troop_name,level,upgrade_depth,line_status,culture,default_group,has_bow,has_crossbow,has_ranged,has_shield,has_horse,has_throwing,ranged_role_score,defensive_role_score,offensive_melee_role_score,skirmisher_role_score,defense_score_base,ranged_score_base,crafted_melee_score_base,throw_score_base,armor_total,effective_armor,ranged_damage,throw_damage,ranged_item,crafted_melee_item,crafted_melee_template,direct_throw_item,crafted_throw_item,primary_category,score_status,evidence_basis,empirical
gondor_ith_sergeant,[Gondor] Ithil Guard Sergeant,36.0,3.0,main_or_minor_line,gondor,Infantry,False,False,False,True,False,False,,43.129612051820075,90.52450953375077,,30.757074534241127,0.0,100.0,0.0,143.0,42.35,0.0,0.0,,wm_gondor_lamedon_2h_sword_e|wm_gondor_swanknight_speara|wm_gondor_sword_a08,OneHandedSword|TwoHandedPolearm|TwoHandedSword,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
mordor_uruk_vanguard,[Mordor] Black Uruk Vanguard,31.0,5.0,main_or_minor_line,mordor,Infantry,False,False,False,True,False,False,,49.484409938491964,89.49194593011767,,40.816368234796315,0.0,100.0,0.0,180.0,49.46875,0.0,0.0,,isengard_berserker_sword_2h|sm_uruk_sword_a,OneHandedSword|TwoHandedSword,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
urukhai_berserker,[Isengard] Uruk-Hai Berserker,31.0,6.0,main_or_minor_line,isengard,Infantry,False,False,False,False,False,False,,,88.68734307746855,,23.627726276108778,0.0,100.0,0.0,176.0,35.1,0.0,0.0,,isengard_berserker_sword_2h,TwoHandedSword,,,Offensive Melee,role_scores_v1_conservative_not_final,xml_structural,false
noldorin_lancer,[Rivendell] Nõldorin Lancer,46.0,6.0,main_or_minor_line,rivendell,Cavalry,False,False,False,True,True,False,,100.0,86.22532788823739,,92.10445756561653,0.0,81.95652173913044,0.0,338.5833333333333,77.27083333333334,0.0,0.0,,he_spear,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
gondor_lam_hill_warden,[Gondor] Lamedon Hill-Warden,31.0,5.0,main_or_minor_line,gondor,Infantry,False,False,False,False,False,False,,,85.95113937522991,,33.96064930568911,0.0,100.0,0.0,165.0,50.45,0.0,0.0,,wm_gondor_lamedon_2h_sword_d,TwoHandedSword,,,Offensive Melee,role_scores_v1_conservative_not_final,xml_structural,false
mp_shock_infantry_battania_troop,Savage,25.0,,special_or_unlinked,battania,Infantry,False,False,False,False,False,False,,,85.87117853901992,,0.5497429190547628,0.0,100.0,0.0,4.0,0.8166666666666669,0.0,0.0,,mp_battania_falx,TwoHandedSword,,,Offensive Melee,role_scores_v1_conservative_not_final,xml_structural,false
rivendell_noble,[Rivendell] Noble,36.0,1.0,main_or_minor_line,rivendell,Cavalry,False,False,False,True,True,False,,92.72229492830104,85.0174204804218,,81.56364195868753,0.0,81.95652173913044,0.0,287.72,61.25200000000001,0.0,0.0,,he_spear,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
rivendell_high_captain,[Rivendell] High Captain,51.0,4.0,main_or_minor_line,rivendell,Cavalry,False,False,False,True,True,False,,91.436171036993,84.80395778024716,,86.30034234719389,0.0,81.95652173913044,0.0,337.2857142857143,78.72857142857143,0.0,0.0,,he_spear,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
rivendell_royal_guard,[Rivendell] Royal Guard,41.0,2.0,main_or_minor_line,rivendell,Cavalry,False,False,False,True,True,False,,91.12109650940347,84.75166370510398,,87.71324575912604,0.0,81.95652173913044,0.0,319.5,70.3875,0.0,0.0,,he_spear,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
gondor_ith_veteran,[Gondor] Ithil Guard Veteran,31.0,2.0,main_or_minor_line,gondor,Infantry,False,False,False,True,False,False,,40.51751877859548,84.58806430182557,,26.121924324601554,0.0,100.0,0.0,120.0,34.550000000000004,0.0,0.0,,wm_gondor_lamedon_2h_sword_e|wm_gondor_swanknight_speara|wm_gondor_sword_a08,OneHandedSword|TwoHandedPolearm|TwoHandedSword,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
rivendell_royal_knight,[Rivendell] Royal Knight,46.0,3.0,main_or_minor_line,rivendell,Cavalry,False,False,False,True,True,False,,87.45900077069905,84.1438522415545,,82.02901616853227,0.0,81.95652173913044,0.0,338.6666666666667,72.38333333333334,0.0,0.0,,he_spear,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
imladris_marksman,[Rivendell] Imladris Marksman,36.0,4.0,main_or_minor_line,rivendell,Ranged,True,False,True,False,False,False,76.29484640075346,,83.81074521765544,,44.10284520008718,99.31472081218274,100.0,0.0,315.0,65.51666666666667,120.0,0.0,highelf_longbowc|highelf_longbowd,he_sword,TwoHandedSword,,,Ranged Troops,role_scores_v1_conservative_not_final,xml_structural,false
mirkwood_rochenlas,[Mirkwood] Mirkwood Róchenlas,41.0,2.0,main_or_minor_line,mirkwood,Cavalry,False,False,False,True,True,False,,83.15199838770128,83.42900325651753,,78.04265876831938,0.0,81.95652173913044,0.0,246.0,66.85,0.0,0.0,,mirkwood_spear_a02,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
mirkwood_beleglas,[Mirkwood] Mirkwood Béleglas,46.0,3.0,main_or_minor_line,mirkwood,Cavalry,False,False,False,True,True,False,,83.15199838770128,83.42900325651753,,78.04265876831938,0.0,81.95652173913044,0.0,246.0,66.85,0.0,0.0,,mirkwood_spear_a02,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
dg_khamul_shadow_knight,[Dol Guldur] Khamûl's Shadow-Knight,46.0,6.0,main_or_minor_line,dolguldur,Cavalry,False,False,False,True,True,False,,82.88355784171284,83.38444919436978,,76.42503622212817,0.0,81.95652173913044,0.0,245.66666666666666,65.91666666666667,0.0,0.0,,sm_dg_khml_spear_a,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
imladris_outrider,[Rivendell] Imladris Outrider,41.0,5.0,main_or_minor_line,rivendell,Cavalry,False,False,False,True,True,False,,81.81245202379962,83.20667383259497,,75.62372581451706,0.0,81.95652173913044,0.0,259.0,62.50000000000001,0.0,0.0,,he_spear,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
rivendell_glorfindel_guard,[Rivendell] Rochannon Elenath,51.0,2.0,main_or_minor_line,rivendell,Cavalry,False,False,False,True,True,False,,80.47570960182966,82.9848097892006,,74.5547563180367,0.0,81.95652173913044,0.0,205.0,51.199999999999996,0.0,0.0,,wm_gf_knight_spear,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
loke_rim_gilded_cataphract,[Rhûn] Loke-Rim Gilded Kataphract,36.0,5.0,main_or_minor_line,khuzait,Cavalry,False,False,False,True,True,False,,80.35263130861671,82.96438203338353,,72.99194778884743,0.0,81.95652173913044,0.0,234.33333333333334,60.81666666666666,0.0,0.0,,sm_rh_loke_spear_a,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
dragon_wrath_obsidian_knight,[Rhûn] Dragon-Wrath Obsidian Knight,46.0,5.0,main_or_minor_line,khuzait,Cavalry,False,False,False,True,True,False,,79.91359303246738,82.89151324015123,,72.99194778884743,0.0,81.95652173913044,0.0,234.33333333333334,60.81666666666667,0.0,0.0,,sm_rh_drag_spear_a,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
dale_kings_guard,[Dale] Dalian King's Guard,31.0,5.0,main_or_minor_line,sturgia,Cavalry,False,False,False,True,True,False,,78.65727947117014,82.68299826980278,,72.18486748470978,0.0,81.95652173913044,0.0,193.0,58.50000000000001,0.0,0.0,,dale_winged_spear_b,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
imperial_elite_cataphract,Imperial Elite Cataphract,31.0,5.0,noble_line,empire,Cavalry,False,False,False,True,True,False,,78.20953421744339,82.60868434756183,,71.60133861599414,0.0,81.95652173913044,0.0,204.0,58.79999999999999,0.0,0.0,,empire_lance_2_t4,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
darkhun_cultist_knight,[Rhûn] Darkhûn Cultist Knight,41.0,7.0,main_or_minor_line,khuzait,Cavalry,False,False,False,True,True,False,,77.51179540412102,82.49287807717448,,70.69200292341424,0.0,81.95652173913044,0.0,214.0,57.400000000000006,0.0,0.0,,khuzait_lance_2_t4,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
rohan_edoras_golden_hall_supreme_rider,[Rohan] Riders of Rohan,41.0,8.0,main_or_minor_line,vlandia,Cavalry,False,False,False,True,True,True,,78.1837061660951,82.38887777597637,68.74575498282742,67.88283263453475,0.0,81.95652173913044,30.46153846153846,201.4,55.94000000000001,0.0,0.0,,wm_rohan_spear_b|wm_rohan_spear_f|wm_rohan_ws_spear_a01,TwoHandedPolearm,,eastern_javelin_3_t4,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
wainrider_warlord_chariot,[Rhûn] Wainrider Warlord Chariot,46.0,6.0,main_or_minor_line,khuzait,Cavalry,False,False,False,True,True,False,,76.75384562721246,82.36707837228671,,69.70419663807361,0.0,81.95652173913044,0.0,218.0,58.2,0.0,0.0,,khuzait_lance_3_t5,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
rohan_westemnet_kings_own_rider,[Rohan] West Emnet Heavy Shock Cavalry,36.0,7.0,main_or_minor_line,vlandia,Cavalry,False,False,False,True,True,True,,77.07319758524679,82.20456259309466,63.40442194968985,68.42808785629111,0.0,81.95652173913044,30.46153846153846,173.0,55.15,0.0,0.0,,wm_rohan_spear_a,TwoHandedPolearm,,northern_javelin_3_t4,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
wainrider_swift_chariot,[ARhûn] Wainrider Swift-Chariot,41.0,5.0,main_or_minor_line,khuzait,Cavalry,False,False,False,True,True,False,,75.54003392256429,82.16561759099739,,68.12228334038542,0.0,81.95652173913044,0.0,209.0,55.85000000000001,0.0,0.0,,khuzait_lance_3_t5,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
vlandian_banner_knight,Vlandian Banner Knight,31.0,5.0,noble_line,vlandia,Cavalry,False,False,False,True,True,False,,75.52424330221206,82.16299676381222,,67.0041415035068,0.0,81.95652173913044,0.0,189.0,51.6,0.0,0.0,,vlandia_lance_2_t4,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
dg_khamul_veiled_knight,[Dol Guldur] Khamûl's Veiled Knight,41.0,5.0,main_or_minor_line,dolguldur,Cavalry,False,False,False,True,True,False,,75.09966746339468,82.09252835435697,,66.47132361426317,0.0,81.95652173913044,0.0,208.33333333333334,56.25,0.0,0.0,,sm_dg_khml_spear_a,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
dragon_wrath_lancer,[Rhûn] Dragon-Wrath Lancer,36.0,3.0,main_or_minor_line,khuzait,Cavalry,False,False,False,True,True,False,,74.11828778729617,81.92964516948476,,65.61305150594299,0.0,81.95652173913044,0.0,206.5,54.97500000000001,0.0,0.0,,sm_rh_drag_spear_a,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
darkhun_knight,[Rhûn] Darkhûn Knight,36.0,6.0,main_or_minor_line,khuzait,Cavalry,False,False,False,True,True,False,,73.19888998547758,81.7770493436571,,65.07116205716044,0.0,81.95652173913044,0.0,189.0,49.05,0.0,0.0,,khuzait_lance_2_t4,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
dunland_stag_noble_lancer,[Dunland] Caru-lûth Noble Lancer,31.0,5.0,main_or_minor_line,empire,Cavalry,False,False,False,True,True,True,,73.92599413073901,81.68220969075105,63.25405188531377,64.32646074547063,0.0,81.95652173913044,30.46153846153846,173.0,54.05,0.0,0.0,,vlandia_lance_2_t4,TwoHandedPolearm,,northern_javelin_3_t4,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
rohan_eastemnet_kings_own_lancer,[Rohan] East Emnet King's Lancer,36.0,7.0,main_or_minor_line,vlandia,Cavalry,False,False,False,True,True,False,,72.26237338028642,81.62161224723619,,63.85063661191674,0.0,81.95652173913044,0.0,165.0,49.949999999999996,0.0,0.0,,wm_rohan_spear_f,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
rohan_edoras_golden_hall_kings_own_rider,[Rohan] King's Royal Guard,36.0,7.0,main_or_minor_line,vlandia,Cavalry,False,False,False,True,True,True,,72.69107907365745,81.47724630864417,61.19750814905044,62.47470862022541,0.0,81.95652173913044,30.46153846153846,193.8,57.290000000000006,0.0,0.0,,wm_rohan_spear_d|wm_rohan_ws_spear_a01|wm_rohan_ws_spear_a03,TwoHandedPolearm,,eastern_javelin_3_t4,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
rohan_edoras_golden_hall_eorlingas_rider,[Rohan] King's Knight,31.0,6.0,main_or_minor_line,vlandia,Cavalry,False,False,False,True,True,True,,72.22001682913015,81.39906237990552,56.17821180676523,60.52794553217679,0.0,81.95652173913044,30.46153846153846,175.4,53.31,0.0,0.0,,wm_rohan_ws_spear_a01|wm_rohan_ws_spear_a03,TwoHandedPolearm,,eastern_javelin_3_t4,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
far_rhun_iron_cataphract,[Rhûn] Far-Rhun Iron Kataphract,31.0,5.0,main_or_minor_line,khuzait,Cavalry,False,False,False,True,True,False,,70.45914356641458,81.32232358017548,,61.50055775666422,0.0,81.95652173913044,0.0,187.0,47.300000000000004,0.0,0.0,,khuzait_lance_2_t4,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
kharaghul_ashkur_nokor,[Rhûn] Kharaghûl Ashkur Nokor,36.0,5.0,main_or_minor_line,khuzait,Cavalry,False,False,False,True,True,False,,70.35584044261473,81.30517798176787,,61.36592683771203,0.0,81.95652173913044,0.0,185.0,47.1,0.0,0.0,,khuzait_lance_2_t4,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
wainrider_khans_chosen,[Rhûn] Wainrider Khan's Chosen,41.0,5.0,main_or_minor_line,khuzait,Cavalry,False,False,False,True,True,False,,69.55568396083939,81.172373075245,,60.32311420548523,0.0,81.95652173913044,0.0,218.0,58.2,0.0,0.0,,wm_harad_glaive_a01,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
kharaghul_nokor,[Rhûn] Kharaghûl Nokor,31.0,4.0,main_or_minor_line,khuzait,Cavalry,False,False,False,True,True,False,,69.11620295701663,81.09943080087666,,59.7503558102858,0.0,81.95652173913044,0.0,176.0,44.7,0.0,0.0,,khuzait_lance_2_t4,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
rohan_westemnet_royal_rider,[Rohan] West Emnet Shock Cavalry,31.0,6.0,main_or_minor_line,vlandia,Cavalry,False,False,False,True,True,True,,69.85024316916176,81.00574235243512,54.984751114010216,59.01469400315421,0.0,81.95652173913044,30.46153846153846,169.0,52.15,0.0,0.0,,wm_rohan_spear_b,TwoHandedPolearm,,northern_javelin_3_t4,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
rohan_eastemnet_royal_lancer,[Rohan] East Emnet Royal Lancer,31.0,6.0,main_or_minor_line,vlandia,Cavalry,False,False,False,True,True,False,,68.55172517339608,81.00574235243512,,59.01469400315421,0.0,81.95652173913044,0.0,169.0,52.15,0.0,0.0,,wm_rohan_spear_c,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
loke_rim_cataphract,[Rhûn] Loke-Rim Kataphract,31.0,4.0,main_or_minor_line,khuzait,Cavalry,False,False,False,True,True,False,,67.20730880508668,80.78260463601617,,56.9708684335372,0.0,81.95652173913044,0.0,150.33333333333334,37.01666666666667,0.0,0.0,,sm_rh_loke_spear_a,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
dragon_wrath_ash_knight,[Rhûn] Dragon-Wrath Ash Knight,41.0,4.0,main_or_minor_line,khuzait,Cavalry,False,False,False,True,True,False,,67.20730880508668,80.78260463601617,,56.9708684335372,0.0,81.95652173913044,0.0,150.33333333333334,37.01666666666667,0.0,0.0,,sm_rh_drag_spear_a,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
wainrider_cavalry,[Rhûn] Wainrider Cavalry,31.0,4.0,main_or_minor_line,khuzait,Cavalry,False,False,False,True,True,False,,65.9917261897448,80.58084993018274,,55.67834750163479,0.0,81.95652173913044,0.0,194.0,49.50000000000001,0.0,0.0,,khuzait_lance_2_t4,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
gondor_da_swan_knight,[Gondor] Swan Knight,46.0,7.0,main_or_minor_line,gondor,Cavalry,False,False,False,True,True,False,,65.96353919453657,80.57617163118866,,55.64161249374927,0.0,81.95652173913044,0.0,157.0,48.85,0.0,0.0,,wm_gondor_gondorknight_spearb|wm_swan_knight_lance_b,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
gondor_da_vet_knight,[Gondor] Dol Amroth Veteran Knight,41.0,6.0,main_or_minor_line,gondor,Cavalry,False,False,False,True,True,False,,65.4057023260174,80.48358539978759,,54.91460553140746,0.0,81.95652173913044,0.0,157.0,48.85,0.0,0.0,,wm_gondor_swanknight_speara,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
gondor_da_knight,[Gondor] Dol Amroth Knight,36.0,5.0,main_or_minor_line,gondor,Cavalry,False,False,False,True,True,False,,65.03381108033797,80.42186124552023,,54.429934223179586,0.0,81.95652173913044,0.0,157.0,48.85,0.0,0.0,,wm_gondor_swanknight_speara,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
gondor_da_cavalry,[Gondor] Dol Amroth Cavalry,31.0,4.0,main_or_minor_line,gondor,Cavalry,False,False,False,True,True,False,,65.03381108033797,80.42186124552023,,54.429934223179586,0.0,81.95652173913044,0.0,157.0,48.85,0.0,0.0,,wm_gondor_swanknight_spearb,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
darkhun_veteran_cavalry,[Rhûn] Darkhûn Veteran Cavalry,31.0,5.0,main_or_minor_line,khuzait,Cavalry,False,False,False,True,True,False,,64.71770352151046,80.36939571439297,,54.0179636111859,0.0,81.95652173913044,0.0,156.0,37.75,0.0,0.0,,khuzait_lance_2_t4,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
gundabad_dread_rider_of_the_tower,[Gundabad] Azog's Defiler,41.0,7.0,main_or_minor_line,gundabad,Cavalry,False,False,False,True,True,False,,62.2227855058531,79.95530501913738,,48.10186431767767,0.0,81.95652173913044,0.0,235.83333333333334,60.291666666666664,0.0,0.0,,wm_gundabad_spear_a01,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
gondor_pg_vet_cavalry,[Gondor] Pinnath Gelin Veteran Horseman,31.0,6.0,main_or_minor_line,gondor,Cavalry,False,False,False,True,True,True,,63.51761410434024,79.9546926763371,46.057051976721596,50.76162634150093,0.0,81.95652173913044,30.46153846153846,152.0,46.699999999999996,0.0,0.0,,wm_gondor_pg_spearb,TwoHandedPolearm,,western_javelin_3_t4,Skirmishers,role_scores_v1_conservative_not_final,xml_structural,false
gondor_ano_mt_knight,[Gondor] Anórien Knight,31.0,6.0,main_or_minor_line,gondor,Cavalry,False,False,False,True,True,False,,61.654618324953965,79.86100422789556,,50.02596453436934,0.0,81.95652173913044,0.0,143.0,41.95,0.0,0.0,,wm_gondor_gondorknight_spearb,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
dg_fell_warg_rider,[Dol Guldur] Fell Ravager,36.0,6.0,main_or_minor_line,dolguldur,Cavalry,False,False,False,True,True,False,,61.18975426785467,79.78384903506135,,49.420125399084505,0.0,81.95652173913044,0.0,230.0,62.25,0.0,0.0,,wm_dol_goldur_halberd_a01,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
harad_elephant_rider,[Aharad] Elephant Rider,51.0,,special_or_unlinked,aserai,Cavalry,False,False,False,False,True,False,,47.67008092045949,79.66248269204755,,48.46713082278723,0.0,81.95652173913044,0.0,71.0,17.400000000000002,0.0,0.0,,eastern_spear_4_t4,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
cave_troll,[AMordor] Armored Troll,51.0,,special_or_unlinked,mordor,Infantry,False,False,False,True,False,False,,83.11166097745564,79.38947577797451,,73.00778294931466,0.0,81.95652173913044,0.0,475.0,104.5,0.0,0.0,,wm_cave_troll_1h_mace_a|wm_cave_troll_1h_mace_b|wm_cave_troll_1h_mace_c|wm_cave_troll_2h_mace_a|wm_cave_troll_spear_a,Mace|TwoHandedMace|TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,xml_structural,false
