track,game_version,cohort,context,participant_scope,parent_group,efficiency_rank,impact_rank,display_name,canonical_troop_id,identity_status,canonical_default_group,canonical_role,reliable_role_population,role_adjusted_rank_status,independent_battles,deployed,survivors,kills,deaths,wounded,routed,kills_per_deployed,ci95_low,ci95_high,verified_player_side_total_kills,kill_total_coverage_battles,kill_total_coverage_complete,player_side_kill_share,share_adjusted_impact,verified_player_side_total_deployed,deployment_total_coverage_battles,deployment_total_coverage_complete,player_side_deployment_share,offensive_contribution_ratio,offensive_share_gap,retention_rate,death_rate,casualty_rate,victory_battles,defeat_battles,retreated_to_keep_battles,active_battles,reliability_status,more_battles_needed,more_deployed_needed
realm_of_thrones,1.4.x,joffrey,field,player_party,Joffrey Baratheon's Party,11,17,Mountain's Man,mountains_man,confirmed_id,Infantry,frontline_infantry,0,not_published_current_methodology_keeps_offense_and_defense_independent,2,7,0,14,2,5,0,2.000000,,,1313,2,True,0.010663,0.021325,689,2,True,0.010160,1.049505,0.000503,0.000000,0.285714,1.000000,0,2,0,0,insufficient_evidence,3,13
realm_of_thrones,1.4.x,joffrey,field,player_party,Joffrey Baratheon's Party,12,16,Westerling Elite Archer,westerling_elite_archer,confirmed_id,Ranged,ranged,0,not_published_current_methodology_keeps_offense_and_defense_independent,1,5,0,9,1,4,0,1.800000,,,738,1,True,0.012195,0.021951,347,1,True,0.014409,0.846341,-0.002214,0.000000,0.200000,1.000000,0,1,0,0,insufficient_evidence,4,15
realm_of_thrones,1.4.x,joffrey,field,player_party,Joffrey Baratheon's Party,13,7,Knight of the Vale,vale_knight_of,confirmed_id,Cavalry,melee_cavalry,0,not_published_current_methodology_keeps_offense_and_defense_independent,4,72,7,118,6,59,0,1.638889,,,2682,4,True,0.043997,0.072106,1311,4,True,0.054920,0.801112,-0.010923,0.097222,0.083333,0.902778,1,3,0,0,insufficient_evidence,1,0
realm_of_thrones,1.4.x,joffrey,field,player_party,Joffrey Baratheon's Party,14,5,Kingsguard,kingsguard_captain,confirmed_id,Infantry,frontline_infantry,0,not_published_current_methodology_keeps_offense_and_defense_independent,4,146,4,221,18,124,0,1.513699,,,2682,4,True,0.082401,0.124731,1311,4,True,0.111365,0.739918,-0.028964,0.027397,0.123288,0.972603,1,3,0,0,insufficient_evidence,1,0
realm_of_thrones,1.4.x,joffrey,field,player_party,Joffrey Baratheon's Party,15,9,Lannister Longbowman,lannister_longbowman,confirmed_id,Ranged,ranged,0,not_published_current_methodology_keeps_offense_and_defense_independent,4,124,28,154,18,78,0,1.241935,,,2682,4,True,0.057420,0.071312,1311,4,True,0.094584,0.607076,-0.037164,0.225806,0.145161,0.774194,1,3,0,0,insufficient_evidence,1,0
realm_of_thrones,1.4.x,joffrey,field,player_party,Joffrey Baratheon's Party,16,11,Vale House Guard,vale_houseguard,confirmed_id,Infantry,frontline_infantry,0,not_published_current_methodology_keeps_offense_and_defense_independent,4,110,6,126,9,95,0,1.145455,,,2682,4,True,0.046980,0.053813,1311,4,True,0.083905,0.559915,-0.036926,0.054545,0.081818,0.945455,1,3,0,0,insufficient_evidence,1,0
realm_of_thrones,1.4.x,joffrey,field,player_party,Joffrey Baratheon's Party,17,12,Vale Master Archer,vale_master_archer,confirmed_id,Ranged,ranged,0,not_published_current_methodology_keeps_offense_and_defense_independent,4,100,13,108,19,68,0,1.080000,,,2682,4,True,0.040268,0.043490,1311,4,True,0.076278,0.527919,-0.036009,0.130000,0.190000,0.870000,1,3,0,0,insufficient_evidence,1,0
realm_of_thrones,1.4.x,westerling,field,player_party,Gawen Westerling's Party,1,13,Captain of the Kingsguard,mounted_kingsguard,confirmed_id,Cavalry,melee_cavalry,1,not_published_current_methodology_keeps_offense_and_defense_independent,2,2,1,6,0,1,0,3.000000,,,481,2,True,0.012474,0.037422,334,2,True,0.005988,2.083160,0.006486,0.500000,0.000000,0.500000,1,1,0,0,insufficient_evidence,3,18
realm_of_thrones,1.4.x,westerling,field,player_party,Gawen Westerling's Party,2,15,Lannister Officer,lannister_officer,confirmed_id,Infantry,frontline_infantry,5,not_published_current_methodology_keeps_offense_and_defense_independent,1,1,0,3,0,1,0,3.000000,,,302,1,True,0.009934,0.029801,174,1,True,0.005747,1.728477,0.004187,0.000000,0.000000,1.000000,0,1,0,0,insufficient_evidence,4,19
realm_of_thrones,1.4.x,westerling,field,player_party,Gawen Westerling's Party,3,5,Northern Sergeant,,unresolved,,,0,not_published_current_methodology_keeps_offense_and_defense_independent,1,4,3,10,0,1,0,2.500000,,,235,1,True,0.042553,0.106383,127,1,True,0.031496,1.351064,0.011057,0.750000,0.000000,0.250000,1,0,0,0,insufficient_evidence,4,16
realm_of_thrones,1.4.x,westerling,field,player_party,Gawen Westerling's Party,4,21,Casterly Rock Master Crossbowman,casterly_master_crossbowman,confirmed_id,Ranged,ranged,1,not_published_current_methodology_keeps_offense_and_defense_independent,1,1,0,2,0,1,0,2.000000,,,302,1,True,0.006623,0.013245,174,1,True,0.005747,1.152318,0.000875,0.000000,0.000000,1.000000,0,1,0,0,insufficient_evidence,4,19
realm_of_thrones,1.4.x,westerling,field,player_party,Gawen Westerling's Party,5,17,Cerwyn Veteran Axeman,cerwyn_master_axeman,confirmed_id,Infantry,frontline_infantry,5,not_published_current_methodology_keeps_offense_and_defense_independent,1,1,1,2,0,0,0,2.000000,,,150,1,True,0.013333,0.026667,150,1,True,0.006667,2.000000,0.006667,1.000000,0.000000,0.000000,1,0,0,0,insufficient_evidence,4,19
realm_of_thrones,1.4.x,westerling,field,player_party,Gawen Westerling's Party,6,20,Northern Winter Warrior,,unresolved,,,0,not_published_current_methodology_keeps_offense_and_defense_independent,1,1,1,2,0,0,0,2.000000,,,235,1,True,0.008511,0.017021,127,1,True,0.007874,1.080851,0.000637,1.000000,0.000000,0.000000,1,0,0,0,insufficient_evidence,4,19
realm_of_thrones,1.4.x,westerling,field,player_party,Gawen Westerling's Party,7,12,White Harbor Knight Commander,whiteharbor_knight_commander,confirmed_id,Cavalry,melee_cavalry,1,not_published_current_methodology_keeps_offense_and_defense_independent,4,10,6,19,0,4,0,1.900000,,,938,4,True,0.020256,0.038486,648,4,True,0.015432,1.312580,0.004824,0.600000,0.000000,0.400000,3,1,0,0,insufficient_evidence,1,10
realm_of_thrones,1.4.x,westerling,field,player_party,Gawen Westerling's Party,9,10,Northern Mounted Warlord,,unresolved,,,0,not_published_current_methodology_keeps_offense_and_defense_independent,4,15,5,27,1,9,0,1.800000,,,1035,4,True,0.026087,0.046957,662,4,True,0.022659,1.151304,0.003428,0.333333,0.066667,0.666667,2,2,0,0,insufficient_evidence,1,5
realm_of_thrones,1.4.x,westerling,field,player_party,Gawen Westerling's Party,10,2,Westerlands Banner Knight,,unresolved,,,0,not_published_current_methodology_keeps_offense_and_defense_independent,4,94,34,166,10,50,0,1.765957,,,1035,4,True,0.160386,0.283236,662,4,True,0.141994,1.129530,0.018393,0.361702,0.106383,0.638298,2,2,0,0,insufficient_evidence,1,0
realm_of_thrones,1.4.x,westerling,field,player_party,Gawen Westerling's Party,11,9,Cerwyn Marauder,cerwyn_marauder,confirmed_id,Infantry,frontline_infantry,5,not_published_current_methodology_keeps_offense_and_defense_independent,5,19,6,33,1,12,0,1.736842,,,1185,5,True,0.027848,0.048368,812,5,True,0.023399,1.190140,0.004449,0.315789,0.052632,0.684211,3,2,0,0,insufficient_evidence,0,1
realm_of_thrones,1.4.x,westerling,field,player_party,Gawen Westerling's Party,12,14,Northern Raider,,unresolved,,,0,not_published_current_methodology_keeps_offense_and_defense_independent,1,3,1,5,1,1,0,1.666667,,,235,1,True,0.021277,0.035461,127,1,True,0.023622,0.900709,-0.002345,0.333333,0.333333,0.666667,1,0,0,0,insufficient_evidence,4,17
realm_of_thrones,1.4.x,westerling,field,player_party,Gawen Westerling's Party,13,22,Forest Bandit,,unresolved,,,0,not_published_current_methodology_keeps_offense_and_defense_independent,2,2,2,3,0,0,0,1.500000,,,385,2,True,0.007792,0.011688,277,2,True,0.007220,1.079221,0.000572,1.000000,0.000000,0.000000,2,0,0,0,insufficient_evidence,3,18
realm_of_thrones,1.4.x,westerling,field,player_party,Gawen Westerling's Party,16,19,Robber Knight,,unresolved,,,0,not_published_current_methodology_keeps_offense_and_defense_independent,3,6,5,7,0,1,0,1.166667,,,381,3,True,0.018373,0.021435,366,3,True,0.016393,1.120735,0.001979,0.833333,0.000000,0.166667,3,0,0,0,insufficient_evidence,2,14
realm_of_thrones,1.4.x,westerling,field,player_party,Gawen Westerling's Party,19,25,Northern Warlord,,unresolved,,,0,not_published_current_methodology_keeps_offense_and_defense_independent,2,5,5,5,0,0,0,1.000000,,,486,2,True,0.010288,0.010288,324,2,True,0.015432,0.666667,-0.005144,1.000000,0.000000,0.000000,2,0,0,0,insufficient_evidence,3,15
realm_of_thrones,1.4.x,westerling,field,player_party,Gawen Westerling's Party,20,29,Lannister Longbowman,lannister_longbowman,confirmed_id,Ranged,ranged,1,not_published_current_methodology_keeps_offense_and_defense_independent,1,2,0,2,0,2,0,1.000000,,,302,1,True,0.006623,0.006623,174,1,True,0.011494,0.576159,-0.004872,0.000000,0.000000,1.000000,0,1,0,0,insufficient_evidence,4,18
realm_of_thrones,1.4.x,westerling,field,player_party,Gawen Westerling's Party,21,30,Clegane Levy,clegane_levy,confirmed_id,Infantry,frontline_infantry,5,not_published_current_methodology_keeps_offense_and_defense_independent,1,1,1,1,0,0,0,1.000000,,,179,1,True,0.005587,0.005587,160,1,True,0.006250,0.893855,-0.000663,1.000000,0.000000,0.000000,1,0,0,0,insufficient_evidence,4,19
realm_of_thrones,1.4.x,westerling,field,player_party,Gawen Westerling's Party,22,32,Kingsguard,kingsguard_captain,confirmed_id,Infantry,frontline_infantry,5,not_published_current_methodology_keeps_offense_and_defense_independent,1,1,0,1,1,0,0,1.000000,,,302,1,True,0.003311,0.003311,174,1,True,0.005747,0.576159,-0.002436,0.000000,1.000000,1.000000,0,1,0,0,insufficient_evidence,4,19
realm_of_thrones,1.4.x,westerling,field,player_party,Gawen Westerling's Party,25,23,Northern Man at Arms,,unresolved,,,0,not_published_current_methodology_keeps_offense_and_defense_independent,2,6,3,5,0,3,0,0.833333,,,358,2,True,0.013966,0.011639,241,2,True,0.024896,0.560987,-0.010930,0.500000,0.000000,0.500000,2,0,0,0,insufficient_evidence,3,14
realm_of_thrones,1.4.x,westerling,field,player_party,Gawen Westerling's Party,27,31,Elite Hired Crossbow,,unresolved,,,0,not_published_current_methodology_keeps_offense_and_defense_independent,9,9,5,7,0,4,0,0.777778,,,1332,9,True,0.005255,0.004087,1281,9,True,0.007026,0.747998,-0.001771,0.555556,0.000000,0.444444,8,1,0,0,insufficient_evidence,0,11
realm_of_thrones,1.4.x,westerling,field,player_party,Gawen Westerling's Party,28,6,Westerling Archer,westerling_archer,confirmed_id,Ranged,ranged,1,not_published_current_methodology_keeps_offense_and_defense_independent,4,73,73,49,0,0,0,0.671233,,,547,4,True,0.089580,0.060129,593,4,True,0.123103,0.727680,-0.033523,1.000000,0.000000,0.000000,4,0,0,0,insufficient_evidence,1,0
realm_of_thrones,1.4.x,westerling,field,player_party,Gawen Westerling's Party,30,27,Ravager,,unresolved,,,0,not_published_current_methodology_keeps_offense_and_defense_independent,3,6,6,4,0,0,0,0.666667,,,361,3,True,0.011080,0.007387,379,3,True,0.015831,0.699908,-0.004751,1.000000,0.000000,0.000000,3,0,0,0,insufficient_evidence,2,14
realm_of_thrones,1.4.x,westerling,field,player_party,Gawen Westerling's Party,31,35,Northern Woodsman,,unresolved,,,0,not_published_current_methodology_keeps_offense_and_defense_independent,2,4,4,2,0,0,0,0.500000,,,358,2,True,0.005587,0.002793,241,2,True,0.016598,0.336592,-0.011011,1.000000,0.000000,0.000000,2,0,0,0,insufficient_evidence,3,16
realm_of_thrones,1.4.x,westerling,field,player_party,Gawen Westerling's Party,32,37,Pirate,,unresolved,,,0,not_published_current_methodology_keeps_offense_and_defense_independent,2,2,2,1,0,0,0,0.500000,,,265,2,True,0.003774,0.001887,260,2,True,0.007692,0.490566,-0.003919,1.000000,0.000000,0.000000,2,0,0,0,insufficient_evidence,3,18
realm_of_thrones,1.4.x,westerling,field,player_party,Gawen Westerling's Party,33,36,Stark Sworn Sword,stark_swornsword,confirmed_id,Infantry,frontline_infantry,5,not_published_current_methodology_keeps_offense_and_defense_independent,1,2,0,1,0,2,0,0.500000,,,247,1,True,0.004049,0.002024,164,1,True,0.012195,0.331984,-0.008147,0.000000,0.000000,1.000000,0,1,0,0,insufficient_evidence,4,18
realm_of_thrones,1.4.x,westerling,field,player_party,Gawen Westerling's Party,34,33,Westerling Scout,westerling_rider,confirmed_id,Cavalry,melee_cavalry,1,not_published_current_methodology_keeps_offense_and_defense_independent,4,14,10,5,1,3,0,0.357143,,,577,4,True,0.008666,0.003095,569,4,True,0.024605,0.352191,-0.015939,0.714286,0.071429,0.285714,4,0,0,0,insufficient_evidence,1,6
realm_of_thrones,1.4.x,westerling,field,player_party,Gawen Westerling's Party,36,38,Robber Squire,,unresolved,,,0,not_published_current_methodology_keeps_offense_and_defense_independent,3,7,6,2,0,1,0,0.285714,,,388,3,True,0.005155,0.001473,374,3,True,0.018717,0.275405,-0.013562,0.857143,0.000000,0.142857,3,0,0,0,insufficient_evidence,2,13
realm_of_thrones,1.4.x,westerling,field,player_party,Gawen Westerling's Party,37,28,Northern Soldier,,unresolved,,,0,not_published_current_methodology_keeps_offense_and_defense_independent,1,8,3,2,0,5,0,0.250000,,,70,1,True,0.028571,0.007143,97,1,True,0.082474,0.346429,-0.053903,0.375000,0.000000,0.625000,1,0,0,0,insufficient_evidence,4,12
realm_of_thrones,1.4.x,westerling,field,player_party,Gawen Westerling's Party,38,34,Northern Recruit,,unresolved,,,0,not_published_current_methodology_keeps_offense_and_defense_independent,2,18,14,3,0,4,0,0.166667,,,166,2,True,0.018072,0.003012,216,2,True,0.083333,0.216867,-0.065261,0.777778,0.000000,0.222222,2,0,0,0,insufficient_evidence,3,2
realm_of_thrones,1.4.x,westerling,field,player_party,Gawen Westerling's Party,39,39,Robber Horseman,,unresolved,,,0,not_published_current_methodology_keeps_offense_and_defense_independent,2,6,2,1,2,2,0,0.166667,,,226,2,True,0.004425,0.000737,241,2,True,0.024896,0.177729,-0.020471,0.333333,0.333333,0.666667,2,0,0,0,insufficient_evidence,3,14
realm_of_thrones,1.4.x,westerling,field,player_party,Gawen Westerling's Party,40,40,Westerling Recruit,westerling_recruit,confirmed_id,Infantry,frontline_infantry,5,not_published_current_methodology_keeps_offense_and_defense_independent,2,4,2,0,0,2,0,0.000000,,,203,2,True,0.000000,0.000000,300,2,True,0.013333,0.000000,-0.013333,0.500000,0.000000,0.500000,2,0,0,0,insufficient_evidence,3,16
