troop_id,troop_name,roster_index,armor_total,survivability_armor_v71,shield_hp,shield_armor,has_shield,has_horse,harness_armor,horse_extra_health,horse_speed,horse_maneuver,horse_charge_damage_audit_only,horse_charge_damage_max_audit_only,horse_item_ids_audit_only,shield_probability,horse_probability,mount_evidence_status,unresolved_mount_evidence,unresolved_item_evidence
black_sun_marksman,[Rhûn] Black Sun Marksman,0,166.000000,39.000000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,resolved,,
black_sun_raider,[Rhûn] Black Sun Raider,0,121.000000,27.150000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,resolved,,
black_sun_reaver,[Rhûn] Black Sun Reaver,0,142.000000,33.800000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,resolved,,
black_sun_scourge,[Rhûn] Black Sun Scourge,0,209.000000,52.250000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,resolved,,
black_sun_scout,[Rhûn] Black Sun Scout,0,89.000000,20.150000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,resolved,,
black_sun_trainee,[Rhûn] Black Sun Trainee,0,81.000000,20.450000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,resolved,,
caravan_guard_harad,Harad Caravan Guard,0,71.000000,16.150000,360.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000,resolved,,
caravan_guard_isengard,Isengard Caravan Guard,0,89.000000,20.650000,550.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000,resolved,,
caravan_guard_isengard,Isengard Caravan Guard,1,96.000000,20.800000,550.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000,resolved,,
caravan_guard_rhun,Rhun Caravan Guard,0,137.000000,31.350000,360.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000,resolved,,
cave_troll,[AMordor] Armored Troll,0,475.000000,99.750000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,resolved,,
cave_troll,[AMordor] Armored Troll,1,475.000000,99.750000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,resolved,,
cave_troll,[AMordor] Armored Troll,2,475.000000,99.750000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,resolved,,
cave_troll,[AMordor] Armored Troll,3,475.000000,99.750000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,resolved,,
cave_troll,[AMordor] Armored Troll,4,475.000000,99.750000,1000.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000,resolved,,
cave_troll,[AMordor] Armored Troll,5,475.000000,99.750000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,resolved,,
dale_black_arrow_marksman,[Dale] Dalian Barding,0,193.000000,55.450000,450.000000,14.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000,resolved,,
dale_black_arrow_marksman,[Dale] Dalian Barding,1,193.000000,55.450000,450.000000,14.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000,resolved,,
dale_bowman,[Dale] Dalian Yeoman,0,77.000000,22.150000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,resolved,,
dale_bowman,[Dale] Dalian Yeoman,1,77.000000,22.150000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,resolved,,
dale_crossbowman,[Dale] Dalian Crossbowman,0,158.000000,44.500000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,resolved,,
dale_crossbowman,[Dale] Dalian Crossbowman,1,158.000000,44.500000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,resolved,,
dale_dalian_mariner,[Dale] Dalian Mariner,0,197.000000,54.350000,520.000000,7.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000,resolved,,
dale_dalian_mariner,[Dale] Dalian Mariner,1,197.000000,54.350000,600.000000,7.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000,resolved,,
dale_footman,[Dale] Lake-Town Patrolman,0,158.000000,44.500000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,resolved,,
dale_footman,[Dale] Lake-Town Patrolman,1,158.000000,44.500000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,resolved,,
dale_guardsman,[Dale] Dalian Guardsman,0,77.000000,22.150000,450.000000,14.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000,resolved,,
dale_guardsman,[Dale] Dalian Guardsman,1,164.000000,46.100000,450.000000,14.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000,resolved,,
dale_kings_guard,[Dale] Dalian King's Guard,0,193.000000,55.450000,450.000000,14.000000,true,true,48.000000,20.000000,48.000000,67.000000,22.000000,22.000000,charger,1.000000,1.000000,resolved,,
dale_kings_guard,[Dale] Dalian King's Guard,1,193.000000,55.450000,450.000000,14.000000,true,true,48.000000,20.000000,48.000000,67.000000,22.000000,22.000000,charger,1.000000,1.000000,resolved,,
dale_kinsman_of_eorl,[Dale] Dalian Heavy Cavalry,0,160.000000,45.900000,450.000000,14.000000,true,true,55.000000,20.000000,48.000000,67.000000,22.000000,22.000000,charger,1.000000,1.000000,resolved,,
dale_kinsman_of_eorl,[Dale] Dalian Heavy Cavalry,1,160.000000,45.900000,450.000000,14.000000,true,true,55.000000,20.000000,48.000000,67.000000,22.000000,22.000000,charger,1.000000,1.000000,resolved,,
dale_knight,[Dale] Dalian Northman Scout,0,164.000000,46.100000,450.000000,14.000000,true,true,55.000000,20.000000,48.000000,67.000000,22.000000,22.000000,charger,1.000000,1.000000,resolved,,
dale_knight,[Dale] Dalian Northman Scout,1,164.000000,46.100000,450.000000,14.000000,true,true,55.000000,20.000000,48.000000,67.000000,22.000000,22.000000,charger,1.000000,1.000000,resolved,,
dale_lake_town_hearthguard,[Dale] Lake-Town Hearthguard,0,201.000000,55.350000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,resolved,,
dale_lake_town_hearthguard,[Dale] Lake-Town Hearthguard,1,201.000000,55.350000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,resolved,,
dale_lake_town_mariner,[Dale] Lake-Town Veteran Watchman,0,160.000000,45.900000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,resolved,,
dale_lake_town_mariner,[Dale] Lake-Town Veteran Watchman,1,160.000000,45.900000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,resolved,,
dale_lake_town_skirmisher,[Dale] Lake-Town Watchman,0,112.000000,32.600000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,resolved,,
dale_lake_town_skirmisher,[Dale] Lake-Town Watchman,1,112.000000,32.600000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,resolved,,
dale_lake_town_veteran,[Dale] Lake-Town Officer of the Watch,0,160.000000,45.900000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,resolved,,
dale_lake_town_veteran,[Dale] Lake-Town Officer of the Watch,1,160.000000,45.900000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,resolved,,
dale_longbowman,[Dale] Dalian Bowman,0,144.000000,41.600000,450.000000,14.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000,resolved,,
dale_longbowman,[Dale] Dalian Bowman,1,144.000000,41.600000,450.000000,14.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000,resolved,,
dale_man_at_arms,[Dale] Dalian Militia,0,77.000000,22.150000,450.000000,14.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000,resolved,,
dale_man_at_arms,[Dale] Dalian Militia,1,158.000000,44.500000,450.000000,14.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000,resolved,,
dale_master_crossbowman,[Dale] Dalian Royal Crossbowman,0,203.000000,55.950000,450.000000,14.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000,resolved,,
dale_master_crossbowman,[Dale] Dalian Royal Crossbowman,1,203.000000,55.950000,450.000000,14.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000,resolved,,
dale_militia,[Dale] Lake-Town Militia,0,77.000000,22.150000,450.000000,14.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000,resolved,,
dale_militia,[Dale] Lake-Town Militia,1,77.000000,22.150000,450.000000,14.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000,resolved,,
dale_militia_archer,[Dale] Militia Archer,0,77.000000,22.150000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,resolved,,
dale_militia_spearman,[Dale] Militia Spearman,0,77.000000,22.150000,450.000000,14.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000,resolved,,
dale_militia_veteran_archer,[Dale] Veteran Militia Archer,0,122.000000,34.600000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,resolved,,
dale_militia_veteran_spearman,[Dale] Veteran Militia Spearman,0,122.000000,34.600000,450.000000,14.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000,resolved,,
dale_outrider,[Dale] Dalian Merchant Guard,0,118.000000,34.400000,450.000000,14.000000,true,true,55.000000,0.000000,49.000000,63.000000,18.000000,18.000000,sturgia_horse,1.000000,1.000000,resolved,,
dale_outrider,[Dale] Dalian Merchant Guard,1,158.000000,44.500000,450.000000,14.000000,true,true,55.000000,0.000000,49.000000,63.000000,18.000000,18.000000,sturgia_horse,1.000000,1.000000,resolved,,
dale_recruit,[Dale] Lake-Town Peasant,0,40.000000,12.500000,450.000000,14.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000,resolved,,
dale_recruit,[Dale] Lake-Town Peasant,1,40.000000,12.500000,450.000000,14.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000,resolved,,
dale_riverman,[Dale] Dalian Riverman,0,158.000000,44.500000,520.000000,7.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000,resolved,,
dale_riverman,[Dale] Dalian Riverman,1,158.000000,44.500000,600.000000,7.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000,resolved,,
dale_royal_archer,[Dale] Dalian Marksman,0,122.000000,34.600000,450.000000,14.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000,resolved,,
dale_royal_archer,[Dale] Dalian Marksman,1,122.000000,34.600000,450.000000,14.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000,resolved,,
dale_royal_cavalier,[Dale] Dalian Cavalry,0,156.000000,45.700000,450.000000,14.000000,true,true,55.000000,20.000000,48.000000,67.000000,22.000000,22.000000,charger,1.000000,1.000000,resolved,,
dale_royal_cavalier,[Dale] Dalian Cavalry,1,156.000000,45.700000,450.000000,14.000000,true,true,55.000000,20.000000,48.000000,67.000000,22.000000,22.000000,charger,1.000000,1.000000,resolved,,
dale_royal_crossbowman,[Dale] Dalian Master Crossbowman,0,197.000000,54.350000,450.000000,14.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000,resolved,,
dale_royal_crossbowman,[Dale] Dalian Master Crossbowman,1,197.000000,54.350000,450.000000,14.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000,resolved,,
dale_royal_guard,[Dale] Dalian Swordsman,0,122.000000,34.600000,450.000000,14.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000,resolved,,
dale_royal_guard,[Dale] Dalian Swordsman,1,197.000000,54.350000,450.000000,14.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000,resolved,,
dale_running_river_warden,[Dale] Dalian Royal Swordsman,0,193.000000,55.450000,450.000000,14.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000,resolved,,
dale_running_river_warden,[Dale] Dalian Royal Swordsman,1,203.000000,55.950000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,resolved,,
dale_shipman,[Dale] Dalian Shipman,0,164.000000,46.100000,520.000000,7.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000,resolved,,
dale_shipman,[Dale] Dalian Shipman,1,164.000000,46.100000,600.000000,7.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000,resolved,,
dale_spearman,[Dale] Lake-Town Pikeman,0,162.000000,45.500000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,resolved,,
dale_spearman,[Dale] Lake-Town Pikeman,1,162.000000,45.500000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,resolved,,
dale_squire,[Dale] Dalian Levy,0,77.000000,22.150000,450.000000,14.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000,resolved,,
dale_squire,[Dale] Dalian Levy,1,77.000000,22.150000,450.000000,14.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000,resolved,,
dale_veteran_crossbowman,[Dale] Dalian Veteran Crossbowman,0,162.000000,45.500000,450.000000,14.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000,resolved,,
dale_veteran_crossbowman,[Dale] Dalian Veteran Crossbowman,1,162.000000,45.500000,450.000000,14.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000,resolved,,
dale_veteran_northman_scout,[Dale] Dalian Veteran Northman Scout,0,197.000000,54.350000,450.000000,14.000000,true,true,55.000000,20.000000,48.000000,67.000000,22.000000,22.000000,charger,1.000000,1.000000,resolved,,
dale_veteran_northman_scout,[Dale] Dalian Veteran Northman Scout,1,197.000000,54.350000,450.000000,14.000000,true,true,55.000000,20.000000,48.000000,67.000000,22.000000,22.000000,charger,1.000000,1.000000,resolved,,
dale_veteran_spearman,[Dale] Lake-Town Veteran Pikeman,0,197.000000,54.350000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,resolved,,
dale_veteran_spearman,[Dale] Lake-Town Veteran Pikeman,1,197.000000,54.350000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,resolved,,
darkhun_cavalry,[Rhûn] Darkhûn Cavalry,0,120.000000,28.400000,350.000000,8.000000,true,true,50.000000,20.000000,65.000000,73.000000,20.000000,20.000000,t3_aserai_horse,1.000000,1.000000,resolved,,
darkhun_cultist_knight,[Rhûn] Darkhûn Cultist Knight,0,214.000000,53.500000,420.000000,12.000000,true,true,50.000000,20.000000,65.000000,73.000000,20.000000,20.000000,t3_aserai_horse,1.000000,1.000000,resolved,,
darkhun_footman,[Rhûn] Darkhûn Footman,0,147.000000,35.450000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,resolved,,
darkhun_guard,[Rhûn] Darkhûn Guard,0,212.000000,51.000000,500.000000,10.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000,resolved,,
darkhun_horseman,[Rhûn] Darkhûn Horseman,0,85.000000,21.850000,350.000000,8.000000,true,true,50.000000,20.000000,65.000000,73.000000,20.000000,20.000000,t3_aserai_horse,1.000000,1.000000,resolved,,
darkhun_infantry,[Rhûn] Darkhûn Infantry,0,174.000000,39.900000,380.000000,9.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000,resolved,,
darkhun_ironbound,[Rhûn] Darkhûn Ironbound,0,229.000000,57.250000,600.000000,15.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000,resolved,,
darkhun_knight,[Rhûn] Darkhûn Knight,0,189.000000,45.450000,420.000000,12.000000,true,true,50.000000,20.000000,65.000000,73.000000,20.000000,20.000000,t3_aserai_horse,1.000000,1.000000,resolved,,
darkhun_recruit,[Rhûn] Darkhûn Recruit,0,96.000000,24.200000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,resolved,,
darkhun_veteran_cavalry,[Rhûn] Darkhûn Veteran Cavalry,0,156.000000,36.300000,350.000000,8.000000,true,true,50.000000,20.000000,65.000000,73.000000,20.000000,20.000000,t3_aserai_horse,1.000000,1.000000,resolved,,
darkhun_veteran_infantry,[Rhûn] Darkhûn Veteran Infantry,0,205.000000,48.050000,380.000000,9.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000,resolved,,
dg_fell_warg_rider,[Dol Guldur] Fell Ravager,0,230.000000,57.000000,450.000000,1.000000,true,true,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,warg_dark,1.000000,1.000000,review_required_mount_evidence,"warg_dark:type,horse_speed,horse_maneuver|warg_saddle:type,body_armor",
dg_goblin_archer,[Dol Guldur] Goblin Archer,0,175.000000,41.250000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,resolved,,
dg_goblin_archer,[Dol Guldur] Goblin Archer,1,180.000000,44.000000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,resolved,,
dg_goblin_archer,[Dol Guldur] Goblin Archer,2,185.000000,44.750000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,resolved,,
dg_goblin_archer,[Dol Guldur] Goblin Archer,3,190.000000,45.000000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,resolved,,
dg_goblin_archer,[Dol Guldur] Goblin Archer,4,170.000000,39.500000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,resolved,,
dg_goblin_archer,[Dol Guldur] Goblin Archer,5,180.000000,44.000000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,resolved,,
dg_goblin_crawler,[Dol Guldur] Goblin Crawler,0,60.000000,10.500000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,resolved,,
dg_goblin_crawler,[Dol Guldur] Goblin Crawler,1,60.000000,10.500000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,resolved,,
dg_goblin_crawler,[Dol Guldur] Goblin Crawler,2,60.000000,10.500000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,resolved,,
dg_goblin_crawler,[Dol Guldur] Goblin Crawler,3,65.000000,13.250000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,resolved,,
dg_goblin_fellbow,[Dol Guldur] Goblin Fellbow,0,170.000000,39.500000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,resolved,,
dg_goblin_fellbow,[Dol Guldur] Goblin Fellbow,1,180.000000,44.000000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,resolved,,
dg_goblin_fellbow,[Dol Guldur] Goblin Fellbow,2,173.000000,41.150000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,resolved,,
