item_id,name,item_kind,type,subtype,culture,weight,value,source_xml,weapon_class,stack_amount,speed_rating,missile_speed,accuracy,weapon_length,swing_damage,swing_damage_type,thrust_damage,thrust_damage_type,hit_points,shield_armor,head_armor,body_armor,arm_armor,leg_armor,horse_speed,horse_maneuver,horse_charge_damage,horse_extra_health
mp_pointed_skullcap_over_mail,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_full_helm_over_padded_cap,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_leather_cap,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_leather_cap,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_leather_cap,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_leather_cap,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_segmented_skullcap_over_laced_coif,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_segmented_skullcap_over_laced_coif,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_segmented_skullcap_over_laced_coif,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_segmented_skullcap_over_mail_coif,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_segmented_skullcap_over_mail_coif,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_segmented_skullcap_over_laced_coif,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_segmented_skullcap_over_mail_coif,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_segmented_skullcap_over_laced_coif,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_pointed_skullcap_over_mail,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_full_helm_over_padded_cap,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_visored_helmet_over_mail_coif,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_pointed_skullcap_over_mail,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_visored_helmet_over_mail_coif,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_pointed_skullcap_over_mail,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_visored_helmet_over_mail_coif,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_pointed_skullcap_over_mail,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_visored_helmet_over_mail_coif,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_pointed_skullcap_over_mail,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_visored_helmet_over_mail_coif,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_pointed_skullcap_over_mail,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_padded_leather_shoulders,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_hood,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_peasant_hood,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_hood,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_peasant_hood,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_battania_civil_cloak,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_reinforced_mail_mitten,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_mail_mitten,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_mail_mitten,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_leather_boots,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_empire_horseman_boots,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_steppe_leather_boots,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_leather_boots,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_leather_cavalier_boots,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_mail_chausses,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_steppe_leather_boots,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_battanian_savage_armor,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_baggy_trunks,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_battanian_savage_armor,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_battanian_savage_armor,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_battanian_savage_armor,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_battania_civil_b,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_battania_civil_b,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_battania_civil_a,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_battania_civil_a,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_northern_padded_gambeson,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_hauberk,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_hauberk,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_battania_woodland_chainmail,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_hauberk,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_hauberk,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_ranger_mail,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_ranger_mail,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_ranger_mail,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_battania_woodland_chainmail,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_battania_woodland_chainmail,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_ranger_mail,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_battania_civil_a,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_battania_civil_a,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_battania_fur_helmet,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_battania_fur_helmet,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_ridged_northernhelm,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_ridged_northernhelm,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_plumed_helmet,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_plumed_helmet,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_plumed_helmet,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_helmet_with_faceguard,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_helmet_with_faceguard,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_battanian_crowned_helmet,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_helmet_with_faceguard,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_helmet_with_faceguard,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_battanian_crowned_helmet,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_battania_civil_hood,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_battania_civil_cloak,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_battania_cloak,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_battania_shoulder_strap_cloak,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_battania_civil_cloak,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_battania_shoulder_strap_cloak,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_battania_shoulder_strap,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_battania_shoulder_furr,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_battania_shoulder_strap_cloak,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_battania_civil_cloak,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_battania_cloak,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_battania_shoulder_strap_cloak,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_armored_bearskin,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_battania_shoulder_strap_cloak,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_armored_bearskin,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_battania_shoulder_strap,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_battania_shoulder_strap,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_battania_shoulder_strap,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_rough_bearskin,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_battania_shoulder_strap,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_highland_gloves,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_armwraps,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_armwraps,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_guarded_armwraps,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_highland_gloves,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_guarded_armwraps,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_guarded_armwraps,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_studded_leather_vambraces,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_plated_strip_gauntlets,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_eastern_plated_leather_vambraces,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_highland_leg_wrappings,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_battania_leather_boots,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_battania_fur_boots,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_battania_leather_boots,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_wrapped_leather_boots,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_highland_leg_wrappings,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_plated_strip_boots,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_highland_boots,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_wrapped_leather_boots,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_highland_leg_wrappings,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_battania_leather_boots,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_plated_strip_boots,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_highland_boots,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_wrapped_leather_boots,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_highland_leg_wrappings,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_battania_leather_boots,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_plated_strip_boots,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_highland_boots,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_wrapped_leather_boots,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_highland_leg_wrappings,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_plated_strip_boots,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
mp_highland_boots,,Item,,,,,,Native/ModuleData/mpcosmetics.xml,,,,,,,,,,,,,,,,,,,,
