troop_id,troop_name,level,upgrade_depth,tree_tier,line_status,culture,default_group,roster_index,items,weapon_items,direct_weapon_items,crafted_weapon_items,crafted_templates,has_bow,has_crossbow,has_arrows,has_bolts,has_shield,has_horse,has_horse_harness,has_throwing,armor_total,shield_hp_max,horse_speed_max,horse_charge_max,horse_harness_armor_max,crafted_weapon_stat_status,unknown_item_count
armed_trader_khuzait,Khuzait Armed Trader,16.0,,,,khuzait,Ranged,2,steppe_bow|range_arrows|khuzait_sword_1_t2|khuzait_belt_leather|khuzait_curved_boots,steppe_bow|range_arrows|khuzait_sword_1_t2,steppe_bow|range_arrows,khuzait_sword_1_t2,OneHandedSword,True,False,True,False,False,False,False,False,19.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armed_trader_khuzait,Khuzait Armed Trader,16.0,,,,khuzait,Ranged,3,steppe_bow|range_arrows|khuzait_sword_1_t2|khuzait_belt_leather|khuzait_curved_boots,steppe_bow|range_arrows|khuzait_sword_1_t2,steppe_bow|range_arrows,khuzait_sword_1_t2,OneHandedSword,True,False,True,False,False,False,False,False,19.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armed_trader_khuzait,Khuzait Armed Trader,16.0,,,,khuzait,Ranged,4,steppe_bow|range_arrows|khuzait_sword_1_t2|khuzait_civil_coat_b|khuzait_curved_boots|eastern_studded_shoulders,steppe_bow|range_arrows|khuzait_sword_1_t2,steppe_bow|range_arrows,khuzait_sword_1_t2,OneHandedSword,True,False,True,False,False,False,False,False,32.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armed_trader_nord,Nord Armed Trader,16.0,,,,nord,Ranged,0,highland_ranger_bow|default_arrows|nord_battle_axe_6_t2|northern_padded_gambeson|battania_woodland_boots|scarf,highland_ranger_bow|default_arrows|nord_battle_axe_6_t2,highland_ranger_bow|default_arrows,,,True,False,True,False,False,False,False,False,34.0,0.0,0.0,0.0,0.0,not_reconstructed,1
armed_trader_nord,Nord Armed Trader,16.0,,,,nord,Ranged,1,highland_ranger_bow|range_arrows|nord_battle_axe_7_t2|heavy_gambeson_armor|ragged_boots|scarf|nordic_civilian_hat_fur_brim,highland_ranger_bow|range_arrows|nord_battle_axe_7_t2,highland_ranger_bow|range_arrows,,,True,False,True,False,False,False,False,False,8.0,0.0,0.0,0.0,0.0,not_reconstructed,3
armed_trader_nord,Nord Armed Trader,16.0,,,,nord,Ranged,2,highland_ranger_bow|range_arrows|nord_hatchett_2_t2|heavy_nordic_tunic|highland_leg_wrappings|nordic_civilian_hat_fur_brim,highland_ranger_bow|range_arrows|nord_hatchett_2_t2,highland_ranger_bow|range_arrows,,,True,False,True,False,False,False,False,False,18.0,0.0,0.0,0.0,0.0,not_reconstructed,2
armed_trader_nord,Nord Armed Trader,16.0,,,,nord,Ranged,3,highland_ranger_bow|range_arrows|nord_hatchett_1_t2|heavy_gambeson_armor|highland_leg_wrappings|nordic_civilian_hat,highland_ranger_bow|range_arrows|nord_hatchett_1_t2,highland_ranger_bow|range_arrows,,,True,False,True,False,False,False,False,False,8.0,0.0,0.0,0.0,0.0,not_reconstructed,3
armed_trader_nord,Nord Armed Trader,16.0,,,,nord,Ranged,4,highland_ranger_bow|range_arrows|nord_hatchett_1_t2|nord_casual_tunic|nord_casual_boots|nord_casual_cloak|fur_hat,highland_ranger_bow|range_arrows|nord_hatchett_1_t2,highland_ranger_bow|range_arrows,,,True,False,True,False,False,False,False,False,7.0,0.0,0.0,0.0,0.0,not_reconstructed,4
armed_trader_sturgia,Sturgian Armed Trader,16.0,,,,sturgia,Ranged,0,highland_ranger_bow|default_arrows|sturgia_axe_2_t2|northern_padded_gambeson|battania_woodland_boots|scarf,highland_ranger_bow|default_arrows|sturgia_axe_2_t2,highland_ranger_bow|default_arrows,sturgia_axe_2_t2,OneHandedAxe,True,False,True,False,False,False,False,False,34.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armed_trader_sturgia,Sturgian Armed Trader,16.0,,,,sturgia,Ranged,1,highland_ranger_bow|range_arrows|sturgia_axe_2_t2|heavy_nordic_tunic|ragged_boots|scarf|northern_fur_cap,highland_ranger_bow|range_arrows|sturgia_axe_2_t2,highland_ranger_bow|range_arrows,sturgia_axe_2_t2,OneHandedAxe,True,False,True,False,False,False,False,False,27.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armed_trader_sturgia,Sturgian Armed Trader,16.0,,,,sturgia,Ranged,2,highland_ranger_bow|range_arrows|sturgia_axe_2_t2|heavy_nordic_tunic|highland_leg_wrappings|northern_fur_cap,highland_ranger_bow|range_arrows|sturgia_axe_2_t2,highland_ranger_bow|range_arrows,sturgia_axe_2_t2,OneHandedAxe,True,False,True,False,False,False,False,False,27.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armed_trader_sturgia,Sturgian Armed Trader,16.0,,,,sturgia,Ranged,3,highland_ranger_bow|range_arrows|sturgia_axe_2_t2|heavy_nordic_tunic|highland_leg_wrappings|northern_fur_cap,highland_ranger_bow|range_arrows|sturgia_axe_2_t2,highland_ranger_bow|range_arrows,sturgia_axe_2_t2,OneHandedAxe,True,False,True,False,False,False,False,False,27.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armed_trader_sturgia,Sturgian Armed Trader,16.0,,,,sturgia,Ranged,4,highland_ranger_bow|range_arrows|sturgia_axe_2_t2|heavy_nordic_tunic|ragged_boots|scarf|northern_fur_cap,highland_ranger_bow|range_arrows|sturgia_axe_2_t2,highland_ranger_bow|range_arrows,sturgia_axe_2_t2,OneHandedAxe,True,False,True,False,False,False,False,False,27.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armed_trader_vlandia,Vlandian Armed Trader,16.0,,,,vlandia,Ranged,0,crossbow_a|bolt_a|vlandia_sword_1_t2|layered_leather_tunic|leather_cavalier_boots,crossbow_a|bolt_a|vlandia_sword_1_t2,crossbow_a|bolt_a,vlandia_sword_1_t2,OneHandedSword,False,True,False,True,False,False,False,False,25.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armed_trader_vlandia,Vlandian Armed Trader,16.0,,,,vlandia,Ranged,1,crossbow_a|bolt_a|vlandia_sword_1_t2|gambeson_b|leather_cavalier_boots|hood,crossbow_a|bolt_a|vlandia_sword_1_t2,crossbow_a|bolt_a,vlandia_sword_1_t2,OneHandedSword,False,True,False,True,False,False,False,False,46.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armed_trader_vlandia,Vlandian Armed Trader,16.0,,,,vlandia,Ranged,2,crossbow_a|bolt_a|vlandia_sword_1_t2|layered_leather_tunic|leather_cavalier_boots,crossbow_a|bolt_a|vlandia_sword_1_t2,crossbow_a|bolt_a,vlandia_sword_1_t2,OneHandedSword,False,True,False,True,False,False,False,False,25.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armed_trader_vlandia,Vlandian Armed Trader,16.0,,,,vlandia,Ranged,3,crossbow_a|bolt_a|vlandia_sword_1_t2|layered_leather_tunic|leather_cavalier_boots,crossbow_a|bolt_a|vlandia_sword_1_t2,crossbow_a|bolt_a,vlandia_sword_1_t2,OneHandedSword,False,True,False,True,False,False,False,False,25.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armed_trader_vlandia,Vlandian Armed Trader,16.0,,,,vlandia,Ranged,4,crossbow_a|bolt_a|vlandia_sword_1_t2|gambeson_b|leather_cavalier_boots|hood,crossbow_a|bolt_a|vlandia_sword_1_t2,crossbow_a|bolt_a,vlandia_sword_1_t2,OneHandedSword,False,True,False,True,False,False,False,False,46.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armorer_aserai,Armorer,,,,,aserai,Infantry,0,short_sword_t3|leather_apron|leather_gloves|leather_cap|khuzait_curved_boots,short_sword_t3,,short_sword_t3,OneHandedSword,False,False,False,False,False,False,False,False,25.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armorer_aserai,Armorer,,,,,aserai,Infantry,1,short_sword_t3|leather_apron|leather_gloves|tuareg|khuzait_curved_boots,short_sword_t3,,short_sword_t3,OneHandedSword,False,False,False,False,False,False,False,False,24.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armorer_aserai,Armorer,,,,,aserai,Infantry,2,short_sword_t3|leather_apron|leather_gloves|aserai_civil_c_head|khuzait_curved_boots,short_sword_t3,,short_sword_t3,OneHandedSword,False,False,False,False,False,False,False,False,21.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armorer_battania,Armorer,,,,,battania,Infantry,0,short_sword_t3|leather_apron|leather_gloves|scarf|battania_leather_boots,short_sword_t3,,short_sword_t3,OneHandedSword,False,False,False,False,False,False,False,False,20.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armorer_battania,Armorer,,,,,battania,Infantry,1,short_sword_t3|leather_gloves|leather_apron|leather_boots,short_sword_t3,,short_sword_t3,OneHandedSword,False,False,False,False,False,False,False,False,16.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armorer_battania,Armorer,,,,,battania,Infantry,2,short_sword_t3|leather_apron|battania_fur_boots|scarf|leather_gloves,short_sword_t3,,short_sword_t3,OneHandedSword,False,False,False,False,False,False,False,False,21.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armorer_empire,Armorer,,,,,empire,Infantry,0,short_sword_t3|leather_apron|leather_gloves|battania_leather_boots|wrapped_headcloth,short_sword_t3,,short_sword_t3,OneHandedSword,False,False,False,False,False,False,False,False,22.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armorer_empire,Armorer,,,,,empire,Infantry,1,short_sword_t3|leather_apron|leather_gloves|leather_boots|ragged_armwraps,short_sword_t3,,short_sword_t3,OneHandedSword,False,False,False,False,False,False,False,False,19.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armorer_empire,Armorer,,,,,empire,Infantry,2,short_sword_t3|leather_gloves|leather_apron|strapped_shoes,short_sword_t3,,short_sword_t3,OneHandedSword,False,False,False,False,False,False,False,False,17.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armorer_khuzait,Armorer,,,,,khuzait,Infantry,0,short_sword_t3|fur_hat|leather_apron|khuzait_curved_boots,short_sword_t3,,short_sword_t3,OneHandedSword,False,False,False,False,False,False,False,False,20.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armorer_khuzait,Armorer,,,,,khuzait,Infantry,1,short_sword_t3|scarf|leather_apron|khuzait_curved_boots,short_sword_t3,,short_sword_t3,OneHandedSword,False,False,False,False,False,False,False,False,16.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armorer_khuzait,Armorer,,,,,khuzait,Infantry,2,short_sword_t3|fur_hat|leather_apron|khuzait_curved_boots,short_sword_t3,,short_sword_t3,OneHandedSword,False,False,False,False,False,False,False,False,20.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armorer_nord,Armorer,,,,,nord,Infantry,0,nord_sword_2_t3|nordic_civilian_hat_fur_brim|leather_gloves|leather_apron|battania_leather_boots,nord_sword_2_t3,,,,False,False,False,False,False,False,False,False,17.0,0.0,0.0,0.0,0.0,not_reconstructed,2
armorer_nord,Armorer,,,,,nord,Infantry,1,nord_sword_1_t3|leather_apron|leather_gloves|leather_boots|fur_hat,nord_sword_1_t3,,,,False,False,False,False,False,False,False,False,23.0,0.0,0.0,0.0,0.0,not_reconstructed,1
armorer_nord,Armorer,,,,,nord,Infantry,2,nord_sword_2_t3|nordic_civilian_hat|leather_gloves|scarf|leather_apron|battania_leather_boots,nord_sword_2_t3,,,,False,False,False,False,False,False,False,False,20.0,0.0,0.0,0.0,0.0,not_reconstructed,2
armorer_nord,Armorer,,,,,nord,Infantry,3,nord_sword_1_t3|leather_apron|leather_gloves|scarf|leather_boots|northern_fur_cap,nord_sword_1_t3,,,,False,False,False,False,False,False,False,False,28.0,0.0,0.0,0.0,0.0,not_reconstructed,1
armorer_sturgia,Armorer,,,,,sturgia,Infantry,0,short_sword_t3|nordic_fur_cap|leather_gloves|leather_apron|battania_leather_boots,short_sword_t3,,short_sword_t3,OneHandedSword,False,False,False,False,False,False,False,False,25.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armorer_sturgia,Armorer,,,,,sturgia,Infantry,1,short_sword_t3|leather_apron|leather_gloves|leather_boots|northern_fur_cap,short_sword_t3,,short_sword_t3,OneHandedSword,False,False,False,False,False,False,False,False,25.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armorer_sturgia,Armorer,,,,,sturgia,Infantry,2,short_sword_t3|nordic_fur_cap|leather_gloves|scarf|leather_apron|battania_leather_boots,short_sword_t3,,short_sword_t3,OneHandedSword,False,False,False,False,False,False,False,False,28.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armorer_sturgia,Armorer,,,,,sturgia,Infantry,3,short_sword_t3|leather_apron|leather_gloves|scarf|leather_boots|northern_fur_cap,short_sword_t3,,short_sword_t3,OneHandedSword,False,False,False,False,False,False,False,False,28.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armorer_vlandia,Armorer,,,,,vlandia,Infantry,0,short_sword_t3|leather_cap|leather_apron|battania_leather_boots|leather_gloves,short_sword_t3,,short_sword_t3,OneHandedSword,False,False,False,False,False,False,False,False,25.0,0.0,0.0,0.0,0.0,not_reconstructed,0
armorer_vlandia,Armorer,,,,,vlandia,Infantry,1,short_sword_t3|leather_apron|leather_boots|leather_gloves,short_sword_t3,,short_sword_t3,OneHandedSword,False,False,False,False,False,False,False,False,16.0,0.0,0.0,0.0,0.0,not_reconstructed,0
artisan_notary_aserai,Artisan Notary,,,,,aserai,Infantry,0,aserai_civil_d_hscarf|aserai_civil_d|khuzait_curved_boots,,,,,False,False,False,False,False,False,False,False,19.0,0.0,0.0,0.0,0.0,not_reconstructed,0
artisan_notary_aserai,Artisan Notary,,,,,aserai,Infantry,1,peasant_hatchet_1_t1|aserai_civil_c_head|wrapped_scarf|aserai_civil_c|khuzait_curved_boots,peasant_hatchet_1_t1,,peasant_hatchet_1_t1,OneHandedAxe,False,False,False,False,False,False,False,False,19.0,0.0,0.0,0.0,0.0,not_reconstructed,0
artisan_notary_aserai,Artisan Notary,,,,,aserai,Infantry,2,aserai_civil_b|aserai_civil_hscarf_b|khuzait_curved_boots,,,,,False,False,False,False,False,False,False,False,21.0,0.0,0.0,0.0,0.0,not_reconstructed,0
artisan_notary_aserai,Artisan Notary,,,,,aserai,Infantry,3,aserai_civil_a|aserai_civil_e_hscarf|khuzait_curved_boots,,,,,False,False,False,False,False,False,False,False,26.0,0.0,0.0,0.0,0.0,not_reconstructed,0
artisan_notary_aserai,Artisan Notary,,,,,aserai,Infantry,4,aserai_civil_f|aserai_civil_e_hscarf|khuzait_curved_boots,,,,,False,False,False,False,False,False,False,False,19.0,0.0,0.0,0.0,0.0,not_reconstructed,0
artisan_notary_aserai,Artisan Notary,,,,,aserai,Infantry,5,aserai_civil_e|desert_cap|wrapped_scarf|khuzait_curved_boots,,,,,False,False,False,False,False,False,False,False,21.0,0.0,0.0,0.0,0.0,not_reconstructed,0
artisan_notary_aserai,Artisan Notary,,,,,aserai,Infantry,6,aserai_civil_hscarf_b|aserai_archer_armor|khuzait_curved_boots,,,,,False,False,False,False,False,False,False,False,63.0,0.0,0.0,0.0,0.0,not_reconstructed,0
artisan_notary_aserai,Artisan Notary,,,,,aserai,Infantry,7,layered_robe|tied_head_wrapping|khuzait_curved_boots,,,,,False,False,False,False,False,False,False,False,18.0,0.0,0.0,0.0,0.0,not_reconstructed,0
artisan_notary_aserai,Artisan Notary,,,,,aserai,Infantry,8,turban|wrapped_scarf|tassled_southern_robes|khuzait_curved_boots,,,,,False,False,False,False,False,False,False,False,21.0,0.0,0.0,0.0,0.0,not_reconstructed,0
artisan_notary_battania,Artisan Notary,,,,,battania,Infantry,0,peasant_sickle_1_t1|battania_civil_a|scarf|strapped_shoes|highland_gloves,peasant_sickle_1_t1,,peasant_sickle_1_t1,OneHandedAxe,False,False,False,False,False,False,False,False,27.0,0.0,0.0,0.0,0.0,not_reconstructed,0
artisan_notary_battania,Artisan Notary,,,,,battania,Infantry,1,battania_civil_b|battania_civil_hood|battania_civil_cloak|highland_gloves|highland_leg_wrappings,,,,,False,False,False,False,False,False,False,False,42.0,0.0,0.0,0.0,0.0,not_reconstructed,0
artisan_notary_battania,Artisan Notary,,,,,battania,Infantry,2,battania_civil_c|strapped_leather_boots|highland_gloves,,,,,False,False,False,False,False,False,False,False,31.0,0.0,0.0,0.0,0.0,not_reconstructed,0
artisan_notary_battania,Artisan Notary,,,,,battania,Infantry,3,peasant_sickle_1_t1|battania_woodland_outfit|battania_woodland_boots|battania_civil_cloak|highland_gloves|battania_civil_hood,peasant_sickle_1_t1,,peasant_sickle_1_t1,OneHandedAxe,False,False,False,False,False,False,False,False,48.0,0.0,0.0,0.0,0.0,not_reconstructed,0
artisan_notary_battania,Artisan Notary,,,,,battania,Infantry,4,peasant_hatchet_1_t1|battania_civil_a|battania_civil_cloak|strapped_shoes|highland_gloves,peasant_hatchet_1_t1,,peasant_hatchet_1_t1,OneHandedAxe,False,False,False,False,False,False,False,False,28.0,0.0,0.0,0.0,0.0,not_reconstructed,0
artisan_notary_battania,Artisan Notary,,,,,battania,Infantry,5,battania_civil_b|scarf|highland_gloves|highland_leg_wrappings,,,,,False,False,False,False,False,False,False,False,35.0,0.0,0.0,0.0,0.0,not_reconstructed,0
artisan_notary_battania,Artisan Notary,,,,,battania,Infantry,6,battania_civil_c|strapped_leather_boots|highland_gloves,,,,,False,False,False,False,False,False,False,False,31.0,0.0,0.0,0.0,0.0,not_reconstructed,0
artisan_notary_battania,Artisan Notary,,,,,battania,Infantry,7,peasant_sickle_1_t1|battania_woodland_outfit|battania_woodland_boots|scarf|highland_gloves,peasant_sickle_1_t1,,peasant_sickle_1_t1,OneHandedAxe,False,False,False,False,False,False,False,False,41.0,0.0,0.0,0.0,0.0,not_reconstructed,0
artisan_notary_battania,Artisan Notary,,,,,battania,Infantry,8,peasant_sickle_1_t1|battania_woodland_outfit|battania_woodland_boots|battania_cloak|highland_gloves,peasant_sickle_1_t1,,peasant_sickle_1_t1,OneHandedAxe,False,False,False,False,False,False,False,False,40.0,0.0,0.0,0.0,0.0,not_reconstructed,0
artisan_notary_battania,Artisan Notary,,,,,battania,Infantry,9,peasant_sickle_1_t1|battania_civil_a|battania_cloak|strapped_shoes|highland_gloves,peasant_sickle_1_t1,,peasant_sickle_1_t1,OneHandedAxe,False,False,False,False,False,False,False,False,26.0,0.0,0.0,0.0,0.0,not_reconstructed,0
artisan_notary_battania,Artisan Notary,,,,,battania,Infantry,10,battania_civil_b|battania_cloak|highland_gloves|highland_leg_wrappings,,,,,False,False,False,False,False,False,False,False,34.0,0.0,0.0,0.0,0.0,not_reconstructed,0
artisan_notary_battania,Artisan Notary,,,,,battania,Infantry,11,battania_civil_c|strapped_leather_boots|highland_gloves,,,,,False,False,False,False,False,False,False,False,31.0,0.0,0.0,0.0,0.0,not_reconstructed,0
artisan_notary_battania,Artisan Notary,,,,,battania,Infantry,12,peasant_sickle_1_t1|battania_woodland_outfit|battania_woodland_boots|battania_civil_cape|highland_gloves,peasant_sickle_1_t1,,peasant_sickle_1_t1,OneHandedAxe,False,False,False,False,False,False,False,False,46.0,0.0,0.0,0.0,0.0,not_reconstructed,0
artisan_notary_battania,Artisan Notary,,,,,battania,Infantry,13,peasant_hatchet_1_t1|battania_civil_a|battania_civil_cape|strapped_shoes|highland_gloves,peasant_hatchet_1_t1,,peasant_hatchet_1_t1,OneHandedAxe,False,False,False,False,False,False,False,False,32.0,0.0,0.0,0.0,0.0,not_reconstructed,0
artisan_notary_battania,Artisan Notary,,,,,battania,Infantry,14,battania_civil_b|battania_civil_cape|highland_gloves|highland_leg_wrappings,,,,,False,False,False,False,False,False,False,False,40.0,0.0,0.0,0.0,0.0,not_reconstructed,0
artisan_notary_battania,Artisan Notary,,,,,battania,Infantry,15,battania_civil_b|battania_civil_cape|highland_gloves|highland_leg_wrappings,,,,,False,False,False,False,False,False,False,False,40.0,0.0,0.0,0.0,0.0,not_reconstructed,0
artisan_notary_empire,Artisan Notary,,,,,empire,Infantry,0,cloth_tunic|strapped_shoes|scarf,,,,,False,False,False,False,False,False,False,False,12.0,0.0,0.0,0.0,0.0,not_reconstructed,0
artisan_notary_empire,Artisan Notary,,,,,empire,Infantry,1,tied_cloth_tunic|merchants_hat|wrapped_shoes,,,,,False,False,False,False,False,False,False,False,11.0,0.0,0.0,0.0,0.0,not_reconstructed,0
